"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"77","jacksja02",2024,"Jaren Jackson Jr.","24","MEM","C",11.9,256.802,161.78526,453.18,198.94602,76.692,34.89486,9.296,3.095568,0
"78","hardati02",2024,"Tim Hardaway Jr.","31","DAL","SF",19.7,90.768,65.8068,84.912,30.99288,99.552,44.7984,103.456,39.209824,0
"79","claxtni01",2024,"Nic Claxton","24","BRK","C",3.6,346.872,266.744568,196.134,85.122156,29.1,10.0395,5.238,3.1428,0
"80","jaqueja01",2024,"Jaime Jaquez Jr.","22","MIA","SF",10.9,199.342,133.160456,234.889,118.853834,48.093,21.064734,13.243,3.059133,0
"81","princta02",2024,"Taurean Prince","29","LAL","PF",17.8,73.216,51.177984,96.096,42.090048,33.748,14.882868,13.156,4.052048,0
"82","wembavi01",2024,"Victor Wembanyama","20","SAS","C",13,347.498,245.333588,241.944,112.020072,105.554,33.882834,97.252,32.09316,0
"83","mcdanja02",2024,"Jaden McDaniels","23","MIN","SF",13.6,138.16,108.17928,148.836,73.971492,67.196,34.068372,18.84,4.95492,0
"84","ingrabr01",2024,"Brandon Ingram","26","NOP","SF",14.4,149.499,112.572747,157.635,70.778115,284.76,145.79712,182.043,84.103866,0
"85","barnesc01",2024,"Scottie Barnes","22","TOR","SG",12.4,255.282,187.121706,252.456,108.303624,74.418,22.102146,64.998,28.989108,0
"86","nurkiju01",2024,"Jusuf Nurkić","29","PHO","C",6.5,316.008,199.08504,194.997,86.968662,18.81,9.89406,6.897,1.972542,0
"87","turnemy01",2024,"Myles Turner","27","IND","C",13.2,226.341,172.245501,229.977,111.998799,73.629,41.821272,55.449,34.267482,0
"88","sextoco01",2024,"Collin Sexton","25","UTA","SG",12.3,210.714,156.771216,359.148,161.975748,101.724,40.893048,40.482,17.771598,0
"89","thomaca02",2024,"Cam Thomas","22","BRK","SG",14.8,164.22,106.08612,267.75,115.93575,222.53,102.80886,139.23,57.0843,0
"90","cunnica01",2024,"Cade Cunningham","22","DET","PG",13.5,206.559,127.653462,320.925,129.01185,179.718,94.891104,123.702,52.820754,0
"91","kispeco01",2024,"Corey Kispert","24","WAS","SF",17.7,158.8,123.864,118.306,62.11065,30.172,12.0688,7.146,4.080366,0
"92","beysa01",2024,"Saddiq Bey","24","ATL","SF",14.5,200.039,129.025155,108.035,39.000635,23.001,6.003261,7.667,2.875125,0
"93","oubreke01",2024,"Kelly Oubre Jr.","28","PHI","SF",12.4,270.424,187.403832,208.086,74.078616,59.704,20.8964,14.926,3.985242,0
"94","sengual01",2024,"Alperen Şengün","21","HOU","C",7.9,331.916,229.02204,386.908,191.906368,112.93,57.93309,39.28,15.1228,0
"95","butleji01",2024,"Jimmy Butler","34","MIA","PF",9.7,211.731,143.765349,282.308,131.27322,110.227,43.098757,43.615,17.838535,0
"96","carusal01",2024,"Alex Caruso","29","CHI","SG",17.1,116.856,78.8778,62.215,24.077205,11.902,7.938634,16.771,5.920163,0
"97","roziete01",2024,"Terry Rozier","29","2TM","SG",15.2,159.68,89.89984,223.552,113.787968,111.776,45.939936,91.816,42.878072,0
"98","johnske04",2024,"Keldon Johnson","24","SAS","SF",13.4,224.982,143.088552,220.672,96.875008,32.756,15.88666,16.378,8.189,0
"99","irvinky01",2024,"Kyrie Irving","31","DAL","SG",15.1,162.864,109.9332,255.606,134.704362,193.401,100.181718,98.397,44.180253,0
"100","townska01",2024,"Karl-Anthony Towns","28","MIN","PF",12.7,245.358,169.29702,275.79,129.89709,59.913,26.96085,42.795,16.904025,0
"101","suggsja01",2024,"Jalen Suggs","22","ORL","SG",16.7,145.656,103.707072,97.818,46.95264,55.692,17.877132,29.274,14.139342,0
"102","georgke01",2024,"Keyonte George","20","UTA","PG",17.9,61.125,42.115125,185.82,78.9735,84.76,37.88772,43.195,13.04489,0
"103","giddejo01",2024,"Josh Giddey","21","OKC","SG",10.9,239.701,160.839371,284.592,120.9516,54.208,28.133952,25.41,10.164,0
"104","portibo01",2024,"Bobby Portis","28","MIL","PF",12.9,197.37,144.27747,200.124,97.06014,181.764,86.883192,92.718,37.921662,0
"105","nesmiaa01",2024,"Aaron Nesmith","24","IND","SF",15.2,156.21,109.19079,106.045,46.02353,33.02,16.0147,5.715,3.811905,0
"106","trentga02",2024,"Gary Trent Jr.","25","TOR","SG",18.4,95.711,63.839237,101.64,44.82324,84.7,30.9155,110.957,42.940359,0
"107","powelno01",2024,"Norman Powell","30","LAC","SG",16.4,109.824,80.830464,164.352,79.217664,69.888,29.981952,39.936,15.9744,0
"108","quickim01",2024,"Immanuel Quickley","24","2TM","SG",16.8,101.916,70.933536,200.256,81.10368,111.75,49.8405,47.382,15.114858,0
"109","podzibr01",2024,"Brandin Podziemski","20","GSW","SG",13.8,111.042,76.06377,192.234,85.159662,41.79,13.91607,17.91,5.96403,0
"110","reidna01",2024,"Naz Reid","24","MIN","PF",14.5,180.412,129.355404,230.621,92.940263,30.636,14.827824,0.851,0,0
"111","leverca01",2024,"Caris LeVert","29","CLE","SG",13.6,214.02,132.05034,173.84,65.88536,90.2,35.0878,9.84,3.936,0
"112","onealro01",2024,"Royce O'Neale","30","2TM","SF",21.5,58.751,36.836877,45.815,14.93569,10.241,5.1205,2.156,1.078,0
"113","kuminjo01",2024,"Jonathan Kuminga","21","GSW","PF",9.4,255.152,191.108848,313.768,162.845592,93.958,37.019452,33.618,11.867154,0
"114","mitchdo01",2024,"Donovan Mitchell","27","CLE","SG",16.4,227.601,159.775902,151.371,62.213481,105.633,48.802446,109.989,50.044995,0
"115","youngtr01",2024,"Trae Young","25","ATL","PG",17.6,121.968,72.936864,190.512,80.777088,158.256,72.164736,67.536,31.809456,0
"116","finnedo01",2024,"Dorian Finney-Smith","30","BRK","PF",17.6,114.975,78.987825,49.056,15.011136,6.132,4.090044,5.11,0,0
"117","jonesty01",2024,"Tyus Jones","27","WAS","PG",14.8,73.926,46.94301,197.802,96.92298,115.884,64.89504,21.978,10.989,0
"118","valanjo01",2024,"Jonas Valančiūnas","31","NOP","C",8.9,247.336,180.307944,232.237,122.156662,82.685,44.81527,36.669,17.821134,0
"119","alexani01",2024,"Nickeil Alexander-Walker","25","MIN","SG",17.7,80.162,52.1053,78.01,35.02649,24.748,10.88912,19.906,6.9671,0
"120","wiggian01",2024,"Andrew Wiggins","28","GSW","SF",13.2,158.34,101.17926,227.76,111.83016,64.74,21.88212,74.88,26.9568,0
"121","robindu01",2024,"Duncan Robinson","29","MIA","SF",19.6,81.675,56.764125,97.2,51.1272,18.225,8.0919,4.725,0.945,0
"122","collijo01",2024,"John Collins","26","UTA","PF",11,226.038,176.987754,226.784,111.804512,32.078,14.050164,29.094,8.029944,0
"123","garlada01",2024,"Darius Garland","24","CLE","PG",15.7,142.97,91.92971,179.974,73.069444,96.715,48.841075,64.757,28.881622,0
"124","harteis01",2024,"Isaiah Hartenstein","25","NYK","C",3.5,233.965,165.881185,94.9,53.9032,31.025,12.006675,1.825,1.825,0
"125","gordoer01",2024,"Eric Gordon","35","PHO","SG",18.4,108.15,79.05765,92.082,36.004062,16.068,8.034,4.944,0.9888,0
"126","johnsja05",2024,"Jalen Johnson","22","ATL","SF",10.6,240.084,167.098464,190.944,89.934624,58.266,25.112646,13.338,6.162156,0
"127","okorois01",2024,"Isaac Okoro","23","CLE","SF",12.5,186.24,119.1936,72,29.016,3.84,0,2.88,2.88,0
"128","capelca01",2024,"Clint Capela","29","ATL","C",2.5,428.274,272.382264,179.838,77.869854,6.798,2.916342,1.854,0,0
"129","mannte01",2024,"Terance Mann","27","LAC","SG",13.1,143.956,119.915348,95.149,44.053987,41.905,16.971525,7.888,1.972,0
"130","monkma01",2024,"Malik Monk","25","SAC","SG",16.2,150.917,99.001552,168.777,76.962312,96.444,48.222,53.58,23.78952,0
"131","brownbr01",2024,"Bruce Brown","27","2TM","SG",11.6,142.008,101.961744,165.87,72.9828,86.136,41.086872,23.862,8.94825,0
"132","murraja01",2024,"Jamal Murray","26","DEN","PG",15.2,163.676,106.716752,164.662,75.909182,166.634,75.81847,148.886,69.97642,0
"133","barrerj01",2024,"RJ Barrett","23","2TM","SG",10.4,320.32,222.30208,242.88,102.0096,50.16,15.048,16.72,6.88864,0
"134","niangge01",2024,"Georges Niang","30","CLE","PF",17.9,75.84,51.87456,123.872,64.908928,30.968,16.970464,5.056,1.0112,0
"135","grantje01",2024,"Jerami Grant","29","POR","PF",13.2,181.9,108.9581,216.75,88.0005,81.6,33.864,92.65,40.85865,0
"136","hachiru01",2024,"Rui Hachimura","25","LAL","PF",12.6,200.096,162.07776,133.172,53.002456,60.84,31.941,48.672,17.862624,0
"137","pritcpa01",2024,"Payton Pritchard","26","BOS","PG",19.1,83.82,63.87084,74.295,36.10737,52.705,29.83103,41.91,19.94916,0
"138","markkla01",2024,"Lauri Markkanen","26","UTA","PF",15.7,155.75,112.763,213.6,106.8,54.29,21.11881,26.7,10.8669,0
"139","jacksre01",2024,"Reggie Jackson","33","DEN","PG",14.6,141.372,86.23692,186.732,78.800904,67.284,29.133972,77.112,30.07368,0
"140","anthoco01",2024,"Cole Anthony","23","ORL","PG",14.9,115.976,75.036472,186.172,90.107248,128.947,55.962998,57.225,18.0831,0
"141","gaffoda01",2024,"Daniel Gafford","25","2TM","C",2.7,320.16,260.29008,144.96,82.04736,12.96,4.9896,1.92,0.96,0
"142","zubaciv01",2024,"Ivica Zubac","26","LAC","C",3.7,255.867,181.921437,241.854,144.870546,20.76,9.88176,0,NA,0
"143","aytonde01",2024,"Deandre Ayton","25","POR","C",8.9,190.995,145.92018,230.692,124.804372,200.732,90.931596,116.095,64.08444,0
"144","jonesde02",2024,"Derrick Jones Jr.","26","DAL","SF",13.2,161.865,111.848715,83.16,41.08104,8.91,3.95604,1.98,0,0
"145","anderky01",2024,"Kyle Anderson","30","MIN","PF",9,83.136,52.126272,207.84,91.03392,81.837,38.954412,12.124,6.062,0
"146","durenja01",2024,"Jalen Duren","20","DET","C",3.9,293.844,217.738404,223.908,120.014688,31.02,8.9958,11.28,2.05296,0
"147","bealbr01",2024,"Bradley Beal","30","PHO","SG",13.5,171.255,124.159875,141.855,66.95556,97.02,45.98748,89.67,38.82711,0
"148","hendesc01",2024,"Scoot Henderson","19","POR","PG",14,188.889,95.011167,141.069,44.013528,133.099,60.027649,66.151,21.036018,0
"149","richani01",2024,"Nick Richards","26","CHO","C",3.1,257.184,201.117888,92.12,50.02116,22.184,8.074976,4.136,1.034,0
"150","olynyke01",2024,"Kelly Olynyk","32","2TM","C",11.6,170.968,129.93568,111.825,60.944625,31.808,12.914048,26.838,11.916072,0
"151","martica02",2024,"Caleb Martin","28","MIA","SF",14.5,121.862,72.873476,120.744,55.904472,40.248,13.0806,44.161,18.061849,0
"152","hausesa01",2024,"Sam Hauser","26","BOS","SF",22.7,40.176,27.1188,26.784,10.901088,15.066,7.035822,11.16,7.09776,0
"153","horfoal01",2024,"Al Horford","37","BOS","C",17.2,77.096,63.064528,64.945,33.966235,10.056,6.0336,8.799,2.930067,0
"154","camarto01",2024,"Toumani Camara","23","POR","PF",11.6,154.176,99.135168,98.112,36.007104,10.074,3.0222,3.942,0.9855,0
"155","toppiob01",2024,"Obi Toppin","25","IND","PF",12.7,218.862,176.840496,90.903,46.905948,15.054,6.0216,1.158,0,0
"156","coulibi01",2024,"Bilal Coulibaly","19","WAS","SF",13.2,135.216,90.189072,81.216,28.100736,15.12,2.01096,15.984,3.996,0
"157","anunoog01",2024,"OG Anunoby","26","2TM","SF",13.9,178.87,128.96527,69.817,24.924669,38.082,14.014176,23.08,12.04776,0
"158","walkeja01",2024,"Jabari Walker","21","POR","PF",9.8,200.037,134.02479,133.867,47.924386,24.941,4.9882,11.198,6.10291,0
"159","nembhan01",2024,"Andrew Nembhard","24","IND","PG",14.1,99.18,73.09566,108.054,51.001488,102.834,54.913356,41.238,20.124144,0
"160","wallaca01",2024,"Cason Wallace","20","OKC","SG",16,101.218,76.115936,53.04,19.99608,26.078,13.039,27.846,9.941022,0
"161","murphtr02",2024,"Trey Murphy III","23","NOP","SF",20.3,88.182,70.10469,62.1,26.0199,16.767,7.897257,8.694,1.930068,0
"162","porzikr01",2024,"Kristaps Porziņģis","28","BOS","C",14.6,188.752,141.752752,132.352,71.205376,94.752,47.84976,42.864,16.93128,0
"163","lowryky01",2024,"Kyle Lowry","37","2TM","PG",19.7,42.978,26.990184,41.847,20.9235,27.144,9.038952,15.08,8.03764,0
"164","clarkjo01",2024,"Jordan Clarkson","31","UTA","SG",14.9,92.208,55.140384,276.624,130.843152,102,42.024,35.904,17.952,0
"165","huntede01",2024,"De'Andre Hunter","26","ATL","SF",16.1,110.058,75.059556,98.787,47.911695,90.831,38.966499,59.007,25.018968,0
"166","connapa01",2024,"Pat Connaughton","31","MIL","SF",18.2,71.135,56.125515,36.088,12.017304,1.041,0,1.041,1.041,0
"167","braunch01",2024,"Christian Braun","22","DEN","SG",11.4,165.186,110.179062,127.029,43.062831,12.075,1.002225,14.973,4.986009,0
"168","fontesi01",2024,"Simone Fontecchio","28","2TM","SF",16.8,93.16,61.11296,96.996,45.976104,18.084,7.034676,6.028,4.020676,0
"169","agbajoc01",2024,"Ochai Agbaji","23","2TM","SG",13.7,125.137,83.090968,76.208,25.072432,16.021,7.017198,5.196,1.0392,0
"170","randlju01",2024,"Julius Randle","29","NYK","PF",11.7,222.376,153.217064,243.276,114.096444,96.14,39.03284,30.932,12.960508,0
"171","achiupr01",2024,"Precious Achiuwa","24","2TM","C",8,243.88,169.98436,100.835,31.964695,22.043,6.017739,5.159,1.0318,0
"172","aldamsa01",2024,"Santi Aldama","23","MEM","PF",15.8,119.848,82.934816,106.784,43.888224,27.832,10.937976,9.088,3.026304,0
"173","johnsca02",2024,"Cameron Johnson","27","BRK","PF",17.5,105.23,76.18652,77.994,31.97754,45.187,17.080686,37.759,12.913578,0
"174","branhma01",2024,"Malaki Branham","20","SAS","PG",15.1,116.808,86.905152,118.692,38.930976,84.152,42.076,40.192,10.048,0
"175","reedpa01",2024,"Paul Reed","24","PHI","C",7.1,227.04,153.02496,127.2,50.1168,45.12,23.05632,24,12,0
"176","thompau01",2024,"Ausar Thompson","21","DET","SF",9.8,180.96,117.98592,135.84,73.89696,24,10.992,25.92,7.98336,0
"177","simonan01",2024,"Anfernee Simons","24","POR","SG",17.1,117.18,77.10444,153.171,60.043032,87.885,41.921145,73.656,24.895728,0
"178","huertke01",2024,"Kevin Huerter","25","SAC","SG",18.2,81.76,59.84832,85.12,47.07136,42,16.002,10.08,2.016,0
"179","mathube01",2024,"Bennedict Mathurin","21","IND","SF",12.4,182.325,106.11315,167.739,65.921427,59.007,27.025206,39.78,16.9065,0
"180","mobleev01",2024,"Evan Mobley","22","CLE","PF",6.5,256.128,197.21856,186.024,85.943088,35.88,12.95268,14.904,1.982232,0
"181","paulch01",2024,"Chris Paul","38","GSW","PG",19,9.807,7.8456,50.903,30.949024,108.811,55.928854,86.862,32.920698,0
"182","westbru01",2024,"Russell Westbrook","35","LAC","PG",9.6,255.255,167.192025,179.01,64.98063,49.062,18.005754,25.857,8.946522,0
"183","batumni01",2024,"Nicolas Batum","35","2TM","PF",20.5,48.896,31.929088,11.008,7.001088,6.912,2.965248,4.096,1.024,0
"184","colliza01",2024,"Zach Collins","26","SAS","C",11.5,163.856,118.959456,192.808,91.005376,54.208,25.098304,24.024,4.996992,0
"185","greenjo02",2024,"Josh Green","23","DAL","SG",14.5,99.11,76.11648,59.092,20.032188,16.83,4.94802,11.968,5.984,0
"186","kesslwa01",2024,"Walker Kessler","22","UTA","C",3.4,238,178.976,89.95,45.96445,1.05,0,2.1,0,0
"187","greendr01",2024,"Draymond Green","33","GSW","PF",11.6,108.996,73.02732,110.112,55.056,20.832,2.978976,2.976,2.976,0
"188","watsope01",2024,"Peyton Watson","21","DEN","SF",12,152.874,100.89684,91.188,37.113516,39.783,20.886075,11.175,4.0677,0
"189","thybuma01",2024,"Matisse Thybulle","26","POR","SF",19.3,41.844,26.905692,38.04,16.01484,4.121,3.09075,1.902,0,0
"190","middlkh01",2024,"Khris Middleton","32","MIL","SF",16.7,64.943,45.979644,102.237,52.14087,120.241,62.164597,109.31,63.18118,0
"191","bogdabo02",2024,"Bojan Bogdanović","34","2TM","PF",16.7,79.677,49.798125,123.261,59.16528,95.34,46.14456,49.032,21.034728,0
"192","champju02",2024,"Julian Champagnie","22","SAS","SF",18.4,77.988,49.990308,36.18,11.07108,4.824,0,6.03,2.00799,0
"193","beverpa01",2024,"Patrick Beverley","35","2TM","PG",15.4,57.987,38.967264,111.047,48.971727,25.014,8.00448,4.169,1.04225,0
