"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","duranke01",2012,"Kevin Durant","23","OKC","SF",13.8,276.261,204.156879,203.629,91.225792,238.648,101.186752,236.054,114.014082,0
"2","gasolpa01",2012,"Pau Gasol","31","LAL","PF",9.7,252.175,173.244225,257.677,113.893234,153.139,63.093268,227.416,102.109784,0
"3","gayru01",2012,"Rudy Gay","25","MEM","SF",12.1,293.425,199.235575,180.323,66.178541,189.926,82.997662,230.472,82.739448,0
"4","griffbl01",2012,"Blake Griffin","22","LAC","PF",7.7,445.592,340.87788,271.852,115.808952,60.298,15.0745,227.906,87.060092,0
"5","walljo01",2012,"John Wall","21","WAS","PG",9.6,369.222,228.179196,135.888,38.999856,94.764,31.935468,252.108,76.136616,0
"6","gasolma01",2012,"Marc Gasol","27","MEM","C",9.6,156.88,109.97288,264.18,124.1646,196.84,79.91704,110.26,42.11932,0
"7","jennibr01",2012,"Brandon Jennings","22","MIL","PG",14,293.702,167.703842,187.207,74.133972,94.164,34.087368,158.061,64.014705,0
"8","westbru01",2012,"Russell Westbrook","23","OKC","PG",11.8,368.406,232.464186,192.432,68.890656,240.54,97.17816,268.392,117.287304,0
"9","smithjo03",2012,"Josh Smith","26","ATL","PF",11.7,334.704,231.949872,202.584,79.818096,63.858,19.987554,389.754,143.819226,0
"10","jamesle01",2012,"LeBron James","27","MIA","SF",11.5,384.601,291.527558,158.984,76.948256,157.815,75.909015,317.968,122.099712,0
"11","bryanko01",2012,"Kobe Bryant","33","LAL","SG",15,176.352,121.330176,219.104,95.091136,263.192,106.066376,391.448,165.191056,0
"12","matthwe02",2012,"Wesley Matthews","25","POR","SG",15.4,177.779,89.956174,83.93,36.00597,67.144,26.051872,96.901,32.94634,0
"13","iguodan01",2012,"Andre Iguodala","28","PHI","SF",15.5,144.728,108.835456,46.768,16.930016,53.088,23.040192,194.024,62.08768,0
"14","derozde01",2012,"DeMar DeRozan","22","TOR","SG",12.7,223.944,131.903016,128.226,57.06057,161.637,65.786259,297.087,101.900841,0
"15","holidjr01",2012,"Jrue Holiday","21","PHI","PG",12.7,205.998,111.032922,142.614,48.916602,132.606,56.887974,180.978,78.001518,0
"16","teaguje01",2012,"Jeff Teague","23","ATL","PG",9.9,268.8,164.7744,149.184,65.044224,49.728,20.88576,55.104,18.019008,0
"17","paulch01",2012,"Chris Paul","26","LAC","PG",14.2,140.62,90.6999,200.25,96.12,123.71,57.89628,211.82,100.82632,0
"18","conlemi01",2012,"Mike Conley","24","MEM","PG",13.2,192.888,119.976336,114.228,35.067996,41.724,14.895468,175.788,65.9205,0
"19","evansty01",2012,"Tyreke Evans","22","SAC","SG",9.1,393.3,257.2182,197.1,67.014,43.2,11.0592,168.3,53.0145,0
"20","humphkr01",2012,"Kris Humphries","26","NJN","PF",7.6,303.963,179.946096,116.083,43.066793,134.2,48.0436,116.754,51.838776,0
"21","jamisan01",2012,"Antawn Jamison","35","CLE","PF",13.2,240.12,151.03548,239.076,94.913172,70.992,20.019744,226.548,63.886536,0
"22","loveke01",2012,"Kevin Love","23","MIN","PF",12.3,354.765,212.859,168.381,66.173733,86.838,24.922506,167.322,65.088258,0
"23","knighbr03",2012,"Brandon Knight","20","DET","PG",14.5,200.709,118.819728,117.657,38.944467,52.292,20.13242,122.271,36.069945,0
"24","denglu01",2012,"Luol Deng","26","CHI","SF",14.4,175.16,113.15336,122.31,42.07464,40.015,5.001875,203.095,72.098725,0
"25","johnsjo02",2012,"Joe Johnson","30","ATL","SG",16.2,111.72,78.7626,170.373,84.164262,94.962,41.973204,231.819,92.959419,0
"26","lawsoty01",2012,"Ty Lawson","24","DEN","PG",12.1,269.984,167.930048,114.283,54.170142,63.661,31.8305,118.885,46.959575,0
"27","leeda02",2012,"David Lee","28","GSW","PF",7.5,352.204,242.316352,292.274,106.972284,101.42,48.1745,172.414,67.24146,0
"28","ellismo01",2012,"Monta Ellis","26","2TM","SG",13.1,263.12,166.02872,128.96,43.97536,134.16,61.0428,313.04,117.07696,0
"29","gortama01",2012,"Marcin Gortat","27","PHO","C",6,329.132,242.241152,270.688,117.74928,123.809,47.914083,43.064,19.034288,0
"30","bynuman01",2012,"Andrew Bynum","24","LAL","C",4.6,378.896,286.06648,346.26,140.2353,54.128,16.021888,11.94,0.99102,0
