"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","avdijde01",2026,"Deni Avdija","25","POR","SF",13.1,160.06,106.11978,149.792,61.864096,45.904,21.942112,18.724,7.882804,0
"2","bridgmi01",2026,"Mikal Bridges","29","NYK","SF",15.1,94.802,73.850758,63.792,36.871776,65.121,29.043966,18.163,6.048279,0
"3","ingrabr01",2026,"Brandon Ingram","28","TOR","SF",15.1,87.987,65.99025,81.024,32.976768,165.846,83.918076,115.839,53.980974,0
"4","maxeyty01",2026,"Tyrese Maxey","25","PHI","PG",14.8,169.2,112.1796,143.82,61.98642,59.925,25.947525,45.12,19.04064,0
"5","daniedy01",2026,"Dyson Daniels","22","ATL","SG",7.6,145.08,104.02236,146.94,63.9189,21.948,10.974,1.116,0,0
"6","barnesc01",2026,"Scottie Barnes","24","TOR","PF",10.6,168.961,118.948544,135.915,58.98711,81.016,35.971104,28.249,13.107536,0
"7","banede01",2026,"Desmond Bane","27","ORL","SG",13.1,122.202,80.164512,159.03,71.08641,53.01,25.02072,40.734,11.935062,0
"8","flaggco01",2026,"Cooper Flagg","19","DAL","SF",11.4,125.902,94.930108,159.229,72.130737,69.828,36.939012,56.074,16.037164,0
"9","randlju01",2026,"Julius Randle","31","MIN","PF",12.1,159.892,110.965048,126.112,61.038208,70.938,35.965566,34.906,10.960484,0
"10","murphtr02",2026,"Trey Murphy III","25","NOP","SF",16,120.217,95.211864,80.983,34.01286,40.24,19.114,12.072,4.019976,0
"11","murraja01",2026,"Jamal Murray","28","DEN","PG",16,88.96,58.98048,129.28,56.10752,83.2,41.1008,76.8,33.9456,0
"12","camarto01",2026,"Toumani Camara","25","POR","PF",18.2,60.06,46.06602,60.84,22.93668,3.9,0,1.95,0,0
"13","derozde01",2026,"DeMar DeRozan","36","SAC","PF",14.3,45.12,33.07296,86.95,53.99595,138.18,67.15548,122.2,54.1346,0
"14","siakapa01",2026,"Pascal Siakam","31","IND","PF",12.7,111.687,75.835473,174.787,100.852099,126.831,50.986062,53.004,18.02136,0
"15","thompam01",2026,"Amen Thompson","23","HOU","PG",8.4,170.998,130.984468,140.874,61.98456,37.212,12.056688,27.909,10.968237,0
"16","johnsja05",2026,"Jalen Johnson","24","ATL","SF",11.2,154.845,122.94693,159.84,72.88704,69.93,30.97899,23.865,9.951705,0
"17","gilgesh01",2026,"Shai Gilgeous-Alexander","27","OKC","PG",13.1,132.288,101.20032,128.843,66.869517,186.719,109.790772,68.9,31.9696,0
"18","alexani01",2026,"Nickeil Alexander-Walker","27","ATL","SG",15.5,137.946,84.974736,72.02,31.97688,38.78,16.90808,28.808,9.93876,0
"19","mitchdo01",2026,"Donovan Mitchell","29","CLE","SG",16.5,137.995,93.974595,110.11,62.10204,72.215,42.101345,52.195,24.11409,0
"20","cunnica01",2026,"Cade Cunningham","24","DET","PG",13.1,117.944,75.012384,194.864,92.950128,89.74,40.92144,42.306,21.153,0
"21","bridgmi02",2026,"Miles Bridges","27","CHO","PF",14.1,120.001,84.960708,153.734,63.953344,24.885,8.9586,8.848,2.946384,0
"22","rolliry01",2026,"Ryan Rollins","23","MIL","PG",14.8,127.169,87.110765,70.213,24.083059,54.01,25.97881,30.933,10.981215,0
"23","goberru01",2026,"Rudy Gobert","33","MIN","C",2.3,175.032,138.975408,55.926,27.963,0.936,0,0.936,0,0
"24","okongon01",2026,"Onyeka Okongwu","25","ATL","C",13.2,105.083,78.076669,134.849,61.895691,22.099,12.043955,0.902,0,0
"25","georgke01",2026,"Keyonte George","22","UTA","PG",16.1,41.775,31.83255,158.188,81.150444,62.941,25.994633,57.928,23.982192,0
"26","brunsja01",2026,"Jalen Brunson","29","NYK","PG",15.1,92.967,63.961296,148.188,69.055608,139.101,73.028025,64.308,29.131524,0
"27","hardeja01",2026,"James Harden","36","LAC","PG",17.4,72.204,52.131288,114.87,50.88741,48.136,23.057144,19.145,6.04982,0
"28","quickim01",2026,"Immanuel Quickley","26","TOR","PG",17.7,51.984,34.985232,81.168,36.038592,65.208,33.125664,15.96,5.985,0
"29","knuepko01",2026,"Kon Knueppel","20","CHO","SF",18.2,69.204,46.159068,74.892,35.94816,30.81,19.87245,14.22,3.04308,0
