"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","bealbr01",2019,"Bradley Beal","25","WAS","SG",14.7,452.129,315.133913,160.9,67.8998,165.727,76.897328,233.305,94.72183,0
"2","hardeja01",2019,"James Harden","29","HOU","PG",16.4,448.615,269.169,316.894,147.989498,80.178,35.599032,34.362,11.786166,0
"3","walkeke02",2019,"Kemba Walker","28","CHO","PG",15.8,424.368,244.435968,180.188,61.804484,168.4,80.6636,178.504,83.182864,0
"4","harrito02",2019,"Tobias Harris","26","2TM","PF",13.4,303.468,200.28888,240.768,110.994048,198.132,85.989288,119.13,58.01631,0
"5","georgpa01",2019,"Paul George","28","OKC","SF",16.6,340.554,214.208466,156.558,56.830554,174.312,68.155992,185.61,75.91449,0
"6","lillada01",2019,"Damian Lillard","28","POR","PG",15.7,455.301,256.789764,111.909,39.951513,119.574,51.297246,202.356,95.714388,0
"7","tuckepj01",2019,"P.J. Tucker","33","HOU","PF",18.9,73.743,38.862561,50.208,17.07072,7.845,3.9225,4.184,1.046,0
"8","duranke01",2019,"Kevin Durant","30","GSW","SF",14.9,261.387,196.563024,146.598,79.309518,329.154,170.172618,258.621,138.362235,0
"9","simmobe01",2019,"Ben Simmons","22","PHI","PG",4.1,548.16,387.00096,312.96,132.06912,73.92,18.99744,19.2,2.016,0
"10","derozde01",2019,"DeMar DeRozan","29","SAS","SG",10.8,283.608,202.77972,309.868,146.877432,357.136,147.140032,316.433,126.889633,0
"11","aldrila01",2019,"LaMarcus Aldridge","33","SAS","C",9.7,356.13,254.98908,324.474,157.36989,332.388,145.253556,265.119,117.182598,0
"12","adamsst01",2019,"Steven Adams","25","OKC","C",3.5,521.805,348.043935,237.846,108.933468,46.922,23.977142,0,NA,0
"13","thompkl01",2019,"Klay Thompson","28","GSW","SG",17.7,193.476,138.33534,102.346,43.190012,207.496,99.183088,301.43,134.13635,0
"14","drumman01",2019,"Andre Drummond","25","DET","C",4.1,656.448,424.065408,314.548,120.786432,35.768,10.945008,7.364,0,0
"15","gordoaa01",2019,"Aaron Gordon","23","ORL","PF",13,343.088,230.212048,134.934,41.964474,121.336,43.07428,100.416,34.14144,0
"16","westbru01",2019,"Russell Westbrook","30","OKC","PG",12.5,531.753,345.63945,129.624,26.961792,210.639,70.142787,190.017,68.026086,0
"17","griffbl01",2019,"Blake Griffin","29","DET","PF",13.1,379.503,260.339058,323.181,139.937373,72.414,15.062112,45.594,15.182802,0
"18","hieldbu01",2019,"Buddy Hield","26","SAC","SG",17,258.4,173.3864,121.04,29.0496,127.84,52.92576,202.64,90.37744,0
"19","grantje01",2019,"Jerami Grant","24","OKC","PF",11.4,345.66,234.70314,116.043,34.000599,37.035,11.99934,31.274,13.103806,0
"20","holidju01",2019,"Justin Holiday","29","2TM","SG",18.6,118.104,79.011576,52.836,6.974352,58.275,22.086225,83.139,30.013179,0
"21","sextoco01",2019,"Collin Sexton","20","CLE","PG",13.5,320.796,182.85372,164.016,51.008976,172.458,69.84549,252.054,96.032574,0
"22","mitchdo01",2019,"Donovan Mitchell","22","UTA","SG",13.7,333.54,206.46126,364.14,124.90002,195.84,94.0032,117.81,47.94867,0
"23","goberru01",2019,"Rudy Gobert","26","UTA","C",2.2,580.28,431.14804,118.904,42.924344,7.832,0.979,4.984,0.9968,0
"24","bogdabo02",2019,"Bojan Bogdanović","29","IND","SF",13.5,318.453,215.274228,151.344,57.056688,125.069,52.028704,71.468,34.233172,0
"25","inglejo01",2019,"Joe Ingles","31","UTA","PF",17.3,153.182,102.172394,106.666,46.826374,33.684,12.867288,24.862,7.95584,0
"26","fournev01",2019,"Evan Fournier","26","ORL","SG",15.7,220.214,147.102952,158.212,65.025132,112.245,49.16331,129.349,54.197231,0
"27","siakapa01",2019,"Pascal Siakam","24","TOR","PF",8.7,380.835,274.96287,285.39,135.27486,47.25,22.113,17.955,7.97202,0
"28","foxde01",2019,"De'Aaron Fox","21","SAC","PG",11.6,307.458,211.223646,279.908,99.927156,130.036,50.974112,153.178,57.135394,0
"29","townska01",2019,"Karl-Anthony Towns","23","MIN","C",11.4,390.258,288.010404,379.746,178.860366,89.352,32.16672,99.864,39.9456,0
"30","wiggian01",2019,"Andrew Wiggins","23","MIN","SF",13.7,319.176,198.208296,176.514,60.191274,147.498,50.14932,218.829,71.994741,0
"31","richajo01",2019,"Josh Richardson","25","MIA","SG",16.5,180.576,102.747744,128.25,47.06775,134.406,61.15473,123.12,48.0168,0
"32","barneha02",2019,"Harrison Barnes","26","2TM","PF",14.9,200.265,130.17225,217.724,77.945192,98.592,30.859296,68.809,17.959149,0
"33","vucevni01",2019,"Nikola Vučević","28","ORL","C",10.9,353.394,249.496164,404.846,215.782918,193.622,78.223288,170.604,72.847908,0
"34","jokicni01",2019,"Nikola Jokić","23","DEN","C",10.4,389.538,270.72891,360.594,179.936406,103.716,53.828604,80.802,27.957492,0
"35","youngtr01",2019,"Trae Young","20","ATL","PG",14.9,332.84,187.05608,179.608,75.255752,183.376,82.152448,79.128,25.004448,0
"36","youngth01",2019,"Thaddeus Young","30","IND","PF",7.8,390.224,264.962096,241.367,110.063352,32.799,9.938097,31.117,7.032442,0
"37","tatumja01",2019,"Jayson Tatum","20","BOS","SF",13.6,270.396,183.328488,137.788,44.918888,141.932,61.03076,175.084,61.104316,0
"38","russeda01",2019,"D'Angelo Russell","22","BRK","PG",16.4,207.829,115.968582,238.169,105.032529,270.026,136.093104,165.353,67.79473,0
"39","murraja01",2019,"Jamal Murray","21","DEN","PG",15.1,215.832,125.830056,187.68,74.88432,198.237,87.026043,157.182,73.08963,0
"40","osmande01",2019,"Cedi Osman","23","CLE","SF",14.8,242.228,146.063484,99.592,32.86536,64.988,25.9952,63.3,25.1301,0
"41","gasolma01",2019,"Marc Gasol","34","2TM","C",14,135.72,88.76088,215.76,100.97568,141.81,52.89513,102.66,47.83956,0
"42","bridgmi01",2019,"Mikal Bridges","22","PHO","SF",15.6,155.951,100.900297,56.863,23.939323,23.083,7.017232,14.075,5.024775,0
"43","holidjr01",2019,"Jrue Holiday","28","NOP","SG",12.3,368.562,241.40811,222.528,99.247488,141.398,67.16405,64.904,21.937552,0
"44","middlkh01",2019,"Khris Middleton","27","MIL","SF",15.9,196.308,116.214336,182.532,78.306228,166.46,76.73806,128.576,55.801984,0
"45","redicjj01",2019,"JJ Redick","34","PHI","SG",20.9,83.187,53.156493,46.215,16.08282,46.215,20.103525,247.507,123.258486,0
"46","mccolcj01",2019,"CJ McCollum","27","POR","SG",15.3,227.469,127.610109,186.45,82.22445,187.693,96.849588,196.394,97.21503,0
"47","antetgi01",2019,"Giannis Antetokounmpo","24","MIL","PF",7.7,714.531,549.474339,189.544,64.255416,63.597,24.230457,78.561,32.21001,0
"48","batumni01",2019,"Nicolas Batum","30","CHO","SF",17.1,118.02,78.01122,43.274,19.127108,47.208,18.080664,56.2,22.0866,0
"49","arizatr01",2019,"Trevor Ariza","33","2TM","SF",16.6,192.832,117.820352,66.976,15.002624,16.928,4.976832,25.024,11.01056,0
"50","conlemi01",2019,"Mike Conley","31","MEM","PG",15.3,212.8,117.8912,175.84,86.86496,168,72.072,136.64,57.79872,0
"51","curryst01",2019,"Stephen Curry","30","GSW","PG",19.7,191.62,124.36138,128.64,62.77632,61.64,25.82716,147.4,64.7086,0
"52","lopezbr01",2019,"Brook Lopez","30","MIL","C",19.2,135.978,104.02317,79.386,36.200016,43.23,23.12805,15.72,4.92036,0
"53","doncilu01",2019,"Luka Dončić","19","DAL","SG",15.5,247.874,157.895738,251.432,112.641536,122.158,46.053566,49.812,20.92104,0
"54","schrode01",2019,"Dennis Schröder","25","OKC","PG",14.1,277.104,144.09408,160.08,64.99248,187.68,76.9488,114.816,46.959744,0
"55","kuzmaky01",2019,"Kyle Kuzma","23","LAL","PF",13.3,313.056,206.930016,220.661,103.931331,78.264,38.114568,53.263,19.068154,0
"56","forbebr01",2019,"Bryn Forbes","25","SAS","SG",18.7,82.264,51.168208,90.965,38.02337,75.145,30.058,129.724,65.899792,0
"57","harrijo01",2019,"Joe Harris","27","BRK","SG",15.3,208.692,134.815032,103.224,36.1284,35.156,11.038984,14.96,8.976,0
