"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","hardeja01",2016,"James Harden","26","HOU","SG",14.4,397.782,258.5583,200.508,65.766624,169.785,72.32841,194.04,78.00408,0
"2","haywago01",2016,"Gordon Hayward","25","UTA","SF",13.6,251.218,156.257596,218.764,95.818632,153.856,62.927104,168.28,63.105,0
"3","walkeke02",2016,"Kemba Walker","25","CHO","PG",14.8,332.75,198.9845,122.452,41.143872,121.121,46.02598,266.2,100.0912,0
"4","arizatr01",2016,"Trevor Ariza","30","HOU","SF",16.2,219.045,130.11273,46.386,13.127238,30.065,8.027355,66.143,21.033474,0
"5","morrima03",2016,"Marcus Morris","26","DET","SF",15,149.31,100.18701,100.17,34.0578,201.285,77.092155,199.395,91.123515,0
"6","middlkh01",2016,"Khris Middleton","24","MIL","SG",15.2,166.732,105.87482,140.466,55.765002,215.838,94.96872,258.092,107.10818,0
"7","lowryky01",2016,"Kyle Lowry","29","TOR","PG",15.6,258.768,155.778336,168.918,59.96589,83.86,29.93802,140.166,54.104076,0
"8","wiggian01",2016,"Andrew Wiggins","20","MIN","SF",10.9,415.374,269.162352,204.452,93.230112,170.808,65.931888,314.442,109.111374,0
"9","antetgi01",2016,"Giannis Antetokounmpo","21","MIL","PG",7.5,515.617,352.682028,182.34,63.08964,58.754,16.921152,144.859,52.004381,0
"10","georgpa01",2016,"Paul George","25","IND","SF",16.2,243.432,146.546064,117.369,48.708135,170.982,60.014682,350.658,139.211226,0
"11","greendr01",2016,"Draymond Green","25","GSW","PF",10,399.672,246.997296,117.936,39.980304,18.837,6.932016,23.751,6.935292,0
"12","derozde01",2016,"DeMar DeRozan","26","TOR","SG",11.2,311.202,196.05726,293.301,126.999333,294.678,122.29137,340.119,122.102721,0
"13","caldwke01",2016,"Kentavious Caldwell-Pope","22","DET","SG",14.8,218.88,139.86432,111.36,37.08288,102.72,48.89472,159.36,63.10656,0
"14","walljo01",2016,"John Wall","25","WAS","PG",13.7,391.21,233.94358,86.336,26.073472,126.806,46.91822,418.19,150.13021,0
"15","mccolcj01",2016,"CJ McCollum","24","POR","SG",14.7,248.994,129.974868,213.219,86.993352,210.357,100.129932,287.631,127.420533,0
"16","westbru01",2016,"Russell Westbrook","27","OKC","PG",10.9,544.388,324.455248,158.84,64.96556,246.924,105.930396,153.064,60.001088,0
"17","ellismo01",2016,"Monta Ellis","30","IND","SG",14.4,240.956,142.886908,89.848,42.947344,111.289,49.078449,298.132,114.184556,0
"18","jamesle01",2016,"LeBron James","31","CLE","SF",9.6,649.944,469.259568,168.504,60.829944,131.688,45.827424,182.664,73.796256,0
"19","johnsjo02",2016,"Joe Johnson","34","2TM","SF",15.1,64.425,38.26845,211.314,100.162836,134.004,67.940028,136.581,50.808132,0
"20","curryst01",2016,"Stephen Curry","27","GSW","PG",17.4,359.55,250.2468,134.232,56.645904,76.704,34.286688,140.624,62.296432,0
"21","lillada01",2016,"Damian Lillard","25","POR","PG",15,383.24,209.24904,162.14,51.0741,106.128,39.055104,213.73,90.40779,0
"22","drumman01",2016,"Andre Drummond","22","DET","C",3.1,627.52,384.04224,379.48,155.20732,44.52,10.10604,4.24,1.06,0
"23","thompkl01",2016,"Klay Thompson","25","GSW","SG",16.5,252.252,173.297124,113.652,38.187072,181.566,76.802418,191.268,87.02694,0
"24","millspa01",2016,"Paul Millsap","30","ATL","PF",9.9,386.958,243.78354,218.53,84.13405,139.646,64.795744,89.544,33.847632,0
"25","thomais02",2016,"Isaiah Thomas","26","BOS","PG",12.2,469.88,273.00028,186.57,53.91873,143.728,54.904096,116.088,42.023856,0
"26","matthwe02",2016,"Wesley Matthews","29","DAL","SF",18.5,89.67,44.835,79.422,27.162324,69.174,28.084644,91.378,42.216636,0
"27","horfoal01",2016,"Al Horford","29","ATL","C",12.3,314.4,234.228,142.528,54.87328,93.272,33.11156,242.088,119.107296,0
"28","townska01",2016,"Karl-Anthony Towns","20","MIN","C",9.8,394.326,276.422526,243.283,113.126595,104.923,43.01843,321.687,162.773622,0
"29","jordade01",2016,"DeAndre Jordan","27","LAC","C",1.2,426.212,326.05218,78.232,30.11932,3.048,1.014984,0,NA,0
"30","duranke01",2016,"Kevin Durant","27","OKC","SF",14.6,292.772,215.772964,135.338,59.142706,251.342,136.227364,222.341,101.165155,0
"31","fournev01",2016,"Evan Fournier","23","ORL","SF",14.1,278.7,176.6958,116.125,47.030625,49.237,19.103956,95.687,29.950031,0
"32","clarkjo01",2016,"Jordan Clarkson","23","LAL","SG",12.6,286.578,154.75212,214.11,102.13047,116.388,44.111052,163.602,62.823168,0
"33","hoodro01",2016,"Rodney Hood","23","UTA","SG",16,107.892,65.922012,194.4,87.0912,126.36,53.19756,95.256,41.150592,0
"34","tuckepj01",2016,"P.J. Tucker","30","PHO","SF",11.4,214.176,114.155808,100.104,35.0364,16.878,6.953736,44.814,14.923062,0
