"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","randlju01",2021,"Julius Randle","26","NYK","PF",14.5,214.002,141.027318,232.496,94.858368,265.521,115.236114,220.607,91.331298,0
"2","barrerj01",2021,"RJ Barrett","20","NYK","SG",11.5,344.5,208.4225,241.68,76.85424,92.22,29.0493,73.14,29.03658,0
"3","jokicni01",2021,"Nikola Jokić","25","DEN","C",10.6,315.492,237.565476,452.55,258.8586,181.02,87.07062,106.026,55.981728,0
"4","hieldbu01",2021,"Buddy Hield","28","SAC","SG",21.2,86.304,55.23456,59.52,15.89184,63.488,28.188672,62.496,22.18608,0
"5","lillada01",2021,"Damian Lillard","30","POR","PG",17.9,317.492,200.337452,128.064,45.974976,58.696,25.884936,125.396,54.798052,0
"6","roziete01",2021,"Terry Rozier","26","CHO","SG",16.6,207.522,127.62603,170.1,71.1018,109.998,62.038872,74.844,26.94384,0
"7","westbru01",2021,"Russell Westbrook","32","WAS","PG",13.2,240.172,156.1118,303.31,141.03915,144.846,54.896634,277.312,106.210496,0
"8","wiggian01",2021,"Andrew Wiggins","25","GSW","PF",14.2,230.644,162.834664,208.426,104.213,114.264,46.162656,136.482,51.86316,0
"9","bridgmi01",2021,"Mikal Bridges","24","PHO","SF",14.3,185.982,148.971582,90.315,45.1575,54.858,24.96039,22.746,9.89451,0
"10","vucevni01",2021,"Nikola Vučević","30","2TM","C",14.3,199.628,136.345924,350.396,169.591664,231.736,107.988976,174.5,76.2565,0
"11","edwaran01",2021,"Anthony Edwards","19","MIN","SG",14.2,370.566,239.756202,175.595,55.83921,56.917,14.001582,87.192,24.064992,0
"12","tatumja01",2021,"Jayson Tatum","22","BOS","SF",14.6,259.646,190.83981,271.508,113.218836,185.838,64.857462,115.984,48.945248,0
"13","bookede01",2021,"Devin Booker","24","PHO","SG",14.5,230.373,156.192894,209.781,100.904661,297.297,161.134974,178.893,78.891813,0
"14","middlkh01",2021,"Khris Middleton","29","MIL","SF",15.7,161.1,105.0372,156.804,76.83396,210.504,97.673856,180.432,80.111808,0
"15","robindu01",2021,"Duncan Robinson","26","MIA","SF",22.8,56.643,46.730475,20.793,8.920197,15.774,6.909012,10.038,2.0076,0
"16","doncilu01",2021,"Luka Dončić","21","DAL","PG",15.6,243.18,172.17144,271.551,137.676357,206.703,105.831936,81.06,38.98986,0
"17","covinro01",2021,"Robert Covington","30","POR","PF",19.6,92.129,54.079723,38.175,8.054925,8.144,1.018,14.761,5.9044,0
"18","onealro01",2021,"Royce O'Neale","27","UTA","SF",19,76.042,56.042954,31.126,10.053698,3.94,1.97,5.122,0,0
"19","sabondo01",2021,"Domantas Sabonis","24","IND","PF",8.8,389.624,290.659504,234.136,99.976072,68.704,24.870848,48.816,15.962832,0
"20","bogdabo02",2021,"Bojan Bogdanović","31","UTA","SF",15.4,167.425,106.314875,209.05,85.91955,73.075,32.00685,14.8,1.9684,0
"21","powelno01",2021,"Norman Powell","27","2TM","SG",14.2,252.45,163.33515,166.158,69.121728,48.654,17.856018,34.884,16.953624,0
"22","paulch01",2021,"Chris Paul","35","PHO","PG",16.9,50.982,34.004994,100.206,55.1133,287.433,148.315428,182.832,99.826272,0
"23","goberru01",2021,"Rudy Gobert","28","UTA","C",2.7,445.83,355.77234,121.011,34.004091,2.895,0,5.211,1.0422,0
"24","holidju01",2021,"Justin Holiday","31","IND","SG",19.9,103.125,63.1125,21.25,4.0375,16.875,1.99125,31.25,16.125,0
"25","okorois01",2021,"Isaac Okoro","20","CLE","SG",11.8,210.743,128.763973,110.123,40.084772,12.857,0.989989,11.18,3.05214,0
"26","whiteco01",2021,"Coby White","20","CHI","PG",16.6,199.342,111.232836,98.318,34.116346,56.826,25.912656,93.808,40.900288,0
"27","curryst01",2021,"Stephen Curry","32","GSW","PG",19.3,202.02,133.93926,185.64,98.76048,81.9,44.9631,94.185,43.042545,0
