"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","iguodan01",2009,"Andre Iguodala","25","PHI","SF",13,406.038,295.189626,60.791,16.960689,86.025,25.033275,332.63,124.73625,0
"2","johnsjo02",2009,"Joe Johnson","27","ATL","SG",14.8,242.82,138.89304,284,143.988,174.66,74.2305,305.3,114.1822,0
"3","mayooj01",2009,"O.J. Mayo","21","MEM","SG",15.4,268.147,133.000912,123.168,55.056096,139.847,54.959871,374.636,174.20574,0
"4","jamisan01",2009,"Antawn Jamison","32","WAS","PF",11.9,415.008,261.870048,306.933,147.020907,136.895,53.93663,263.703,99.152328,0
"5","feltora01",2009,"Raymond Felton","24","CHA","PG",13.3,324.9,153.0279,112.632,47.8686,79.059,33.99537,358.473,147.690876,0
"6","princta01",2009,"Tayshaun Prince","28","DET","SF",12.4,232.56,143.72208,182.58,80.88294,159.12,58.0788,303.96,120.0642,0
"7","jamesle01",2009,"LeBron James","24","CLE","SF",13.4,537.129,391.029912,148.396,67.223388,119.362,34.137532,424.219,164.596972,0
"8","nowitdi01",2009,"Dirk Nowitzki","30","DAL","PF",13.8,232.704,139.855104,137.36,55.08136,528.432,258.403248,547.824,259.668576,0
"9","wadedw01",2009,"Dwyane Wade","27","MIA","SG",12.3,580.826,385.668464,146.076,69.970404,163.466,72.74237,570.392,237.283072,0
"10","piercpa01",2009,"Paul Pierce","31","BOS","SF",13.8,314.146,173.094446,73.222,31.11935,220.847,99.822844,269.268,117.13158,0
"11","aldrila01",2009,"LaMarcus Aldridge","23","POR","PF",11,304.535,204.342985,262.273,118.02285,222.497,93.893734,426.349,178.213882,0
"12","paulch01",2009,"Chris Paul","23","NOH","PG",11.8,331.32,210.05688,233.43,122.78418,200.8,97.9904,312.495,135.935325,0
"13","rosede01",2009,"Derrick Rose","20","CHI","PG",10.4,473.536,273.230272,107.512,47.735328,153.416,61.826648,401.056,174.860416,0
"14","gordobe01",2009,"Ben Gordon","25","CHI","SG",15.9,265.63,140.25264,78.9,32.9802,138.075,52.054275,411.595,200.446765,0
"15","gasolpa01",2009,"Pau Gasol","28","LAL","C",6.2,445.17,296.92839,308.275,161.227825,182.875,89.9745,106.59,42.84918,0
"16","westda01",2009,"David West","28","NOH","PF",10.3,329.46,204.59466,260.984,119.008704,312.664,119.750312,363.052,160.105932,0
"17","millean02",2009,"Andre Miller","32","PHI","PG",9.2,433.056,252.904704,108.264,40.05768,215.487,89.211618,232.143,94.946487,0
"18","bryanko01",2009,"Kobe Bryant","30","LAL","SG",14,347.536,230.763904,205.44,94.70784,309.872,138.822656,511.888,217.040512,0
"19","salmojo01",2009,"John Salmons","29","2TM","SF",13.3,325.714,208.782674,109.3,41.0968,146.462,49.211232,209.856,90.867648,0
"20","cartevi01",2009,"Vince Carter","32","NJN","SG",15,325.49,183.25087,96.84,41.93172,151.985,62.00988,379.29,150.19884,0
"21","gayru01",2009,"Rudy Gay","22","MEM","SF",12.4,362.194,212.245684,179.204,76.1617,167.846,73.01301,310.452,125.73306,0
"22","jefferi01",2009,"Richard Jefferson","28","MIL","SF",13.8,318.942,182.115882,112.424,46.768384,117.312,40.120704,381.264,152.124336,0
"23","boshch01",2009,"Chris Bosh","24","TOR","C",10.6,396.582,235.569708,170.505,73.828665,228.603,91.212597,418.053,201.919599,0
"24","duhonch01",2009,"Chris Duhon","26","NYK","PG",15,224.73,107.8704,49.032,17.994744,19.749,4.93725,61.971,29.002428,0
"25","roybr01",2009,"Brandon Roy","24","POR","SG",11.5,438.894,263.775294,148.934,71.935122,184.52,78.23648,325.546,135.752682,0
"26","kiddja01",2009,"Jason Kidd","35","DAL","PG",18.3,101.97,48.9456,30.9,11.9583,33.99,11.01276,127.926,53.984772,0
"27","duranke01",2009,"Kevin Durant","20","OKC","SF",12.9,361.4,244.6678,136.22,54.07934,247.42,100.2051,415.61,165.41278,0
"28","allenra02",2009,"Ray Allen","33","BOS","SG",17,195.52,125.32832,60.32,31.18544,99.84,51.9168,198.64,91.77168,0
"29","greenje02",2009,"Jeff Green","22","OKC","PF",12.2,341.76,209.84064,133.5,47.793,117.48,45.2298,227.484,76.889592,0
"30","lewisra02",2009,"Rashard Lewis","29","ORL","PF",16.7,187.308,113.134032,107.811,45.927486,137.214,66.137148,103.455,33.1056,0
"31","willima01",2009,"Mo Williams","26","CLE","PG",17.1,135.12,77.0184,119.356,57.171524,130.616,60.867056,320.91,147.93951,0
"32","leeda02",2009,"David Lee","25","NYK","C",4.7,604.836,384.675696,115.071,57.995784,116.973,36.963468,111.267,42.058926,0
"33","howardw01",2009,"Dwight Howard","23","ORL","C",3.4,534.534,377.915538,389.642,168.714986,44.055,11.01375,7.832,1.958,0
"34","turkohe01",2009,"Hedo Türkoğlu","29","ORL","SF",15.1,266.5,143.377,76.875,22.985625,132.225,62.14575,174.25,61.16175,0
"35","billuch01",2009,"Chauncey Billups","32","2TM","PG",17.7,176.4,91.1988,67.62,20.89458,110.74,39.8664,228.34,96.13114,0
"36","diawbo01",2009,"Boris Diaw","26","2TM","PF",9.8,330.616,203.659456,183.872,88.994048,45.084,20.017296,143.208,60.14736,0
"37","bibbymi01",2009,"Mike Bibby","30","ATL","PG",19.9,75.375,53.290125,55.275,25.150125,38.19,18.10206,409.035,173.839875,0
"38","chandwi01",2009,"Wilson Chandler","21","NYK","SF",14,268.77,159.91815,130.696,57.898328,110.67,44.82135,228.718,88.971302,0
"39","jackja01",2009,"Jarrett Jack","25","IND","SG",13.6,215.809,115.889433,120.273,53.160666,88.712,44.888272,207.279,94.104666,0
"40","okafoem01",2009,"Emeka Okafor","26","CHA","C",3.8,467.06,319.9361,183.736,68.901,100.36,38.1368,20.844,5.961384,0
"41","gordoer01",2009,"Eric Gordon","20","LAC","SG",14.5,299.132,176.188748,53.159,18.07406,45.05,12.02835,166.685,73.841455,0
"42","wallage01",2009,"Gerald Wallace","26","CHA","SF",6.4,539.315,300.398455,51.904,20.969216,11.354,3.099642,77.856,25.926048,0
"43","westbru01",2009,"Russell Westbrook","20","OKC","PG",9.5,462.09,219.95484,127.02,41.02746,163.155,59.06211,213.525,80.925975,0
"44","thornal01",2009,"Al Thornton","25","LAC","SF",10.8,369.952,226.040672,116.661,47.83101,147.14,48.99762,338.422,126.231406,0
"45","rondora01",2009,"Rajon Rondo","22","BOS","PG",7,422.763,263.804112,107.019,29.002149,63.756,23.9085,116.886,50.962296,0
"46","parkean01",2009,"Anthony Parker","33","TOR","SG",16.6,122.148,71.090136,24.882,9.9528,83.694,30.883086,281.996,115.054368,0
