"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"48","stricro02",1999,"Rod Strickland","32","WAS","PG",11.7,144.117,81.137871,103.716,29.870208,150.147,55.103949,162.81,72.93888,0
"49","ratlith01",1999,"Theo Ratliff","25","PHI","PF",8.3,119.834,84.842472,142.879,53.008109,118.158,40.055562,38.129,19.0645,0
"50","majerda01",1999,"Dan Majerle","33","MIA","SG",19.4,56.918,35.972176,10.132,3.0396,11.026,5.01683,16.986,5.996058,0
"51","brownpj01",1999,"P.J. Brown","29","MIA","PF",11.5,113.049,69.072939,76.797,28.952469,136.899,59.003469,149.778,71.89344,0
"52","gillke01",1999,"Kendall Gill","30","NJN","SF",13.4,173.749,98.863181,45.068,9.0136,88.95,21.97065,268.036,103.997968,0
"53","anderni01",1999,"Nick Anderson","31","ORL","SF",16.3,106.88,62.95232,117.76,38.97856,58.88,19.96032,78.72,34.87296,0
"54","robingl01",1999,"Glenn Robinson","26","MIL","SF",13.3,130.032,75.028464,95.256,41.150592,250.236,106.100064,201.852,93.86118,0
"55","vanhoke01",1999,"Keith Van Horn","23","NJN","PF",10.9,224.096,144.093728,215.072,64.951744,87.232,30.09504,172.96,66.93552,0
"56","phillbo01",1999,"Bobby Phills","29","CHH","SG",15.4,97.909,65.892757,74.053,25.992603,48.209,16.053597,104.867,38.905657,0
"57","kittlke01",1999,"Kerry Kittles","24","NJN","SG",15.1,155.702,87.815928,61.913,14.982946,85.82,23.94378,150.798,49.914138,0
"58","guglito01",1999,"Tom Gugliotta","29","PHO","PF",10.6,185.079,120.116271,108.87,42.89478,134.082,45.990126,138.093,66.008454,0
"59","dickemi01",1999,"Michael Dickerson","23","HOU","SG",14.9,154.77,96.88602,36.96,7.98336,29.106,9.02286,77.154,30.09006,0
"60","wardch01",1999,"Charlie Ward","28","NYK","PG",16.8,82.164,45.108036,43.086,14.046036,16.032,5.018016,44.088,18.031992,0
"61","robinda01",1999,"David Robinson","33","SAS","C",8.4,220.813,155.893978,90.117,30.008961,119.102,46.092474,95.914,35.96775,0
"62","mercero01",1999,"Ron Mercer","22","BOS","SG",12.7,149.177,89.058669,96.152,34.037808,127.26,46.06812,304.717,131.02831,0
"63","walkean02",1999,"Antoine Walker","22","BOS","PF",11.1,202.86,120.90456,230.055,80.05914,71.295,16.041375,55.125,21.05775,0
"64","geigema01",1999,"Matt Geiger","29","PHI","C",9.2,159.84,106.93296,145.965,58.96986,174.825,72.902025,68.82,25.94514,0
"65","thorpot01",1999,"Otis Thorpe","36","WAS","PF",8.1,145.2,107.1576,132.88,57.00552,77.88,36.91512,81.84,38.95584,0
"66","barklch01",1999,"Charles Barkley","35","HOU","PF",9.4,200.8,129.9176,119.978,48.951024,104.918,33.993432,51.204,23.093004,0
"67","grantbr01",1999,"Brian Grant","26","POR","PF",8.2,174.956,117.920344,116.892,34.950708,27.122,9.031626,63.03,20.98899,0
"68","hendece02",1999,"Cedric Henderson","23","CLE","SF",10.4,152.208,94.064544,62.967,17.00109,109.173,33.079419,116.874,43.009632,0
"69","elliose01",1999,"Sean Elliott","30","SAS","SF",14,126.75,69.83925,62.868,25.964484,47.151,12.023505,151.086,61.038744,0
"70","tayloma01",1999,"Maurice Taylor","22","LAC","PF",10.1,189.675,113.805,193.725,76.908825,143.1,54.0918,143.1,65.1105,0
"71","armstda01",1999,"Darrell Armstrong","30","ORL","PG",16.6,132.066,78.975468,30.798,11.918826,58.986,26.012826,111.186,44.029656,0
"72","billuch01",1999,"Chauncey Billups","22","DEN","SG",17.7,131.175,60.07815,31.185,8.04573,29.205,7.038405,68.805,30.893445,0
"73","polynol01",1999,"Olden Polynice","34","SEA","C",8,93.08,63.01516,163.964,68.04506,65.156,21.045388,35.084,16.033388,0
"74","kempsh01",1999,"Shawn Kemp","29","CLE","PF",6.9,300.15,170.18505,119.025,44.03925,64.975,21.96155,89.125,40.017125,0
"75","campbel01",1999,"Elden Campbell","30","2TM","C",7.9,132.06,81.08484,208.785,78.92073,101.835,53.870715,19.995,7.998,0
"76","moblecu01",1999,"Cuttino Mobley","23","HOU","PG",15.8,102.87,63.88227,40.095,10.02375,46.17,13.06611,68.04,32.04684,0
"77","simpkdi01",1999,"Dickey Simpkins","26","CHI","C",6.6,168.156,106.106436,117.936,35.97048,29.16,6.03612,8.1,2.025,0
"78","hornaje01",1999,"Jeff Hornacek","35","UTA","SG",14.7,82.167,54.148053,74.085,29.04132,60.166,24.0664,152.211,73.06128,0
"79","howarju01",1999,"Juwan Howard","25","WAS","SF",9.8,118.988,81.030828,161.268,59.024088,236.768,99.916096,85.164,47.095692,0
"80","smithjo02",1999,"Joe Smith","23","MIN","C",11.3,150.858,78.898734,126.846,39.95649,77.256,22.095216,163.908,81.954,0
"81","fortsda01",1999,"Danny Fortson","22","DEN","PF",7.4,225.038,132.097306,96.114,37.00389,38.986,12.982338,23.16,9.05556,0
"82","dampier01",1999,"Erick Dampier","23","GSW","C",6.6,132.894,82.925856,214.038,58.004298,60.858,19.961424,5.796,0,0
"83","wallara01",1999,"Rasheed Wallace","24","POR","PF",11.1,113.764,84.867944,131.852,55.905248,89.012,39.966388,109.956,47.940816,0
"84","stockjo01",1999,"John Stockton","36","UTA","PG",12.9,134.07,86.07294,41,15.99,70.93,30.99641,113.98,50.94906,0
"85","millsch01",1999,"Chris Mills","29","GSW","SF",15.5,70.215,44.165235,63.873,22.930407,58.89,21.96597,144.96,64.94208,0
"86","potapvi01",1999,"Vitaly Potapenko","23","2TM","C",7.1,154.912,88.919488,140.08,64.01656,93.936,40.956096,21.836,9.93538,0
"87","rideris01",1999,"Isaiah Rider","27","POR","SG",14.7,108.9,76.8834,87.725,26.931575,105.27,30.10722,191.785,72.8783,0
"88","jacksma01",1999,"Mark Jackson","33","IND","PG",12.9,49.021,32.991133,131.929,55.014393,28.952,10.972808,16.121,7.060998,0
"89","longgr01",1999,"Grant Long","32","ATL","PF",11.1,98.007,59.000214,72.877,28.932169,76.826,19.97476,92.981,39.98183,0
"90","davishu01",1999,"Hubert Davis","28","DAL","SG",19.1,28.187,13.078768,28.981,10.983799,34.142,14.066504,161.976,70.945488,0
"91","brownde01",1999,"Dee Brown","30","TOR","PG",21.6,36.135,21.066705,4.95,0,16.83,1.98594,88.11,29.0763,0
"92","davisda01",1999,"Dale Davis","29","IND","PF",4.8,179.992,124.014488,83.956,24.011416,35.032,12.015976,3.02,1.00566,0
"93","willico02",1999,"Corliss Williamson","25","SAC","SF",7.7,187.035,124.93938,236.985,104.036415,74.925,18.956025,51.06,20.01552,0
"94","portete01",1999,"Terry Porter","35","MIA","PG",16.4,98.05,58.0456,18.87,6.94416,44.03,16.02692,68.08,33.0188,0
"95","trentga01",1999,"Gary Trent","24","DAL","PF",9.9,199.864,131.91024,143.276,63.184716,160.132,57.006992,93.912,34.935264,0
"96","sabonar01",1999,"Arvydas Sabonis","34","POR","C",10.1,152.96,85.04576,173.992,85.952048,28.202,8.065772,98.946,46.00989,0
"97","mitchsa01",1999,"Sam Mitchell","35","MIN","SF",15.1,66.816,33.875712,66.816,24.922368,70.992,21.013632,278.748,123.764112,0
"98","persowe01",1999,"Wesley Person","27","CLE","SG",17.7,48.07,37.06197,34.086,10.021284,58.121,31.036614,97.014,45.014496,0
"99","ostergr01",1999,"Greg Ostertag","25","UTA","C",6.5,127.92,72.9144,58.032,21.007584,18.096,4.017312,3.952,0.988,0
"100","murrala01",1999,"Lamond Murray","25","LAC","SF",15.1,127.738,77.792442,57.8,14.9702,86.122,21.013768,202.878,77.905152,0
"101","lynchge01",1999,"George Lynch","28","PHI","SF",10.7,100.163,68.11084,79.921,23.017248,69.102,21.007008,77.129,26.069602,0
"102","smithst01",1999,"Steve Smith","29","ATL","SG",15.1,115.02,63.03096,66.96,17.00784,113.94,50.01966,104.76,39.91356,0
"103","ewingpa01",1999,"Patrick Ewing","36","NYK","C",8.7,132.912,86.924448,239.128,82.977416,144.272,55.111904,49.984,21.99296,0
"104","childch01",1999,"Chris Childs","31","NYK","PG",17.5,49.929,24.9645,14.952,5.9808,26.967,7.982232,80.901,38.913381,0
"105","bradlsh01",1999,"Shawn Bradley","26","DAL","C",8.9,137.112,78.016728,105.096,47.083008,65.076,26.0304,37.932,15.969372,0
"106","eliema01",1999,"Mario Elie","35","SAS","SG",13,123.132,78.065688,46.009,17.989519,14.895,4.960035,40.051,15.019125,0
"107","nesbyty01",1999,"Tyrone Nesby","23","LAC","SF",13.9,127.17,75.15747,59.94,29.97,34.83,6.966,87.075,35.00415,0
"108","olowomi01",1999,"Michael Olowokandi","23","LAC","C",7,110.922,69.991782,231.819,80.904831,53.067,20.006259,3.192,1.062936,0
"109","colesbi01",1999,"Bimbo Coles","30","GSW","PG",13.8,72.864,38.909376,52.164,17.057628,101.844,40.941288,161.874,79.965756,0
"110","davisan01",1999,"Antonio Davis","30","IND","PF",7.4,130.152,86.160624,109.968,35.959536,61.944,20.999016,45.936,20.992752,0
"111","smitsri01",1999,"Rik Smits","32","IND","C",10.2,68.997,46.986957,239.907,111.076941,198.762,89.840424,122.802,61.892208,0
"112","nashst01",1999,"Steve Nash","24","DAL","PG",18.3,41.134,16.04226,16.014,5.012382,47.1,15.0249,79.128,29.039976,0
"113","cheanca01",1999,"Calbert Cheaney","27","WAS","SG",13.2,58.93,37.95092,77.19,24.08328,83,30.959,158.945,71.048415,0
"114","austiis01",1999,"Isaac Austin","29","ORL","C",11,133.182,75.114648,86.976,26.96256,106.908,35.921088,119.139,45.034542,0
"115","marshdo01",1999,"Donyell Marshall","25","GSW","SF",12.3,121.03,79.03259,128.934,47.963448,46.93,11.96715,124.982,42.993808,0
"116","mccloge01",1999,"George McCloud","31","PHO","SF",18.9,43.092,31.069332,12.96,3.99168,24.948,5.98752,77.112,32.078592,0
"117","piatker01",1999,"Eric Piatkowski","28","LAC","SG",17.2,77.145,50.067105,40.866,11.973738,45.87,18.94431,87.987,33.962982,0
"118","roseja01",1999,"Jalen Rose","26","IND","SF",12.8,80.848,42.930288,112.096,44.053728,110.112,44.0448,127.968,51.955008,0
"119","sprewla01",1999,"Latrell Sprewell","28","NYK","SF",13.6,87.024,59.002272,98.938,28.988834,125.874,46.951002,128.982,58.944774,0
"120","ellisda01",1999,"Dale Ellis","38","SEA","SF",19.6,35.155,22.112495,22.91,10.95098,20.145,7.05075,99.935,39.974,0
"121","wallabe01",1999,"Ben Wallace","24","WAS","C",3.6,152.036,96.086752,39.999,15.9996,4.975,0.995,0.995,0.995,0
"122","lopezfe01",1999,"Felipe López","24","VAN","SG",9.6,173.961,108.899586,72.01,20.01878,23.119,5.016823,65.946,22.949208,0
"123","brandte01",1999,"Terrell Brandon","28","2TM","PG",15.9,81.12,54.10704,22.815,5.954715,80.106,27.075828,275.808,112.805472,0
"124","willike02",1999,"Kevin Willis","36","TOR","C",9,129.183,80.09346,143.934,53.97525,135.888,40.902288,36.207,12.056931,0
"125","abdulta01",1999,"Tariq Abdul-Wahad","24","SAC","SG",11.2,146.113,96.142354,78.958,24.003232,45.991,13.015453,115.181,38.00973,0
"126","bryanma01",1999,"Mark Bryant","33","CHI","PF",8.7,84.912,54.938064,136.068,59.053512,106.14,46.06476,19.836,7.9344,0
"127","stithbr01",1999,"Bryant Stith","28","DEN","SG",17,51.91,29.95207,19.14,8.05794,29,8.99,84.1,36.0789,0
"128","brownch01",1999,"Chucky Brown","30","CHH","PF",14.8,52.966,41.949072,33.943,15.987153,70.124,31.064932,176.056,72.006904,0
"129","stackje01",1999,"Jerry Stackhouse","24","DET","SG",14.4,154.208,83.118112,43.92,10.98,69.784,25.889864,94.184,26.088968,0
"130","knighbr01",1999,"Brevin Knight","23","CLE","PG",11.1,97.965,47.0232,44.1,14.0238,75.915,31.960215,91.98,41.02308,0
"131","mannida01",1999,"Danny Manning","32","PHO","PF",11.2,91.868,60.908484,98.816,45.94944,82.99,34.0259,103.062,45.038094,0
"132","chapmre01",1999,"Rex Chapman","31","PHO","SG",17.3,56.916,33.921936,38.097,10.019511,66.096,22.009968,146.88,45.97344,0
"133","thomaku01",1999,"Kurt Thomas","26","NYK","PF",9.3,98.992,69.987344,104.144,34.055088,115.92,43.93368,47.84,21.91072,0
"134","barrybr01",1999,"Brent Barry","27","CHI","SG",17.3,75.828,49.894824,29.904,8.9712,25.988,6.003228,51.976,24.012912,0
"135","mullich01",1999,"Chris Mullin","35","IND","SF",17.3,54.166,38.132864,24.857,6.95996,41.181,17.090115,93.863,41.956761,0
"136","colemde01",1999,"Derrick Coleman","31","CHH","PF",10.3,110.838,73.928946,114.898,36.997156,105.966,34.96878,41.006,15.008196,0
"137","delebi01",1999,"Bison Dele","29","DET","C",7.6,165.073,114.065443,137.058,56.056722,114.215,42.03112,13.792,3.944512,0
"138","jacksji01",1999,"Jim Jackson","28","POR","SG",15.2,75.11,47.09397,51.06,21.03672,58.09,24.04926,95.83,34.97795,0
"139","bakervi01",1999,"Vin Baker","27","SEA","PF",9.9,124.108,87.123816,125.856,39.01536,62.928,19.004256,121.049,53.019462,0
"140","barroda01",1999,"Dana Barros","31","BOS","PG",17.5,63.07,38.03121,24.115,6.02875,27.083,7.014497,96.831,52.869726,0
"141","willije01",1999,"Jerome Williams","25","DET","PF",6.9,157.976,94.943576,47.12,16.0208,29.016,6.006312,13.888,6.944,0
"142","currymi01",1999,"Michael Curry","30","MIL","SF",13.9,47.998,31.006708,17.098,9.044842,35.02,9.00014,91.052,40.06288,0
"143","masseto01",1999,"Tony Massenburg","31","VAN","PF",7.1,142.008,88.04496,150.932,70.032448,60.14,19.06438,32.98,12.00472,0
"144","hendeal01",1999,"Alan Henderson","26","ATL","SF",8.6,145.089,91.115892,137.052,50.02398,106.173,34.081533,33.84,11.94552,0
"145","brownra02",1999,"Randy Brown","30","CHI","PG",13,94.105,49.028705,29.986,8.006262,52.954,13.979856,132.066,61.014492,0
"146","wrighlo02",1999,"Lorenzen Wright","23","LAC","C",7.9,106.08,70.0128,86.06,25.04346,42.9,13.9854,23.92,9.97464,0
"147","fishede01",1999,"Derek Fisher","24","LAL","PG",17,63.12,25.05864,33.927,11.976231,13.939,4.976223,54.967,18.963615,0
"148","battito01",1999,"Tony Battie","22","BOS","C",8.5,86.032,64.007808,76.127,35.094547,86.032,36.047408,31.979,11.992125,0
"149","harpede01",1999,"Derek Harper","37","LAL","PG",17.9,59.073,35.030289,9.021,3.003993,22.116,9.045444,84.099,30.023343,0
"150","parksch02",1999,"Cherokee Parks","26","VAN","C",12.3,64.075,40.046875,39.875,10.965625,31.9,13.9722,138.05,53.0112,0
"151","dumarjo01",1999,"Joe Dumars","35","DET","SG",21.3,3.15,3.15,10.15,6.09,57.05,20.9944,59.15,25.0796,0
"152","harprma01",1999,"Matt Harpring","22","ORL","SF",11.3,112,77.056,50.88,12.9744,52.16,19.0384,80,29.04,0
"153","harpero01",1999,"Ron Harper","35","CHI","SG",13.4,115.83,52.93431,63.96,22.96164,67.86,22.93668,56.94,20.95392,0
"154","mcgratr01",1999,"Tracy McGrady","19","TOR","SF",10.3,154,91.014,102.025,33.974325,40.81,11.95733,53.13,23.05842,0
"155","hillty01",1999,"Tyrone Hill","30","2TM","PF",7.4,123.012,74.053224,90.048,30.976512,41.004,12.998268,13.936,3.985696,0
"156","declean01",1999,"Andrew DeClercq","25","2TM","C",5.8,168.912,101.009376,77.004,27.028404,25.116,8.03712,4.968,1.9872,0
"157","smithmi02",1999,"Michael Smith","26","VAN","PF",5.4,86.976,54.968832,47.952,21.002976,6.048,1.010016,2.016,0,0
"158","delnevi01",1999,"Vinny Del Negro","32","MIL","PG",15.1,34.02,17.01,22.95,5.98995,83.97,27.96201,99.09,50.04045,0
"159","macksa01",1999,"Sam Mack","28","2TM","SF",18.9,44.16,28.08576,24.96,6.9888,34.944,14.990976,61.056,30.039552,0
"160","andersh01",1999,"Shandon Anderson","25","UTA","SG",11.1,165.165,106.03593,55.902,16.994208,35.937,7.978014,64.977,17.023974,0
"161","corbity01",1999,"Tyrone Corbin","36","ATL","SF",17.7,50.92,33.96364,20.1,6.03,28.14,10.04598,115.91,43.00261,0
"162","ferryda01",1999,"Danny Ferry","32","CLE","PF",18.2,5.032,2.0128,26.936,14.976416,47.952,21.002976,118.992,64.969632,0
"163","jamisan01",1999,"Antawn Jamison","22","GSW","SF",8.3,124.11,83.02959,161.934,64.935534,57.918,15.985368,40.188,11.0517,0
"164","buechju01",1999,"Jud Buechler","30","DET","SF",21.3,16.08,13.07304,6,1.998,12.96,2.99376,57.12,21.02016,0
"165","garrede01",1999,"Dean Garrett","32","MIN","C",10,60.06,37.05702,57.057,25.048023,82.929,35.991186,30.954,17.984274,0
"166","willial02",1999,"Alvin Williams","24","TOR","PG",14.5,57.117,30.043542,27.966,8.977086,31.995,11.998125,77.973,30.019605,0
"167","williwa02",1999,"Walt Williams","28","POR","SF",17.5,64.889,31.925388,24.984,6.99552,24.984,5.99616,88.138,39.045134,0
"168","besttr01",1999,"Travis Best","26","IND","PG",15.5,57.035,29.030815,32.94,10.96902,35.99,12.99239,119.865,51.901545,0
"169","weathcl01",1999,"Clarence Weatherspoon","28","MIA","SF",8.2,107.976,72.991776,72.072,27.027,54.12,23.05512,30.096,18.0576,0
"170","eisleho01",1999,"Howard Eisley","26","UTA","PG",13.9,72.848,42.907472,50.868,12.97134,54.008,23.979552,86.036,38.974308,0
"171","reidjr01",1999,"J.R. Reid","30","2TM","PF",13.1,26.038,22.028148,62.048,30.031232,65.095,23.04363,122.988,56.943444,0
"172","johnser02",1999,"Ervin Johnson","31","MIL","C",6.8,89.019,51.987096,72.954,33.996564,20.979,6.986007,6.048,3.024,0
"173","stojape01",1999,"Peja Stojaković","21","SAC","SF",17.3,74.973,47.008071,38.046,9.016902,24.991,7.99712,57.069,20.031219,0
"174","willija01",1999,"Jayson Williams","30","NJN","C",9.4,69.106,48.097776,85.892,24.994572,32.046,10.030398,28.994,14.004102,0
"175","cummite01",1999,"Terry Cummings","37","GSW","PF",11.6,84.8,45.8768,84.8,31.8848,136.952,52.04176,116.176,55.067424,0
"176","anderke01",1999,"Kenny Anderson","28","BOS","PG",11.1,116.025,67.99065,57.12,21.02016,64.974,25.9896,94.962,39.979002,0
"177","maxweve01",1999,"Vernon Maxwell","33","SAC","SG",17.7,93.883,52.950012,37.048,11.003256,18.103,5.032634,40.837,14.946342,0
"178","persoch01",1999,"Chuck Person","34","CHH","SF",19,30.056,22.031048,19.074,7.019232,26.877,6.961143,56.066,21.02475,0
"179","hughela01",1999,"Larry Hughes","20","PHI","PG",11.3,122.13,86.10165,94.806,24.933978,79.074,27.992196,65.826,22.907448,0
"180","ricegl01",1999,"Glen Rice","31","LAL","SF",17.3,55.836,32.887404,32.868,7.954056,55.836,22.948596,116.028,54.069048,0
"181","anderde01",1999,"Derek Anderson","24","CLE","SG",14.7,81.954,42.943896,17.898,3.973356,49.926,16.97484,95.142,40.054782,0
"182","rogerro01",1999,"Rodney Rogers","27","LAC","SF",12.2,116.127,61.082802,67.122,33.091146,26.136,9.043056,24.948,9.9792,0
"183","mckieaa01",1999,"Aaron McKie","26","PHI","SG",15.8,26.07,20.04783,23.937,4.978896,41.001,7.011171,114.945,57.01272,0
"184","nowitdi01",1999,"Dirk Nowitzki","20","DAL","PF",14.5,70.896,43.95552,40.992,17.995488,72.912,24.935904,82.992,35.022624,0
"185","newmajo01",1999,"Johnny Newman","35","CLE","SF",13.9,61.997,35.028305,24.096,9.036,36.897,13.947066,67.017,24.997341,0
"186","cambyma01",1999,"Marcus Camby","24","NYK","C",6.3,150.075,104.001975,82.998,25.978374,19.053,3.010374,8.874,2.955042,0
"187","foxri01",1999,"Rick Fox","29","LAL","SF",15.1,80.85,49.88445,41.91,14.96187,37.95,14.99025,73.92,35.92512,0
"188","jacksbo01",1999,"Bobby Jackson","25","MIN","PG",13.7,98.136,53.091576,38.976,12.004608,52.896,18.936768,130.848,46.974432,0
"189","martida01",1999,"Darrick Martin","27","LAC","PG",15.6,98.968,52.94788,31.97,6.01036,6.116,0,35.028,12.014604,0
"190","fundela01",1999,"Lawrence Funderburke","28","SAC","PF",8.5,136.045,102.986065,63.089,26.055757,37.076,12.012624,58.006,25.000586,0
"191","reiddo01",1999,"Don Reid","25","DET","PF",5.9,112.926,78.935274,37.062,11.007414,18.966,6.979488,5.046,0,0
"192","longllu01",1999,"Luc Longley","30","PHO","C",10,80.04,50.025,69.89,23.97227,89.03,38.99514,51.04,27.00016,0
"193","greenac01",1999,"A.C. Green","35","DAL","PF",13.6,62.976,32.999424,22.016,11.008,45.056,10.993664,118.016,52.989184,0
"194","harriot01",1999,"Othella Harrington","25","HOU","PF",7.2,109.136,78.141376,133.152,60.051552,45.904,13.954816,16.112,4.028,0
"195","davidko01",1999,"Kornél Dávid","27","CHI","SF",11.1,96.957,54.974619,34.992,12.002256,26.973,8.982009,83.106,33.076188,0
