"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","hardeja01",2015,"James Harden","25","HOU","SG",13.5,457.17,281.15955,155.82,45.9669,108.78,46.88418,192.57,64.89609,0
"2","wiggian01",2015,"Andrew Wiggins","19","MIN","SF",10.3,354.744,234.840528,218.304,75.096576,184.194,69.99372,255.825,78.026625,0
"3","arizatr01",2015,"Trevor Ariza","29","HOU","SF",17.2,204.75,125.92125,42.77,14.92673,31.85,5.9878,73.71,24.91398,0
"4","lillada01",2015,"Damian Lillard","24","POR","PG",14.9,387.6,248.8392,121.04,31.95456,78.88,34.94384,199.92,77.9688,0
"5","paulch01",2015,"Chris Paul","29","LAC","PG",16,112.32,71.21088,122.85,60.9336,271.44,141.1488,314.73,155.79135,0
"6","walljo01",2015,"John Wall","24","WAS","PG",13,335.808,206.857728,89.782,36.900402,148.082,62.046358,375.452,148.30354,0
"7","jordade01",2015,"DeAndre Jordan","26","LAC","C",0.9,490.746,362.661294,37.914,13.952352,1.068,1.068,0,NA,0
"8","bledser01",2015,"Eric Bledsoe","25","PHO","PG",12.2,364.008,232.96512,125.52,40.1664,74.266,26.067366,212.338,81.113116,0
"9","johnsjo02",2015,"Joe Johnson","33","BRK","SG",14.5,100.45,57.2565,285.975,149.8509,139.4,57.154,162.975,60.95265,0
"10","irvinky01",2015,"Kyrie Irving","22","CLE","PG",12.9,337.155,206.001705,182.78,62.87632,169.195,71.0619,167.96,80.95672,0
"11","ellismo01",2015,"Monta Ellis","29","DAL","SG",13.1,338.5,210.547,194.976,77.01552,121.86,50.93748,414.324,182.30256,0
"12","evansty01",2015,"Tyreke Evans","25","NOP","SG",8.6,625.605,349.08759,157.275,44.037,26.795,8.922735,128.15,50.10665,0
"13","gasolma01",2015,"Marc Gasol","30","MEM","C",9.6,258.352,180.329696,301.232,140.976576,236.912,101.87216,259.424,104.288448,0
"14","gasolpa01",2015,"Pau Gasol","34","CHI","PF",8.8,367.807,223.994463,289.403,125.311499,192.551,77.212951,277.873,131.989675,0
"15","mclembe01",2015,"Ben McLemore","21","SAC","SG",15.7,180.327,128.212497,102.213,30.050622,39.888,16.9524,118.002,48.026814,0
"16","lawsoty01",2015,"Ty Lawson","27","DEN","PG",13.3,232.426,149.217492,111.12,39.00312,151.864,67.883208,225.944,77.95068,0
"17","dragigo01",2015,"Goran Dragić","28","2TM","PG",10.4,415.83,291.081,105.21,40.08501,126.252,47.091996,96.192,34.051968,0
"18","haywago01",2015,"Gordon Hayward","24","UTA","SF",13.8,227.183,144.034022,186.964,66.933112,129.353,55.104378,214.139,98.075662,0
"19","curryst01",2015,"Stephen Curry","26","GSW","PG",17.1,249.426,171.355662,131.418,60.189444,96.552,49.72428,218.583,86.121702,0
"20","caldwke01",2015,"Kentavious Caldwell-Pope","21","DET","SG",15.8,219.672,131.8032,96.228,25.01928,77.76,33.90336,134.136,46.008648,0
"21","morrima02",2015,"Markieff Morris","25","PHO","PF",12,251.9,153.9109,179.3,78.1748,270.6,135.8412,218.9,86.9033,0
"22","oladivi01",2015,"Victor Oladipo","22","ORL","SG",10.8,460.464,261.083088,112.944,29.93016,86.88,34.92576,178.104,63.048816,0
"23","antetgi01",2015,"Giannis Antetokounmpo","20","MIL","SG",7.2,394.68,254.96328,138.84,39.98592,52.26,22.10598,149.76,58.85568,0
"24","loveke01",2015,"Kevin Love","26","CLE","PF",14.3,202.776,123.896136,172.312,63.066192,76.16,31.07328,108.528,50.791104,0
"25","vucevni01",2015,"Nikola Vučević","24","ORL","C",8.6,371.448,246.641472,332.856,149.7852,184.518,86.72346,309.942,145.052856,0
