"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","arenagi01",2006,"Gilbert Arenas","24","WAS","PG",15.3,385.308,245.441196,131.772,41.903496,166.8,67.8876,443.688,191.229528,0
"2","jamesle01",2006,"LeBron James","21","CLE","SF",12.4,643.519,443.384591,167.716,68.931276,171.362,52.094048,461.219,183.565162,0
"3","johnsjo02",2006,"Joe Johnson","24","ATL","SG",13.7,259.47,160.35246,297.135,147.081825,184.14,76.97052,294.345,119.798415,0
"4","jamisan01",2006,"Antawn Jamison","29","WAS","SF",14,292.824,181.843704,306.27,132.00237,131.472,53.772048,389.934,145.055448,0
"5","bryanko01",2006,"Kobe Bryant","27","LAL","SG",15.1,434.6,259.8908,180.359,89.097346,321.604,146.32982,719.263,302.809723,0
"6","mariosh01",2006,"Shawn Marion","27","PHO","PF",10.1,524.16,394.16832,206.115,89.04168,211.575,93.727725,132.405,42.766815,0
"7","odomla01",2006,"Lamar Odom","26","LAL","PF",9.8,419.95,260.78895,135.975,57.92535,68.45,23.1361,86.025,22.968675,0
"8","davisri01",2006,"Ricky Davis","26","2TM","SG",14.4,319.48,193.2854,79.544,28.158576,195.6,86.2596,469.44,204.2064,0
"9","bibbymi01",2006,"Mike Bibby","27","SAC","PG",18.3,179.66,110.4909,59.426,20.7991,51.134,21.067208,595.642,253.14785,0
"10","petermo01",2006,"Morris Peterson","28","TOR","SG",16.1,241.12,135.99168,78.912,28.960704,85.488,38.213136,243.312,98.054736,0
"11","gasolpa01",2006,"Pau Gasol","25","MEM","PF",6.3,490.734,320.940036,386.856,158.997816,175.518,64.239588,128.952,52.999272,0
"12","reddmi01",2006,"Michael Redd","26","MIL","SG",13.8,407.804,234.895104,121.28,50.08864,227.4,90.7326,347.164,143.031568,0
"13","iversal01",2006,"Allen Iverson","30","PHI","PG",11.4,537.49,295.08201,236.86,103.0341,346.18,163.74314,477.364,180.920956,0
