"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","duranke01",2014,"Kevin Durant","25","OKC","SF",13.8,376.424,300.386352,253.2,105.5844,322.408,142.181928,244.76,108.9182,0
"2","ellismo01",2014,"Monta Ellis","28","DAL","SG",11.8,405.126,249.15249,204.48,77.08896,131.634,53.838306,328.446,127.108602,0
"3","derozde01",2014,"DeMar DeRozan","24","TOR","SG",14.2,215.271,153.272952,216.678,84.937776,256.074,101.14923,509.334,201.18693,0
"4","anthoca01",2014,"Carmelo Anthony","29","NYK","PF",15.2,313.813,184.835857,128.154,41.00928,326.957,144.841951,458.397,204.903459,0
"5","walljo01",2014,"John Wall","23","WAS","PG",14.4,356.979,238.818951,105.623,26.194504,114.982,40.013736,451.906,165.849502,0
"6","batumni01",2014,"Nicolas Batum","25","POR","SF",16.9,179.361,136.31436,45.045,17.02701,63.063,27.999972,130.221,55.083483,0
"7","lillada01",2014,"Damian Lillard","23","POR","PG",15.1,376.856,192.950272,130.4,37.816,71.72,27.89908,169.52,75.77544,0
"8","jamesle01",2014,"LeBron James","29","MIA","PF",11.4,539.847,429.718212,166.419,92.196126,113.652,45.915408,227.304,83.193264,0
"9","georgpa01",2014,"Paul George","23","IND","SF",15.8,283.296,169.127712,114.408,41.18688,204.3,82.1286,260.142,101.975664,0
"10","jordade01",2014,"DeAndre Jordan","25","LAC","C",2.1,420.755,301.681335,92.185,45.078465,2.06,1.03,0,NA,0
"11","thompkl01",2014,"Klay Thompson","23","GSW","SG",17.2,169.965,108.947565,110.792,41.879376,188.85,71.0076,254.318,114.188782,0
"12","griffbl01",2014,"Blake Griffin","24","LAC","PF",8.8,553.113,410.962959,296.262,119.097324,103.284,41.107032,362.853,134.981316,0
"13","lowryky01",2014,"Kyle Lowry","27","TOR","PG",16.4,203.04,124.05744,174.96,72.95832,66.96,21.96288,136.08,48.03624,0
"14","curryst01",2014,"Stephen Curry","25","GSW","PG",18.1,192.237,120.148125,131.385,54.13062,106.491,59.315487,338.835,157.89711,0
"15","noahjo01",2014,"Joakim Noah","28","CHI","C",6.3,412.8,239.8368,206.4,71.208,32.8,10.9224,146.4,58.1208,0
"16","greenje02",2014,"Jeff Green","27","BOS","SF",14.6,285.724,184.863428,173.308,65.163808,103.048,25.968096,213.122,70.969626,0
"17","haywago01",2014,"Gordon Hayward","23","UTA","SF",15.1,215.688,134.805,135.192,37.988952,95.976,42.037488,305.472,126.159936,0
"18","loveke01",2014,"Kevin Love","25","MIN","PF",14.3,359.513,240.514197,237.307,97.770484,129.311,45.776094,190.414,76.1656,0
"19","parsoch01",2014,"Chandler Parsons","25","HOU","SF",12.6,328.671,211.664124,180.621,75.86082,63.168,27.099072,63.168,21.034944,0
"20","matthwe02",2014,"Wesley Matthews","27","POR","SG",16.7,189.692,120.833804,106.954,42.032922,92.828,36.945544,108.972,44.024688,0
"21","hardeja01",2014,"James Harden","24","HOU","SG",14.8,328.965,207.90588,147.01,58.06895,95.195,44.075285,150.625,61.906875,0
"22","stephla01",2014,"Lance Stephenson","23","IND","SG",12.2,322.77,223.67961,125.28,54.12096,66.99,20.03001,111.36,43.09632,0
"23","smithjo03",2014,"Josh Smith","28","DET","SF",12.5,300.852,213.905772,304.551,103.851891,78.912,26.987904,283.59,102.0924,0
"24","jennibr01",2014,"Brandon Jennings","24","DET","PG",15.9,244.025,129.089225,155.495,41.206175,79.45,23.835,198.625,74.881625,0
"25","arizatr01",2014,"Trevor Ariza","28","WAS","SF",16.6,216.662,140.8303,59.71,17.913,28.149,6.023886,105.772,43.89538,0
"26","youngth01",2014,"Thaddeus Young","25","PHI","PF",10.3,483.691,311.980695,286.109,107.004766,76.98,26.01924,143.696,46.844896,0
"27","randoza01",2014,"Zach Randolph","32","MEM","PF",7.9,413.31,235.17339,414.508,179.067456,147.354,62.183388,203.66,81.87132,0
"28","monrogr01",2014,"Greg Monroe","23","DET","PF",5,531.86,336.13552,325.815,119.89992,60.9,24.969,95.41,23.08922,0
"29","dragigo01",2014,"Goran Dragić","27","PHO","SG",12.1,381.457,265.494072,131.16,46.03716,140.997,57.949767,139.904,60.018816,0
"30","ibakase01",2014,"Serge Ibaka","24","OKC","PF",10.6,319.806,233.778186,146.7,55.8927,148.656,72.84144,302.202,138.106314,0
"31","gortama01",2014,"Marcin Gortat","29","WAS","C",6.7,327.6,246.6828,268.8,108.864,180.6,76.755,61.32,21.09408,0
"32","rubiori01",2014,"Ricky Rubio","23","MIN","PG",11.8,272.69,133.89079,48.91,16.97177,46.23,8.04402,168.84,52.00272,0
"33","nowitdi01",2014,"Dirk Nowitzki","35","DAL","PF",16.7,81.472,63.385216,90.383,52.241374,409.906,198.80441,362.805,187.93299,0
"34","drumman01",2014,"Andre Drummond","20","DET","C",1.9,625.966,426.908812,132.268,50.129572,7.69,1.9225,0.769,0,0
"35","walkeke02",2014,"Kemba Walker","23","CHA","PG",15.2,252.603,129.837942,99.441,33.80994,170.307,68.1228,292.608,107.972352,0
"36","breweco01",2014,"Corey Brewer","27","MIN","SF",10.3,376.869,255.894051,104.103,37.997595,41.964,13.00884,72.63,21.86163,0
"37","lopezro01",2014,"Robin Lopez","25","POR","C",4.8,369.012,245.023968,170.016,69.026496,65.044,25.04194,39.284,16.10644,0
"38","thomptr01",2014,"Tristan Thompson","22","CLE","PF",5.5,331.035,192.0003,287.658,120.81636,105.779,36.916871,35.006,12.987226,0
"39","butleji01",2014,"Jimmy Butler","24","CHI","SG",14.6,207.9,123.9084,49.203,10.037412,58.905,23.974335,137.214,49.122612,0
"40","dunlemi02",2014,"Mike Dunleavy","33","CHI","SF",17.6,136.224,83.09664,50.31,18.1116,43.344,17.12088,221.364,92.087424,0
"41","johnsjo02",2014,"Joe Johnson","32","BRK","SG",16.2,78.386,55.26213,264.68,132.86936,131.322,62.115306,140.484,50.152788,0
"42","meeksjo01",2014,"Jodie Meeks","26","LAL","SG",14.8,257.788,174.780264,99.012,31.980876,54.412,18.119196,76.712,25.928656,0
"43","jeffeal01",2014,"Al Jefferson","29","CHA","C",9,397.664,270.809184,419.68,215.71552,264.192,113.074176,279.328,97.206144,0
"44","afflaar01",2014,"Arron Afflalo","28","ORL","SG",16.1,158.727,93.807657,81.891,29.972106,162.771,82.850439,307.344,129.08448,0
"45","teaguje01",2014,"Jeff Teague","25","ATL","PG",10.9,320.32,194.11392,265.2,101.0412,121.68,45.87336,108.16,41.1008,0
"46","boshch01",2014,"Chris Bosh","29","MIA","C",13.4,266.84,189.99008,101.018,50.00391,103.877,49.964837,263.028,128.094636,0
"47","gayru01",2014,"Rudy Gay","27","2TM","SF",11.9,292.392,198.241776,268.812,104.83668,195.714,92.768436,225.189,76.113882,0
"48","bealbr01",2014,"Bradley Beal","20","WAS","SG",16.7,173.499,107.222382,74.685,28.903095,142.476,51.861264,414.789,154.716297,0
"49","aldrila01",2014,"LaMarcus Aldridge","28","POR","PF",12.5,264.678,178.65765,230.526,83.911464,321.598,124.780024,590.545,261.02089,0
"50","thomais02",2014,"Isaiah Thomas","24","SAC","PG",14.5,202.76,138.8906,226.872,93.925008,141.384,61.219272,161.112,75.078192,0
"51","irvinky01",2014,"Kyrie Irving","21","CLE","PG",14.5,289.458,166.727808,123.7,45.8927,190.498,83.81912,288.221,112.117969,0
"52","tuckepj01",2014,"P.J. Tucker","28","PHO","SF",11.5,217.095,116.145825,113.775,42.893175,35.055,13.005405,57.81,18.96168,0
"53","oladivi01",2014,"Victor Oladipo","21","ORL","PG",12.4,363.168,201.195072,86.112,21.011328,72.072,23.999976,189.072,72.036432,0
"54","foyera01",2014,"Randy Foye","30","DEN","SG",18.8,126.875,76.88625,82.25,28.04725,35,10.01,133,57.057,0
"55","millspa01",2014,"Paul Millsap","28","ATL","PF",10.4,361.215,223.9533,250.233,107.099724,108.888,41.92188,115.17,34.09032,0
"56","westda01",2014,"David West","33","IND","PF",10.6,188.739,115.885746,276.066,120.08871,167.142,66.02109,292.029,152.147109,0
"57","hawessp01",2014,"Spencer Hawes","25","2TM","C",13.2,244.591,150.668056,181.898,62.027218,89.183,37.100128,59.161,25.084264,0
"58","caldejo01",2014,"José Calderón","32","DAL","PG",20.3,68.816,44.868032,18.7,4.9181,38.148,16.060308,196.724,83.804424,0
"59","hendege02",2014,"Gerald Henderson","26","CHA","SG",13.6,186,114.018,94.86,35.95194,199.95,83.979,333.87,128.87382,0
"60","middlkh01",2014,"Khris Middleton","22","MIL","SF",15.9,145.18,80.13936,94.794,29.954904,113.582,52.81563,210.084,93.067212,0
"61","turneev01",2014,"Evan Turner","25","2TM","SF",11.3,257.292,150.258528,197.053,73.106663,229.725,89.822475,181.738,71.968248,0
"62","conlemi01",2014,"Mike Conley","26","MEM","PG",13.5,273.98,167.94974,189.52,71.82808,71.07,31.05759,203.94,86.87844,0
"63","hillge01",2014,"George Hill","27","IND","PG",16.2,112.728,77.78232,83.776,45.909248,62.832,21.928368,96.096,31.039008,0
"64","smithjr01",2014,"J.R. Smith","28","NYK","SF",19.3,117.465,71.301255,63.03,24.01443,57.3,21.0864,237.795,90.83769,0
"65","cartemi01",2014,"Michael Carter-Williams","22","PHI","PG",10.6,358.36,198.17308,261.392,90.18024,87.482,31.843448,139.128,52.033872,0
"66","hibbero01",2014,"Roy Hibbert","27","IND","C",8,184.73,100.86258,333.268,138.972756,116.87,46.98174,113.854,41.898272,0
"67","mariosh01",2014,"Shawn Marion","35","DAL","SF",10,227.976,157.075464,208.152,83.052648,96.288,40.152096,14.16,3.03024,0
"68","korveky01",2014,"Kyle Korver","32","ATL","SG",21.5,15.834,9.89625,15.834,7.917,45.066,22.037274,140.07,64.01199,0
"69","knighbr03",2014,"Brandon Knight","22","MIL","PG",13.7,327.6,185.7492,139.776,51.856896,75.348,28.104804,210.756,84.934668,0
"70","howardw01",2014,"Dwight Howard","28","HOU","C",3.5,460.8,338.688,314.4,128.2752,16,3.008,2.4,1.2,0
"71","mcrobjo01",2014,"Josh McRoberts","26","CHA","PF",16.5,142.066,90.069844,54.902,21.9608,19.244,12.162208,58.864,17.95352,0
"72","davisan02",2014,"Anthony Davis","20","NOP","PF",8.3,397.98,280.17792,208.035,85.086315,180.9,77.9679,209.04,76.92672,0
"73","gibsota01",2014,"Taj Gibson","28","CHI","PF",8.5,343.168,218.941184,173.824,61.881344,198.016,79.008384,173.824,69.008128,0
"74","carrode01",2014,"DeMarre Carroll","27","ATL","SF",13.8,200.304,139.21128,95.016,34.965888,19.902,7.9608,59.064,23.03496,0
"75","singlky01",2014,"Kyle Singler","25","DET","SF",14.6,163.744,102.831232,81.27,29.09466,34.916,15.956612,75.852,26.92746,0
"76","greenge01",2014,"Gerald Green","28","PHO","SG",18,143.858,97.967298,59.354,27.184132,122.732,45.901768,170.014,72.936006,0
"77","fryech01",2014,"Channing Frye","30","PHO","PF",19,91.026,55.98099,72.354,33.138132,52.904,28.938488,129.148,58.1166,0
"78","anderja01",2014,"James Anderson","24","PHI","SG",15.1,220.836,145.972596,70.266,24.101238,35.133,11.031762,40.152,13.0494,0
"79","couside01",2014,"DeMarcus Cousins","23","SAC","C",7.9,427.569,287.753937,385.884,150.108876,104.808,40.87512,265.593,112.345839,0
"80","leeda02",2014,"David Lee","30","GSW","PF",5.7,457.146,306.28782,348.255,142.08804,76.518,29.84202,98.1,35.0217,0
"81","valanjo01",2014,"Jonas Valančiūnas","21","TOR","C",5.8,281.892,186.04872,254.176,124.037888,81.12,30.0144,58.136,19.068608,0
"82","jacksre01",2014,"Reggie Jackson","23","OKC","PG",12.8,261.976,156.923624,180.452,75.248484,106.256,41.121072,122.744,46.888208,0
"83","bassbr01",2014,"Brandon Bass","28","BOS","PF",9.3,252.3,152.1369,123.975,35.95275,168.925,94.93585,174,66.99,0
"84","burketr01",2014,"Trey Burke","21","UTA","PG",16.8,130.962,66.921582,111.228,38.039976,85.215,27.09837,234.117,98.095023,0
"85","jackja01",2014,"Jarrett Jack","30","CLE","PG",16.4,57.934,34.934202,117.264,56.169456,124.244,46.094524,214.286,86.142972,0
"86","johnswe01",2014,"Wesley Johnson","26","LAL","SF",16.1,154.938,99.005382,46.221,17.10177,44.268,15.095388,134.757,45.952137,0
"87","lawsoty01",2014,"Ty Lawson","26","DEN","PG",13.8,214.396,123.2777,95.108,42.037736,98.332,39.136136,196.664,70.79904,0
"88","johnsam01",2014,"Amir Johnson","26","TOR","PF",7.8,266.832,189.984384,181.764,86.883192,28.764,16.855704,67.932,29.958012,0
"89","sessira01",2014,"Ramon Sessions","27","2TM","PG",9.3,342.974,192.06544,149.955,49.035285,62.289,22.112595,89.973,32.030388,0
"90","jefferi01",2014,"Richard Jefferson","33","UTA","SF",16.2,134.724,96.866556,75.21,27.0756,39.24,15.1074,103.986,32.027688,0
