"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"50","salmojo01",2011,"John Salmons","31","MIL","SG",14.2,167.926,95.885746,97.882,37.978216,207.438,85.257018,205.642,70.94649,0
"51","johnsjo02",2011,"Joe Johnson","29","ATL","SG",13.9,204.336,139.152816,272.835,137.781675,132.354,51.088644,251.937,96.995745,0
"52","fieldla01",2011,"Landry Fields","22","NYK","SG",12.8,210.098,153.161442,90.902,26.997894,22.274,7.083132,60.2,26.0666,0
"53","fryech01",2011,"Channing Frye","27","PHO","PF",19.7,64.662,45.780696,78.755,42.84272,43.108,17.02766,203.105,81.038895,0
"54","turkohe01",2011,"Hedo Türkoğlu","31","2TM","SF",17.8,96.026,57.039444,59.926,20.9741,80.864,36.954848,174.724,79.848868,0
"55","parketo01",2011,"Tony Parker","28","SAS","PG",8.8,428.669,286.779561,249.077,127.02927,104.762,34.885746,215.938,80.97675,0
"56","rondora01",2011,"Rajon Rondo","24","BOS","PG",9.7,278.05,176.00565,107.2,34.0896,40.87,13.93667,201,84.018,0
"57","batumni01",2011,"Nicolas Batum","22","POR","SF",15.2,230.802,156.94536,62.139,26.036241,41.157,13.046769,130.734,52.94727,0
"58","nowitdi01",2011,"Dirk Nowitzki","32","DAL","PF",14.4,150.912,106.996608,153.27,73.10979,301.824,150.912,405.576,213.332976,0
"59","nashst01",2011,"Steve Nash","36","PHO","PG",14.8,119.217,88.101363,132.193,65.038956,153.279,75.10671,201.939,90.064794,0
"60","curryst01",2011,"Stephen Curry","22","GSW","PG",16.2,177.957,109.977426,123.201,54.085239,114.777,43.959591,294.84,145.9458,0
"61","iguodan01",2011,"Andre Iguodala","27","PHI","SF",14.4,195.063,145.126872,59.202,15.037308,90.321,32.154276,233.772,84.859236,0
"62","willide01",2011,"Deron Williams","26","2TM","PG",14.6,241.8,145.8054,152.1,62.9694,82.875,31.98975,181.35,82.15155,0
"63","jefferi01",2011,"Richard Jefferson","30","SAS","SF",16.2,145.092,99.097836,50.076,19.02888,26.964,11.972016,112.992,38.98224,0
"64","westda01",2011,"David West","30","NOH","PF",10.1,209.04,140.0568,342.16,157.05144,221.52,102.34224,258.96,126.8904,0
"65","greenje02",2011,"Jeff Green","24","2TM","SF",11.3,224.68,156.82664,195.16,70.06244,67.24,20.10476,122.18,57.05806,0
"66","ginobma01",2011,"Manu Ginóbili","33","SAS","SG",15.4,218.87,139.85793,160.844,66.911104,72.278,36.139,125.214,44.075328,0
"67","scolalu01",2011,"Luis Scola","30","HOU","PF",9.2,289.024,191.044864,381.602,160.654442,160.318,71.181192,294.669,145.861155,0
"68","artesro01",2011,"Metta World Peace","31","LAL","SF",14.4,177.002,101.068142,82.908,26.9451,34.874,13.9496,130.284,36.088668,0
"69","hillgr01",2011,"Grant Hill","38","PHO","SF",11.7,196.35,142.1574,147.675,58.922325,202.95,87.87735,164.175,65.0133,0
"70","jacksst02",2011,"Stephen Jackson","32","CHA","SG",15.1,283.812,155.812788,101.664,32.939136,62.481,26.804349,250.983,97.88337,0
"71","chandwi01",2011,"Wilson Chandler","23","2TM","SF",14.9,204.895,151.007615,147.715,50.961675,100.065,41.02665,180.117,74.028087,0
"72","battish01",2011,"Shane Battier","32","2TM","SF",14.6,93.147,58.123728,118.088,56.0918,14.761,4.915413,15.779,7.8895,0
"73","beaslmi01",2011,"Michael Beasley","22","MIN","SF",12.6,240.478,158.234524,286.58,118.35754,219.296,87.060512,336.42,137.59578,0
"74","collida01",2011,"Darren Collison","23","IND","PG",12.1,216.63,135.82701,160.95,70.01325,155.73,65.87379,212.28,85.12428,0
"75","outlatr01",2011,"Travis Outlaw","26","NJN","SF",16.9,83.334,52.250418,81.872,26.935888,105.995,39.00616,208.335,80.208975,0
"76","bargnan01",2011,"Andrea Bargnani","25","TOR","C",13.9,208.794,121.935696,220.524,95.266368,211.14,97.96896,309.672,132.849288,0
"77","afflaar01",2011,"Arron Afflalo","25","DEN","SG",14.8,151.107,100.032834,82.764,42.871752,48.279,24.1395,97.185,40.04022,0
"78","nelsoja01",2011,"Jameer Nelson","28","ORL","PG",15.6,175.142,110.164318,101.398,36.097688,77.096,30.06744,187.712,78.83904,0
"79","billuch01",2011,"Chauncey Billups","34","2TM","PG",17.9,119.894,68.93905,57.168,25.096752,70.666,31.870366,182.62,66.83892,0
"80","couside01",2011,"DeMarcus Cousins","20","SAC","C",8.4,305.216,193.201728,350.396,113.177908,116.464,38.200192,214.856,84.86812,0
"81","davisgl01",2011,"Glen Davis","25","BOS","C",11.2,229.086,147.989556,128.16,46.00944,107.334,47.119626,322.002,115.92072,0
"82","fishede01",2011,"Derek Fisher","36","LAL","PG",16.9,64.009,33.028644,53.958,16.99677,51.842,14.930496,199.962,77.98518,0
"83","crawfja01",2011,"Jamal Crawford","30","ATL","SG",17.2,117.116,72.02634,109.25,46.1035,69.92,27.968,228.988,103.0446,0
"84","bogutan01",2011,"Andrew Bogut","26","MIL","C",4.8,304.962,200.055072,379.904,153.101312,46.746,13.930308,5.936,0,0
"85","hilarne01",2011,"Nenê","28","DEN","C",5,423.792,303.01128,111.18,49.03038,39.894,12.96555,73.902,35.916372,0
"86","okafoem01",2011,"Emeka Okafor","28","NOH","C",3.7,300.252,213.17892,194.928,77.9712,26.2,8.0696,2.096,1.048,0
"87","bibbymi01",2011,"Mike Bibby","32","3TM","PG",21.3,36.288,26.199936,16.128,6.048,20.736,7.900416,154.944,55.00512,0
"88","hicksjj01",2011,"J.J. Hickson","22","CLE","C",7.5,424.008,262.036944,193.752,66.84444,126.36,41.067,187.2,59.1552,0
"89","harride01",2011,"Devin Harris","27","2TM","PG",12.7,255.282,137.086434,153.657,60.848172,86.178,31.02408,138.21,56.11326,0
"90","mariosh01",2011,"Shawn Marion","32","DAL","SF",6.8,301.074,220.085094,356.952,159.914496,99.246,32.056458,44.202,17.061972,0
"91","hibbero01",2011,"Roy Hibbert","24","IND","C",7.5,259.88,171.00104,385.37,154.148,118.37,45.09897,122.82,39.9165,0
"92","monrogr01",2011,"Greg Monroe","20","DET","C",3.1,407,264.143,95.15,28.06925,25.85,6.95365,20.9,3.971,0
"93","garneke01",2011,"Kevin Garnett","34","BOS","PF",11,216.186,160.193826,170.976,69.929184,112.614,51.80244,317.292,151.030992,0
"94","ibakase01",2011,"Serge Ibaka","21","OKC","PF",8.2,251.119,186.079179,117.847,43.956931,96.869,39.910028,149.931,64.920123,0
"95","mcgeeja01",2011,"JaVale McGee","23","WAS","C",4.2,344.28,235.14324,195.092,83.109192,45.904,10.971056,15.704,2.952352,0
"96","hardeja01",2011,"James Harden","21","OKC","SG",15.4,205.2,128.0448,49.932,13.98096,17.784,7.896096,86.868,34.920936,0
"97","stuckro01",2011,"Rodney Stuckey","24","DET","PG",9.7,333.281,188.303765,139.763,50.873732,95.932,35.9745,167.881,61.948089,0
"98","blatcan01",2011,"Andray Blatche","24","WAS","PF",8.9,338.778,227.997594,218.196,61.09488,162.69,57.91764,219.153,74.950326,0
"99","jennibr01",2011,"Brandon Jennings","21","MIL","PG",14.2,237.056,123.032064,137.974,48.98077,100.934,36.941844,147.234,54.034878,0
"100","ridnolu01",2011,"Luke Ridnour","29","MIN","PG",15.3,104.193,52.0965,110.322,47.107494,81.72,46.82556,200.895,92.00991,0
"101","hinriki01",2011,"Kirk Hinrich","30","2TM","PG",17.7,72.268,46.179252,71.022,35.013846,59.808,27.930336,231.756,93.86118,0
"102","duncati01",2011,"Tim Duncan","34","SAS","C",9,212.852,157.936184,290.786,125.910338,155.03,55.03565,175.142,80.039894,0
"103","gayru01",2011,"Rudy Gay","24","MEM","SF",12.9,192.049,129.056928,156.42,64.1322,167.717,75.808084,209.429,83.143313,0
"104","hillge01",2011,"George Hill","24","SAS","PG",14,134.196,81.054384,120.27,57.12825,72.162,34.060464,103.179,38.073051,0
"105","dudleja01",2011,"Jared Dudley","25","PHO","SF",15.2,159.766,107.84205,50.949,16.966017,50.949,16.966017,113.849,52.939785,0
"106","youngth01",2011,"Thaddeus Young","22","PHI","PF",7.3,396.396,291.35106,199.045,79.020865,75.383,23.142581,155.001,59.055381,0
"107","sessira01",2011,"Ramon Sessions","24","CLE","PG",8,343.768,198.697904,176.152,62.005504,79.152,28.019808,162.184,70.063488,0
"108","gordobe01",2011,"Ben Gordon","27","DET","SG",17.1,113.96,65.98284,63.14,24.05634,50.82,18.95586,275.66,122.94436,0
"109","gordoer01",2011,"Eric Gordon","22","LAC","SG",13.4,263.822,174.913986,188.851,68.930615,51.246,21.113352,153.738,55.960632,0
"110","evansty01",2011,"Tyreke Evans","21","SAC","SG",10.9,287.364,179.315136,239.781,72.893424,56.913,20.943984,200.595,65.79516,0
"111","gallida01",2011,"Danilo Gallinari","22","2TM","SF",15.5,147.84,97.87008,71.04,22.0224,28.8,7.9488,99.2,34.0256,0
"112","lawsoty01",2011,"Ty Lawson","23","DEN","PG",10.9,293.088,186.11088,97.696,34.877472,43.344,21.151872,83.248,35.130656,0
"113","caldejo01",2011,"José Calderón","29","TOR","PG",16.1,122.776,74.89336,23.244,8.088912,54.236,23.104536,240.188,99.197644,0
"114","bellra01",2011,"Raja Bell","34","UTA","SG",19.2,39.228,31.18626,19.147,5.035661,28.954,11.986956,186.8,74.9068,0
"115","gomesry01",2011,"Ryan Gomes","28","LAC","SF",18.1,65.145,40.064175,29.795,12.901235,37.875,13.938,161.095,67.98209,0
"116","mbahalu01",2011,"Luc Mbah a Moute","24","MIL","PF",8.2,219.136,126.0032,35.952,8.988,45.796,19.92126,119.84,42.90272,0
"117","parkean01",2011,"Anthony Parker","35","CLE","SF",18.5,32.016,22.027008,46.92,15.9528,75.072,20.044224,171.12,75.97728,0
"118","hayesch01",2011,"Chuck Hayes","27","HOU","C",3.4,298.172,182.183092,154.179,60.12981,8.797,1.952934,0,NA,0
"119","johnswe01",2011,"Wesley Johnson","23","MIN","SG",18.5,81.84,53.93256,42.284,11.078408,47.74,18.90504,220.968,83.96784,0
"120","meeksjo01",2011,"Jodie Meeks","23","PHI","SG",18.7,92.91,55.93182,30.78,9.94194,38.19,15.08505,59.85,22.92255,0
"121","humphkr01",2011,"Kris Humphries","25","NJN","PF",6.4,275.176,189.045912,149.248,58.057472,86.284,28.128584,71.709,31.838796,0
"122","chandty01",2011,"Tyson Chandler","28","DAL","C",3.8,295.889,215.99897,63.085,27.063465,10.175,7.1225,37.851,15.935271,0
"123","cartevi01",2011,"Vince Carter","34","2TM","SG",14.6,202.257,130.253508,127.413,55.169829,89.991,30.956904,150.579,56.768283,0
"124","sefolth01",2011,"Thabo Sefolosha","26","OKC","SG",12.5,119.88,80.919,34.965,12.972015,12.987,8.987004,62.937,25.992981,0
"125","jordade01",2011,"DeAndre Jordan","22","LAC","C",2.1,274.846,204.76027,63.085,29.0191,1.023,0,1.023,0,0
"126","youngni01",2011,"Nick Young","25","WAS","SG",16.7,98.175,61.06485,77.605,28.86906,171.105,74.088465,316.965,142.951215,0
"127","gortama01",2011,"Marcin Gortat","26","2TM","C",6,264.717,196.684731,194.769,77.9076,89.244,44.086536,50.049,18.01764,0
"128","landrca01",2011,"Carl Landry","27","2TM","PF",9.5,195.108,153.15978,184.116,84.141012,116.103,42.029286,188.238,66.071538,0
"129","kirilan01",2011,"Andrei Kirilenko","29","UTA","SF",11.2,231.976,145.912904,60.162,22.079454,14.092,4.030312,138.21,45.05646,0
"130","bassbr01",2011,"Brandon Bass","25","ORL","PF",10.4,192.21,131.08722,85.14,33.03432,152.22,64.08462,214.14,104.07204,0
"131","douglto01",2011,"Toney Douglas","24","NYK","SG",17.1,135.9,83.9862,85.315,30.116195,64.93,24.99805,86.07,32.01804,0
"132","milescj01",2011,"C.J. Miles","23","UTA","SF",15.3,186.093,127.101519,144.739,50.948128,68.324,20.087256,160.921,58.897086,0
"133","smithjr01",2011,"J.R. Smith","25","DEN","SF",16.6,152.88,91.88088,95.648,22.95552,35.28,9.06696,181.888,92.944768,0
"134","belinma01",2011,"Marco Belinelli","24","NOH","SG",18.3,91.212,55.092048,46.988,14.002424,49.752,19.9008,178.969,78.925329,0
"135","dalemsa01",2011,"Samuel Dalembert","29","SAC","C",7.5,205.254,121.09986,170.1,63.1071,112.833,53.934174,77.112,30.07368,0
"136","boozeca01",2011,"Carlos Boozer","29","CHI","C",7.4,323.635,217.806355,227.305,92.058525,174.07,77.98336,119.99,42.95642,0
"137","mayooj01",2011,"O.J. Mayo","23","MEM","SG",16.6,114.291,69.146055,94.869,33.963102,59.76,25.87608,213.642,78.833898,0
"138","gibsoda01",2011,"Daniel Gibson","24","CLE","SG",17.3,95.7,40.8639,89.76,30.87744,42.24,18.12096,139.26,56.12178,0
"139","willima02",2011,"Marvin Williams","24","ATL","SF",13.6,138.009,92.052003,75.18,29.09466,39.201,9.055431,175.062,78.952962,0
"140","morroan01",2011,"Anthony Morrow","25","NJN","SG",17.7,50.22,25.11,71.3,32.1563,101.06,45.9823,138.26,66.08828,0
"141","johnsam01",2011,"Amir Johnson","23","TOR","PF",6.2,279.18,195.14682,104.94,39.98214,12.87,2.97297,97.02,42.97986,0
"142","jamisan01",2011,"Antawn Jamison","34","CLE","PF",14.5,143.664,97.835184,209.364,93.16698,82.344,26.103048,177.828,65.974188,0
"143","bledser01",2011,"Eric Bledsoe","21","LAC","PG",11.9,163.782,99.90702,96.228,32.043924,28.188,11.077884,82.134,31.046652,0
"144","lewisra02",2011,"Rashard Lewis","31","2TM","PF",16.2,72.75,49.83375,101.268,41.114808,79.152,30.07776,84.972,44.015496,0
"145","fernaru01",2011,"Rudy Fernández","25","POR","SG",18.9,89.125,57.04,33.925,6.98855,29.9,8.97,60.95,23.95335,0
"146","turneev01",2011,"Evan Turner","22","PHI","SG",12.6,104.213,69.093219,89.93,32.01508,123.257,45.112062,168.222,65.101914,0
"147","farmajo01",2011,"Jordan Farmar","24","NJN","PG",16.2,143.22,86.07522,76.167,20.031921,29.946,7.995582,98.301,32.144427,0
"148","arenagi01",2011,"Gilbert Arenas","29","2TM","PG",18.3,90.282,48.120306,80.006,28.0021,58.72,26.89376,178.362,69.204456,0
"149","willima01",2011,"Mo Williams","28","2TM","PG",16.9,100.74,53.8959,102.2,41.0844,73,31.974,210.24,85.1472,0
"150","brewero02",2011,"Ronnie Brewer","25","CHI","SG",10.7,180.194,120.189398,35.014,12.009802,34.16,13.04912,151.158,54.114564,0
"151","thornma01",2011,"Marcus Thornton","23","2TM","SG",14.2,180.768,112.799232,153.33,57.19209,71.823,28.944669,161.4,63.1074,0
"152","doolike01",2011,"Keyon Dooling","30","MIL","PG",18.1,63.837,41.877072,44.115,15.043215,46.191,23.0955,130.788,44.991072,0
"153","rushbr01",2011,"Brandon Rush","25","IND","SG",17.2,86.005,55.989255,42.745,8.933705,39.14,18.08268,124.115,41.082065,0
"154","thompja02",2011,"Jason Thompson","24","SAC","PF",8,184.764,133.769136,176.22,73.1313,55.002,20.020728,114.81,43.97223,0
"155","willilo02",2011,"Lou Williams","24","PHI","SG",15.4,147.87,92.86236,119.25,37.08675,82.68,30.83964,192.39,74.07015,0
"156","gibsota01",2011,"Taj Gibson","25","CHI","PF",9.2,193.772,124.789168,87.85,30.9232,84.838,30.96587,127.006,45.976172,0
"157","budinch01",2011,"Chase Budinger","22","HOU","SF",15,164,109.06,82,30.996,32.144,9.032464,104.304,41.095776,0
"158","blairde01",2011,"DeJuan Blair","21","SAS","PF",4.4,328.229,204.158438,190.058,71.081692,53.053,14.005992,9.911,2.9733,0
"159","leeco01",2011,"Courtney Lee","25","HOU","SG",14.5,134.208,85.087872,70.848,23.946624,59.904,26.9568,137.088,46.061568,0
"160","jackja01",2011,"Jarrett Jack","27","2TM","SG",13.2,94.276,57.131256,143.962,51.970282,129.948,51.9792,161.161,66.07601,0
"161","hawessp01",2011,"Spencer Hawes","22","PHI","C",10.1,177.216,110.051136,134.048,56.9704,90.88,29.9904,128.936,58.0212,0
"162","brownkw01",2011,"Kwame Brown","28","CHA","C",4.4,214.875,136.875375,105,38.955,49.875,16.9575,4.875,0.975,0
"163","casspom01",2011,"Omri Casspi","22","SAC","SF",15.9,108.108,74.05398,86.814,29.95083,32.214,6.056232,72.072,22.990968,0
"164","mcgratr01",2011,"Tracy McGrady","31","DET","SG",13.9,123.874,81.880714,57.054,20.995872,58.082,21.025684,187.096,72.96744,0
"165","milicda01",2011,"Darko Miličić","25","MIN","C",5,189.006,120.01881,354.892,144.086152,32.946,5.996172,1.156,1.156,0
"166","nealga01",2011,"Gary Neal","26","SAS","SG",18.2,27.808,18.881632,101.752,44.872632,99.856,51.92512,94.168,40.115568,0
"167","dunlemi02",2011,"Mike Dunleavy","30","IND","SG",18,85.8,56.8854,34.84,18.91812,31.2,10.0776,113.88,51.92928,0
"168","greenwi01",2011,"Willie Green","29","NOH","SG",15.6,65.163,45.092796,107.793,44.949681,90.741,41.922342,190.008,83.983536,0
"169","bareajo01",2011,"J.J. Barea","26","DAL","PG",12.4,199.892,125.93196,127.853,43.981432,57.761,21.891419,73.986,27.00489,0
"170","villach01",2011,"Charlie Villanueva","26","DET","PF",16.2,128.148,80.0925,114.696,48.860496,80.004,35.041752,62.304,24.111648,0
"171","harrial01",2011,"Al Harrington","30","DEN","PF",15.2,195.075,115.09425,66.15,22.02795,31.725,9.929925,54,17.01,0
"172","hendege02",2011,"Gerald Henderson","23","CHA","SG",12.5,156.18,101.04846,68.97,18.00117,63.27,26.13051,246.24,107.1144,0
"173","korveky01",2011,"Kyle Korver","29","CHI","SG",21.1,17.267,12.190502,10.026,2.0052,33.977,11.008548,207.204,97.178676,0
"174","davisba01",2011,"Baron Davis","31","2TM","PG",15.4,160.083,89.006148,133.749,56.843325,79.002,33.022836,81.081,29.026998,0
"175","vujacsa01",2011,"Sasha Vujačić","26","2TM","SG",19.2,39.27,18.14274,16.065,6.024375,36.89,13.94442,240.975,104.1012,0
"176","cunnida01",2011,"Dante Cunningham","23","2TM","PF",13.1,106.2,70.092,58.056,20.02932,67.024,26.005312,227.976,100.993368,0
"177","willire02",2011,"Reggie Williams","24","GSW","SF",15.8,130.988,91.953576,70.928,24.966656,42.9,15.9588,85.8,32.9472,0
"178","arthuda01",2011,"Darrell Arthur","22","MEM","PF",10.7,182.208,125.176896,122.304,53.079936,78,36.972,235.872,95.056416,0
"179","davised01",2011,"Ed Davis","21","TOR","PF",4.8,212.983,142.059661,93.996,48.971916,48.117,17.033418,17.904,6.964656,0
"180","mcrobjo01",2011,"Josh McRoberts","23","IND","PF",8.7,184.894,133.863256,69.094,27.015754,25.862,9.95687,45.934,16.99558,0
"181","delfica01",2011,"Carlos Delfino","28","MIL","SF",18.1,85.158,40.109418,38.988,10.994616,27.189,11.065923,77.976,32.983848,0
"182","blakest01",2011,"Steve Blake","30","LAL","PG",21.9,11.934,6.957522,23.868,2.9835,17.136,6.049008,59.976,20.9916,0
"183","chalmma01",2011,"Mario Chalmers","24","MIA","PG",18.9,43.068,25.022508,41.904,20.952,20.952,4.986576,50.828,20.941136,0
"184","youngsa01",2011,"Sam Young","25","MEM","SF",10.7,168.948,113.026212,95.836,29.996668,36.062,15.037854,142.766,57.962996,0
"185","noahjo01",2011,"Joakim Noah","25","CHI","C",4.8,241.2,148.0968,102.912,41.988096,14.07,6.03603,43.014,15.011886,0
"186","krstine01",2011,"Nenad Krstić","27","2TM","C",8.6,166.788,111.914748,76.84,25.97192,43.844,21.922,164.076,71.044908,0
"187","brownsh01",2011,"Shannon Brown","25","LAL","SG",16,154.963,103.980173,54.012,23.009112,48.225,16.058925,174.253,56.109466,0
"188","watsoea01",2011,"Earl Watson","31","UTA","PG",14.9,76.136,45.072512,42.98,12.97996,23.946,5.9865,57.102,26.038512,0
"189","foyera01",2011,"Randy Foye","27","LAC","SG",18.3,67.968,42.004224,55.224,18.058248,21.771,6.923178,168.858,67.880916,0
"190","jonesja02",2011,"James Jones","30","MIA","SF",23.5,1.038,1.038,3.114,0,3.114,2.077038,51.9,19.9815,0
"191","evansma01",2011,"Maurice Evans","32","2TM","SF",15.3,109.816,62.924568,25.864,6.957416,41.128,23.072808,80.136,29.089368,0
"192","cambyma01",2011,"Marcus Camby","36","POR","C",7.4,137.004,70.968072,57.918,17.95458,37.044,8.001504,60.858,19.961424,0
"193","hansbty01",2011,"Tyler Hansbrough","25","IND","PF",10.6,158.154,95.050554,129.956,50.942752,106.049,41.040963,217.002,98.084904,0
"194","favorde01",2011,"Derrick Favors","19","2TM","PF",5.1,240.032,155.060672,104.832,38.892672,37.856,12.946752,32.864,7.953088,0
