"","key","Year","Player","Age","Team","Pos","Dist.","X0.3A","X0.3M","X3.10A","X3.10M","X10.16A","X10.16M","X16.3A","X16.3M","Playoffs"
"1","walkean02",2002,"Antoine Walker","25","BOS","PF",13.6,496.566,272.118168,282.063,87.157467,128.364,42.745212,136.809,42.000363,0
"2","duncati01",2002,"Tim Duncan","25","SAS","PF",7.6,467.744,333.969216,506.848,228.0816,385.024,155.93472,133.856,44.975616,0
"3","sprewla01",2002,"Latrell Sprewell","31","NYK","SF",15.2,221.364,129.276576,173.118,70.97838,276.705,105.1479,346.236,122.91378,0
"4","davisba01",2002,"Baron Davis","22","CHH","PG",14.2,437.166,242.189964,73.755,24.92919,123.372,30.102768,229.311,92.183022,0
"5","piercpa01",2002,"Paul Pierce","24","BOS","SG",14.9,415.48,249.288,113.458,32.789362,188.564,66.751656,359.55,147.77505,0
"6","paytoga01",2002,"Gary Payton","33","SEA","PG",11,452.886,298.90476,331.38,132.22062,236.7,91.3662,321.912,140.997456,0
"7","marbust01",2002,"Stephon Marbury","24","PHO","PG",11,552.483,310.495446,155.43,57.81996,141.3,60.1938,315.099,125.094303,0
"8","garneke01",2002,"Kevin Garnett","25","MIN","PF",11.7,292.809,195.889221,302.616,123.164712,305.418,148.12773,385.275,155.265825,0
"9","jonesed02",2002,"Eddie Jones","30","MIA","SG",15.8,220.432,145.705552,82.662,28.849038,164.126,60.070116,347.42,132.71444,0
"10","roseja01",2002,"Jalen Rose","29","2TM","SF",14.7,179.334,117.284436,179.334,77.11362,360.126,162.0567,494.262,217.969542,0
"11","masonan01",2002,"Anthony Mason","35","MIL","PF",5.9,239.758,126.831982,210.962,112.020822,147.736,61.901384,26.292,14.145096,0
"12","szczewa02",2002,"Wally Szczerbiak","24","MIN","SF",13,260.4,180.1968,193.2,86.1672,193.2,98.1456,363.6,158.166,0
"13","moblecu01",2002,"Cuttino Mobley","26","HOU","SG",15.8,244.44,152.53056,96.418,28.154056,175.182,70.0728,464.436,194.598684,0
"14","mariosh01",2002,"Shawn Marion","23","PHO","SF",11.8,313.875,207.78525,207.855,85.012695,393.39,160.89651,357.12,152.13312,0
"15","battish01",2002,"Shane Battier","23","MEM","SF",13.5,236.406,134.278608,120.125,45.046875,153.76,61.96528,174.902,68.036878,0
"16","bryanko01",2002,"Kobe Bryant","23","LAL","SG",12,397.653,261.655674,226.774,104.31604,338.564,152.3538,503.055,198.20367,0
"17","kiddja01",2002,"Jason Kidd","28","NJN","PG",16.4,212.806,116.830494,67.142,17.054068,174.114,69.123258,319.778,125.033198,0
"18","barrybr01",2002,"Brent Barry","30","SEA","SG",16.2,177.75,117.84825,82.95,40.9773,38.71,20.82598,102.7,56.7931,0
"19","malonka01",2002,"Karl Malone","38","UTA","PF",11.5,380.528,228.3168,148.294,62.135186,299.386,115.26361,547.009,220.991636,0
"20","jamisan01",2002,"Antawn Jamison","25","GSW","SF",10.5,371.25,260.24625,409.75,157.75375,125.125,49.049,258.5,78.8425,0
