"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","FT","FTA","FT.","TRB","AST","PF","PTS","Trp.Dbl","Awards","Playoffs"
"12","bingda01",1969,"Dave Bing",25,"DET","PG",77,3039,678,1594,0.425,444,623,0.713,382,546,256,1800,1,"AS",0
"13","mullije01",1969,"Jeff Mullins",26,"SFW","SG",78,2916,697,1517,0.459,381,452,0.843,460,339,251,1775,0,"AS",0
"14","havlijo01",1969,"John Havlicek",28,"BOS","SG",82,3174,692,1709,0.405,387,496,0.78,570,441,247,1771,0,"AS,NBA2,DEF2",0
"15","hudsolo01",1969,"Lou Hudson",24,"ATL","SF",81,2869,716,1455,0.492,338,435,0.777,533,216,248,1770,0,"AS",0
"16","reedwi01",1969,"Willis Reed",26,"NYK","C",82,3108,704,1351,0.521,325,435,0.747,1191,190,314,1733,0,"MVP-2,AS,NBA2",0
"17","boozebo01",1969,"Bob Boozer",31,"CHI","PF",79,2872,661,1375,0.481,394,489,0.806,614,156,218,1716,0,"",0
"18","vanardi01",1969,"Dick Van Arsdale",25,"PHO","SG",80,3388,612,1386,0.442,454,644,0.705,548,385,245,1678,0,"AS",0
"19","chambwi01",1969,"Wilt Chamberlain",32,"LAL","C",81,3669,641,1099,0.583,382,857,0.446,1712,366,142,1664,4,"AS",0
"20","robinfl01",1969,"Flynn Robinson",27,"2TM","PG",83,2616,625,1442,0.433,412,491,0.839,306,377,261,1662,0,"",0
"21","westje01",1969,"Jerry West",30,"LAL","SG",61,2394,545,1156,0.471,490,597,0.821,262,423,156,1580,0,"AS,NBA2,DEF2",0
"22","mcglojo01",1969,"Jon McGlocklin",25,"MIL","SG",80,2888,662,1358,0.487,246,292,0.842,343,312,186,1570,0,"AS",0
"23","larusru01",1969,"Rudy LaRusso",31,"SFW","SF",75,2782,553,1349,0.41,444,559,0.794,624,159,268,1550,0,"AS,DEF2",0
"24","beatyze01",1969,"Zelmo Beaty",29,"ATL","C",72,2578,588,1251,0.47,370,506,0.731,798,131,272,1546,0,"",0
"25","howelba01",1969,"Bailey Howell",32,"BOS","PF",78,2527,612,1257,0.487,313,426,0.735,685,137,285,1537,0,"",0
"26","bellawa01",1969,"Walt Bellamy",29,"2TM","C",88,3159,563,1103,0.51,401,618,0.649,1101,176,320,1527,0,"",0
"27","thurmna01",1969,"Nate Thurmond",27,"SFW","C",71,3208,571,1394,0.41,382,621,0.615,1402,253,171,1524,0,"DEF1",0
"28","vanarto01",1969,"Tom Van Arsdale",25,"CIN","SG",77,3059,547,1233,0.444,398,533,0.747,356,208,300,1492,0,"",0
"29","walkech01",1969,"Chet Walker",28,"PHI","SF",82,2753,554,1145,0.484,369,459,0.804,640,144,244,1477,0,"",0
"30","hairsha01",1969,"Happy Hairston",26,"DET","PF",81,2889,530,1131,0.469,404,553,0.731,959,109,255,1464,0,"",0
"31","barnedi01",1969,"Dick Barnett",32,"NYK","SG",82,2953,565,1220,0.463,312,403,0.774,251,291,239,1442,0,"",0
"32","fraziwa01",1969,"Walt Frazier",23,"NYK","PG",80,2949,531,1052,0.505,341,457,0.746,499,635,245,1403,8,"DEF1",0
"33","lucasje01",1969,"Jerry Lucas",28,"CIN","PF",74,3075,555,1007,0.551,247,327,0.755,1360,306,206,1357,2,"AS",0
"34","haskicl01",1969,"Clem Haskins",25,"CHI","PG",79,2874,537,1275,0.421,282,361,0.781,359,306,230,1356,0,"",0
"35","dierkco01",1969,"Connie Dierking",32,"CIN","C",82,2540,546,1232,0.443,243,319,0.762,739,222,305,1335,0,"",0
"36","sloanje01",1969,"Jerry Sloan",26,"CHI","SG",78,2939,488,1170,0.417,333,447,0.745,619,276,313,1309,0,"AS,DEF1",0
"37","marinja01",1969,"Jack Marin",24,"BAL","SF",82,2710,505,1109,0.455,292,352,0.83,608,231,275,1302,0,"",0
"38","caldwjo01",1969,"Joe Caldwell",27,"ATL","SG",81,2720,561,1106,0.507,159,296,0.537,303,320,231,1281,0,"AS",0
"39","debusda01",1969,"Dave DeBusschere",28,"2TM","PF",76,2943,506,1140,0.444,229,328,0.698,888,191,290,1241,1,"NBA2,DEF1",0
"40","hetzefr01",1969,"Fred Hetzel",26,"2TM","SF",84,2276,456,1047,0.436,299,357,0.838,613,112,287,1211,0,"",0
"41","blockjo01",1969,"John Block",24,"SDR","PF",78,2489,448,1061,0.422,299,400,0.748,703,141,249,1195,0,"",0
"42","chapple01",1969,"Len Chappell",28,"MIL","PF",80,2207,459,1011,0.454,250,339,0.737,637,95,247,1168,0,"",0
"43","barneji02",1969,"Jim Barnett",24,"SDR","SG",80,2346,465,1093,0.425,233,310,0.752,362,339,240,1163,1,"",0
"44","meschto01",1969,"Tom Meschery",30,"SEA","SF",82,2673,462,1019,0.453,220,299,0.736,822,194,304,1144,0,"",0
"45","jonessa01",1969,"Sam Jones",35,"BOS","SG",70,1820,496,1103,0.45,148,189,0.783,265,182,121,1140,0,"",0
"46","unselwe01",1969,"Wes Unseld",22,"BAL","C",82,2970,427,897,0.476,277,458,0.605,1491,213,276,1131,0,"MVP-1,ROY-1,AS,NBA1",0
"47","washiji01",1969,"Jim Washington",25,"CHI","SF",80,2705,440,1023,0.43,241,356,0.677,847,104,226,1121,0,"",0
"48","siegfla01",1969,"Larry Siegfried",29,"BOS","PG",79,2560,392,1031,0.38,336,389,0.864,282,370,222,1120,0,"",0
"49","clarkar01",1969,"Archie Clark",27,"PHI","SG",82,2144,444,928,0.478,219,314,0.697,265,296,188,1107,0,"",0
"50","joneswa02",1969,"Wali Jones",26,"PHI","PG",81,2340,432,1005,0.43,207,256,0.809,251,292,280,1071,0,"",0
"51","milesed01",1969,"Eddie Miles",28,"DET","SG",80,2252,441,983,0.449,182,273,0.667,283,180,201,1064,0,"",0
"52","embrywa01",1969,"Wayne Embry",31,"MIL","C",78,2355,382,894,0.427,259,390,0.664,672,149,302,1023,0,"",0
"53","bradlbi01",1969,"Bill Bradley",25,"NYK","SF",82,2413,407,948,0.429,206,253,0.814,350,302,295,1020,0,"",0
"54","harriar01",1969,"Art Harris",22,"SEA","SG",80,2556,416,1054,0.395,161,251,0.641,301,258,326,993,1,"",0
"55","snydedi01",1969,"Dick Snyder",24,"PHO","SF",81,2108,399,846,0.472,185,255,0.725,328,211,213,983,0,"",0
"56","komivho01",1969,"Howard Komives",27,"2TM","PG",85,2562,379,974,0.389,211,264,0.799,299,403,274,969,0,"",0
"57","scottra01",1969,"Ray Scott",30,"BAL","PF",82,2168,386,929,0.416,195,257,0.759,722,133,212,967,0,"",0
"58","tresvjo01",1969,"John Tresvant",29,"2TM","PF",77,2482,380,820,0.463,202,330,0.612,686,166,300,962,0,"",0
"59","countme01",1969,"Mel Counts",27,"LAL","PF",77,1866,390,867,0.45,178,221,0.805,600,109,223,958,0,"",0
"60","nelsodo01",1969,"Don Nelson",28,"BOS","SF",82,1773,374,771,0.485,201,259,0.776,458,92,198,949,0,"",0
"61","bridgbi01",1969,"Bill Bridges",29,"ATL","PF",80,2930,351,775,0.453,239,353,0.677,1132,298,290,941,1,"DEF2",0
"62","ohldo01",1969,"Don Ohl",32,"ATL","SG",76,1995,385,901,0.427,147,208,0.707,170,221,232,917,0,"",0
"63","russeca01",1969,"Cazzie Russell",24,"NYK","SF",50,1645,362,804,0.45,191,240,0.796,209,115,140,915,0,"",0
"64","sandeto01",1969,"Tom Sanders",30,"BOS","SF",82,2184,364,847,0.43,187,255,0.733,574,110,293,915,0,"DEF2",0
"65","abdulma01",1969,"Walt Hazzard",26,"ATL","PG",80,2420,345,869,0.397,208,294,0.707,266,474,264,898,0,"",0
"66","ellisjo01",1969,"Joe Ellis",24,"SFW","SF",74,1731,371,939,0.395,147,201,0.731,481,130,258,889,0,"",0
"67","gregoga01",1969,"Gary Gregor",23,"PHO","PF",80,2182,400,963,0.415,85,131,0.649,711,96,249,885,0,"",0
