"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"24","murrade01",2022,"Dejounte Murray",25,"SAS","PG",68,68,2366,573,1241,0.462,96,294,0.327,477,947,0.504,0.5,196,247,0.794,80,483,563,627,138,23,180,138,1438,"AS"
"25","hardeja01",2022,"James Harden",32,"2TM","PG",65,65,2419,407,992,0.41,148,448,0.33,259,544,0.476,0.485,470,536,0.877,55,445,500,667,82,36,284,153,1432,"AS"
"26","roziete01",2022,"Terry Rozier",27,"CHO","SG",73,73,2458,518,1167,0.444,222,593,0.374,296,574,0.516,0.539,150,176,0.852,56,259,315,326,93,25,96,119,1408,""
"27","poolejo01",2022,"Jordan Poole",22,"GSW","SG",76,51,2283,474,1058,0.448,211,580,0.364,263,478,0.55,0.548,246,266,0.925,34,226,260,304,60,23,187,206,1405,""
"28","barrerj01",2022,"RJ Barrett",21,"NYK","SF",70,70,2417,487,1194,0.408,138,404,0.342,349,790,0.442,0.466,290,406,0.714,66,342,408,208,43,16,151,142,1402,""
"29","banede01",2022,"Desmond Bane",23,"MEM","SG",76,76,2266,508,1101,0.461,228,523,0.436,280,578,0.484,0.565,140,155,0.903,46,288,334,208,92,29,111,196,1384,""
"30","gilgesh01",2022,"Shai Gilgeous-Alexander",23,"OKC","PG",56,56,1942,477,1052,0.453,89,297,0.3,388,755,0.514,0.496,328,405,0.81,37,241,278,331,71,46,154,142,1371,""
"31","mccolcj01",2022,"CJ McCollum",30,"2TM","PG",62,62,2145,536,1164,0.46,182,469,0.388,354,695,0.509,0.539,116,170,0.682,53,216,269,315,70,22,127,121,1370,""
"32","foxde01",2022,"De'Aaron Fox",24,"SAC","PG",59,59,2084,516,1092,0.473,74,249,0.297,442,843,0.524,0.506,261,348,0.75,25,206,231,330,68,25,168,172,1367,""
"33","herroty01",2022,"Tyler Herro",22,"MIA","SG",66,10,2151,501,1122,0.447,175,439,0.399,326,683,0.477,0.525,190,219,0.868,32,297,329,263,44,8,174,95,1367,"6MOY-1"
"34","middlkh01",2022,"Khris Middleton",30,"MIL","SF",66,66,2141,452,1021,0.443,162,434,0.373,290,587,0.494,0.522,259,291,0.89,41,315,356,358,76,18,190,160,1325,"AS"
"35","beysa01",2022,"Saddiq Bey",22,"DET","SF",82,82,2704,450,1136,0.396,211,610,0.346,239,526,0.454,0.489,210,254,0.827,107,334,441,233,73,16,96,128,1321,""
"36","vanvlfr01",2022,"Fred VanVleet",27,"TOR","PG",65,65,2462,442,1097,0.403,242,642,0.377,200,455,0.44,0.513,194,222,0.874,44,245,289,434,111,35,170,162,1320,"AS"
"37","valanjo01",2022,"Jonas Valanciunas",29,"NOP","C",74,74,2240,510,938,0.544,57,158,0.361,453,780,0.581,0.574,237,289,0.82,226,617,843,190,41,60,179,247,1314,""
"38","maxeyty01",2022,"Tyrese Maxey",21,"PHI","PG",75,74,2650,483,995,0.485,132,309,0.427,351,686,0.512,0.552,213,246,0.866,26,214,240,321,55,32,88,156,1311,""
"39","vucevni01",2022,"Nikola Vucevic",31,"CHI","C",73,73,2418,546,1154,0.473,104,331,0.314,442,823,0.537,0.518,92,121,0.76,142,662,804,236,70,71,136,181,1288,""
"40","brunsja01",2022,"Jalen Brunson",25,"DAL","SG",79,61,2524,506,1008,0.502,94,252,0.373,412,756,0.545,0.549,179,213,0.84,43,266,309,377,66,3,124,151,1285,""
"41","trentga02",2022,"Gary Trent Jr.",23,"TOR","SG",70,69,2448,450,1086,0.414,209,545,0.383,241,541,0.445,0.511,174,204,0.853,26,165,191,141,122,19,73,144,1283,""
"42","johnske04",2022,"Keldon Johnson",22,"SAS","SF",75,74,2392,471,1011,0.466,159,399,0.398,312,612,0.51,0.545,177,234,0.756,80,377,457,158,58,14,92,148,1278,""
"43","jacksja02",2022,"Jaren Jackson Jr.",22,"MEM","PF",78,78,2126,430,1036,0.415,128,401,0.319,302,635,0.476,0.477,284,345,0.823,119,335,454,86,73,177,130,272,1272,"DPOY-5"
"44","clarkjo01",2022,"Jordan Clarkson",29,"UTA","SG",79,1,2141,466,1113,0.419,190,597,0.318,276,516,0.535,0.504,144,174,0.828,67,206,273,194,66,16,129,149,1266,"6MOY-4"
"45","barneha02",2022,"Harrison Barnes",29,"SAC","PF",77,77,2580,391,834,0.469,142,360,0.394,249,474,0.525,0.554,341,413,0.826,82,350,432,186,53,14,118,94,1265,""
"46","hieldbu01",2022,"Buddy Hield",29,"2TM","SG",81,32,2499,446,1098,0.406,262,716,0.366,184,382,0.482,0.526,111,127,0.874,66,287,353,229,73,25,153,184,1265,""
"47","jacksre01",2022,"Reggie Jackson",31,"LAC","SG",75,75,2337,479,1222,0.392,167,512,0.326,312,710,0.439,0.46,138,163,0.847,39,232,271,359,55,15,173,159,1263,""
"48","harrito02",2022,"Tobias Harris",29,"PHI","PF",73,73,2543,493,1022,0.482,101,275,0.367,392,747,0.525,0.532,170,202,0.842,77,419,496,252,47,43,116,164,1257,""
"49","wiggian01",2022,"Andrew Wiggins",26,"GSW","SF",73,73,2330,475,1019,0.466,157,399,0.393,318,620,0.513,0.543,149,235,0.634,85,240,325,161,76,51,111,158,1256,"AS"
"50","bogdabo02",2022,"Bojan Bogdanovic",32,"UTA","PF",69,69,2131,422,928,0.455,181,468,0.387,241,460,0.524,0.552,223,260,0.858,58,238,296,120,34,1,118,116,1248,""
"51","ingrabr01",2022,"Brandon Ingram",24,"NOP","SF",55,55,1869,453,983,0.461,74,226,0.327,379,757,0.501,0.498,266,322,0.826,35,285,320,307,34,26,151,119,1246,""
"52","holidjr01",2022,"Jrue Holiday",31,"MIL","PG",67,64,2208,478,954,0.501,132,321,0.411,346,633,0.547,0.57,137,180,0.761,69,232,301,457,108,29,183,133,1225,"DPOY-8"
"53","butleji01",2022,"Jimmy Butler",32,"MIA","SF",57,57,1931,398,829,0.48,27,116,0.233,371,713,0.52,0.496,396,455,0.87,102,234,336,312,94,27,121,88,1219,"AS"
"54","woodch01",2022,"Christian Wood",26,"HOU","C",68,67,2094,440,878,0.501,131,336,0.39,309,542,0.57,0.576,207,332,0.623,110,576,686,155,54,65,126,171,1218,""
"55","wagnefr01",2022,"Franz Wagner",20,"ORL","SF",79,79,2429,456,975,0.468,96,271,0.354,360,704,0.511,0.517,189,219,0.863,84,272,356,231,68,34,119,164,1197,"ROY-5"
"56","halibty01",2022,"Tyrese Haliburton",21,"2TM","PG",77,77,2695,430,909,0.473,161,389,0.414,269,520,0.517,0.562,160,190,0.842,61,250,311,628,134,49,199,121,1181,""
"57","russeda01",2022,"D'Angelo Russell",25,"MIN","PG",65,65,2077,401,975,0.411,176,518,0.34,225,457,0.492,0.502,198,240,0.825,25,191,216,460,62,22,165,130,1176,""
"58","sabondo01",2022,"Domantas Sabonis",25,"2TM","PF",62,61,2136,443,773,0.573,39,125,0.312,404,648,0.623,0.598,246,332,0.741,201,551,752,323,59,27,195,203,1171,""
"59","bridgmi01",2022,"Mikal Bridges",25,"PHO","SF",82,82,2854,458,858,0.534,115,312,0.369,343,546,0.628,0.601,131,157,0.834,74,273,347,185,96,36,68,150,1162,"DPOY-2"
"60","greenja05",2022,"Jalen Green",19,"HOU","SG",67,67,2138,406,954,0.426,157,458,0.343,249,496,0.502,0.508,188,236,0.797,33,193,226,176,44,18,135,103,1157,"ROY-4"
"61","oubreke01",2022,"Kelly Oubre Jr.",26,"CHO","SF",76,13,1999,410,932,0.44,191,553,0.345,219,379,0.578,0.542,126,189,0.667,79,223,302,84,77,31,67,189,1137,"6MOY-7"
"62","barnesc01",2022,"Scottie Barnes",20,"TOR","PF",74,74,2617,459,932,0.492,58,193,0.301,401,739,0.543,0.524,158,215,0.735,195,362,557,256,80,55,136,192,1134,"ROY-1"
"63","kuzmaky01",2022,"Kyle Kuzma",26,"WAS","PF",66,66,2204,423,936,0.452,128,375,0.341,295,561,0.526,0.52,156,219,0.712,70,491,561,233,42,57,169,128,1130,""
"64","gordoaa01",2022,"Aaron Gordon",26,"DEN","PF",75,75,2376,434,834,0.52,87,260,0.335,347,574,0.605,0.573,171,230,0.743,125,314,439,188,44,44,133,148,1126,""
"65","fournev01",2022,"Evan Fournier",29,"NYK","SG",80,80,2358,402,965,0.417,241,619,0.389,161,346,0.465,0.541,80,113,0.708,34,176,210,171,79,20,105,180,1125,""
"66","cunnica01",2022,"Cade Cunningham",20,"DET","SG",64,64,2088,429,1031,0.416,114,363,0.314,315,668,0.472,0.471,142,168,0.845,58,296,354,356,78,43,234,200,1114,"ROY-3"
"67","adebaba01",2022,"Bam Adebayo",24,"MIA","C",56,56,1825,406,729,0.557,0,6,0,406,723,0.562,0.557,256,340,0.753,137,427,564,190,80,44,148,171,1068,"DPOY-4"
"68","anthoco01",2022,"Cole Anthony",21,"ORL","PG",65,65,2059,357,912,0.391,132,391,0.338,225,521,0.432,0.464,216,253,0.854,32,316,348,369,46,17,170,171,1062,""
"69","portibo01",2022,"Bobby Portis",26,"MIL","C",72,59,2028,417,871,0.479,133,338,0.393,284,533,0.533,0.555,85,113,0.752,180,477,657,86,53,51,90,174,1052,""
"70","monkma01",2022,"Malik Monk",23,"LAL","SG",76,37,2139,391,826,0.473,173,442,0.391,218,384,0.568,0.578,93,117,0.795,37,219,256,218,61,29,122,138,1048,""
"71","bartowi01",2022,"Will Barton",31,"DEN","SG",71,71,2277,392,896,0.438,157,430,0.365,235,466,0.504,0.525,102,127,0.803,44,296,340,276,55,31,127,114,1043,""
"72","mobleev01",2022,"Evan Mobley",20,"CLE","PF",69,69,2331,422,830,0.508,23,92,0.25,399,738,0.541,0.522,167,252,0.663,143,427,570,174,56,115,133,147,1034,"ROY-2"
"73","porzikr01",2022,"Kristaps Porzingis",26,"2TM","PF",51,51,1481,352,767,0.459,78,252,0.31,274,515,0.532,0.51,248,286,0.867,102,309,411,119,37,84,81,137,1030,""
"74","goberru01",2022,"Rudy Gobert",29,"UTA","C",66,66,2120,362,508,0.713,0,4,0,362,504,0.718,0.713,303,439,0.69,241,727,968,72,45,137,119,176,1027,"DPOY-3,AS"
"75","caldwke01",2022,"Kentavious Caldwell-Pope",28,"WAS","SG",77,77,2329,361,829,0.435,159,408,0.39,202,421,0.48,0.531,137,154,0.89,41,220,261,145,83,26,97,139,1018,""
"76","loveke01",2022,"Kevin Love",33,"CLE","C",74,4,1665,327,761,0.43,187,477,0.392,140,284,0.493,0.553,166,198,0.838,87,449,536,160,26,18,98,101,1007,"6MOY-2"
"77","aytonde01",2022,"Deandre Ayton",23,"PHO","C",58,58,1713,442,697,0.634,7,19,0.368,435,678,0.642,0.639,106,142,0.746,149,444,593,84,40,40,91,142,997,""
"78","whitede01",2022,"Derrick White",27,"2TM","SG",75,52,2199,337,800,0.421,115,369,0.312,222,431,0.515,0.493,203,235,0.864,38,223,261,366,64,58,119,172,992,""
"79","simonan01",2022,"Anfernee Simons",22,"POR","SG",57,30,1681,353,797,0.443,179,442,0.405,174,355,0.49,0.555,103,116,0.888,26,125,151,221,30,6,115,110,988,""
"80","conlemi01",2022,"Mike Conley",34,"UTA","PG",72,72,2058,344,791,0.435,169,414,0.408,175,377,0.464,0.542,129,162,0.796,47,170,217,385,96,21,123,142,986,""
"81","leverca01",2022,"Caris LeVert",27,"2TM","SG",58,49,1781,379,854,0.444,82,256,0.32,297,598,0.497,0.492,146,193,0.756,43,171,214,248,51,23,108,131,986,""
"82","curryse01",2022,"Seth Curry",31,"2TM","SG",64,64,2135,360,739,0.487,158,374,0.422,202,365,0.553,0.594,82,94,0.872,21,179,200,230,53,14,109,148,960,""
"83","paulch01",2022,"Chris Paul",36,"PHO","PG",65,65,2139,363,736,0.493,63,199,0.317,300,537,0.559,0.536,169,202,0.837,22,261,283,702,121,20,153,134,958,"MVP-9,AS,NBA3"
"84","beaslma01",2022,"Malik Beasley",25,"MIN","SG",79,18,1976,332,850,0.391,240,637,0.377,92,213,0.432,0.532,49,60,0.817,26,201,227,116,43,12,43,88,953,""
"85","bogdabo01",2022,"Bogdan Bogdanovic",29,"ATL","SG",63,27,1848,342,794,0.431,169,459,0.368,173,335,0.516,0.537,97,115,0.843,29,221,250,194,68,14,70,132,950,"6MOY-6"
"86","porteke02",2022,"Kevin Porter Jr.",21,"HOU","PG",61,61,1907,335,808,0.415,155,413,0.375,180,395,0.456,0.511,124,193,0.642,43,224,267,376,69,22,192,156,949,""
"87","morrimo01",2022,"Monte Morris",26,"DEN","PG",75,74,2239,374,773,0.484,124,314,0.395,250,459,0.545,0.564,73,84,0.869,27,199,226,333,56,14,78,92,945,""
"88","burksal01",2022,"Alec Burks",30,"NYK","SG",81,44,2318,285,728,0.391,157,389,0.404,128,339,0.378,0.499,217,264,0.822,47,350,397,239,85,26,91,215,944,""
"89","harremo01",2022,"Montrezl Harrell",28,"2TM","C",71,3,1641,358,555,0.645,4,17,0.235,354,538,0.658,0.649,212,296,0.716,149,282,431,145,29,43,72,137,932,"6MOY-9"
"90","cartewe01",2022,"Wendell Carter Jr.",22,"ORL","PF",62,61,1852,359,684,0.525,70,214,0.327,289,470,0.615,0.576,143,207,0.691,139,509,648,171,36,43,117,169,931,""
"91","bealbr01",2022,"Bradley Beal",28,"WAS","SG",40,40,1439,348,771,0.451,63,210,0.3,285,561,0.508,0.492,169,203,0.833,38,151,189,265,36,15,135,95,928,""
"92","davisan02",2022,"Anthony Davis",28,"LAL","C",40,40,1404,370,695,0.532,13,70,0.186,357,625,0.571,0.542,174,244,0.713,106,288,394,122,49,90,82,97,927,""
"93","millspa02",2022,"Patty Mills",33,"BRK","SG",81,48,2346,324,794,0.408,227,568,0.4,97,226,0.429,0.551,48,59,0.814,18,138,156,183,51,17,73,112,923,""
"94","anthoca01",2022,"Carmelo Anthony",37,"LAL","PF",69,3,1793,319,723,0.441,149,397,0.375,170,326,0.521,0.544,132,159,0.83,62,226,288,68,47,52,59,166,919,""
"95","tateja01",2022,"Jae'Sean Tate",26,"HOU","PF",78,77,2056,363,729,0.498,63,202,0.312,300,527,0.569,0.541,130,184,0.707,135,285,420,222,72,41,139,286,919,""
"96","dinwisp01",2022,"Spencer Dinwiddie",28,"2TM","PG",67,51,1980,306,735,0.416,112,330,0.339,194,405,0.479,0.493,195,252,0.774,45,234,279,346,44,13,104,150,919,""
"97","poeltja01",2022,"Jakob Poeltl",26,"SAS","C",68,67,1970,410,663,0.618,1,1,1,409,662,0.618,0.619,94,190,0.495,262,372,634,189,45,118,109,212,915,""
"98","allenja01",2022,"Jarrett Allen",23,"CLE","C",56,56,1810,369,545,0.677,1,10,0.1,368,535,0.688,0.678,165,233,0.708,192,410,602,92,44,75,94,97,904,"AS"
"99","grantje01",2022,"Jerami Grant",27,"DET","PF",47,47,1500,298,699,0.426,91,254,0.358,207,445,0.465,0.491,217,259,0.838,28,163,191,111,44,49,85,107,904,""
"100","grahade01",2022,"Devonte' Graham",26,"NOP","PG",76,63,2162,296,815,0.363,192,563,0.341,104,252,0.413,0.481,118,140,0.843,37,140,177,316,71,12,105,95,902,""
"101","markkla01",2022,"Lauri Markkanen",24,"CLE","SF",61,61,1878,313,703,0.445,136,380,0.358,177,323,0.548,0.542,138,159,0.868,59,286,345,81,45,30,54,130,900,""
"102","huertke01",2022,"Kevin Huerter",23,"ATL","SF",74,60,2188,345,760,0.454,160,411,0.389,185,349,0.53,0.559,42,52,0.808,32,222,254,203,55,26,91,185,892,""
"103","quickim01",2022,"Immanuel Quickley",22,"NYK","PG",78,3,1802,284,724,0.392,137,396,0.346,147,328,0.448,0.487,177,201,0.881,31,216,247,275,54,3,99,167,882,"6MOY-10"
"104","finnedo01",2022,"Dorian Finney-Smith",28,"DAL","PF",80,80,2644,326,692,0.471,172,435,0.395,154,257,0.599,0.595,56,83,0.675,122,253,375,150,88,39,80,183,880,""
"105","dortlu01",2022,"Luguentz Dort",22,"OKC","SG",51,51,1665,293,726,0.404,130,391,0.332,163,335,0.487,0.493,161,191,0.843,38,174,212,88,46,18,88,149,877,""
"106","collijo01",2022,"John Collins",24,"ATL","PF",54,53,1663,339,644,0.526,64,176,0.364,275,468,0.588,0.576,134,169,0.793,93,329,422,98,33,56,60,164,876,""
"107","mannte01",2022,"Terance Mann",25,"LAC","SF",81,33,2317,334,690,0.484,76,208,0.365,258,482,0.535,0.539,128,164,0.78,104,321,425,209,55,21,84,178,872,""
"108","vassede01",2022,"Devin Vassell",21,"SAS","SF",71,32,1937,326,764,0.427,137,380,0.361,189,384,0.492,0.516,83,99,0.838,44,262,306,136,76,41,58,143,872,""
"109","schrode01",2022,"Dennis Schröder",28,"2TM","PG",64,29,1837,312,724,0.431,86,250,0.344,226,474,0.477,0.49,157,184,0.853,34,180,214,296,53,8,143,154,867,""
"110","robindu01",2022,"Duncan Robinson",27,"MIA","SG",79,68,2043,290,726,0.399,232,624,0.372,58,102,0.569,0.559,51,61,0.836,24,179,203,129,42,14,60,201,863,""
"111","mitchda01",2022,"Davion Mitchell",23,"SAC","PG",75,19,2076,352,843,0.418,101,320,0.316,251,523,0.48,0.477,56,85,0.659,33,133,166,313,55,24,114,141,861,""
"112","smartma01",2022,"Marcus Smart",27,"BOS","PG",71,71,2296,300,718,0.418,119,360,0.331,181,358,0.506,0.501,142,179,0.793,42,228,270,417,119,18,159,160,861,"DPOY-1"
"113","powelno01",2022,"Norman Powell",28,"2TM","SG",45,41,1458,279,605,0.461,106,253,0.419,173,352,0.491,0.549,189,233,0.811,20,125,145,96,42,21,69,106,853,""
"114","walkelo01",2022,"Lonnie Walker IV",23,"SAS","SG",70,6,1612,311,764,0.407,111,353,0.314,200,411,0.487,0.48,116,148,0.784,18,163,181,152,44,19,71,98,849,""
"115","lowryky01",2022,"Kyle Lowry",35,"MIA","PG",63,63,2133,276,627,0.44,144,382,0.377,132,245,0.539,0.555,148,174,0.851,33,249,282,474,67,17,168,177,844,""
"116","nurkiju01",2022,"Jusuf Nurkic",27,"POR","C",56,56,1579,321,600,0.535,15,56,0.268,306,544,0.563,0.548,185,268,0.69,167,452,619,157,62,34,143,189,842,""
"117","kennalu01",2022,"Luke Kennard",25,"LAC","SG",70,13,1919,287,639,0.449,190,423,0.449,97,216,0.449,0.598,69,77,0.896,20,209,229,146,42,6,60,101,833,"6MOY-5"
"118","morrima03",2022,"Marcus Morris",32,"LAC","PF",54,54,1564,300,691,0.434,101,275,0.367,199,416,0.478,0.507,129,148,0.872,26,213,239,113,28,18,69,115,830,""
"119","anunoog01",2022,"OG Anunoby",24,"TOR","SF",48,48,1728,309,697,0.443,115,317,0.363,194,380,0.511,0.526,89,118,0.754,74,190,264,125,71,25,80,131,822,""
"120","johnsca02",2022,"Cameron Johnson",25,"PHO","PF",66,16,1730,279,607,0.46,166,391,0.425,113,216,0.523,0.596,98,114,0.86,42,231,273,99,57,16,47,113,822,"6MOY-3"
"121","capelca01",2022,"Clint Capela",27,"ATL","C",74,73,2042,370,604,0.613,0,1,0,370,603,0.614,0.613,80,169,0.473,279,598,877,92,55,93,44,166,820,""
"122","hartjo01",2022,"Josh Hart",26,"2TM","SG",54,53,1791,287,569,0.504,73,213,0.343,214,356,0.601,0.569,160,211,0.758,62,326,388,224,61,13,114,150,807,""
"123","irvinky01",2022,"Kyrie Irving",29,"BRK","PG",29,29,1091,289,616,0.469,100,239,0.418,189,377,0.501,0.55,118,129,0.915,16,111,127,167,41,17,73,81,796,""
"124","meltode01",2022,"De'Anthony Melton",23,"MEM","SG",73,15,1657,281,695,0.404,139,372,0.374,142,323,0.44,0.504,90,120,0.75,64,264,328,194,104,39,112,128,791,"6MOY-8"
"125","lylestr01",2022,"Trey Lyles",26,"2TM","PF",75,23,1537,262,562,0.466,67,209,0.321,195,353,0.552,0.526,195,243,0.802,89,290,379,88,29,32,73,123,786,""
"126","zubaciv01",2022,"Ivica Zubac",24,"LAC","C",76,76,1852,310,495,0.626,0,0,NA,310,495,0.626,0.626,165,227,0.727,217,427,644,120,36,77,114,203,785,""
"127","haywago01",2022,"Gordon Hayward",31,"CHO","SF",49,48,1564,283,617,0.459,86,220,0.391,197,397,0.496,0.528,126,149,0.846,38,186,224,177,47,22,81,85,778,""
"128","greenje02",2022,"Jeff Green",35,"DEN","PF",75,63,1849,277,529,0.524,53,168,0.315,224,361,0.62,0.574,165,198,0.833,41,190,231,96,28,27,71,151,772,""
"129","whiteco01",2022,"Coby White",21,"CHI","PG",61,17,1675,279,644,0.433,136,353,0.385,143,291,0.491,0.539,78,91,0.857,17,165,182,176,29,11,70,137,772,""
"130","gallida01",2022,"Danilo Gallinari",33,"ATL","PF",66,18,1672,259,597,0.434,112,294,0.381,147,303,0.485,0.528,141,156,0.904,35,273,308,101,28,12,38,93,771,""
"131","gordoer01",2022,"Eric Gordon",33,"HOU","SG",57,46,1670,268,564,0.475,124,301,0.412,144,263,0.548,0.585,105,135,0.778,15,98,113,154,28,18,107,63,765,""
"132","bambamo01",2022,"Mo Bamba",23,"ORL","C",71,69,1824,296,617,0.48,107,281,0.381,189,336,0.563,0.566,57,73,0.781,148,424,572,85,38,118,77,182,756,""
"133","bouchch01",2022,"Chris Boucher",29,"TOR","SF",80,9,1690,268,577,0.464,68,229,0.297,200,348,0.575,0.523,150,193,0.777,179,315,494,25,49,75,42,174,754,""
"134","georgpa01",2022,"Paul George",31,"LAC","PF",31,31,1077,268,636,0.421,91,257,0.354,177,379,0.467,0.493,127,148,0.858,12,201,213,176,67,13,126,74,754,""
"135","holidju01",2022,"Justin Holiday",32,"2TM","SF",74,65,2057,261,662,0.394,177,482,0.367,84,180,0.467,0.528,50,62,0.806,29,161,190,128,57,33,70,154,749,""
"136","bazleda01",2022,"Darius Bazley",21,"OKC","PF",69,53,1924,274,649,0.422,80,269,0.297,194,380,0.511,0.484,117,170,0.688,71,365,436,97,58,70,90,68,745,""
"137","joneshe01",2022,"Herbert Jones",23,"NOP","PF",78,69,2335,274,576,0.476,57,169,0.337,217,407,0.533,0.525,137,163,0.84,98,198,296,167,130,60,100,238,742,"ROY-6"
"138","allengr01",2022,"Grayson Allen",26,"MIL","SG",66,61,1805,255,569,0.448,159,389,0.409,96,180,0.533,0.588,64,74,0.865,32,190,222,100,46,18,43,96,733,""
"139","strusma01",2022,"Max Strus",25,"MIA","SF",68,16,1587,249,564,0.441,181,442,0.41,68,122,0.557,0.602,42,53,0.792,24,178,202,92,28,16,57,116,721,""
"140","duartch01",2022,"Chris Duarte",24,"IND","SG",55,39,1541,268,621,0.432,94,255,0.369,174,366,0.475,0.507,90,112,0.804,41,185,226,114,56,10,90,95,720,""
