"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","FT","FTA","FT.","TRB","AST","PF","PTS","Trp.Dbl","Awards","Playoffs"
"24","reedwi01",1966,"Willis Reed",23,"NYK","PF",76,2537,438,1009,0.434,302,399,0.757,883,91,323,1178,0,"AS",0
"25","larusru01",1966,"Rudy LaRusso",28,"LAL","PF",76,2316,410,897,0.457,350,445,0.787,660,165,261,1170,0,"AS",0
"26","cunnibi01",1966,"Billy Cunningham",22,"PHI","SF",80,2134,431,1011,0.426,281,443,0.634,599,207,301,1143,0,"ROY-2",0
"27","komivho01",1966,"Howard Komives",24,"NYK","PG",80,2612,436,1116,0.391,241,280,0.861,281,425,278,1113,0,"",0
"28","abdulma01",1966,"Walt Hazzard",23,"LAL","SG",80,2198,458,1003,0.457,182,257,0.708,219,393,224,1098,0,"",0
"29","bayloel01",1966,"Elgin Baylor",31,"LAL","SF",65,1975,415,1034,0.401,249,337,0.739,621,224,157,1079,2,"",0
"30","meschto01",1966,"Tom Meschery",27,"SFW","PF",80,2383,401,895,0.448,224,293,0.765,716,81,285,1026,0,"",0
"31","hairsha01",1966,"Happy Hairston",23,"CIN","PF",72,1794,398,814,0.489,220,321,0.685,546,44,216,1016,0,"",0
"32","hagancl01",1966,"Cliff Hagan",34,"STL","SF",74,1851,419,942,0.445,176,206,0.854,234,164,177,1014,0,"",0
"33","bridgbi01",1966,"Bill Bridges",26,"STL","PF",78,2677,377,927,0.407,257,364,0.706,951,208,333,1011,0,"",0
"34","russebi01",1966,"Bill Russell",31,"BOS","C",78,3386,391,943,0.415,223,405,0.551,1779,371,221,1005,2,"MVP-4,AS,NBA2",0
"35","stallda01",1966,"Dave Stallworth",24,"NYK","SF",80,1893,373,820,0.455,258,376,0.686,492,186,237,1004,0,"",0
"36","caldwjo01",1966,"Joe Caldwell",24,"2TM","SF",79,1857,411,938,0.438,179,254,0.705,436,126,203,1001,0,"",0
"37","ellisle01",1966,"Leroy Ellis",25,"LAL","C",80,2219,393,927,0.424,186,256,0.727,735,74,232,972,0,"",0
"38","siegfla01",1966,"Larry Siegfried",26,"BOS","PG",71,1675,349,825,0.423,274,311,0.881,196,165,157,972,0,"",0
"39","vanardi01",1966,"Dick Van Arsdale",22,"NYK","SG",79,2289,359,838,0.428,251,351,0.715,376,184,235,969,0,"",0
"40","boozebo01",1966,"Bob Boozer",28,"LAL","PF",78,1847,365,754,0.484,225,289,0.779,548,87,196,955,0,"",0
"41","neumapa01",1966,"Paul Neumann",28,"SFW","PG",66,1729,343,817,0.42,265,317,0.836,208,184,174,951,0,"",0
"42","greenjo01",1966,"Johnny Green",32,"2TM","PF",79,1645,358,668,0.536,202,388,0.521,645,107,183,918,0,"",0
"43","sandeto01",1966,"Tom Sanders",27,"BOS","PF",72,1896,349,816,0.428,211,276,0.764,508,90,317,909,0,"",0
"44","barneji01",1966,"Jim Barnes",24,"2TM","PF",73,2191,348,818,0.425,212,310,0.684,755,94,283,908,0,"",0
"45","attleal01",1966,"Al Attles",29,"SFW","PG",79,2053,364,724,0.503,154,252,0.611,322,225,265,882,0,"",0
"46","vanarto01",1966,"Tom Van Arsdale",22,"DET","SG",79,2041,312,834,0.374,209,290,0.721,309,205,251,833,0,"",0
"47","kerrre01",1966,"Red Kerr",33,"BAL","C",71,1770,286,692,0.413,209,272,0.768,586,225,148,781,0,"",0
"48","thornro01",1966,"Rod Thorn",24,"2TM","SG",73,1739,306,728,0.42,168,236,0.712,210,145,144,780,0,"",0
"49","nelsodo01",1966,"Don Nelson",25,"BOS","SF",75,1765,271,618,0.439,223,326,0.684,403,79,187,765,0,"",0
"50","naullwi01",1966,"Willie Naulls",31,"BOS","SF",71,1433,328,815,0.402,104,131,0.794,319,72,197,760,0,"",0
"51","joneswa02",1966,"Wali Jones",23,"PHI","PG",80,2196,296,799,0.37,128,172,0.744,169,273,250,720,0,"",0
"52","eganjo01",1966,"Johnny Egan",27,"2TM","PG",76,1644,259,574,0.451,173,227,0.762,183,273,167,691,0,"",0
"53","joneskc01",1966,"K.C. Jones",33,"BOS","PG",80,2710,240,619,0.388,209,303,0.69,304,503,243,689,0,"",0
"54","johnsgu01",1966,"Gus Johnson",27,"BAL","SF",41,1284,273,661,0.413,131,178,0.736,546,114,136,677,0,"NBA2",0
"55","strawjo01",1966,"Joe Strawder",25,"DET","C",79,2180,250,613,0.408,176,256,0.688,820,78,305,676,0,"",0
"56","hawkito01",1966,"Tom Hawkins",29,"CIN","SF",79,2126,273,604,0.452,116,209,0.555,575,99,274,662,0,"",0
"57","jackslu01",1966,"Luke Jackson",24,"PHI","PF",79,1966,246,614,0.401,158,214,0.738,676,132,216,650,0,"",0
"58","embrywa01",1966,"Wayne Embry",28,"CIN","C",80,1882,232,564,0.411,141,234,0.603,525,81,287,605,0,"",0
"59","barnhjo01",1966,"John Barnhill",27,"2TM","PG",76,1617,243,606,0.401,113,184,0.614,203,196,134,599,0,"",0
"60","mclemmc01",1966,"McCoy McLemore",23,"SFW","SF",80,1467,225,528,0.426,142,191,0.743,488,55,197,592,0,"",0
"61","kingji01",1966,"Jim King",24,"LAL","PG",76,1499,238,545,0.437,94,115,0.817,204,223,181,570,0,"",0
"62","countme01",1966,"Mel Counts",24,"BOS","C",67,1021,221,549,0.403,120,145,0.828,432,50,207,562,0,"",0
"63","twymaja01",1966,"Jack Twyman",31,"CIN","SF",73,943,224,498,0.45,95,117,0.812,168,60,122,543,0,"",0
"64","goodrga01",1966,"Gail Goodrich",22,"LAL","SG",65,1008,203,503,0.404,103,149,0.691,130,103,103,509,0,"",0
"65","bryanem01",1966,"Em Bryant",27,"NYK","PG",71,1193,212,449,0.472,74,101,0.733,170,216,215,498,0,"",0
"66","gambeda01",1966,"Dave Gambee",28,"PHI","SF",72,1068,168,437,0.384,159,187,0.85,273,71,189,495,0,"",0
"67","biancal01",1966,"Al Bianchi",33,"PHI","PG",78,1312,214,560,0.382,66,98,0.673,134,134,232,494,0,"",0
"68","tresvjo01",1966,"John Tresvant",26,"2TM","PF",61,969,171,400,0.428,142,190,0.747,364,72,179,484,0,"",0
"69","ferrybo01",1966,"Bob Ferry",28,"BAL","C",66,1229,188,457,0.411,105,157,0.669,334,111,134,481,0,"",0
"70","vaughch01",1966,"Chico Vaughn",25,"2TM","PG",56,1219,182,474,0.384,106,144,0.736,109,140,99,470,0,"",0
"71","kojisdo01",1966,"Don Kojis",27,"DET","SF",60,783,182,439,0.415,76,141,0.539,260,42,94,440,0,"",0
"72","reedro01",1966,"Ron Reed",23,"DET","PF",57,997,186,524,0.355,54,100,0.54,339,92,133,426,0,"",0
"73","washiji01",1966,"Jim Washington",22,"STL","PF",65,1104,158,393,0.402,68,120,0.567,353,43,176,384,0,"",0
"74","hetzefr01",1966,"Fred Hetzel",23,"SFW","SF",56,722,160,401,0.399,63,92,0.685,290,27,121,383,0,"",0
"75","imhofda01",1966,"Darrall Imhoff",27,"LAL","C",77,1413,151,337,0.448,77,136,0.566,509,113,234,379,0,"",0
"76","clemeba01",1966,"Barry Clemens",22,"NYK","SF",70,877,161,391,0.412,54,78,0.692,183,67,113,376,0,"",0
"77","mcglojo01",1966,"Jon McGlocklin",22,"CIN","SG",72,852,153,363,0.421,62,79,0.785,133,88,77,368,0,"",0
"78","tormobu01",1966,"Gene Tormohlen",28,"STL","C",71,775,144,324,0.444,54,82,0.659,314,60,138,342,0,"",0
"79","sloanje01",1966,"Jerry Sloan",23,"BAL","SG",59,952,120,289,0.415,98,139,0.705,230,110,176,338,0,"",0
"80","golato01",1966,"Tom Gola",33,"NYK","SG",74,1127,122,271,0.45,82,105,0.781,289,191,207,326,0,"",0
"81","buntibi01",1966,"Bill Buntin",23,"DET","C",42,713,118,299,0.395,88,143,0.615,252,36,119,324,0,"",0
"82","dierkco01",1966,"Connie Dierking",29,"CIN","C",57,782,134,322,0.416,50,82,0.61,245,43,113,318,0,"",0
"83","warlebe01",1966,"Ben Warley",29,"2TM","SF",57,773,116,284,0.408,64,97,0.66,217,25,129,296,0,"",0
"84","wileyge01",1966,"Gene Wiley",28,"LAL","C",67,1386,123,289,0.426,43,76,0.566,490,63,171,289,0,"",0
"85","phillga01",1966,"Gary Phillips",26,"SFW","SG",67,867,106,303,0.35,54,87,0.621,134,113,97,266,0,"",0
"86","mullije01",1966,"Jeff Mullins",23,"STL","SG",44,587,113,296,0.382,29,36,0.806,69,66,68,255,0,"",0
"87","chapple01",1966,"Len Chappell",25,"NYK","PF",46,545,100,238,0.42,46,78,0.59,127,26,64,246,0,"",0
"88","erickke01",1966,"Keith Erickson",21,"SFW","SF",64,646,95,267,0.356,43,65,0.662,162,38,91,233,0,"",0
"89","bonharo01",1966,"Ron Bonham",23,"BOS","SG",39,312,76,207,0.367,52,61,0.852,35,11,29,204,0,"",0
"90","olsenbu01",1966,"Bud Olsen",25,"2TM","PF",59,602,81,193,0.42,39,88,0.443,192,20,81,201,0,"",0
"91","hightwa01",1966,"Wayne Hightower",26,"BAL","PF",24,460,63,186,0.339,57,78,0.731,131,35,61,183,0,"",0
"92","thackto01",1966,"Tom Thacker",26,"CIN","PG",50,478,84,207,0.406,15,38,0.395,119,61,85,183,0,"",0
"93","silaspa01",1966,"Paul Silas",22,"STL","PF",46,586,70,173,0.405,35,61,0.574,236,22,72,175,0,"",0
"94","wardge01",1966,"Gerry Ward",24,"PHI","SG",66,838,67,189,0.354,39,60,0.65,89,80,163,173,0,"",0
"95","sauldwo01",1966,"Woody Sauldsberry",31,"BOS","PF",39,530,80,249,0.321,11,22,0.5,142,15,94,171,0,"",0
"96","wilsoge01",1966,"George Wilson",23,"CIN","C",47,276,54,138,0.391,27,42,0.643,98,17,56,135,0,"",0
"97","butchdo01",1966,"Donnie Butcher",29,"DET","PG",15,285,45,96,0.469,18,34,0.529,33,30,40,108,0,"",0
"98","faircjo01",1966,"John Fairchild",22,"LAL","SF",30,171,23,89,0.258,14,20,0.7,45,11,33,60,0,"",0
"99","heymaar01",1966,"Art Heyman",24,"2TM","",17,120,18,52,0.346,14,22,0.636,17,11,23,50,0,"",0
"100","somerwi01",1966,"Willie Somerset",23,"BAL","PG",8,98,18,43,0.419,9,11,0.818,15,9,21,45,0,"",0
"101","greensi01",1966,"Si Green",32,"BOS","",10,92,12,31,0.387,8,16,0.5,11,9,16,32,0,"",0
"102","thompjo01",1966,"John Thompson",24,"BOS","C",10,72,14,30,0.467,4,6,0.667,30,3,15,32,0,"",0
"103","farmemi01",1966,"Mike Farmer",29,"STL","SF",9,79,13,30,0.433,4,5,0.8,18,6,10,30,0,"",0
"104","warlibo01",1966,"Bob Warlick",24,"DET","SG",10,78,11,38,0.289,2,6,0.333,16,10,8,24,0,"",0
"105","braddga01",1966,"Gary Bradds",23,"BAL","SF",3,15,2,6,0.333,3,4,0.75,8,1,1,7,0,"",0
"106","weissbo01",1966,"Bob Weiss",23,"PHI","",7,30,3,9,0.333,0,0,NA,7,4,10,6,0,"",0
"107","bransje01",1966,"Jesse Branson",24,"PHI","SF",5,14,1,6,0.167,3,4,0.75,9,1,4,5,0,"",0
"108","mcreyth01",1966,"Thales McReynolds",22,"BAL","",5,28,1,12,0.083,1,2,0.5,6,1,0,3,0,"",0
"109","arnetja01",1966,"Jay Arnette",27,"CIN","",3,14,1,6,0.167,0,0,NA,0,0,3,2,0,"",0
"110","wattsro01",1966,"Ron Watts",22,"BOS","",1,3,1,2,0.5,0,0,NA,1,1,1,2,0,"",0
"111","fraziwi01",1966,"Will Frazier",23,"SFW","PF",2,9,0,4,0,1,2,0.5,5,1,1,1,0,"",0
"112","westje01",1966,"Jerry West",27,"LAL","SG",14,619,185,357,0.518,109,125,0.872,88,79,40,479,0,NA,1
"113","jonessa01",1966,"Sam Jones",32,"BOS","SG",17,602,154,343,0.449,114,136,0.838,86,53,65,422,0,NA,1
"114","havlijo01",1966,"John Havlicek",25,"BOS","SF",17,719,153,374,0.409,95,113,0.841,154,70,69,401,0,NA,1
"115","bayloel01",1966,"Elgin Baylor",31,"LAL","SF",14,586,145,328,0.442,85,105,0.81,197,52,38,375,0,NA,1
"116","russebi01",1966,"Bill Russell",31,"BOS","C",17,814,124,261,0.475,76,123,0.618,428,85,60,324,1,NA,1
"117","sandeto01",1966,"Tom Sanders",27,"BOS","PF",17,500,97,201,0.483,36,48,0.75,110,27,70,230,0,NA,1
"118","siegfla01",1966,"Larry Siegfried",26,"BOS","PG",17,452,81,193,0.42,62,75,0.827,42,41,52,224,0,NA,1
"119","gueriri01",1966,"Richie Guerin",33,"STL","SG",10,399,72,159,0.453,62,76,0.816,37,79,41,206,0,NA,1
"120","bridgbi01",1966,"Bill Bridges",26,"STL","PF",10,421,86,170,0.506,31,43,0.721,149,28,47,203,0,NA,1
"121","beatyze01",1966,"Zelmo Beaty",26,"STL","C",10,418,73,148,0.493,44,58,0.759,131,22,38,190,0,NA,1
"122","caldwjo01",1966,"Joe Caldwell",24,"STL","SF",10,315,78,169,0.462,31,49,0.633,55,16,29,187,0,NA,1
"123","wilkele01",1966,"Lenny Wilkens",28,"STL","PG",10,391,57,143,0.399,57,83,0.687,54,70,43,171,1,NA,1
"124","larusru01",1966,"Rudy LaRusso",28,"LAL","PF",14,397,57,124,0.46,53,67,0.791,99,26,47,167,0,NA,1
"125","abdulma01",1966,"Walt Hazzard",23,"LAL","SG",14,340,70,142,0.493,26,42,0.619,41,44,40,166,0,NA,1
"126","roberos01",1966,"Oscar Robertson",27,"CIN","PG",5,224,49,120,0.408,61,68,0.897,38,39,20,159,1,NA,1
"127","nelsodo01",1966,"Don Nelson",25,"BOS","SF",17,316,50,118,0.424,42,52,0.808,85,13,50,142,0,NA,1
"128","chambwi01",1966,"Wilt Chamberlain",29,"PHI","C",5,240,56,110,0.509,28,68,0.412,151,15,10,140,0,NA,1
"129","ellisle01",1966,"Leroy Ellis",25,"LAL","C",14,426,56,138,0.406,25,39,0.641,133,8,52,137,0,NA,1
"130","joneskc01",1966,"K.C. Jones",33,"BOS","PG",17,543,45,109,0.413,39,57,0.684,52,75,65,129,0,NA,1
"131","goodrga01",1966,"Gail Goodrich",22,"LAL","SG",11,290,43,92,0.467,29,43,0.674,42,33,35,115,0,NA,1
"132","hagancl01",1966,"Cliff Hagan",34,"STL","SF",10,200,44,97,0.454,25,27,0.926,34,18,15,113,0,NA,1
"133","lucasje01",1966,"Jerry Lucas",25,"CIN","PF",5,231,40,85,0.471,27,35,0.771,101,14,14,107,0,NA,1
"134","greerha01",1966,"Hal Greer",29,"PHI","SG",5,226,32,91,0.352,18,23,0.783,36,21,21,82,0,NA,1
"135","kingji01",1966,"Jim King",24,"LAL","PG",13,287,35,84,0.417,12,17,0.706,33,31,40,82,0,NA,1
"136","ohldo01",1966,"Don Ohl",29,"BAL","PG",3,111,34,67,0.507,12,16,0.75,14,8,13,80,0,NA,1
"137","hairsha01",1966,"Happy Hairston",23,"CIN","PF",5,150,25,62,0.403,27,38,0.711,37,0,20,77,0,NA,1
"138","walkech01",1966,"Chet Walker",25,"PHI","SF",5,181,24,64,0.375,25,31,0.806,37,15,18,73,0,NA,1
"139","boozebo01",1966,"Bob Boozer",28,"LAL","PF",10,181,26,65,0.4,15,20,0.75,50,7,20,67,0,NA,1
"140","joneswa02",1966,"Wali Jones",23,"PHI","PG",5,156,25,77,0.325,15,22,0.682,15,18,18,65,0,NA,1
"141","smithad01",1966,"Adrian Smith",29,"CIN","SG",5,157,22,59,0.373,21,22,0.955,12,13,12,65,0,NA,1
"142","jackslu01",1966,"Luke Jackson",24,"PHI","PF",5,163,21,49,0.429,18,22,0.818,44,8,21,60,0,NA,1
"143","howelba01",1966,"Bailey Howell",29,"BAL","PF",3,94,23,50,0.46,8,11,0.727,30,2,13,54,0,NA,1
"144","eganjo01",1966,"Johnny Egan",27,"BAL","PG",3,117,19,47,0.404,10,16,0.625,9,23,14,48,0,NA,1
"145","biancal01",1966,"Al Bianchi",33,"PHI","PG",5,64,18,43,0.419,9,12,0.75,10,4,19,45,0,NA,1
"146","countme01",1966,"Mel Counts",24,"BOS","C",10,82,14,39,0.359,15,17,0.882,40,3,26,43,0,NA,1
"147","greenjo01",1966,"Johnny Green",32,"BAL","PF",3,96,20,34,0.588,1,8,0.125,27,4,9,41,0,NA,1
"148","imhofda01",1966,"Darrall Imhoff",27,"LAL","C",14,243,14,40,0.35,13,18,0.722,81,30,42,41,0,NA,1
"149","barneji01",1966,"Jim Barnes",24,"BAL","PF",3,93,16,32,0.5,7,13,0.538,28,3,15,39,0,NA,1
"150","embrywa01",1966,"Wayne Embry",28,"CIN","C",5,139,16,38,0.421,7,12,0.583,34,2,23,39,0,NA,1
"151","thornro01",1966,"Rod Thorn",24,"STL","SG",10,119,12,39,0.308,14,18,0.778,17,10,9,38,0,NA,1
"152","naullwi01",1966,"Willie Naulls",31,"BOS","SF",11,75,9,35,0.257,17,21,0.81,16,1,23,35,0,NA,1
"153","ferrybo01",1966,"Bob Ferry",28,"BAL","C",3,82,11,20,0.55,9,13,0.692,25,3,10,31,0,NA,1
"154","gambeda01",1966,"Dave Gambee",28,"PHI","SF",5,82,11,29,0.379,8,11,0.727,14,4,14,30,0,NA,1
"155","mcglojo01",1966,"Jon McGlocklin",22,"CIN","SG",4,66,14,29,0.483,2,2,1,8,4,11,30,0,NA,1
"156","dierkco01",1966,"Connie Dierking",29,"CIN","C",4,64,9,18,0.5,9,10,0.9,15,1,11,27,0,NA,1
"157","hawkito01",1966,"Tom Hawkins",29,"CIN","SF",5,109,11,24,0.458,1,6,0.167,22,1,16,23,0,NA,1
"158","cunnibi01",1966,"Billy Cunningham",22,"PHI","SF",4,69,5,31,0.161,11,13,0.846,18,10,11,21,0,NA,1
"159","silaspa01",1966,"Paul Silas",22,"STL","PF",7,80,5,18,0.278,8,11,0.727,34,2,11,18,0,NA,1
"160","bonharo01",1966,"Ron Bonham",23,"BOS","SG",5,16,7,11,0.636,3,9,0.333,3,0,2,17,0,NA,1
"161","thackto01",1966,"Tom Thacker",26,"CIN","PG",4,46,7,22,0.318,3,4,0.75,9,5,11,17,0,NA,1
"162","sloanje01",1966,"Jerry Sloan",23,"BAL","SG",2,34,5,12,0.417,3,4,0.75,16,6,6,13,0,NA,1
"163","loughke01",1966,"Kevin Loughery",25,"BAL","SG",3,27,3,7,0.429,3,6,0.5,1,1,4,9,0,NA,1
"164","tormobu01",1966,"Gene Tormohlen",28,"STL","C",6,38,2,10,0.2,3,4,0.75,18,6,7,7,0,NA,1
"165","kerrre01",1966,"Red Kerr",33,"BAL","C",3,49,2,11,0.182,1,2,0.5,17,4,5,5,0,NA,1
"166","twymaja01",1966,"Jack Twyman",31,"CIN","SF",2,11,2,4,0.5,1,2,0.5,2,0,3,5,0,NA,1
"167","hooveto01",1966,"Tom Hoover",25,"LAL","",4,11,2,3,0.667,0,0,NA,3,1,3,4,0,NA,1
"168","wardge01",1966,"Gerry Ward",24,"PHI","SG",5,44,2,8,0.25,0,1,0,5,1,11,4,0,NA,1
"169","washiji01",1966,"Jim Washington",22,"STL","PF",4,6,2,4,0.5,0,0,NA,3,0,2,4,0,NA,1
"170","mullije01",1966,"Jeff Mullins",23,"STL","SG",4,13,1,9,0.111,1,2,0.5,4,0,5,3,0,NA,1
"171","johnsgu01",1966,"Gus Johnson",27,"BAL","SF",1,8,1,4,0.25,0,0,NA,0,0,1,2,0,NA,1
"172","thompjo01",1966,"John Thompson",24,"BOS","C",3,11,1,7,0.143,0,0,NA,4,0,2,2,0,NA,1
"173","wilsoge01",1966,"George Wilson",23,"CIN","C",1,3,1,1,1,0,0,NA,1,0,1,2,0,NA,1
"174","warlebe01",1966,"Ben Warley",29,"BAL","SF",2,9,0,4,0,1,1,1,2,0,2,1,0,NA,1
"175","wileyge01",1966,"Gene Wiley",28,"LAL","C",2,5,0,1,0,0,0,NA,1,0,1,0,0,NA,1
