"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","TRB","AST","PF","PTS","Awards"
"73","heardga01",1973,"Gar Heard",24,"2TM","PF",81,1552,350,824,0.425,350,824,0.425,0.425,116,178,0.652,453,60,171,816,""
"74","haskicl01",1973,"Clem Haskins",29,"PHO","SG",77,1581,339,731,0.464,339,731,0.464,0.464,130,156,0.833,173,203,143,808,""
"75","roberri01",1973,"Rick Roberson",25,"CLE","C",62,2127,307,709,0.433,307,709,0.433,0.433,167,290,0.576,693,134,249,781,""
"76","washiji01",1973,"Jim Washington",29,"ATL","PF",75,2833,308,713,0.432,308,713,0.432,0.432,163,224,0.728,801,174,252,779,""
"77","garredi01",1973,"Dick Garrett",26,"BUF","SG",78,1805,341,813,0.419,341,813,0.419,0.419,96,110,0.873,209,217,217,778,""
"78","nelsodo01",1973,"Don Nelson",32,"BOS","SF",72,1425,309,649,0.476,309,649,0.476,0.476,159,188,0.846,315,102,155,777,""
"79","johnsol01",1973,"Ollie Johnson",23,"POR","SF",78,2138,308,620,0.497,308,620,0.497,0.497,156,206,0.757,417,200,166,772,""
"80","mengejo01",1973,"John Mengelt",23,"2TM","SG",79,1647,320,651,0.492,320,651,0.492,0.492,127,160,0.794,181,153,148,767,""
"81","mcglojo01",1973,"Jon McGlocklin",29,"MIL","SG",80,1951,351,699,0.502,351,699,0.502,0.502,63,73,0.863,158,236,119,765,""
"82","davisdw01",1973,"Dwight Davis",23,"CLE","PF",81,2151,293,748,0.392,293,748,0.392,0.392,176,222,0.793,563,118,297,762,""
"83","reedwi01",1973,"Willis Reed",30,"NYK","C",69,1876,334,705,0.474,334,705,0.474,0.474,92,124,0.742,590,126,205,760,""
"84","guokama02",1973,"Matt Guokas",28,"KCO","SG",79,2846,322,565,0.57,322,565,0.57,0.57,74,90,0.822,245,403,190,718,""
"85","weissbo01",1973,"Bob Weiss",30,"CHI","PG",82,2086,279,655,0.426,279,655,0.426,0.426,159,189,0.841,148,295,151,717,""
"86","clarkar01",1973,"Archie Clark",31,"BAL","PG",39,1477,302,596,0.507,302,596,0.507,0.507,111,137,0.81,129,275,111,715,""
"87","lucasje01",1973,"Jerry Lucas",32,"NYK","PF",71,2001,312,608,0.513,312,608,0.513,0.513,80,100,0.8,510,317,157,704,""
"88","sloanje01",1973,"Jerry Sloan",30,"CHI","SG",69,2412,301,733,0.411,301,733,0.411,0.411,94,133,0.707,475,151,235,696,""
"89","erickke01",1973,"Keith Erickson",28,"LAL","SF",76,1920,299,696,0.43,299,696,0.43,0.43,89,110,0.809,337,242,190,687,""
"90","adamsdo01",1973,"Don Adams",25,"2TM","SF",74,1874,265,678,0.391,265,678,0.391,0.391,145,184,0.788,441,117,231,675,""
"91","kojisdo01",1973,"Don Kojis",34,"KCO","SF",77,1240,276,575,0.48,276,575,0.48,0.48,106,137,0.774,198,80,128,658,""
"92","davisch01",1973,"Charlie Davis",23,"2TM","SG",75,1419,263,631,0.417,263,631,0.417,0.417,130,168,0.774,116,185,194,656,""
"93","norwowi01",1973,"Willie Norwood",25,"DET","SF",79,1282,249,504,0.494,249,504,0.494,0.494,154,225,0.684,324,56,182,652,""
"94","jacksph01",1973,"Phil Jackson",27,"NYK","PF",80,1393,245,553,0.443,245,553,0.443,0.443,154,195,0.79,344,94,218,644,""
"95","meelycl01",1973,"Cliff Meely",25,"HOU","PF",82,1694,268,657,0.408,268,657,0.408,0.408,92,137,0.672,496,91,263,628,""
"96","raycl01",1973,"Clifford Ray",24,"CHI","C",73,2009,254,516,0.492,254,516,0.492,0.492,117,189,0.619,797,271,232,625,""
"97","rileyro01",1973,"Ron Riley",22,"KCO","PF",74,1634,273,634,0.431,273,634,0.431,0.431,79,116,0.681,507,76,226,625,""
"98","perrycu01",1973,"Curtis Perry",24,"MIL","PF",67,2094,265,575,0.461,265,575,0.461,0.461,83,126,0.659,644,123,246,613,""
"99","wohlda01",1973,"Dave Wohl",23,"2TM","PG",78,1933,254,568,0.447,254,568,0.447,0.447,103,133,0.774,109,326,227,611,""
"100","smithbi02",1973,"Bingo Smith",26,"CLE","SG",73,1068,268,603,0.444,268,603,0.444,0.444,64,81,0.79,199,108,80,600,""
"101","fostefr01",1973,"Fred Foster",26,"DET","SF",63,1460,243,627,0.388,243,627,0.388,0.388,61,87,0.701,183,94,150,547,""
"102","smithgr01",1973,"Greg Smith",26,"2TM","SF",76,1610,234,485,0.482,234,485,0.482,0.482,75,128,0.586,383,122,218,543,""
"103","greenla01",1973,"Lamar Green",25,"PHO","PF",80,2048,224,520,0.431,224,520,0.431,0.431,89,118,0.754,746,89,263,537,""
"104","hummejo01",1973,"John Hummer",24,"BUF","PF",66,1546,206,464,0.444,206,464,0.444,0.444,115,205,0.561,323,138,185,527,""
"105","adelmri01",1973,"Rick Adelman",26,"POR","PG",76,1822,214,525,0.408,214,525,0.408,0.408,73,102,0.716,157,294,155,501,""
"106","calhoco01",1973,"Corky Calhoun",22,"PHO","SF",82,2025,211,450,0.469,211,450,0.469,0.469,71,96,0.74,338,76,214,493,""
"107","lantzst01",1973,"Stu Lantz",26,"DET","SG",51,1603,185,455,0.407,185,455,0.407,0.407,120,150,0.8,172,138,117,490,""
"108","beardbu01",1973,"Butch Beard",25,"SEA","PG",73,1403,191,435,0.439,191,435,0.439,0.439,100,140,0.714,174,247,139,482,""
"109","stallbu01",1973,"Bud Stallworth",23,"SEA","SF",77,1225,198,522,0.379,198,522,0.379,0.379,86,114,0.754,225,58,138,482,"ROY-5"
"110","fordch01",1973,"Chris Ford",24,"DET","SG",74,1537,208,434,0.479,208,434,0.479,0.479,60,93,0.645,266,194,133,476,"ROY-3"
"111","porteke01",1973,"Kevin Porter",22,"BAL","PG",71,1217,205,451,0.455,205,451,0.455,0.455,62,101,0.614,72,237,206,472,""
"112","clemeba01",1973,"Barry Clemens",29,"CLE","SF",72,1119,209,405,0.516,209,405,0.516,0.516,53,68,0.779,211,115,136,471,""
"113","greenjo01",1973,"Johnny Green",39,"KCO","PF",66,1245,190,317,0.599,190,317,0.599,0.599,89,131,0.679,361,59,185,469,""
"114","ellisjo01",1973,"Joe Ellis",28,"GSW","PF",74,1054,199,487,0.409,199,487,0.409,0.409,69,93,0.742,282,88,143,467,""
"115","laytomo01",1973,"Mo Layton",24,"PHO","SG",65,990,187,434,0.431,187,434,0.431,0.431,90,119,0.756,77,139,127,464,""
"116","cleamji01",1973,"Jim Cleamons",23,"CLE","PG",80,1392,192,423,0.454,192,423,0.454,0.454,75,101,0.743,167,205,108,459,""
"117","lovest01",1973,"Stan Love",23,"BAL","PF",72,995,190,436,0.436,190,436,0.436,0.436,79,100,0.79,300,46,175,459,""
"118","bracest01",1973,"Steve Bracey",22,"ATL","PG",70,1050,192,395,0.486,192,395,0.486,0.486,73,110,0.664,107,125,125,457,""
"119","meminde01",1973,"Dean Meminger",24,"NYK","SG",80,1453,188,365,0.515,188,365,0.515,0.515,81,129,0.628,229,133,109,457,""
"120","hairsha01",1973,"Happy Hairston",30,"LAL","PF",28,939,158,328,0.482,158,328,0.482,0.482,140,178,0.787,370,68,77,456,""
"121","maydo01",1973,"Don May",27,"2TM","SF",58,919,189,424,0.446,189,424,0.446,0.446,75,93,0.806,210,64,135,453,""
"122","loughke01",1973,"Kevin Loughery",32,"PHI","SG",32,955,169,427,0.396,169,427,0.396,0.396,107,130,0.823,113,148,104,445,""
"123","stallda01",1973,"Dave Stallworth",31,"BAL","SF",73,1217,180,435,0.414,180,435,0.414,0.414,78,101,0.772,236,112,139,438,""
"124","williro01",1973,"Ron Williams",28,"GSW","PG",73,1016,180,409,0.44,180,409,0.44,0.44,75,83,0.904,81,114,108,435,""
"125","trappjo01",1973,"John Trapp",27,"2TM","SF",44,889,171,420,0.407,171,420,0.407,0.407,90,122,0.738,200,49,150,432,""
"126","hiltofr01",1973,"Fred Hilton",25,"BUF","SG",59,731,191,494,0.387,191,494,0.387,0.387,41,53,0.774,98,74,100,423,""
"127","schluda01",1973,"Dale Schlueter",27,"PHI","C",78,1136,166,317,0.524,166,317,0.524,0.524,86,123,0.699,354,103,166,418,""
"128","abdulza01",1973,"Zaid Abdul-Aziz",26,"HOU","C",48,900,149,375,0.397,149,375,0.397,0.397,119,162,0.735,304,53,108,417,""
"129","hallije01",1973,"Jeff Halliburton",23,"2TM","SG",55,787,172,396,0.434,172,396,0.434,0.434,71,88,0.807,108,96,107,415,""
"130","leecl01",1973,"Clyde Lee",28,"GSW","PF",66,1476,170,365,0.466,170,365,0.466,0.466,74,131,0.565,598,34,183,414,""
"131","komivho01",1973,"Howard Komives",31,"BUF","PG",67,1468,163,429,0.38,163,429,0.38,0.38,85,98,0.867,118,239,155,411,""
"132","warneco01",1973,"Cornell Warner",24,"2TM","C",72,1370,174,421,0.413,174,421,0.413,0.413,59,90,0.656,522,72,178,407,""
"133","rileypa01",1973,"Pat Riley",27,"LAL","SG",55,801,167,390,0.428,167,390,0.428,0.428,65,82,0.793,65,81,126,399,""
"134","steella01",1973,"Larry Steele",23,"POR","SG",66,1301,159,329,0.483,159,329,0.483,0.483,71,89,0.798,154,156,181,389,""
"135","dischte01",1973,"Terry Dischinger",32,"POR","SF",63,970,161,338,0.476,161,338,0.476,0.476,64,96,0.667,190,103,125,386,""
"136","davismi02",1973,"Mickey Davis",22,"MIL","SF",74,1046,152,347,0.438,152,347,0.438,0.438,76,92,0.826,226,72,119,380,""
"137","mcdanji01",1973,"Jim McDaniels",24,"SEA","C",68,1095,154,386,0.399,154,386,0.399,0.399,70,100,0.7,345,78,140,378,""
"138","awtrede01",1973,"Dennis Awtrey",24,"2TM","C",82,1687,146,305,0.479,146,305,0.479,0.479,86,153,0.562,447,224,234,378,""
"139","priceji01",1973,"Jim Price",23,"LAL","PG",59,828,158,359,0.44,158,359,0.44,0.44,60,73,0.822,115,97,119,376,"ROY-4"
"140","johnsch01",1973,"Charles Johnson",23,"GSW","SG",70,887,171,400,0.428,171,400,0.428,0.428,33,46,0.717,132,118,105,375,""
"141","winfile01",1973,"Lee Winfield",25,"SEA","PG",53,1061,143,332,0.431,143,332,0.431,0.431,62,108,0.574,126,186,92,348,""
"142","hewitbi01",1973,"Bill Hewitt",28,"BUF","PF",73,1332,152,364,0.418,152,364,0.418,0.418,41,74,0.554,368,110,154,345,""
"143","kuberst01",1973,"Steve Kuberski",25,"BOS","SF",78,762,140,347,0.403,140,347,0.403,0.403,65,84,0.774,197,26,92,345,""
"144","martila01",1973,"LaRue Martin",22,"POR","C",77,996,145,366,0.396,145,366,0.396,0.396,50,77,0.649,358,42,162,340,""
"145","davisji01",1973,"Jim Davis",31,"DET","C",73,771,131,257,0.51,131,257,0.51,0.51,72,114,0.632,261,56,126,334,""
"146","driscte01",1973,"Terry Driscoll",25,"2TM","C",60,964,140,327,0.428,140,327,0.428,0.428,43,62,0.694,300,55,144,323,""
"147","sorenda01",1973,"Dave Sorenson",24,"2TM","PF",58,755,124,293,0.423,124,293,0.423,0.423,64,90,0.711,210,36,107,312,""
"148","wrighjo01",1973,"Joby Wright",22,"SEA","PF",77,931,133,278,0.478,133,278,0.478,0.478,37,89,0.416,218,36,164,303,""
"149","countme01",1973,"Mel Counts",31,"2TM","C",66,658,132,294,0.449,132,294,0.449,0.449,39,58,0.672,253,65,106,303,""
"150","robinfl01",1973,"Flynn Robinson",31,"2TM","SG",44,630,133,288,0.462,133,288,0.462,0.462,32,39,0.821,62,85,71,298,""
"151","pricemi01",1973,"Mike Price",24,"PHI","SG",57,751,125,301,0.415,125,301,0.415,0.415,38,47,0.809,117,71,106,288,""
"152","rinalri01",1973,"Rich Rinaldi",23,"BAL","SG",33,646,116,284,0.408,116,284,0.408,0.408,48,64,0.75,68,48,40,280,""
"153","kingji01",1973,"Jim King",31,"CHI","SG",65,785,116,263,0.441,116,263,0.441,0.441,44,52,0.846,76,81,76,276,""
"154","mcintke01",1973,"Kenny McIntosh",24,"2TM","SF",59,1138,115,341,0.337,115,341,0.337,0.337,40,67,0.597,231,54,102,270,""
"155","williar01",1973,"Art Williams",33,"BOS","PG",81,974,110,261,0.421,110,261,0.421,0.421,43,56,0.768,182,236,136,263,""
"156","abdulma01",1973,"Walt Hazzard",30,"2TM","PG",55,763,107,256,0.418,107,256,0.418,0.418,47,57,0.825,88,129,110,261,""
"157","westppa01",1973,"Paul Westphal",22,"BOS","SG",60,482,89,212,0.42,89,212,0.42,0.42,67,86,0.779,67,69,88,245,""
"158","ratlimi01",1973,"Mike Ratliff",21,"KCO","C",58,681,98,235,0.417,98,235,0.417,0.417,45,84,0.536,194,38,111,241,""
"159","kimbato01",1973,"Toby Kimball",30,"KCO","PF",67,643,96,220,0.436,96,220,0.436,0.436,44,67,0.657,191,27,86,236,""
"160","chrisbo01",1973,"Bob Christian",26,"ATL","C",55,759,85,155,0.548,85,155,0.548,0.548,60,79,0.759,305,47,111,230,""
"161","bibbyhe01",1973,"Henry Bibby",23,"NYK","PG",55,475,78,205,0.38,78,205,0.38,0.38,73,86,0.849,82,64,67,229,""
"162","porteho01",1973,"Howard Porter",24,"CHI","PF",43,407,98,217,0.452,98,217,0.452,0.452,22,29,0.759,118,16,52,218,""
"163","greerha01",1973,"Hal Greer",36,"PHI","PG",38,848,91,232,0.392,91,232,0.392,0.392,32,39,0.821,106,111,76,214,""
"164","tresvjo01",1973,"John Tresvant",33,"BAL","PF",55,541,85,182,0.467,85,182,0.467,0.467,41,59,0.695,156,33,101,211,""
"165","gibbsdi01",1973,"Dick Gibbs",24,"2TM","SF",67,735,80,222,0.36,80,222,0.36,0.36,47,63,0.746,94,62,114,207,""
"166","barnedi01",1973,"Dick Barnett",36,"NYK","SG",51,514,88,226,0.389,88,226,0.389,0.389,16,30,0.533,41,50,52,192,""
"167","finkeha01",1973,"Hank Finkel",30,"BOS","C",76,496,78,173,0.451,78,173,0.451,0.451,28,52,0.538,151,26,83,184,""
"168","gianejo01",1973,"John Gianelli",22,"NYK","C",52,516,79,175,0.451,79,175,0.451,0.451,23,33,0.697,150,25,72,181,""
"169","weslewa01",1973,"Walt Wesley",28,"2TM","C",57,474,77,202,0.381,77,202,0.381,0.381,26,46,0.565,151,31,77,180,""
"170","pattest01",1973,"Steve Patterson",24,"CLE","C",62,710,71,198,0.359,71,198,0.359,0.359,34,65,0.523,228,51,79,176,""
"171","johnsgu01",1973,"Gus Johnson",34,"PHO","PF",21,417,69,181,0.381,69,181,0.381,0.381,25,36,0.694,136,31,55,163,""
"172","cunnidi01",1973,"Dick Cunningham",26,"MIL","C",72,692,64,156,0.41,64,156,0.41,0.41,29,50,0.58,208,34,94,157,""
"173","rulebo01",1973,"Bob Rule",28,"2TM","C",52,452,60,158,0.38,60,158,0.38,0.38,20,31,0.645,108,38,68,140,""
"174","joneswa02",1973,"Wali Jones",30,"MIL","SG",27,419,59,145,0.407,59,145,0.407,0.407,16,18,0.889,29,56,39,134,""
"175","leeru01",1973,"Russ Lee",23,"MIL","SF",46,277,49,127,0.386,49,127,0.386,0.386,32,43,0.744,43,38,36,130,""
"176","terrych01",1973,"Chuck Terry",22,"MIL","SF",67,693,55,162,0.34,55,162,0.34,0.34,17,24,0.708,145,40,116,127,""
"177","warrejo01",1973,"John Warren",25,"CLE","SG",40,290,54,111,0.486,54,111,0.486,0.486,18,19,0.947,42,34,45,126,""
"178","mckenst01",1973,"Stan McKenzie",28,"2TM","SF",33,294,48,119,0.403,48,119,0.403,0.403,30,37,0.811,55,23,43,126,""
"179","garrero01",1973,"Rowland Garrett",22,"CHI","SF",35,211,52,118,0.441,52,118,0.441,0.441,21,31,0.677,61,8,29,125,""
"180","granttr01",1973,"Travis Grant",23,"LAL","SF",33,153,51,116,0.44,51,116,0.44,0.44,23,26,0.885,52,7,19,125,""
"181","davismi01",1973,"Mike Davis",26,"BAL","SG",13,283,50,118,0.424,50,118,0.424,0.424,23,25,0.92,35,19,45,123,""
"182","masted01",1973,"Eddie Mast",24,"ATL","PF",42,447,50,118,0.424,50,118,0.424,0.424,19,30,0.633,136,37,50,119,""
