"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"16","derozde01",2020,"DeMar DeRozan",30,"SAS","SF",68,68,2316,557,1049,0.531,9,35,0.257,548,1014,0.54,0.535,381,451,0.845,44,331,375,380,70,20,164,180,1504,""
"17","ingrabr01",2020,"Brandon Ingram",22,"NOP","PF",62,62,2104,507,1096,0.463,150,384,0.391,357,712,0.501,0.531,313,368,0.851,51,329,380,259,61,38,189,179,1477,"MIP-1,AS"
"18","jokicni01",2020,"Nikola Jokic",24,"DEN","C",73,73,2336,565,1071,0.528,80,255,0.314,485,816,0.594,0.565,246,301,0.817,166,545,711,512,85,44,226,222,1456,"MVP-9,AS,NBA2"
"19","harrito02",2020,"Tobias Harris",27,"PHI","PF",72,72,2469,553,1173,0.471,131,357,0.367,422,816,0.517,0.527,174,216,0.806,69,426,495,227,53,40,104,165,1411,""
"20","hieldbu01",2020,"Buddy Hield",27,"SAC","SG",72,44,2216,498,1162,0.429,271,688,0.394,227,474,0.479,0.545,115,136,0.846,57,271,328,213,66,17,168,165,1382,""
"21","siakapa01",2020,"Pascal Siakam",25,"TOR","PF",60,60,2110,500,1104,0.453,131,365,0.359,369,739,0.499,0.512,240,303,0.792,64,375,439,207,61,53,148,170,1371,"MVP-10,AS,NBA2"
"22","sextoco01",2020,"Collin Sexton",21,"CLE","PG",65,65,2143,513,1086,0.472,97,255,0.38,416,831,0.501,0.517,226,267,0.846,61,143,204,192,65,7,158,142,1349,""
"23","gilgesh01",2020,"Shai Gilgeous-Alexander",21,"OKC","SG",70,70,2428,478,1015,0.471,87,251,0.347,391,764,0.512,0.514,288,357,0.807,47,365,412,232,79,47,134,117,1331,""
"24","warretj01",2020,"T.J. Warren",26,"IND","SF",67,67,2202,534,997,0.536,91,226,0.403,443,771,0.575,0.581,167,204,0.819,68,212,280,99,78,34,84,187,1326,""
"25","dinwisp01",2020,"Spencer Dinwiddie",26,"BRK","PG",64,49,1994,424,1021,0.415,123,400,0.308,301,621,0.485,0.476,347,446,0.778,32,189,221,432,40,21,174,180,1318,""
"26","middlkh01",2020,"Khris Middleton",28,"MIL","SF",62,59,1853,471,947,0.497,147,354,0.415,324,593,0.546,0.575,208,227,0.916,44,338,382,265,53,7,137,142,1297,"AS"
"27","bogdabo02",2020,"Bojan Bogdanovic",30,"UTA","SF",63,63,2083,418,935,0.447,189,457,0.414,229,478,0.479,0.548,250,277,0.903,39,220,259,131,34,7,159,110,1275,""
"28","randlju01",2020,"Julius Randle",25,"NYK","PF",64,64,2080,463,1006,0.46,64,231,0.277,399,775,0.515,0.492,258,352,0.733,151,471,622,198,51,22,193,178,1248,""
"29","paulch01",2020,"Chris Paul",34,"OKC","PG",70,70,2208,434,887,0.489,111,304,0.365,323,583,0.554,0.552,253,279,0.907,26,323,349,472,111,11,161,158,1232,"MVP-7,AS,NBA2"
"30","schrode01",2020,"Dennis Schröder",26,"OKC","PG",65,2,1999,453,965,0.469,125,325,0.385,328,640,0.513,0.534,198,236,0.839,19,217,236,262,45,14,166,146,1229,"6MOY-2"
"31","fournev01",2020,"Evan Fournier",27,"ORL","SF",66,66,2076,434,929,0.467,173,434,0.399,261,495,0.527,0.56,180,220,0.818,18,153,171,209,71,15,125,161,1221,""
"32","vucevni01",2020,"Nikola Vucevic",29,"ORL","C",62,62,1998,493,1033,0.477,98,289,0.339,395,744,0.531,0.525,131,167,0.784,140,533,673,222,54,47,88,135,1215,""
"33","moranja01",2020,"Ja Morant",20,"MEM","PG",67,67,2074,447,937,0.477,60,179,0.335,387,758,0.511,0.509,239,308,0.776,51,208,259,488,58,18,220,110,1193,"ROY-1"
"34","willilo02",2020,"Lou Williams",33,"LAC","PG",65,8,1864,391,936,0.418,111,315,0.352,280,621,0.451,0.477,292,339,0.861,31,170,201,365,43,12,182,80,1185,"6MOY-3"
"35","brookdi01",2020,"Dillon Brooks",24,"MEM","SG",73,73,2112,435,1068,0.407,147,411,0.358,288,657,0.438,0.476,164,203,0.808,68,175,243,150,63,27,124,278,1181,""
"36","wiggian01",2020,"Andrew Wiggins",24,"2TM","SF",54,54,1858,437,978,0.447,111,334,0.332,326,644,0.506,0.504,190,268,0.709,66,208,274,198,45,53,132,127,1175,""
"37","harremo01",2020,"Montrezl Harrell",26,"LAC","C",63,2,1749,471,812,0.58,0,18,0,471,794,0.593,0.58,231,351,0.658,163,282,445,107,39,72,108,146,1173,"6MOY-1"
"38","embiijo01",2020,"Joel Embiid",25,"PHI","C",51,51,1506,382,801,0.477,57,172,0.331,325,629,0.517,0.512,351,435,0.807,141,452,593,152,45,65,159,174,1172,"AS"
"39","holidjr01",2020,"Jrue Holiday",29,"NOP","SG",61,61,2117,458,1006,0.455,122,346,0.353,336,660,0.509,0.516,129,182,0.709,77,216,293,408,99,48,184,145,1167,""
"40","porzikr01",2020,"Kristaps Porzingis",24,"DAL","C",57,57,1814,398,932,0.427,142,403,0.352,256,529,0.484,0.503,226,283,0.799,100,440,540,102,41,115,92,185,1164,""
"41","gallida01",2020,"Danilo Gallinari",31,"OKC","PF",62,62,1834,358,817,0.438,178,439,0.405,180,378,0.476,0.547,266,298,0.893,34,288,322,119,42,5,76,75,1160,""
"42","brownja02",2020,"Jaylen Brown",23,"BOS","SG",57,57,1934,427,887,0.481,129,338,0.382,298,549,0.543,0.554,176,243,0.724,62,302,364,118,65,20,125,167,1159,""
"43","butleji01",2020,"Jimmy Butler",30,"MIA","SF",58,58,1959,345,758,0.455,29,119,0.244,316,639,0.495,0.474,438,525,0.834,106,280,386,350,103,32,127,81,1157,"MVP-11,AS,NBA3"
"44","sabondo01",2020,"Domantas Sabonis",23,"IND","PF",62,62,2159,458,848,0.54,17,67,0.254,441,781,0.565,0.55,214,296,0.723,189,582,771,310,47,30,170,195,1147,"AS"
"45","adebaba01",2020,"Bam Adebayo",22,"MIA","PF",72,72,2417,440,790,0.557,2,14,0.143,438,776,0.564,0.558,264,382,0.691,176,559,735,368,82,93,204,182,1146,"DPOY-5,AS"
"46","grahade01",2020,"Devonte' Graham",24,"CHO","PG",63,53,2211,368,963,0.382,218,585,0.373,150,378,0.397,0.495,191,233,0.82,42,170,212,471,62,15,181,115,1145,""
"47","walkeke02",2020,"Kemba Walker",29,"BOS","PG",56,56,1742,378,889,0.425,180,473,0.381,198,416,0.476,0.526,209,242,0.864,36,181,217,268,48,28,117,91,1145,"AS"
"48","roziete01",2020,"Terry Rozier",25,"CHO","PG",63,63,2164,398,941,0.423,172,423,0.407,226,518,0.436,0.514,166,190,0.874,50,226,276,259,61,10,141,126,1134,""
"49","lowryky01",2020,"Kyle Lowry",33,"TOR","PG",58,58,2098,334,803,0.416,164,466,0.352,170,337,0.504,0.518,294,343,0.857,32,260,292,433,82,26,178,190,1126,"AS"
"50","hardati02",2020,"Tim Hardaway Jr.",27,"DAL","SG",71,58,2091,384,884,0.434,204,513,0.398,180,371,0.485,0.55,149,182,0.819,25,207,232,137,41,5,69,125,1121,""
"51","murraja01",2020,"Jamal Murray",22,"DEN","PG",59,59,1904,408,894,0.456,112,324,0.346,296,570,0.519,0.519,163,185,0.881,45,191,236,284,67,17,127,102,1091,""
"52","clarkjo01",2020,"Jordan Clarkson",27,"2TM","SG",71,2,1705,394,867,0.454,152,413,0.368,242,454,0.533,0.542,138,165,0.836,50,137,187,136,46,16,97,108,1078,""
"53","foxde01",2020,"De'Aaron Fox",22,"SAC","PG",51,49,1634,391,815,0.48,54,185,0.292,337,630,0.535,0.513,241,342,0.705,35,161,196,348,74,25,158,145,1077,""
"54","barneha02",2020,"Harrison Barnes",27,"SAC","PF",72,72,2482,365,793,0.46,102,268,0.381,263,525,0.501,0.525,214,267,0.801,77,278,355,159,43,12,88,93,1046,""
"55","oubreke01",2020,"Kelly Oubre Jr.",24,"PHO","SF",56,55,1933,373,826,0.452,108,307,0.352,265,519,0.511,0.517,192,246,0.78,67,294,361,85,71,40,83,192,1046,""
"56","valanjo01",2020,"Jonas Valanciunas",27,"MEM","C",70,70,1845,432,739,0.585,32,91,0.352,400,648,0.617,0.606,148,200,0.74,213,575,788,131,30,76,127,185,1044,""
"57","whiteha01",2020,"Hassan Whiteside",30,"POR","C",67,61,2008,436,702,0.621,4,7,0.571,432,695,0.622,0.624,164,239,0.686,258,647,905,78,26,196,120,196,1040,"DPOY-11"
"58","russeda01",2020,"D'Angelo Russell",23,"2TM","PG",45,45,1452,360,846,0.426,158,431,0.367,202,415,0.487,0.519,161,199,0.809,17,160,177,285,48,13,147,86,1039,""
"59","georgpa01",2020,"Paul George",29,"LAC","SF",48,48,1419,343,782,0.439,157,381,0.412,186,401,0.464,0.539,190,217,0.876,24,248,272,185,68,20,125,113,1033,""
"60","morrima03",2020,"Marcus Morris",30,"2TM","PF",62,62,1936,355,810,0.438,142,348,0.408,213,462,0.461,0.526,181,220,0.823,59,252,311,86,47,30,97,180,1033,""
"61","goberru01",2020,"Rudy Gobert",27,"UTA","C",68,68,2333,386,557,0.693,0,0,NA,386,557,0.693,0.693,254,403,0.63,230,686,916,101,51,135,130,215,1026,"DPOY-3,AS,NBA3"
"62","nunnke01",2020,"Kendrick Nunn",24,"MIA","PG",67,67,1962,401,914,0.439,137,391,0.35,264,523,0.505,0.514,85,100,0.85,21,159,180,220,56,15,114,152,1024,"ROY-2"
"63","rosste01",2020,"Terrence Ross",28,"ORL","SG",69,0,1889,341,846,0.403,177,504,0.351,164,342,0.48,0.508,157,184,0.853,13,209,222,82,77,24,70,109,1016,""
"64","drumman01",2020,"Andre Drummond",26,"2TM","C",57,56,1879,418,784,0.533,5,35,0.143,413,749,0.551,0.536,169,294,0.575,250,614,864,152,109,93,203,201,1010,"DPOY-8"
"65","aldrila01",2020,"LaMarcus Aldridge",34,"SAS","C",53,53,1754,391,793,0.493,61,157,0.389,330,636,0.519,0.532,158,191,0.827,103,289,392,129,36,87,74,128,1001,""
"66","harrijo01",2020,"Joe Harris",28,"BRK","SF",69,69,2123,381,784,0.486,172,406,0.424,209,378,0.553,0.596,64,89,0.719,64,234,298,144,41,17,104,159,998,""
"67","burksal01",2020,"Alec Burks",28,"2TM","SF",66,19,1754,321,768,0.418,116,301,0.385,205,467,0.439,0.493,235,265,0.887,48,234,282,189,62,17,91,128,993,""
"68","jacksja02",2020,"Jaren Jackson Jr.",20,"MEM","C",57,57,1622,353,753,0.469,145,368,0.394,208,385,0.54,0.565,139,186,0.747,55,207,262,78,40,92,99,232,990,""
"69","loveke01",2020,"Kevin Love",31,"CLE","PF",56,56,1780,327,727,0.45,146,390,0.374,181,337,0.537,0.55,187,219,0.854,54,493,547,178,33,19,140,90,987,""
"70","robindu01",2020,"Duncan Robinson",25,"MIA","SG",73,68,2166,323,687,0.47,270,606,0.446,53,81,0.654,0.667,67,72,0.931,10,222,232,102,35,19,70,193,983,""
"71","dragigo01",2020,"Goran Dragic",33,"MIA","PG",59,3,1663,319,724,0.441,124,338,0.367,195,386,0.505,0.526,191,246,0.776,29,158,187,301,40,10,144,124,953,"6MOY-6"
"72","vanvlfr01",2020,"Fred VanVleet",25,"TOR","SG",54,54,1928,319,773,0.413,146,374,0.39,173,399,0.434,0.507,168,198,0.848,18,185,203,357,100,17,121,132,952,""
"73","simmobe01",2020,"Ben Simmons",23,"PHI","PG",57,57,2017,375,647,0.58,2,7,0.286,373,640,0.583,0.581,185,298,0.621,113,331,444,455,119,33,200,186,937,"DPOY-4,AS,NBA3"
"74","townska01",2020,"Karl-Anthony Towns",24,"MIN","C",35,35,1187,316,622,0.508,114,277,0.412,202,345,0.586,0.6,180,226,0.796,95,283,378,153,33,42,110,117,926,""
"75","bogdabo01",2020,"Bogdan Bogdanovic",27,"SAC","SG",61,28,1766,337,766,0.44,164,441,0.372,173,325,0.532,0.547,86,116,0.741,26,181,207,207,64,15,102,133,924,""
"76","redicjj01",2020,"JJ Redick",35,"NOP","SG",60,36,1581,286,631,0.453,180,397,0.453,106,234,0.453,0.596,165,185,0.892,10,141,151,119,20,10,75,96,917,""
"77","bledser01",2020,"Eric Bledsoe",30,"MIL","PG",61,61,1646,334,703,0.475,74,215,0.344,260,488,0.533,0.528,169,214,0.79,43,239,282,328,57,26,148,128,911,""
"78","haywago01",2020,"Gordon Hayward",29,"BOS","SF",52,52,1740,350,700,0.5,85,222,0.383,265,478,0.554,0.561,124,145,0.855,55,293,348,212,38,22,96,96,909,""
"79","rosede01",2020,"Derrick Rose",31,"DET","PG",50,15,1298,369,753,0.49,45,147,0.306,324,606,0.535,0.52,121,139,0.871,27,94,121,278,40,16,126,49,904,"6MOY-7"
"80","anthoca01",2020,"Carmelo Anthony",35,"POR","PF",58,58,1902,336,782,0.43,87,226,0.385,249,556,0.448,0.485,136,161,0.845,71,297,368,85,49,27,100,171,895,""
"81","gordoaa01",2020,"Aaron Gordon",24,"ORL","PF",62,62,2017,335,767,0.437,73,237,0.308,262,530,0.494,0.484,151,224,0.674,107,368,475,228,51,39,100,125,894,""
"82","brogdma01",2020,"Malcolm Brogdon",27,"IND","PG",54,54,1666,326,744,0.438,75,230,0.326,251,514,0.488,0.489,166,186,0.892,46,216,262,381,35,10,131,98,893,""
"83","collijo01",2020,"John Collins",22,"ATL","PF",41,41,1363,353,605,0.583,59,147,0.401,294,458,0.642,0.632,120,150,0.8,116,300,416,60,31,66,75,138,885,""
"84","bartowi01",2020,"Will Barton",29,"DEN","SF",58,58,1916,332,738,0.45,108,288,0.375,224,450,0.498,0.523,102,133,0.767,76,289,365,212,61,29,88,121,874,""
"85","fultzma01",2020,"Markelle Fultz",21,"ORL","PG",72,60,1996,359,772,0.465,36,135,0.267,323,637,0.507,0.488,116,159,0.73,41,197,238,369,90,11,147,142,870,""
"86","covinro01",2020,"Robert Covington",29,"2TM","C",70,68,2137,305,723,0.422,161,480,0.335,144,243,0.593,0.533,99,124,0.798,63,400,463,88,115,93,103,220,870,""
"87","whiteco01",2020,"Coby White",19,"CHI","PG",65,1,1674,312,792,0.394,133,376,0.354,179,416,0.43,0.478,102,129,0.791,28,202,230,175,49,6,109,117,859,"ROY-5"
"88","grantje01",2020,"Jerami Grant",25,"DEN","PF",71,24,1892,303,634,0.478,98,252,0.389,205,382,0.537,0.555,147,196,0.75,58,190,248,88,50,57,63,154,851,""
"89","rubiori01",2020,"Ricky Rubio",29,"PHO","PG",65,65,2016,287,692,0.415,78,216,0.361,209,476,0.439,0.471,195,226,0.863,46,258,304,570,94,11,173,167,847,""
"90","ibakase01",2020,"Serge Ibaka",30,"TOR","C",55,27,1485,343,670,0.512,70,182,0.385,273,488,0.559,0.564,89,124,0.718,114,338,452,77,28,46,109,153,845,""
"91","bridgmi02",2020,"Miles Bridges",21,"CHO","SF",65,64,1995,319,753,0.424,99,300,0.33,220,453,0.486,0.489,106,131,0.809,88,274,362,114,40,48,95,132,843,""
"92","leverca01",2020,"Caris LeVert",25,"BRK","SG",45,31,1330,311,732,0.425,80,220,0.364,231,512,0.451,0.48,140,197,0.711,49,140,189,199,53,10,118,81,842,""
"93","pascher01",2020,"Eric Paschall",23,"GSW","PF",60,26,1654,318,640,0.497,37,129,0.287,281,511,0.55,0.526,164,212,0.774,82,193,275,127,32,13,94,125,837,"ROY-6"
"94","bertada01",2020,"Davis Bertans",27,"WAS","PF",54,4,1583,265,610,0.434,200,472,0.424,65,138,0.471,0.598,104,122,0.852,35,210,245,92,37,33,59,139,834,"6MOY-8"
"95","bjeline01",2020,"Nemanja Bjelica",31,"SAC","PF",72,67,2011,314,653,0.481,134,320,0.419,180,333,0.541,0.583,69,84,0.821,111,347,458,203,62,40,99,216,831,""
"96","powelno01",2020,"Norman Powell",26,"TOR","SG",52,26,1479,296,598,0.495,109,273,0.399,187,325,0.575,0.586,129,153,0.843,26,164,190,91,60,21,77,108,830,""
"97","lopezbr01",2020,"Brook Lopez",31,"MIL","C",68,67,1817,292,671,0.435,102,325,0.314,190,346,0.549,0.511,127,152,0.836,58,254,312,99,46,163,70,163,813,"DPOY-10"
"98","woodch01",2020,"Christian Wood",24,"DET","PF",62,12,1325,288,508,0.567,54,140,0.386,234,368,0.636,0.62,180,242,0.744,104,286,390,60,34,54,84,98,810,"6MOY-4"
"99","barrerj01",2020,"RJ Barrett",19,"NYK","SG",56,55,1704,292,727,0.402,63,197,0.32,229,530,0.432,0.445,156,254,0.614,50,229,279,143,55,17,124,122,803,"ROY-8"
"100","horfoal01",2020,"Al Horford",33,"PHI","C",67,61,2025,319,709,0.45,99,283,0.35,220,426,0.516,0.52,61,80,0.763,103,353,456,270,52,61,80,142,798,""
"101","curryse01",2020,"Seth Curry",29,"DAL","SG",64,25,1576,284,574,0.495,145,321,0.452,139,253,0.549,0.621,80,97,0.825,27,118,145,124,38,9,62,113,793,""
"102","kuzmaky01",2020,"Kyle Kuzma",24,"LAL","PF",61,9,1526,291,668,0.436,86,272,0.316,205,396,0.518,0.5,114,155,0.735,52,221,273,80,28,26,91,126,782,""
"103","huntede01",2020,"De'Andre Hunter",22,"ATL","SF",63,62,2018,280,683,0.41,108,304,0.355,172,379,0.454,0.489,110,144,0.764,44,242,286,112,44,18,103,182,778,""
"104","smartma01",2020,"Marcus Smart",25,"BOS","SG",60,40,1919,256,682,0.375,137,395,0.347,119,287,0.415,0.476,127,152,0.836,42,183,225,291,101,29,103,162,776,"DPOY-6"
"105","allenja01",2020,"Jarrett Allen",21,"BRK","C",70,64,1852,302,465,0.649,0,6,0,302,459,0.658,0.649,171,270,0.633,216,455,671,110,40,92,77,162,775,"DPOY-12"
"106","princta02",2020,"Taurean Prince",25,"BRK","PF",64,61,1857,278,739,0.376,146,431,0.339,132,308,0.429,0.475,71,89,0.798,50,331,381,116,57,25,127,159,773,""
"107","millspa02",2020,"Patty Mills",31,"SAS","PG",66,1,1485,258,598,0.431,154,403,0.382,104,195,0.533,0.56,97,112,0.866,22,86,108,118,53,6,54,105,767,""
"108","whitede01",2020,"Derrick White",25,"SAS","SG",68,20,1677,253,552,0.458,79,216,0.366,174,336,0.518,0.53,180,211,0.853,35,188,223,241,44,59,89,152,765,""
"109","richajo01",2020,"Josh Richardson",26,"PHI","SG",55,53,1693,278,646,0.43,85,249,0.341,193,397,0.486,0.496,114,141,0.809,41,133,174,162,52,36,104,136,755,""
"110","turnemy01",2020,"Myles Turner",23,"IND","C",62,62,1826,268,587,0.457,86,250,0.344,182,337,0.54,0.53,127,169,0.751,86,321,407,72,46,132,85,166,749,""
"111","balllo01",2020,"Lonzo Ball",22,"NOP","PG",63,54,2025,277,687,0.403,148,395,0.375,129,292,0.442,0.511,43,76,0.566,71,312,383,438,88,38,193,128,745,""
"112","herroty01",2020,"Tyler Herro",20,"MIA","SG",55,8,1508,270,631,0.428,116,298,0.389,154,333,0.462,0.52,87,100,0.87,16,208,224,121,34,9,87,76,743,""
"113","smithis01",2020,"Ish Smith",31,"WAS","PG",68,23,1787,308,689,0.447,62,169,0.367,246,520,0.473,0.492,62,86,0.721,30,189,219,334,59,30,95,106,740,""
"114","markkla01",2020,"Lauri Markkanen",22,"CHI","PF",50,50,1492,251,591,0.425,109,317,0.344,142,274,0.518,0.517,126,153,0.824,60,253,313,74,42,23,81,96,737,""
"115","anunoog01",2020,"OG Anunoby",22,"TOR","SF",69,68,2066,286,566,0.505,89,228,0.39,197,338,0.583,0.584,72,102,0.706,80,284,364,108,96,45,79,167,733,""
"116","garlada01",2020,"Darius Garland",20,"CLE","SG",59,59,1824,280,699,0.401,105,296,0.355,175,403,0.434,0.476,63,72,0.875,27,84,111,229,42,4,151,92,728,""
"117","robingl02",2020,"Glenn Robinson III",26,"2TM","SF",62,52,1786,288,592,0.486,77,197,0.391,211,395,0.534,0.552,74,86,0.86,81,189,270,96,54,16,55,100,727,""
"118","gayru01",2020,"Rudy Gay",33,"SAS","PF",67,5,1461,266,596,0.446,74,220,0.336,192,376,0.511,0.508,120,136,0.882,61,301,362,114,35,33,88,103,726,""
"119","murrade01",2020,"Dejounte Murray",23,"SAS","PG",66,58,1687,294,637,0.462,41,111,0.369,253,526,0.481,0.494,91,114,0.798,69,314,383,271,111,17,125,143,720,""
"120","osmande01",2020,"Cedi Osman",24,"CLE","SF",65,65,1910,266,609,0.437,123,321,0.383,143,288,0.497,0.538,63,94,0.67,39,192,231,154,54,16,91,160,718,""
"121","browntr01",2020,"Troy Brown Jr.",20,"WAS","SF",69,22,1782,273,622,0.439,61,179,0.341,212,443,0.479,0.488,109,139,0.784,76,307,383,178,85,7,79,132,716,""
"122","mclembe01",2020,"Ben McLemore",26,"HOU","SF",71,23,1619,242,545,0.444,181,452,0.4,61,93,0.656,0.61,50,67,0.746,21,136,157,58,45,16,50,155,715,""
"123","mcderdo01",2020,"Doug McDermott",28,"IND","PF",69,0,1372,267,547,0.488,128,294,0.435,139,253,0.549,0.605,48,58,0.828,26,148,174,78,12,5,42,117,710,""
"124","washipj01",2020,"P.J. Washington",21,"CHO","PF",58,57,1759,268,589,0.455,86,230,0.374,182,359,0.507,0.528,88,136,0.647,58,258,316,123,51,44,93,158,710,""
"125","forbebr01",2020,"Bryn Forbes",26,"SAS","SG",63,62,1579,242,581,0.417,148,381,0.388,94,200,0.47,0.544,75,90,0.833,12,114,126,108,33,0,57,113,707,""
"126","inglejo01",2020,"Joe Ingles",32,"UTA","PF",72,45,2137,246,553,0.445,141,353,0.399,105,200,0.525,0.572,74,94,0.787,27,251,278,373,65,11,142,154,707,""
"127","korkmfu01",2020,"Furkan Korkmaz",22,"PHI","SG",72,12,1559,242,563,0.43,143,356,0.402,99,207,0.478,0.557,77,102,0.755,18,150,168,79,41,16,59,98,704,""
"128","saricda01",2020,"Dario Šaric",25,"PHO","PF",66,51,1632,256,538,0.476,84,235,0.357,172,303,0.568,0.554,108,128,0.844,100,306,406,123,37,16,88,156,704,""
"129","clarkbr01",2020,"Brandon Clarke",23,"MEM","PF",58,4,1300,296,479,0.618,23,64,0.359,273,415,0.658,0.642,85,112,0.759,92,253,345,81,32,48,55,100,700,"ROY-4"
"130","aytonde01",2020,"Deandre Ayton",21,"PHO","C",38,32,1236,310,568,0.546,3,13,0.231,307,555,0.553,0.548,67,89,0.753,147,289,436,72,26,58,80,117,690,""
"131","adamsst01",2020,"Steven Adams",26,"OKC","C",63,63,1680,283,478,0.592,1,3,0.333,282,475,0.594,0.593,117,201,0.582,207,376,583,146,51,67,94,122,684,""
"132","huertke01",2020,"Kevin Huerter",21,"ATL","SG",56,48,1760,252,610,0.413,127,334,0.38,125,276,0.453,0.517,53,64,0.828,35,193,228,213,51,27,87,139,684,""
"133","thomptr01",2020,"Tristan Thompson",28,"CLE","C",57,51,1721,288,562,0.512,9,23,0.391,279,539,0.518,0.52,99,161,0.615,226,351,577,120,33,50,103,124,684,""
"134","crowdja01",2020,"Jae Crowder",29,"2TM","SF",65,53,1875,226,563,0.401,135,394,0.343,91,169,0.538,0.521,97,125,0.776,52,332,384,161,72,24,69,143,684,""
"135","finnedo01",2020,"Dorian Finney-Smith",26,"DAL","PF",71,68,2120,243,522,0.466,114,303,0.376,129,219,0.589,0.575,78,108,0.722,145,260,405,114,45,39,69,178,678,""
"136","gallola01",2020,"Langston Galloway",28,"DET","SG",66,6,1702,236,542,0.435,132,331,0.399,104,211,0.493,0.557,73,85,0.859,33,116,149,101,48,11,40,96,677,""
"137","conlemi01",2020,"Mike Conley",32,"UTA","PG",47,41,1363,232,567,0.409,96,256,0.375,136,311,0.437,0.494,115,139,0.827,33,118,151,208,36,5,92,104,675,""
"138","klebima01",2020,"Maxi Kleber",28,"DAL","PF",74,21,1890,237,514,0.461,119,319,0.373,118,195,0.605,0.577,79,93,0.849,112,276,388,88,25,83,58,176,672,""
"139","portibo01",2020,"Bobby Portis",24,"NYK","PF",66,5,1393,265,589,0.45,67,187,0.358,198,402,0.493,0.507,71,93,0.763,80,258,338,98,32,18,73,110,668,""
"140","bridgmi01",2020,"Mikal Bridges",23,"PHO","SF",73,32,2042,247,484,0.51,70,194,0.361,177,290,0.61,0.583,103,122,0.844,66,226,292,129,102,46,73,163,667,""
"141","houseda01",2020,"Danuel House Jr.",26,"HOU","SF",63,52,1913,230,539,0.427,129,355,0.363,101,184,0.549,0.546,73,90,0.811,57,210,267,85,67,34,54,132,662,""
