"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","FT","FTA","FT.","TRB","AST","PF","PTS","Trp.Dbl","Awards","Playoffs"
"39","barnedi01",1960,"Dick Barnett",23,"SYR","SG",57,1235,289,701,0.412,128,180,0.711,155,160,98,706,0,"",0
"40","sauldwo01",1960,"Woody Sauldsberry",25,"PHW","PF",71,1848,325,974,0.334,55,103,0.534,447,112,203,705,0,"",0
"41","braunca01",1960,"Carl Braun",32,"NYK","PG",54,1514,285,659,0.432,129,154,0.838,168,270,127,699,0,"",0
"42","reedhu01",1960,"Hub Reed",23,"2TM","C",71,1820,270,601,0.449,134,184,0.728,614,69,230,674,0,"",0
"43","mcmilsh01",1960,"Shellie McMillon",23,"DET","SF",75,1416,267,627,0.426,132,199,0.663,431,49,198,666,0,"",0
"44","georgja01",1960,"Jack George",31,"NYK","PG",69,1604,250,650,0.385,155,202,0.767,197,240,148,655,0,"",0
"45","noblech01",1960,"Chuck Noble",28,"DET","SG",58,1621,276,774,0.357,101,138,0.732,201,265,172,653,0,"AS",0
"46","hopkibo01",1960,"Bob Hopkins",25,"SYR","PF",75,1616,257,660,0.389,136,174,0.782,465,55,193,650,0,"",0
"47","parkme01",1960,"Med Park",26,"CIN","SG",74,1849,226,582,0.388,189,260,0.727,301,214,180,641,0,"",0
"48","mccarjo01",1960,"Johnny McCarthy",25,"STL","SG",75,2383,240,730,0.329,149,226,0.659,301,328,233,629,0,"",0
"49","johnsan01",1960,"Andy Johnson",27,"PHW","SF",75,1421,245,648,0.378,125,208,0.601,282,152,196,615,0,"",0
"50","palmeji01",1960,"Jim Palmer",26,"2TM","C",74,1482,246,574,0.429,119,174,0.684,389,70,224,611,0,"",0
"51","ferraal01",1960,"Al Ferrari",26,"STL","SG",71,1567,216,523,0.413,176,225,0.782,162,188,205,608,0,"",0
"52","lloydea01",1960,"Earl Lloyd",31,"DET","SF",68,1610,237,665,0.356,128,160,0.8,322,89,226,602,0,"",0
"53","leonasl01",1960,"Slick Leonard",27,"MNL","PG",73,2074,231,717,0.322,136,193,0.705,245,252,171,598,0,"",0
"54","krebsji01",1960,"Jim Krebs",24,"MNL","C",75,1269,237,605,0.392,98,136,0.721,327,38,210,572,0,"",0
"55","grabojo01",1960,"Joe Graboski",30,"PHW","PF",73,1269,217,583,0.372,131,174,0.753,358,111,147,565,0,"",0
"56","selvyfr01",1960,"Frank Selvy",27,"2TM","SG",62,1308,205,521,0.393,153,208,0.736,175,111,101,563,0,"",0
"57","hawkito01",1960,"Tom Hawkins",23,"MNL","SF",69,1467,220,579,0.38,106,164,0.646,428,54,188,546,0,"",0
"58","biancal01",1960,"Al Bianchi",27,"SYR","PG",69,1256,211,576,0.366,109,155,0.703,179,169,231,531,0,"",0
"59","farmemi01",1960,"Mike Farmer",23,"NYK","SF",67,1536,212,568,0.373,70,83,0.843,385,57,130,494,0,"",0
"60","dierkco01",1960,"Connie Dierking",23,"SYR","C",71,1119,192,526,0.365,108,188,0.574,456,54,168,492,0,"",0
"61","mcguidi01",1960,"Dick McGuire",34,"DET","PG",68,1466,179,402,0.445,124,201,0.617,264,358,112,482,0,"",0
"62","greenjo01",1960,"Johnny Green",26,"NYK","PF",69,1232,209,468,0.447,63,155,0.406,539,52,195,481,0,"",0
"63","conlege01",1960,"Gene Conley",29,"BOS","PF",71,1330,201,539,0.373,76,114,0.667,590,32,270,478,0,"",0
"64","joneskc01",1960,"K.C. Jones",27,"BOS","PG",74,1274,169,414,0.408,128,170,0.753,199,189,109,466,0,"",0
"65","greensi01",1960,"Si Green",26,"STL","PG",70,1354,159,427,0.372,111,175,0.634,257,133,150,429,0,"",0
"66","martisl01",1960,"Slater Martin",34,"STL","PG",64,1756,142,383,0.371,113,155,0.729,187,330,174,397,0,"",0
"67","rolliph01",1960,"Phil Rollins",26,"CIN","PG",72,1235,158,386,0.409,77,127,0.606,180,233,150,393,0,"",0
"68","ferrybo01",1960,"Bob Ferry",22,"STL","C",62,875,144,338,0.426,76,119,0.639,233,40,132,364,0,"",0
"69","felixra01",1960,"Ray Felix",29,"2TM","C",47,882,136,355,0.383,70,112,0.625,340,31,177,342,0,"",0
"70","hattove01",1960,"Vern Hatton",24,"PHW","SG",67,1049,127,356,0.357,53,87,0.609,159,82,61,307,0,"",0
"71","gambeda01",1960,"Dave Gambee",22,"2TM","SF",61,656,117,291,0.402,69,106,0.651,229,38,83,303,0,"",0
"72","richtjo01",1960,"John Richter",22,"BOS","C",66,808,113,332,0.34,59,117,0.504,312,27,158,285,0,"",0
"73","cableba01",1960,"Barney Cable",24,"2TM","",57,715,109,290,0.376,44,67,0.657,225,39,93,262,0,"",0
"74","becker01",1960,"Ernie Beck",28,"PHW","SG",66,809,114,294,0.388,27,32,0.844,127,72,90,255,0,"",0
"75","alcorga01",1960,"Gary Alcorn",23,"DET","C",58,670,91,312,0.292,48,84,0.571,279,22,123,230,0,"",0
"76","ruklijo01",1960,"Joe Ruklick",21,"PHW","PF",39,384,85,214,0.397,26,36,0.722,137,24,70,196,0,"",0
"77","stavela01",1960,"Larry Staverman",23,"CIN","PF",49,479,70,149,0.47,47,64,0.734,180,36,98,187,0,"",0
"78","ellisbo01",1960,"Boo Ellis",23,"MNL","PF",46,671,64,185,0.346,51,76,0.671,236,27,64,179,0,"",0
"79","flemied01",1960,"Ed Fleming",26,"MNL","SG",27,413,59,141,0.418,53,69,0.768,87,38,46,171,0,"",0
"80","sharech01",1960,"Chuck Share",32,"2TM","C",41,651,59,151,0.391,53,80,0.663,221,62,142,171,0,"",0
"81","bellwh01",1960,"Whitey Bell",27,"NYK","PG",31,449,70,185,0.378,28,43,0.651,87,55,59,168,0,"",0
"82","loscuji01",1960,"Jim Loscutoff",29,"BOS","SF",28,536,66,205,0.322,22,36,0.611,108,12,108,154,0,"",0
"83","guarige01",1960,"Gene Guarilia",22,"BOS","SF",48,423,58,154,0.377,29,41,0.707,85,18,57,145,0,"",0
"84","anderbo01",1960,"Bob Anderegg",22,"NYK","SF",33,373,55,143,0.385,23,42,0.548,69,29,32,133,0,"",0
"85","kenvibi01",1960,"Billy Kenville",29,"DET","SG",25,365,47,131,0.359,33,41,0.805,71,46,31,127,0,"",0
"86","sobiero01",1960,"Ron Sobie",25,"2TM","PG",16,234,37,108,0.343,31,37,0.838,48,21,32,105,0,"",0
"87","ramseca01",1960,"Cal Ramsey",22,"2TM","SF",11,195,39,96,0.406,19,33,0.576,66,9,25,97,0,"",0
"88","mcmahja01",1960,"Jack McMahon",31,"STL","PG",25,334,33,93,0.355,16,29,0.552,24,49,42,82,0,"",0
"89","hamilst01",1960,"Steve Hamilton",25,"MNL","SF",15,247,29,77,0.377,18,23,0.783,58,7,39,76,0,"",0
"90","smithbo01",1960,"Bobby Smith",22,"MNL","",10,130,13,54,0.241,11,16,0.688,33,14,10,37,0,"",0
"91","windito01",1960,"Tony Windis",27,"DET","PG",9,193,16,60,0.267,4,6,0.667,47,32,20,36,0,"",0
"92","palazto01",1960,"Togo Palazzi",27,"SYR","SF",7,70,13,41,0.317,4,8,0.5,14,3,7,30,0,"",0
"93","sparrgu01",1960,"Guy Sparrow",27,"PHW","",11,80,14,45,0.311,2,8,0.25,23,6,20,30,0,"",0
"94","mantini01",1960,"Nick Mantis",24,"MNL","SG",10,71,10,39,0.256,1,2,0.5,6,9,8,21,0,"",0
"95","stevewa01",1960,"Wayne Stevens",23,"CIN","",8,49,3,19,0.158,7,10,0.7,16,4,4,13,0,"",0
"96","kingma01",1960,"Maurice King",24,"BOS","PG",1,19,5,8,0.625,0,1,0,4,2,3,10,0,"",0
"97","mccanbr01",1960,"Brendan McCann",24,"NYK","PG",4,29,1,10,0.1,3,3,1,4,10,2,5,0,"",0
"98","rayji01",1960,"Jim Ray",26,"SYR","",4,21,1,6,0.167,0,0,NA,0,2,3,2,0,"",0
"99","seymopa01",1960,"Paul Seymour",32,"SYR","",4,7,0,4,0,0,0,NA,1,0,1,0,0,"",0
"100","pettibo01",1960,"Bob Pettit",27,"STL","PF",14,576,129,292,0.442,107,142,0.754,221,52,43,365,0,NA,1
"101","hagancl01",1960,"Cliff Hagan",28,"STL","SF",14,544,125,296,0.422,89,109,0.817,138,54,54,339,0,NA,1
"102","bayloel01",1960,"Elgin Baylor",25,"MNL","SF",9,408,111,234,0.474,79,94,0.84,127,31,38,301,0,NA,1
"103","chambwi01",1960,"Wilt Chamberlain",23,"PHW","C",9,415,125,252,0.496,49,110,0.445,232,19,17,299,0,NA,1
"104","heinsto01",1960,"Tom Heinsohn",25,"BOS","PF",13,423,112,267,0.419,60,80,0.75,126,27,53,284,0,NA,1
"105","lovelcl01",1960,"Clyde Lovellette",30,"STL","C",14,426,95,242,0.393,56,68,0.824,151,39,53,246,0,NA,1
"106","russebi01",1960,"Bill Russell",25,"BOS","C",13,572,94,206,0.456,53,75,0.707,336,38,38,241,0,NA,1
"107","arizipa01",1960,"Paul Arizin",31,"PHW","SF",9,371,84,195,0.431,69,79,0.873,86,33,29,237,0,NA,1
"108","sharmbi01",1960,"Bill Sharman",33,"BOS","SG",13,364,88,209,0.421,43,53,0.811,45,20,22,219,0,NA,1
"109","ramsefr01",1960,"Frank Ramsey",28,"BOS","SG",13,459,81,196,0.413,55,63,0.873,100,27,51,217,0,NA,1
"110","cousybo01",1960,"Bob Cousy",31,"BOS","PG",13,468,80,262,0.305,39,51,0.765,48,116,27,199,0,NA,1
"111","greensi01",1960,"Si Green",26,"STL","PG",14,565,81,171,0.474,35,58,0.603,121,88,50,197,0,NA,1
"112","selvyfr01",1960,"Frank Selvy",27,"MNL","SG",9,330,55,153,0.359,31,44,0.705,55,29,21,141,0,NA,1
"113","larusru01",1960,"Rudy LaRusso",22,"MNL","PF",9,321,56,132,0.424,27,35,0.771,70,22,34,139,0,NA,1
"114","rodgegu01",1960,"Guy Rodgers",24,"PHW","PG",9,370,49,136,0.36,20,36,0.556,77,54,39,118,0,NA,1
"115","sauldwo01",1960,"Woody Sauldsberry",25,"PHW","PF",9,298,54,159,0.34,8,14,0.571,64,12,40,116,0,NA,1
"116","golato01",1960,"Tom Gola",27,"PHW","SG",9,340,42,102,0.412,29,36,0.806,95,50,41,113,2,NA,1
"117","mccarjo01",1960,"Johnny McCarthy",25,"STL","SG",14,566,43,106,0.406,27,36,0.75,64,98,49,113,1,NA,1
"118","jonessa01",1960,"Sam Jones",26,"BOS","SG",13,197,45,117,0.385,17,21,0.81,41,18,15,107,0,NA,1
"119","hundlho01",1960,"Hot Rod Hundley",25,"MNL","PG",9,337,41,122,0.336,24,37,0.649,61,55,18,106,0,NA,1
"120","schaydo01",1960,"Dolph Schayes",31,"SYR","PF",3,126,30,66,0.455,28,30,0.933,48,8,10,88,0,NA,1
"121","conlege01",1960,"Gene Conley",29,"BOS","PF",13,269,34,88,0.386,16,22,0.727,116,3,59,84,0,NA,1
"122","johnsan01",1960,"Andy Johnson",27,"PHW","SF",9,183,28,67,0.418,24,47,0.511,45,21,26,80,0,NA,1
"123","foustla01",1960,"Larry Foust",31,"STL","C",12,205,29,74,0.392,20,25,0.8,68,11,36,78,0,NA,1
"124","piontda01",1960,"Dave Piontek",25,"STL","SF",14,220,27,79,0.342,18,25,0.72,41,18,28,72,0,NA,1
"125","joneskc01",1960,"K.C. Jones",27,"BOS","PG",13,232,27,80,0.338,17,22,0.773,45,14,28,71,0,NA,1
"126","hawkito01",1960,"Tom Hawkins",23,"MNL","SF",8,119,22,45,0.489,15,18,0.833,21,3,24,59,0,NA,1
"127","leonasl01",1960,"Slick Leonard",27,"MNL","PG",9,207,20,67,0.299,18,28,0.643,10,45,17,58,0,NA,1
"128","felixra01",1960,"Ray Felix",29,"MNL","C",8,147,17,41,0.415,18,25,0.72,53,9,34,52,0,NA,1
"129","krebsji01",1960,"Jim Krebs",24,"MNL","C",9,157,23,55,0.418,5,10,0.5,47,8,31,51,0,NA,1
"130","costela01",1960,"Larry Costello",28,"SYR","PG",3,122,20,47,0.426,10,12,0.833,14,20,15,50,0,NA,1
"131","dukeswa01",1960,"Walter Dukes",29,"DET","C",2,78,16,31,0.516,16,22,0.727,33,2,9,48,0,NA,1
"132","shuege01",1960,"Gene Shue",28,"DET","PG",2,89,15,38,0.395,18,20,0.9,12,6,5,48,0,NA,1
"133","greerha01",1960,"Hal Greer",23,"SYR","SG",3,84,22,43,0.512,3,4,0.75,14,10,5,47,0,NA,1
"134","grabojo01",1960,"Joe Graboski",30,"PHW","PF",9,129,17,58,0.293,7,9,0.778,30,9,23,41,0,NA,1
"135","kerrre01",1960,"Red Kerr",27,"SYR","C",3,104,15,51,0.294,11,12,0.917,25,9,9,41,0,NA,1
"136","ferraal01",1960,"Al Ferrari",26,"STL","SG",9,142,15,38,0.395,10,18,0.556,9,15,13,40,0,NA,1
"137","yardlge01",1960,"George Yardley",31,"SYR","SF",3,88,15,39,0.385,10,12,0.833,17,1,9,40,0,NA,1
"138","richtjo01",1960,"John Richter",22,"BOS","C",8,95,15,38,0.395,5,14,0.357,29,2,18,35,0,NA,1
"139","howelba01",1960,"Bailey Howell",23,"DET","PF",2,72,14,41,0.341,6,8,0.75,17,3,8,34,0,NA,1
"140","barnedi01",1960,"Dick Barnett",23,"SYR","SG",3,64,12,38,0.316,6,7,0.857,14,4,4,30,0,NA,1
"141","ferrybo01",1960,"Bob Ferry",22,"STL","C",11,56,10,19,0.526,4,7,0.571,15,0,10,24,0,NA,1
"142","sharech01",1960,"Chuck Share",32,"MNL","C",9,123,6,14,0.429,10,11,0.909,34,5,26,22,0,NA,1
"143","mcmilsh01",1960,"Shellie McMillon",23,"DET","SF",2,47,8,21,0.381,4,5,0.8,16,2,5,20,0,NA,1
"144","lloydea01",1960,"Earl Lloyd",31,"DET","SF",2,53,6,24,0.25,5,8,0.625,9,3,11,17,0,NA,1
"145","cableba01",1960,"Barney Cable",24,"SYR","SF",3,63,5,14,0.357,4,8,0.5,28,1,12,14,0,NA,1
"146","guarige01",1960,"Gene Guarilia",22,"BOS","SF",7,41,4,18,0.222,6,6,1,19,3,4,14,0,NA,1
"147","noblech01",1960,"Chuck Noble",28,"DET","SG",2,61,7,26,0.269,0,0,NA,9,13,6,14,0,NA,1
"148","dierkco01",1960,"Connie Dierking",23,"SYR","C",3,32,6,20,0.3,0,1,0,15,1,6,12,0,NA,1
"149","deesar01",1960,"Archie Dees",23,"DET","PF",2,18,4,12,0.333,3,3,1,4,2,2,11,0,NA,1
"150","mcguidi01",1960,"Dick McGuire",34,"DET","PG",2,42,5,12,0.417,1,3,0.333,4,9,3,11,0,NA,1
"151","hattove01",1960,"Vern Hatton",24,"PHW","SG",6,17,4,13,0.308,1,3,0.333,3,1,3,9,0,NA,1
"152","becker01",1960,"Ernie Beck",28,"PHW","SG",4,22,4,9,0.444,0,1,0,6,3,1,8,0,NA,1
"153","conlied01",1960,"Ed Conlin",26,"DET","SG",2,20,3,10,0.3,2,2,1,4,0,2,8,0,NA,1
"154","ellisbo01",1960,"Boo Ellis",23,"MNL","PF",3,36,2,10,0.2,4,8,0.5,12,2,3,8,0,NA,1
"155","hopkibo01",1960,"Bob Hopkins",25,"SYR","PF",1,19,2,8,0.25,3,3,1,6,0,3,7,0,NA,1
"156","mcmahja01",1960,"Jack McMahon",31,"STL","PG",2,27,2,4,0.5,0,4,0,1,3,5,4,0,NA,1
"157","ruklijo01",1960,"Joe Ruklick",21,"PHW","PF",4,15,2,9,0.222,0,0,NA,5,0,3,4,0,NA,1
"158","martisl01",1960,"Slater Martin",34,"STL","PG",3,58,1,13,0.077,1,4,0.25,3,8,9,3,0,NA,1
"159","biancal01",1960,"Al Bianchi",27,"SYR","PG",2,18,0,8,0,0,0,NA,3,3,2,0,0,NA,1
