"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Trp.Dbl","Awards","Playoffs"
"19","malonmo01",1988,"Moses Malone",32,"WSB","C",79,78,2692,531,1090,0.487,2,7,0.286,529,1083,0.488,0.488,543,689,0.788,372,512,884,112,59,72,249,160,1607,0,"AS",0
"20","baileth01",1988,"Thurl Bailey",26,"UTA","SF",82,10,2804,633,1286,0.492,1,3,0.333,632,1283,0.493,0.493,337,408,0.826,134,397,531,158,49,125,190,186,1604,0,"6MOY-2",0
"21","thomais01",1988,"Isiah Thomas",26,"DET","PG",81,81,2927,621,1341,0.463,30,97,0.309,591,1244,0.475,0.474,305,394,0.774,64,214,278,678,141,17,273,217,1577,0,"MVP-12,AS",0
"22","theusre01",1988,"Reggie Theus",30,"SAC","SG",73,73,2653,619,1318,0.47,16,59,0.271,603,1259,0.479,0.476,320,385,0.831,72,160,232,463,59,16,234,173,1574,0,"",0
"23","leverfa01",1988,"Fat Lever",27,"DEN","SG",82,82,3061,643,1360,0.473,12,57,0.211,631,1303,0.484,0.477,248,316,0.785,203,462,665,639,223,21,182,214,1546,11,"MVP-9,DPOY-5,AS,DEF2",0
"24","kerseje01",1988,"Jerome Kersey",25,"POR","SF",79,75,2888,611,1225,0.499,3,15,0.2,608,1210,0.502,0.5,291,396,0.735,211,446,657,243,127,65,161,302,1516,0,"",0
"25","daughbr01",1988,"Brad Daugherty",22,"CLE","C",79,78,2957,551,1081,0.51,0,2,0,551,1079,0.511,0.51,378,528,0.716,151,514,665,333,48,56,267,235,1480,1,"AS",0
"26","worthja01",1988,"James Worthy",26,"LAL","SF",75,72,2655,617,1161,0.531,2,16,0.125,615,1145,0.537,0.532,242,304,0.796,129,245,374,289,72,55,155,175,1478,0,"AS",0
"27","mchalke01",1988,"Kevin McHale",30,"BOS","PF",64,63,2390,550,911,0.604,0,0,NA,550,911,0.604,0.604,346,434,0.797,159,377,536,171,27,92,141,179,1446,0,"AS,DEF1",0
"28","woodsmi01",1988,"Mike Woodson",29,"LAC","SG",80,77,2534,562,1263,0.445,18,78,0.231,544,1185,0.459,0.452,296,341,0.868,64,126,190,273,109,26,186,210,1438,0,"",0
"29","wilkige01",1988,"Gerald Wilkins",24,"NYK","SG",81,78,2703,591,1324,0.446,39,129,0.302,552,1195,0.462,0.461,191,243,0.786,106,164,270,326,90,22,212,183,1412,0,"",0
"30","johnsma02",1988,"Magic Johnson",28,"LAL","PG",72,70,2637,490,996,0.492,11,56,0.196,479,940,0.51,0.497,417,489,0.853,88,361,449,858,114,13,269,147,1408,12,"MVP-3,AS,NBA1",0
"31","harpede01",1988,"Derek Harper",26,"DAL","PG",82,82,3032,536,1167,0.459,60,192,0.313,476,975,0.488,0.485,261,344,0.759,71,175,246,634,168,35,190,164,1393,0,"",0
"32","dantlad01",1988,"Adrian Dantley",32,"DET","SF",69,50,2144,444,863,0.514,0,2,0,444,861,0.516,0.514,492,572,0.86,84,143,227,171,39,10,135,144,1380,0,"MVP-14",0
"33","gminsmi01",1988,"Mike Gminski",28,"2TM","C",81,81,2961,505,1126,0.448,0,2,0,505,1124,0.449,0.448,355,392,0.906,245,569,814,139,64,118,177,176,1365,0,"",0
"34","sikmaja01",1988,"Jack Sikma",32,"MIL","PF",82,82,2923,514,1058,0.486,3,14,0.214,511,1044,0.489,0.487,321,348,0.922,195,514,709,279,93,80,157,316,1352,0,"",0
"35","persoch01",1988,"Chuck Person",23,"IND","SF",79,71,2807,575,1252,0.459,59,177,0.333,516,1075,0.48,0.483,132,197,0.67,171,365,536,309,73,8,210,266,1341,0,"",0
"36","blackro01",1988,"Rolando Blackman",28,"DAL","SG",71,69,2580,497,1050,0.473,0,5,0,497,1045,0.476,0.473,331,379,0.873,82,164,246,262,64,18,144,112,1325,0,"",0
"37","johnsed03",1988,"Eddie Johnson",28,"PHO","SF",73,59,2177,533,1110,0.48,24,94,0.255,509,1016,0.501,0.491,204,240,0.85,121,197,318,180,33,9,139,190,1294,0,"",0
"38","nancela01",1988,"Larry Nance",28,"2TM","PF",67,60,2383,487,920,0.529,2,6,0.333,485,914,0.531,0.53,304,390,0.779,193,414,607,207,63,159,155,242,1280,1,"",0
"39","pricema01",1988,"Mark Price",23,"CLE","PG",80,79,2626,493,974,0.506,72,148,0.486,421,826,0.51,0.543,221,252,0.877,54,126,180,480,99,12,184,119,1279,0,"",0
"40","willibu01",1988,"Buck Williams",27,"NJN","PF",70,70,2637,466,832,0.56,1,1,1,465,831,0.56,0.561,346,518,0.668,298,536,834,109,68,44,189,266,1279,0,"MVP-14,DEF2",0
"41","berrywa01",1988,"Walter Berry",23,"SAS","SF",73,56,1922,540,960,0.563,0,0,NA,540,960,0.563,0.563,192,320,0.6,176,219,395,110,55,63,162,207,1272,0,"",0
"42","aingeda01",1988,"Danny Ainge",28,"BOS","SG",81,81,3018,482,982,0.491,148,357,0.415,334,625,0.534,0.566,158,180,0.878,59,190,249,503,115,17,153,203,1270,0,"AS",0
"43","tisdawa01",1988,"Wayman Tisdale",23,"IND","PF",79,57,2378,511,998,0.512,0,2,0,511,996,0.513,0.512,246,314,0.783,168,323,491,103,54,34,145,274,1268,0,"",0
"44","duckwke01",1988,"Kevin Duckworth",23,"POR","C",78,50,2223,450,907,0.496,0,0,NA,450,907,0.496,0.496,331,430,0.77,224,352,576,66,31,32,177,280,1231,0,"MIP-1",0
"45","portete01",1988,"Terry Porter",24,"POR","PG",82,82,2991,462,890,0.519,24,69,0.348,438,821,0.533,0.533,274,324,0.846,65,313,378,831,150,16,244,204,1222,2,"",0
"46","daviswa03",1988,"Walter Davis",33,"PHO","SF",68,48,1951,488,1031,0.473,36,96,0.375,452,935,0.483,0.491,205,231,0.887,32,127,159,278,86,3,126,131,1217,0,"",0
"47","mullich01",1988,"Chris Mullin",24,"GSW","SF",60,55,2033,470,926,0.508,34,97,0.351,436,829,0.526,0.526,239,270,0.885,58,147,205,290,113,32,156,136,1213,0,"",0
"48","stockjo01",1988,"John Stockton",25,"UTA","PG",82,79,2842,454,791,0.574,24,67,0.358,430,724,0.594,0.589,272,324,0.84,54,183,237,1128,242,16,262,247,1204,0,"MVP-10,DPOY-8,NBA2",0
"49","kingbe01",1988,"Bernard King",31,"WSB","SF",69,38,2044,470,938,0.501,1,6,0.167,469,932,0.503,0.502,247,324,0.762,86,194,280,192,49,10,211,202,1188,0,"",0
"50","robincl01",1988,"Cliff Robinson",27,"PHI","SF",62,51,2110,483,1041,0.464,2,9,0.222,481,1032,0.466,0.465,210,293,0.717,116,289,405,131,79,39,161,192,1178,0,"",0
"51","hinsoro01",1988,"Roy Hinson",26,"2TM","SF",77,57,2592,453,930,0.487,0,2,0,453,928,0.488,0.487,272,351,0.775,159,358,517,99,69,140,169,275,1178,0,"",0
"52","abdulka01",1988,"Kareem Abdul-Jabbar",40,"LAL","C",80,80,2308,480,903,0.532,0,1,0,480,902,0.532,0.532,205,269,0.762,118,360,478,135,48,92,159,216,1165,0,"AS",0
"53","dumarjo01",1988,"Joe Dumars",24,"DET","SG",82,82,2732,453,960,0.472,4,19,0.211,449,941,0.477,0.474,251,308,0.815,63,137,200,387,87,15,172,155,1161,0,"",0
"54","shortpu01",1988,"Purvis Short",30,"HOU","SG",81,11,1949,474,986,0.481,5,21,0.238,469,965,0.486,0.483,206,240,0.858,71,151,222,162,58,14,118,197,1159,0,"",0
"55","floydsl01",1988,"Sleepy Floyd",27,"2TM","PG",77,73,2514,420,969,0.433,14,72,0.194,406,897,0.453,0.441,301,354,0.85,77,219,296,544,95,12,223,190,1155,1,"",0
"56","adamsmi01",1988,"Michael Adams",25,"DEN","PG",82,75,2778,416,927,0.449,139,379,0.367,277,548,0.505,0.524,166,199,0.834,40,183,223,503,168,16,144,138,1137,0,"MVP-14",0
"57","riverdo01",1988,"Doc Rivers",26,"ATL","PG",80,80,2502,403,890,0.453,9,33,0.273,394,857,0.46,0.458,319,421,0.758,83,283,366,747,140,41,210,272,1134,3,"AS",0
"58","schayda01",1988,"Danny Schayes",28,"DEN","PF",81,74,2166,361,668,0.54,0,2,0,361,666,0.542,0.54,407,487,0.836,200,462,662,106,62,92,155,323,1129,0,"",0
"59","vinceja01",1988,"Jay Vincent",28,"DEN","SF",73,8,1755,446,958,0.466,1,4,0.25,445,954,0.466,0.466,231,287,0.805,80,229,309,143,46,26,137,198,1124,0,"",0
"60","brickfr01",1988,"Frank Brickowski",28,"SAS","C",70,68,2227,425,805,0.528,1,5,0.2,424,800,0.53,0.529,268,349,0.768,167,316,483,266,74,36,207,275,1119,0,"",0
"61","jacksma01",1988,"Mark Jackson",22,"NYK","PG",82,80,3249,438,1013,0.432,32,126,0.254,406,887,0.458,0.448,206,266,0.774,120,276,396,868,205,6,258,244,1114,2,"MVP-13,ROY-1",0
"62","flemive01",1988,"Vern Fleming",25,"IND","PG",80,80,2733,442,845,0.523,0,13,0,442,832,0.531,0.523,227,283,0.802,106,258,364,568,115,11,175,225,1111,3,"",0
"63","laimbbi01",1988,"Bill Laimbeer",30,"DET","C",82,82,2897,455,923,0.493,13,39,0.333,442,884,0.5,0.5,187,214,0.874,165,667,832,199,66,78,136,284,1110,0,"",0
"64","tarplro01",1988,"Roy Tarpley",23,"DAL","PF",81,9,2307,444,888,0.5,0,5,0,444,883,0.503,0.5,205,277,0.74,360,599,959,86,103,86,172,313,1093,0,"6MOY-1",0
"65","cheekma01",1988,"Maurice Cheeks",31,"PHI","PG",79,79,2871,428,865,0.495,3,22,0.136,425,843,0.504,0.497,227,275,0.825,59,194,253,635,167,22,160,116,1086,1,"DPOY-8,AS",0
"66","stipast01",1988,"Steve Stipanovich",27,"IND","C",80,80,2692,411,828,0.496,3,15,0.2,408,813,0.502,0.498,254,314,0.809,157,505,662,183,90,69,156,302,1079,0,"",0
"67","perkisa01",1988,"Sam Perkins",26,"DAL","PF",75,75,2499,394,876,0.45,5,30,0.167,389,846,0.46,0.453,273,332,0.822,201,400,601,118,74,54,119,227,1066,0,"DPOY-8",0
"68","parisro01",1988,"Robert Parish",34,"BOS","C",74,73,2312,442,750,0.589,0,1,0,442,749,0.59,0.589,177,241,0.734,173,455,628,115,55,84,154,198,1061,0,"",0
"69","higgiro01",1988,"Rod Higgins",28,"GSW","SF",68,67,2188,381,725,0.526,19,39,0.487,362,686,0.528,0.539,273,322,0.848,94,199,293,188,70,31,111,188,1054,0,"",0
"70","willijo02",1988,"John Williams",21,"WSB","SF",82,37,2428,427,910,0.469,5,38,0.132,422,872,0.484,0.472,188,256,0.734,127,317,444,232,117,34,145,217,1047,0,"",0
"71","cagemi01",1988,"Michael Cage",26,"LAC","PF",72,70,2660,360,766,0.47,0,1,0,360,765,0.471,0.47,326,474,0.688,371,567,938,110,91,58,160,194,1046,0,"",0
"72","longjo01",1988,"John Long",31,"IND","SG",81,81,2022,417,879,0.474,34,77,0.442,383,802,0.478,0.494,166,183,0.907,72,157,229,173,84,11,127,164,1034,0,"",0
"73","dawkijo01",1988,"Johnny Dawkins",24,"SAS","PG",65,61,2179,405,835,0.485,19,61,0.311,386,774,0.499,0.496,198,221,0.896,66,138,204,480,88,2,154,95,1027,0,"",0
"74","oaklech01",1988,"Charles Oakley",24,"CHI","PF",82,82,2816,375,776,0.483,3,12,0.25,372,764,0.487,0.485,261,359,0.727,326,740,1066,248,68,28,241,272,1014,0,"",0
"75","mccraro01",1988,"Rodney McCray",26,"HOU","SF",81,80,2689,359,746,0.481,0,4,0,359,742,0.484,0.481,288,367,0.785,232,399,631,264,57,51,144,166,1006,0,"DEF1",0
"76","johnsvi01",1988,"Vinnie Johnson",31,"DET","SG",82,1,1935,425,959,0.443,5,24,0.208,420,935,0.449,0.446,147,217,0.677,90,141,231,267,58,18,152,164,1002,0,"",0
"77","rasmubl01",1988,"Blair Rasmussen",25,"DEN","C",79,45,1779,435,884,0.492,0,0,NA,435,884,0.492,0.492,132,170,0.776,130,307,437,78,22,81,73,241,1002,0,"",0
"78","presspa01",1988,"Paul Pressey",29,"MIL","SG",75,75,2484,345,702,0.491,8,39,0.205,337,663,0.508,0.497,285,357,0.798,130,245,375,523,112,34,198,233,983,2,"DPOY-8",0
"79","baglejo01",1988,"John Bagley",27,"NJN","PG",82,74,2774,393,896,0.439,47,161,0.292,346,735,0.471,0.465,148,180,0.822,61,196,257,479,110,10,201,162,981,1,"",0
"80","carrojo01",1988,"Joe Barry Carroll",29,"2TM","C",77,30,2004,402,924,0.435,0,2,0,402,922,0.436,0.435,172,225,0.764,131,358,489,113,50,106,164,195,976,0,"",0
"81","johnsde01",1988,"Dennis Johnson",33,"BOS","PG",77,74,2670,352,803,0.438,12,46,0.261,340,757,0.449,0.446,255,298,0.856,62,178,240,598,93,29,195,204,971,0,"",0
"82","breuera01",1988,"Randy Breuer",27,"MIL","C",81,73,2258,390,788,0.495,0,0,NA,390,788,0.495,0.495,188,286,0.657,191,360,551,103,46,107,107,198,968,0,"",0
"83","andergr01",1988,"Greg Anderson",23,"SAS","PF",82,45,1984,379,756,0.501,1,5,0.2,378,751,0.503,0.502,198,328,0.604,161,352,513,79,54,122,143,228,957,0,"ROY-2",0
"84","rodmade01",1988,"Dennis Rodman",26,"DET","SF",82,32,2147,398,709,0.561,5,17,0.294,393,692,0.568,0.565,152,284,0.535,318,397,715,110,75,45,156,273,953,0,"DPOY-8",0
"85","greenac01",1988,"A.C. Green",24,"LAL","PF",82,64,2636,322,640,0.503,0,2,0,322,638,0.505,0.503,293,379,0.773,245,465,710,93,87,45,120,204,937,0,"",0
"86","thompmy01",1988,"Mychal Thompson",33,"LAL","C",80,0,2007,370,722,0.512,0,3,0,370,719,0.515,0.512,185,292,0.634,198,291,489,66,38,79,113,251,925,0,"",0
"87","mitchmi01",1988,"Mike Mitchell",32,"SAS","SF",68,20,1501,378,784,0.482,3,12,0.25,375,772,0.486,0.484,160,194,0.825,54,144,198,68,31,13,52,101,919,0,"",0
"88","cartwbi01",1988,"Bill Cartwright",30,"NYK","C",82,4,1676,287,528,0.544,0,0,NA,287,528,0.544,0.544,340,426,0.798,127,257,384,85,43,43,135,234,914,0,"",0
"89","dailequ01",1988,"Quintin Dailey",27,"LAC","SG",67,7,1282,328,755,0.434,2,12,0.167,326,743,0.439,0.436,243,313,0.776,62,92,154,109,69,4,123,128,901,0,"",0
"90","harpero01",1988,"Ron Harper",24,"CLE","SG",57,52,1830,340,732,0.464,3,20,0.15,337,712,0.473,0.467,196,278,0.705,64,159,223,281,122,52,158,157,879,0,"",0
"91","willike02",1988,"Kevin Willis",25,"ATL","PF",75,55,2091,356,687,0.518,0,2,0,356,685,0.52,0.518,159,245,0.649,235,312,547,28,68,41,138,240,871,0,"",0
"92","benjabe01",1988,"Benoit Benjamin",23,"LAC","C",66,59,2171,340,693,0.491,0,8,0,340,685,0.496,0.491,180,255,0.706,112,418,530,172,50,225,223,203,860,0,"",0
"93","williho01",1988,"Hot Rod Williams",25,"CLE","PF",77,50,2106,316,663,0.477,0,1,0,316,662,0.477,0.477,211,279,0.756,159,347,506,103,61,145,104,203,843,0,"",0
"94","smithke01",1988,"Kenny Smith",22,"SAC","PG",61,60,2170,331,694,0.477,12,39,0.308,319,655,0.487,0.486,167,204,0.819,40,98,138,434,92,8,184,140,841,0,"ROY-2",0
"95","smithot01",1988,"Otis Smith",24,"2TM","SG",72,18,1549,325,662,0.491,13,41,0.317,312,621,0.502,0.501,178,229,0.777,126,121,247,155,91,42,107,160,841,0,"",0
"96","mccorti01",1988,"Tim McCormick",25,"2TM","C",70,55,2114,348,648,0.537,0,2,0,348,646,0.539,0.537,145,215,0.674,146,321,467,118,32,23,111,234,841,0,"",0
"97","garlawi01",1988,"Winston Garland",23,"GSW","PG",67,62,2122,340,775,0.439,13,39,0.333,327,736,0.444,0.447,138,157,0.879,68,159,227,429,116,7,167,188,831,1,"ROY-2",0
"98","walkeke01",1988,"Kenny Walker",23,"NYK","SF",82,61,2139,344,728,0.473,0,1,0,344,727,0.473,0.473,138,178,0.775,192,197,389,86,63,59,83,290,826,0,"",0
"99","wittmra01",1988,"Randy Wittman",28,"ATL","SG",82,82,2412,376,787,0.478,0,0,NA,376,787,0.478,0.478,71,89,0.798,39,131,170,302,50,18,82,117,823,0,"",0
"100","millere01",1988,"Reggie Miller",22,"IND","SG",82,1,1840,306,627,0.488,61,172,0.355,245,455,0.538,0.537,149,186,0.801,95,95,190,132,53,19,101,157,822,0,"",0
"101","leaveal01",1988,"Allen Leavell",30,"HOU","SG",80,54,2150,291,666,0.437,19,88,0.216,272,578,0.471,0.451,218,251,0.869,22,126,148,405,124,9,130,162,819,0,"",0
"102","levincl01",1988,"Cliff Levingston",27,"ATL","PF",82,32,2135,314,564,0.557,1,2,0.5,313,562,0.557,0.558,190,246,0.772,228,276,504,71,52,84,94,287,819,0,"",0
"103","gilliar01",1988,"Armen Gilliam",23,"PHO","PF",55,53,1807,342,720,0.475,0,0,NA,342,720,0.475,0.475,131,193,0.679,134,300,434,72,58,29,123,143,815,0,"",0
"104","edwarja01",1988,"James Edwards",32,"2TM","C",69,44,1705,302,643,0.47,0,1,0,302,642,0.47,0.47,210,321,0.654,119,293,412,78,16,37,130,216,814,0,"",0
"105","corzida01",1988,"Dave Corzine",31,"CHI","C",80,32,2328,344,715,0.481,1,9,0.111,343,706,0.486,0.482,115,153,0.752,170,357,527,154,36,95,109,149,804,0,"",0
"106","westma01",1988,"Mark West",27,"2TM","C",83,41,2098,316,573,0.551,0,1,0,316,572,0.552,0.551,170,285,0.596,165,358,523,74,47,147,173,265,802,0,"",0
"107","kleinjo01",1988,"Joe Kleine",26,"SAC","C",82,60,1999,324,686,0.472,0,0,NA,324,686,0.472,0.472,153,188,0.814,179,400,579,93,28,59,107,228,801,0,"",0
"108","curryde01",1988,"Dell Curry",23,"CLE","SG",79,8,1499,340,742,0.458,28,81,0.346,312,661,0.472,0.477,79,101,0.782,43,123,166,149,94,22,108,128,787,0,"",0
"109","hornaje01",1988,"Jeff Hornacek",24,"PHO","SG",82,49,2243,306,605,0.506,17,58,0.293,289,547,0.528,0.52,152,185,0.822,71,191,262,540,107,10,156,151,781,0,"",0
"110","hansebo01",1988,"Bob Hansen",27,"UTA","SG",81,51,1796,316,611,0.517,32,97,0.33,284,514,0.553,0.543,113,152,0.743,64,123,187,175,65,5,91,193,777,0,"DPOY-8",0
"111","sellebr01",1988,"Brad Sellers",25,"CHI","SF",82,76,2212,326,714,0.457,1,7,0.143,325,707,0.46,0.457,124,157,0.79,107,143,250,141,34,66,91,174,777,0,"",0
"112","pressha01",1988,"Harold Pressley",24,"SAC","SF",80,49,2029,318,702,0.453,36,110,0.327,282,592,0.476,0.479,103,130,0.792,139,230,369,185,84,55,135,211,775,0,"",0
"113","newmajo01",1988,"Johnny Newman",24,"NYK","SF",77,25,1589,270,620,0.435,26,93,0.28,244,527,0.463,0.456,207,246,0.841,87,72,159,62,72,11,103,204,773,0,"",0
"114","drewla01",1988,"Larry Drew",29,"LAC","PG",74,51,2024,328,720,0.456,26,90,0.289,302,630,0.479,0.474,83,108,0.769,21,98,119,383,65,0,152,114,765,0,"",0
"115","sampsra01",1988,"Ralph Sampson",27,"2TM","C",48,44,1663,299,682,0.438,2,11,0.182,297,671,0.443,0.44,149,196,0.76,140,322,462,122,41,88,171,164,749,0,"",0
"116","willihe01",1988,"Herb Williams",29,"IND","C",75,37,1966,311,732,0.425,0,6,0,311,726,0.428,0.425,126,171,0.737,116,353,469,98,37,146,119,244,748,0,"",0
"117","vandeki01",1988,"Kiki Vandeweghe",29,"POR","SF",37,7,1038,283,557,0.508,22,58,0.379,261,499,0.523,0.528,159,181,0.878,36,73,109,71,21,7,48,68,747,0,"",0
"118","catlete01",1988,"Terry Catledge",24,"WSB","PF",70,40,1610,296,585,0.506,0,2,0,296,583,0.508,0.506,154,235,0.655,180,217,397,63,33,9,101,172,746,0,"",0
"119","lucasjo01",1988,"John Lucas",34,"MIL","PG",81,22,1766,281,631,0.445,51,151,0.338,230,480,0.479,0.486,130,162,0.802,29,130,159,392,88,3,125,102,743,0,"",0
"120","johnske02",1988,"Kevin Johnson",21,"2TM","PG",80,28,1917,275,596,0.461,5,24,0.208,270,572,0.472,0.466,177,211,0.839,36,155,191,437,103,24,146,155,732,3,"",0
"121","birdsot01",1988,"Otis Birdsong",32,"NJN","SG",67,59,1882,337,736,0.458,9,25,0.36,328,711,0.461,0.464,47,92,0.511,73,94,167,222,54,11,129,143,730,0,"",0
"122","mahorri01",1988,"Rick Mahorn",29,"DET","PF",67,64,1963,276,481,0.574,1,2,0.5,275,479,0.574,0.575,164,217,0.756,159,406,565,60,43,42,119,262,717,0,"",0
"123","battljo01",1988,"John Battle",25,"ATL","SG",67,1,1227,278,613,0.454,16,41,0.39,262,572,0.458,0.467,141,188,0.75,26,87,113,158,31,5,75,84,713,0,"",0
"124","carran01",1988,"Antoine Carr",26,"ATL","PF",80,2,1483,281,517,0.544,1,4,0.25,280,513,0.546,0.544,142,182,0.78,94,195,289,103,38,83,116,272,705,0,"",0
"125","sallejo01",1988,"John Salley",23,"DET","C",82,16,2003,258,456,0.566,0,0,NA,258,456,0.566,0.566,185,261,0.709,166,236,402,113,53,137,120,294,701,0,"",0
"126","schrede01",1988,"Detlef Schrempf",25,"DAL","SF",82,4,1587,246,539,0.456,5,32,0.156,241,507,0.475,0.461,201,266,0.756,102,177,279,159,42,32,108,189,698,0,"",0
"127","mckeyde01",1988,"Derrick McKey",21,"SEA","SF",82,4,1706,255,519,0.491,11,30,0.367,244,489,0.499,0.502,173,224,0.772,115,213,328,107,70,63,108,237,694,0,"",0
"128","humphja01",1988,"Jay Humphries",25,"2TM","PG",68,33,1809,284,538,0.528,3,18,0.167,281,520,0.54,0.531,112,153,0.732,49,125,174,395,81,5,127,177,683,0,"",0
"129","johnsst03",1988,"Steve Johnson",30,"POR","C",43,33,1050,258,488,0.529,0,1,0,258,487,0.53,0.529,146,249,0.586,84,158,242,57,17,32,122,151,662,0,"AS",0
"130","hubbaph01",1988,"Phil Hubbard",31,"CLE","SF",78,59,1631,237,485,0.489,0,5,0,237,480,0.494,0.489,182,243,0.749,117,164,281,81,50,7,118,167,656,0,"",0
"131","greensi02",1988,"Sidney Green",27,"NYK","PF",82,65,2049,258,585,0.441,0,2,0,258,583,0.443,0.441,126,190,0.663,221,421,642,93,65,32,148,318,642,0,"",0
"132","paxsojo01",1988,"John Paxson",27,"CHI","PG",81,30,1888,287,582,0.493,33,95,0.347,254,487,0.522,0.521,33,45,0.733,16,88,104,303,49,1,64,154,640,0,"",0
"133","frankte01",1988,"Tellis Frank",22,"GSW","PF",78,29,1597,242,565,0.428,0,1,0,242,564,0.429,0.428,150,207,0.725,95,235,330,111,53,23,109,267,634,0,"",0
"134","washipe01",1988,"Pearl Washington",24,"NJN","PG",68,10,1379,245,547,0.448,11,49,0.224,234,498,0.47,0.458,132,189,0.698,54,64,118,206,91,4,141,163,633,0,"",0
"135","hodgecr01",1988,"Craig Hodges",27,"2TM","SG",66,0,1445,242,523,0.463,86,175,0.491,156,348,0.448,0.545,59,71,0.831,19,59,78,153,46,2,77,118,629,0,"",0
"136","pippesc01",1988,"Scottie Pippen",22,"CHI","SF",79,0,1650,261,564,0.463,4,23,0.174,257,541,0.475,0.466,99,172,0.576,115,183,298,169,91,52,131,214,625,0,"",0
