"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Trp.Dbl","Awards","Playoffs"
"15","hardaan01",1995,"Anfernee Hardaway",23,"ORL","PG",77,77,2901,585,1142,0.512,87,249,0.349,498,893,0.558,0.55,356,463,0.769,139,197,336,551,130,26,258,158,1613,1,"MVP-10,AS,NBA1",0
"16","robincl02",1995,"Clifford Robinson",28,"POR","SF",75,73,2725,597,1320,0.452,142,383,0.371,455,937,0.486,0.506,265,382,0.694,152,271,423,198,79,82,158,240,1601,0,"",0
"17","millere01",1995,"Reggie Miller",29,"IND","SG",81,81,2665,505,1092,0.462,195,470,0.415,310,622,0.498,0.552,383,427,0.897,30,180,210,242,98,16,151,157,1588,0,"AS,NBA3",0
"18","schrede01",1995,"Detlef Schrempf",32,"SEA","SF",82,82,2886,521,997,0.523,93,181,0.514,428,816,0.525,0.569,437,521,0.839,135,373,508,310,93,35,176,252,1572,0,"AS,NBA3",0
"19","barklch01",1995,"Charles Barkley",31,"PHO","PF",68,66,2382,554,1141,0.486,74,219,0.338,480,922,0.521,0.518,379,507,0.748,203,553,756,276,110,45,150,201,1561,0,"MVP-6,AS,NBA2",0
"20","rideris01",1995,"Isaiah Rider",23,"MIN","SG",75,67,2645,558,1249,0.447,139,396,0.351,419,853,0.491,0.502,277,339,0.817,90,159,249,245,69,23,232,194,1532,0,"",0
"21","kempsh01",1995,"Shawn Kemp",25,"SEA","PF",82,79,2679,545,997,0.547,2,7,0.286,543,990,0.548,0.548,438,585,0.749,318,575,893,149,102,122,259,337,1530,0,"AS,NBA2",0
"22","johnsla02",1995,"Larry Johnson",25,"CHH","PF",81,81,3234,585,1219,0.48,81,210,0.386,504,1009,0.5,0.513,274,354,0.774,190,395,585,369,78,28,207,174,1525,1,"AS",0
"23","elliose01",1995,"Sean Elliott",26,"SAS","SF",81,81,2858,502,1072,0.468,136,333,0.408,366,739,0.495,0.532,326,404,0.807,63,224,287,206,78,38,151,216,1466,0,"",0
"24","bakervi01",1995,"Vin Baker",23,"MIL","PF",82,82,3361,594,1229,0.483,7,24,0.292,587,1205,0.487,0.486,256,432,0.593,289,557,846,296,86,116,221,277,1451,1,"AS",0
"25","sprewla01",1995,"Latrell Sprewell",24,"GSW","SG",69,69,2771,490,1171,0.418,90,326,0.276,400,845,0.473,0.457,350,448,0.781,58,198,256,279,112,46,230,108,1420,0,"AS",0
"26","vaughlo01",1995,"Loy Vaught",26,"LAC","PF",80,79,2966,609,1185,0.514,7,33,0.212,602,1152,0.523,0.517,176,248,0.71,261,511,772,139,104,29,166,243,1401,0,"",0
"27","smitsri01",1995,"Rik Smits",28,"IND","C",78,78,2381,558,1060,0.526,0,2,0,558,1058,0.527,0.526,284,377,0.753,192,409,601,111,40,79,189,278,1400,0,"",0
"28","hillgr01",1995,"Grant Hill",22,"DET","SF",70,69,2678,508,1064,0.477,4,27,0.148,504,1037,0.486,0.479,374,511,0.732,125,320,445,353,124,62,202,203,1394,1,"ROY-1,AS",0
"29","blaylmo01",1995,"Mookie Blaylock",27,"ATL","PG",80,80,3069,509,1198,0.425,199,555,0.359,310,643,0.482,0.508,156,214,0.729,117,276,393,616,200,26,242,164,1373,2,"DEF1",0
"30","weathcl01",1995,"Clarence Weatherspoon",24,"PHI","SF",76,76,2991,543,1238,0.439,4,21,0.19,539,1217,0.443,0.44,283,377,0.751,144,382,526,215,115,67,191,195,1373,0,"",0
"31","wilkido01",1995,"Dominique Wilkins",35,"BOS","SF",77,64,2423,496,1169,0.424,112,289,0.388,384,880,0.436,0.472,266,340,0.782,157,244,401,166,61,14,173,130,1370,0,"",0
"32","vanexni01",1995,"Nick Van Exel",23,"LAL","PG",80,80,2944,465,1107,0.42,183,511,0.358,282,596,0.473,0.503,235,300,0.783,27,196,223,660,97,6,220,157,1348,0,"",0
"33","hornaje01",1995,"Jeff Hornacek",31,"UTA","SG",81,81,2696,482,937,0.514,89,219,0.406,393,718,0.547,0.562,284,322,0.882,53,157,210,347,129,17,145,181,1337,0,"",0
"34","laettch01",1995,"Christian Laettner",25,"MIN","C",81,80,2770,450,920,0.489,13,40,0.325,437,880,0.497,0.496,409,500,0.818,164,449,613,234,101,87,225,302,1322,0,"",0
"35","dayto01",1995,"Todd Day",25,"MIL","SG",82,81,2717,445,1049,0.424,163,418,0.39,282,631,0.447,0.502,257,341,0.754,95,227,322,134,104,63,157,283,1310,0,"",0
"36","jacksji01",1995,"Jim Jackson",24,"DAL","SG",51,51,1982,484,1026,0.472,35,110,0.318,449,916,0.49,0.489,306,380,0.805,120,140,260,191,28,12,160,92,1309,0,"",0
"37","smithst01",1995,"Steve Smith",25,"2TM","SG",80,61,2665,428,1005,0.426,137,416,0.329,291,589,0.494,0.494,312,371,0.841,104,172,276,274,62,33,155,225,1305,0,"",0
"38","cheanca01",1995,"Calbert Cheaney",23,"WSB","SG",78,71,2651,512,1129,0.453,96,283,0.339,416,846,0.492,0.496,173,213,0.812,105,216,321,177,80,21,151,215,1293,0,"",0
"39","majerda01",1995,"Dan Majerle",29,"PHO","SF",82,46,3091,438,1031,0.425,199,548,0.363,239,483,0.495,0.521,206,282,0.73,104,271,375,340,96,38,105,155,1281,0,"AS",0
"40","divacvl01",1995,"Vlade Divac",26,"LAL","C",80,80,2807,485,957,0.507,10,53,0.189,475,904,0.525,0.512,297,382,0.777,261,568,829,329,109,174,205,305,1277,1,"",0
"41","kukocto01",1995,"Toni Kukoč",26,"CHI","SF",81,55,2584,487,967,0.504,62,198,0.313,425,769,0.553,0.536,235,314,0.748,155,285,440,372,102,16,165,163,1271,1,"",0
"42","anderke01",1995,"Kenny Anderson",24,"NJN","PG",72,70,2689,411,1031,0.399,97,294,0.33,314,737,0.426,0.446,348,414,0.841,73,177,250,680,103,14,225,184,1267,0,"",0
"43","cebalce01",1995,"Cedric Ceballos",25,"LAL","SF",58,54,2029,497,977,0.509,58,146,0.397,439,831,0.528,0.538,209,292,0.716,169,295,464,105,60,19,143,131,1261,0,"MVP-15,AS",0
"44","williwa02",1995,"Walt Williams",24,"SAC","SF",77,77,2739,445,998,0.446,103,296,0.348,342,702,0.487,0.497,266,364,0.731,100,245,345,316,123,63,243,265,1259,0,"",0
"45","hardati01",1995,"Tim Hardaway",28,"GSW","PG",62,62,2321,430,1007,0.427,168,444,0.378,262,563,0.465,0.51,219,288,0.76,46,144,190,578,88,12,214,155,1247,0,"",0
"46","brownde01",1995,"Dee Brown",26,"BOS","SG",79,69,2792,437,977,0.447,126,327,0.385,311,650,0.478,0.512,236,277,0.852,63,186,249,301,110,49,146,181,1236,0,"",0
"47","starkjo01",1995,"John Starks",29,"NYK","SG",80,78,2725,419,1062,0.395,217,611,0.355,202,451,0.448,0.497,168,228,0.737,34,185,219,411,92,4,160,257,1223,0,"",0
"48","dumarjo01",1995,"Joe Dumars",31,"DET","SG",67,67,2544,417,970,0.43,103,338,0.305,314,632,0.497,0.483,277,344,0.805,47,111,158,368,72,7,219,153,1214,0,"AS",0
"49","gilliar01",1995,"Armen Gilliam",30,"NJN","PF",82,30,2472,455,905,0.503,0,2,0,455,903,0.504,0.503,302,392,0.77,192,421,613,99,67,89,152,171,1212,0,"6MOY-9",0
"50","stricro02",1995,"Rod Strickland",28,"POR","PG",64,61,2267,441,946,0.466,46,123,0.374,395,823,0.48,0.49,283,380,0.745,73,244,317,562,123,9,209,118,1211,1,"",0
"51","stockjo01",1995,"John Stockton",32,"UTA","PG",82,82,2867,429,791,0.542,102,227,0.449,327,564,0.58,0.607,246,306,0.804,57,194,251,1011,194,22,267,215,1206,0,"MVP-8,AS,NBA1,DEF2",0
"52","anderni01",1995,"Nick Anderson",27,"ORL","SG",76,76,2588,439,923,0.476,179,431,0.415,260,492,0.528,0.573,143,203,0.704,85,250,335,314,125,22,141,124,1200,0,"",0
"53","hawkihe01",1995,"Hersey Hawkins",28,"CHH","SG",82,82,2731,390,809,0.482,131,298,0.44,259,511,0.507,0.563,261,301,0.867,60,254,314,262,122,18,150,178,1172,0,"",0
"54","abdulma02",1995,"Mahmoud Abdul-Rauf",25,"DEN","PG",73,43,2082,472,1005,0.47,83,215,0.386,389,790,0.492,0.511,138,156,0.885,32,105,137,263,77,9,119,126,1165,0,"",0
"55","willike02",1995,"Kevin Willis",32,"2TM","PF",67,63,2390,473,1015,0.466,3,15,0.2,470,1000,0.47,0.467,205,297,0.69,227,505,732,86,60,36,162,215,1154,0,"",0
"56","armstbj01",1995,"B.J. Armstrong",27,"CHI","PG",82,82,2577,418,894,0.468,108,253,0.427,310,641,0.484,0.528,206,233,0.884,25,161,186,244,84,8,103,159,1150,0,"",0
"57","colemde01",1995,"Derrick Coleman",27,"NJN","PF",56,54,2103,371,875,0.424,28,120,0.233,343,755,0.454,0.44,376,490,0.767,167,424,591,187,35,94,172,162,1146,0,"",0
"58","murrala01",1995,"Lamond Murray",21,"LAC","SF",81,61,2556,439,1093,0.402,65,218,0.298,374,875,0.427,0.431,199,264,0.754,132,222,354,133,72,55,163,180,1142,0,"",0
"59","radjadi01",1995,"Dino Radja",27,"BOS","PF",66,48,2147,450,919,0.49,0,1,0,450,918,0.49,0.49,233,307,0.759,149,424,573,111,60,86,159,232,1133,0,"",0
"60","millste01",1995,"Terry Mills",27,"DET","PF",72,69,2514,417,933,0.447,109,285,0.382,308,648,0.475,0.505,175,219,0.799,124,434,558,160,68,33,144,253,1118,0,"",0
"61","howarju01",1995,"Juwan Howard",21,"WSB","PF",65,52,2348,455,931,0.489,0,7,0,455,924,0.492,0.489,194,292,0.664,184,361,545,165,52,15,166,236,1104,0,"ROY-5",0
"62","houstal01",1995,"Allan Houston",23,"DET","SG",76,39,1996,398,859,0.463,158,373,0.424,240,486,0.494,0.555,147,171,0.86,29,138,167,164,61,14,113,182,1101,0,"",0
"63","johnsav01",1995,"Avery Johnson",29,"SAS","PG",82,82,3011,448,863,0.519,3,22,0.136,445,841,0.529,0.521,202,295,0.685,49,159,208,670,114,13,207,154,1101,0,"",0
"64","webbech01",1995,"Chris Webber",21,"WSB","PF",54,52,2067,464,938,0.495,40,145,0.276,424,793,0.535,0.516,117,233,0.502,200,318,518,256,83,85,167,186,1085,3,"",0
"65","mckeyde01",1995,"Derrick McKey",28,"IND","SF",81,81,2805,411,833,0.493,32,89,0.36,379,744,0.509,0.513,221,297,0.744,125,269,394,276,125,49,168,260,1075,0,"DPOY-6,DEF2",0
"66","grantbr01",1995,"Brian Grant",22,"SAC","PF",80,59,2289,413,809,0.511,1,4,0.25,412,805,0.512,0.511,231,363,0.636,207,391,598,99,49,116,163,276,1058,0,"ROY-5",0
"67","augmost01",1995,"Stacey Augmon",26,"ATL","SG",76,76,2362,397,876,0.453,7,26,0.269,390,850,0.459,0.457,252,346,0.728,157,211,368,197,100,47,152,163,1053,0,"",0
"68","perkisa01",1995,"Sam Perkins",33,"SEA","C",82,37,2356,346,742,0.466,136,343,0.397,210,399,0.526,0.558,215,269,0.799,96,302,398,135,72,45,77,186,1043,0,"",0
"69","gillke01",1995,"Kendall Gill",26,"SEA","SG",73,58,2125,392,858,0.457,63,171,0.368,329,687,0.479,0.494,155,209,0.742,99,191,290,192,117,28,138,186,1002,0,"",0
"70","owensbi01",1995,"Billy Owens",25,"MIA","SG",70,60,2296,403,820,0.491,2,22,0.091,401,798,0.503,0.493,194,313,0.62,203,299,502,246,80,30,204,205,1002,1,"",0
"71","willire01",1995,"Reggie Williams",30,"DEN","SF",74,70,2198,388,846,0.459,85,266,0.32,303,580,0.522,0.509,132,174,0.759,94,235,329,231,114,67,124,264,993,1,"",0
"72","millsch01",1995,"Chris Mills",25,"CLE","SF",80,79,2814,359,855,0.42,94,240,0.392,265,615,0.431,0.475,174,213,0.817,99,267,366,154,59,35,120,242,986,0,"",0
"73","rogerro01",1995,"Rodney Rogers",23,"DEN","PF",80,77,2142,375,769,0.488,50,148,0.338,325,621,0.523,0.52,179,275,0.651,132,253,385,161,95,46,173,281,979,0,"",0
"74","murdoer01",1995,"Eric Murdock",26,"MIL","PG",75,32,2158,338,814,0.415,90,240,0.375,248,574,0.432,0.471,211,267,0.79,48,166,214,482,113,12,194,139,977,0,"",0
"75","guglito01",1995,"Tom Gugliotta",25,"3TM","PF",77,63,2568,371,837,0.443,60,186,0.323,311,651,0.478,0.479,174,252,0.69,165,407,572,279,132,62,189,203,976,0,"",0
"76","smithch01",1995,"Charles Smith",29,"NYK","SF",76,58,2150,352,747,0.471,7,31,0.226,345,716,0.482,0.476,255,322,0.792,144,180,324,120,49,95,147,286,966,0,"",0
"77","hillty01",1995,"Tyrone Hill",26,"CLE","C",70,67,2397,350,694,0.504,0,1,0,350,693,0.505,0.504,263,397,0.662,269,496,765,55,55,41,151,245,963,0,"AS",0
"78","douglsh01",1995,"Sherman Douglas",28,"BOS","PG",65,43,2048,365,769,0.475,20,82,0.244,345,687,0.502,0.488,204,296,0.689,48,122,170,446,80,2,162,152,954,0,"",0
"79","morrich01",1995,"Chris Morris",29,"NJN","SF",71,49,2131,351,856,0.41,106,317,0.334,245,539,0.455,0.472,142,195,0.728,181,221,402,147,86,51,117,155,950,0,"",0
"80","grantho01",1995,"Horace Grant",29,"ORL","PF",74,74,2693,401,707,0.567,0,8,0,401,699,0.574,0.567,146,211,0.692,223,492,715,173,76,88,85,203,948,0,"DEF2",0
"81","mutomdi01",1995,"Dikembe Mutombo",28,"DEN","C",82,82,3100,349,628,0.556,0,0,NA,349,628,0.556,0.556,248,379,0.654,319,710,1029,113,40,321,192,284,946,2,"DPOY-1,AS,DEF2",0
"82","longgr01",1995,"Grant Long",28,"2TM","PF",81,79,2641,342,716,0.478,11,31,0.355,331,685,0.483,0.485,244,325,0.751,191,415,606,131,109,34,155,243,939,0,"",0
"83","delnevi01",1995,"Vinny Del Negro",28,"SAS","SG",75,71,2360,372,766,0.486,66,162,0.407,306,604,0.507,0.529,128,162,0.79,28,164,192,226,61,14,56,179,938,0,"",0
"84","normake01",1995,"Ken Norman",30,"ATL","SF",74,27,1879,388,856,0.453,98,285,0.344,290,571,0.508,0.511,64,140,0.457,103,259,362,94,34,20,96,154,938,0,"",0
"85","thorpot01",1995,"Otis Thorpe",32,"2TM","PF",70,35,2096,385,681,0.565,0,7,0,385,674,0.571,0.565,167,281,0.594,202,356,558,112,41,28,132,224,937,0,"",0
"86","curryde01",1995,"Dell Curry",30,"CHH","SG",69,0,1718,343,778,0.441,154,361,0.427,189,417,0.453,0.54,95,111,0.856,41,127,168,113,55,18,98,144,935,0,"6MOY-2",0
"87","williho01",1995,"Hot Rod Williams",32,"CLE","PF",74,73,2641,366,810,0.452,1,5,0.2,365,805,0.453,0.452,196,286,0.685,173,334,507,192,83,101,149,211,929,0,"",0
"88","kiddja01",1995,"Jason Kidd",21,"DAL","PG",79,79,2668,330,857,0.385,70,257,0.272,260,600,0.433,0.426,192,275,0.698,152,278,430,607,151,24,250,146,922,4,"MVP-13,ROY-1",0
"89","harpede01",1995,"Derek Harper",33,"NYK","PG",80,80,2716,337,756,0.446,106,292,0.363,231,464,0.498,0.516,139,192,0.724,31,163,194,458,79,10,151,219,919,0,"",0
"90","westdo01",1995,"Doug West",27,"MIN","SG",71,65,2328,351,762,0.461,11,61,0.18,340,701,0.485,0.468,206,246,0.837,60,167,227,185,65,24,126,250,919,0,"",0
"91","ellisda01",1995,"Dale Ellis",34,"DEN","SF",81,3,1996,351,774,0.453,106,263,0.403,245,511,0.479,0.522,110,127,0.866,56,166,222,57,37,9,81,142,918,0,"",0
"92","greenac01",1995,"A.C. Green",31,"PHO","SF",82,52,2687,311,617,0.504,43,127,0.339,268,490,0.547,0.539,251,343,0.732,194,475,669,127,55,31,114,146,916,0,"",0
"93","campbel01",1995,"Elden Campbell",26,"LAL","PF",73,59,2076,360,785,0.459,0,1,0,360,784,0.459,0.459,193,290,0.666,168,277,445,92,69,132,98,246,913,0,"",0
"94","stithbr01",1995,"Bryant Stith",24,"DEN","SG",81,51,2329,312,661,0.472,20,68,0.294,292,593,0.492,0.487,267,324,0.824,95,173,268,153,91,18,110,142,911,0,"",0
"95","marshdo01",1995,"Donyell Marshall",21,"2TM","SF",72,31,2086,345,876,0.394,69,243,0.284,276,633,0.436,0.433,147,222,0.662,137,268,405,105,45,88,115,157,906,0,"",0
"96","wrighsh01",1995,"Sharone Wright",22,"PHI","C",79,49,2044,361,776,0.465,0,8,0,361,768,0.47,0.465,182,282,0.645,191,281,472,48,37,104,151,246,904,0,"",0
"97","jonesed02",1995,"Eddie Jones",23,"LAL","SG",64,58,1981,342,744,0.46,91,246,0.37,251,498,0.504,0.521,122,169,0.722,79,170,249,128,131,41,75,175,897,0,"ROY-4",0
"98","brandte01",1995,"Terrell Brandon",24,"CLE","PG",67,41,1961,341,762,0.448,48,121,0.397,293,641,0.457,0.479,159,186,0.855,35,151,186,363,107,14,144,118,889,0,"",0
"99","phillbo01",1995,"Bobby Phills",25,"CLE","SG",80,79,2500,338,816,0.414,19,55,0.345,319,761,0.419,0.426,183,235,0.779,90,175,265,180,115,25,113,206,878,1,"",0
"100","webbsp01",1995,"Spud Webb",31,"SAC","PG",76,76,2458,302,689,0.438,48,145,0.331,254,544,0.467,0.473,226,242,0.934,29,145,174,468,75,8,185,148,878,0,"",0
"101","polynol01",1995,"Olden Polynice",30,"SAC","C",81,81,2534,376,691,0.544,1,1,1,375,690,0.543,0.545,124,194,0.639,277,448,725,62,48,52,113,238,877,0,"",0
"102","richapo01",1995,"Pooh Richardson",28,"LAC","PG",80,77,2864,353,897,0.394,87,244,0.357,266,653,0.407,0.442,81,125,0.648,38,223,261,632,129,12,171,218,874,1,"",0
"103","persoch01",1995,"Chuck Person",30,"SAS","SF",81,1,2033,317,750,0.423,172,445,0.387,145,305,0.475,0.537,66,102,0.647,49,209,258,106,45,12,102,198,872,0,"6MOY-3",0
"104","rooksse01",1995,"Sean Rooks",25,"MIN","C",80,70,2405,289,615,0.47,0,5,0,289,610,0.474,0.47,290,381,0.761,165,321,486,97,29,71,142,208,868,0,"",0
"105","boguemu01",1995,"Muggsy Bogues",30,"CHH","PG",78,78,2629,348,730,0.477,6,30,0.2,342,700,0.489,0.481,160,180,0.889,51,206,257,675,103,0,132,151,862,0,"",0
"106","maxweve01",1995,"Vernon Maxwell",29,"HOU","SG",64,54,2038,306,777,0.394,143,441,0.324,163,336,0.485,0.486,99,144,0.688,18,146,164,274,75,13,137,157,854,0,"",0
"107","smithke01",1995,"Kenny Smith",29,"HOU","PG",81,81,2030,287,593,0.484,142,331,0.429,145,262,0.553,0.604,126,148,0.851,27,128,155,323,71,10,123,109,842,0,"",0
"108","deherte01",1995,"Terry Dehere",23,"LAC","PG",80,28,1774,279,685,0.407,48,163,0.294,231,522,0.443,0.442,229,292,0.784,35,117,152,225,45,7,157,200,835,0,"",0
"109","jonespo01",1995,"Popeye Jones",24,"DAL","PF",80,80,2385,372,839,0.443,1,12,0.083,371,827,0.449,0.444,80,124,0.645,329,515,844,163,35,27,124,267,825,0,"",0
"110","mannida01",1995,"Danny Manning",28,"PHO","PF",46,19,1510,340,622,0.547,6,21,0.286,334,601,0.556,0.551,136,202,0.673,97,179,276,154,41,57,121,176,822,0,"",0
"111","davishu01",1995,"Hubert Davis",24,"NYK","SG",82,4,1697,296,617,0.48,131,288,0.455,165,329,0.502,0.586,97,120,0.808,30,80,110,150,35,11,87,146,820,0,"",0
"112","conloma01",1995,"Marty Conlon",27,"MIL","C",82,3,2064,344,647,0.532,8,29,0.276,336,618,0.544,0.538,119,194,0.613,160,266,426,110,42,18,123,218,815,0,"",0
"113","persowe01",1995,"Wesley Person",23,"PHO","SG",78,56,1800,309,638,0.484,116,266,0.436,193,372,0.519,0.575,80,101,0.792,67,134,201,105,48,24,79,149,814,0,"",0
"114","burtowi01",1995,"Willie Burton",26,"PHI","SF",53,31,1564,243,606,0.401,106,275,0.385,137,331,0.414,0.488,220,267,0.824,49,115,164,96,32,19,122,167,812,0,"",0
"115","skilesc01",1995,"Scott Skiles",30,"WSB","PG",62,62,2077,265,583,0.455,96,228,0.421,169,355,0.476,0.537,179,202,0.886,26,133,159,452,70,6,172,135,805,0,"",0
"116","scottby01",1995,"Byron Scott",33,"IND","PG",80,1,1528,265,583,0.455,79,203,0.389,186,380,0.489,0.522,193,227,0.85,18,133,151,108,61,13,119,123,802,0,"6MOY-6",0
"117","scottde01",1995,"Dennis Scott",26,"ORL","SF",62,10,1499,283,645,0.439,150,352,0.426,133,293,0.454,0.555,86,114,0.754,25,121,146,131,45,14,57,119,802,0,"6MOY-5",0
"118","gatlich01",1995,"Chris Gatling",27,"GSW","PF",58,22,1470,324,512,0.633,0,1,0,324,511,0.634,0.633,148,250,0.592,144,299,443,51,39,52,117,184,796,0,"6MOY-8",0
"119","perryel01",1995,"Elliot Perry",25,"PHO","PG",82,51,1977,306,588,0.52,25,60,0.417,281,528,0.532,0.542,158,195,0.81,51,100,151,394,156,4,163,142,795,0,"",0
"120","langan01",1995,"Andrew Lang",28,"ATL","C",82,63,2340,320,677,0.473,2,3,0.667,318,674,0.472,0.474,152,188,0.809,154,302,456,72,45,144,108,271,794,0,"",0
"121","davisda01",1995,"Dale Davis",25,"IND","PF",74,70,2346,324,576,0.563,0,1,0,324,575,0.563,0.563,138,259,0.533,259,437,696,58,72,116,124,222,786,0,"",0
"122","cassesa01",1995,"Sam Cassell",25,"HOU","PG",82,1,1882,253,593,0.427,63,191,0.33,190,402,0.473,0.48,214,254,0.843,38,173,211,405,94,14,167,209,783,0,"",0
"123","montrer01",1995,"Eric Montross",23,"BOS","C",78,75,2315,307,575,0.534,0,1,0,307,574,0.535,0.534,167,263,0.635,196,370,566,36,29,61,112,299,781,0,"",0
"124","bradlsh01",1995,"Shawn Bradley",22,"PHI","C",82,59,2365,315,693,0.455,0,3,0,315,690,0.457,0.455,148,232,0.638,243,416,659,53,54,274,142,338,778,0,"",0
"125","sealyma01",1995,"Malik Sealy",24,"LAC","SG",60,41,1604,291,669,0.435,22,73,0.301,269,596,0.451,0.451,174,223,0.78,77,137,214,107,72,25,83,173,778,0,"",0
"126","masonan01",1995,"Anthony Mason",28,"NYK","PF",77,11,2496,287,507,0.566,0,1,0,287,506,0.567,0.566,191,298,0.641,182,468,650,240,69,21,123,253,765,0,"6MOY-1",0
"127","pricema01",1995,"Mark Price",30,"CLE","PG",48,34,1375,253,612,0.413,103,253,0.407,150,359,0.418,0.498,148,162,0.914,25,87,112,335,35,4,142,50,757,0,"",0
"128","willibu01",1995,"Buck Williams",34,"POR","PF",82,82,2422,309,604,0.512,1,2,0.5,308,602,0.512,0.512,138,205,0.673,251,418,669,78,67,69,119,254,757,0,"",0
"129","peelean01",1995,"Anthony Peeler",25,"LAL","SG",73,24,1559,285,659,0.432,84,216,0.389,201,443,0.454,0.496,102,128,0.797,62,106,168,122,52,13,82,143,756,0,"",0
"130","harrilu01",1995,"Lucious Harris",24,"DAL","SG",79,31,1695,280,610,0.459,55,142,0.387,225,468,0.481,0.504,136,170,0.8,85,135,220,132,58,14,77,105,751,0,"",0
"131","burresc01",1995,"Scott Burrell",24,"CHH","SF",65,62,2014,277,593,0.467,96,235,0.409,181,358,0.506,0.548,100,144,0.694,96,272,368,161,75,40,85,187,750,0,"",0
"132","carran01",1995,"Antoine Carr",33,"UTA","C",78,4,1677,290,546,0.531,1,4,0.25,289,542,0.533,0.532,165,201,0.821,81,184,265,67,24,68,87,253,746,0,"6MOY-7",0
"133","masseto01",1995,"Tony Massenburg",27,"LAC","C",80,50,2127,282,601,0.469,0,3,0,282,598,0.472,0.469,177,235,0.753,160,295,455,67,48,58,118,253,741,0,"",0
"134","benoida01",1995,"David Benoit",26,"UTA","SF",71,67,1841,285,587,0.486,38,115,0.33,247,472,0.523,0.518,132,157,0.841,96,272,368,58,45,47,75,183,740,0,"",0
"135","chapmre01",1995,"Rex Chapman",27,"WSB","SG",45,29,1468,254,639,0.397,86,274,0.314,168,365,0.46,0.465,137,159,0.862,23,90,113,128,67,15,62,85,731,0,"",0
"136","johnske02",1995,"Kevin Johnson",28,"PHO","PG",47,35,1352,246,523,0.47,4,26,0.154,242,497,0.487,0.474,234,289,0.81,32,83,115,360,47,18,105,88,730,0,"",0
