"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Trp.Dbl","Awards","Playoffs"
"140","suggsja01",2026,"Jalen Suggs",24,"ORL","PG",23,23,584,121,257,0.471,44,133,0.331,77,124,0.621,0.556,60,70,0.857,17,67,84,107,43,12,61,69,346,0,NA,0
"141","hachiru01",2026,"Rui Hachimura",27,"LAL","PF",27,27,877,134,257,0.521,49,110,0.445,85,147,0.578,0.617,27,36,0.75,21,81,102,24,16,6,23,50,344,0,NA,0
"142","hartjo01",2026,"Josh Hart",30,"NYK","SF",28,14,849,129,259,0.498,44,113,0.389,85,146,0.582,0.583,41,49,0.837,49,176,225,142,38,8,60,71,343,1,NA,0
"143","allenja01",2026,"Jarrett Allen",27,"CLE","C",25,25,643,135,227,0.595,1,6,0.167,134,221,0.606,0.597,71,92,0.772,51,143,194,51,24,20,41,45,342,0,NA,0
"144","moranja01",2026,"Ja Morant",26,"MEM","PG",18,18,510,118,294,0.401,16,77,0.208,102,217,0.47,0.429,90,100,0.9,7,51,58,136,18,3,64,34,342,0,NA,0
"145","greenaj01",2026,"A.J. Green",26,"MIL","SG",33,33,965,108,250,0.432,97,227,0.427,11,23,0.478,0.626,23,29,0.793,7,81,88,67,22,3,28,86,336,0,NA,0
"146","monkma01",2026,"Malik Monk",27,"SAC","SG",29,0,625,119,278,0.428,51,125,0.408,68,153,0.444,0.52,42,51,0.824,10,47,57,64,23,11,38,44,331,0,NA,0
"147","johnstr03",2026,"Tre Johnson",19,"WAS","SG",27,9,642,119,263,0.452,56,136,0.412,63,127,0.496,0.559,36,40,0.9,13,66,79,45,15,10,40,44,330,0,NA,0
"148","johnsca02",2026,"Cameron Johnson",29,"DEN","SF",28,28,857,113,245,0.461,54,126,0.429,59,119,0.496,0.571,47,58,0.81,20,80,100,66,17,8,27,63,327,0,NA,0
"149","walkeja02",2026,"Jarace Walker",22,"IND","PF",36,12,842,107,297,0.36,52,156,0.333,55,141,0.39,0.448,57,72,0.792,15,139,154,66,20,12,59,56,323,0,NA,0
"150","quetane01",2026,"Neemias Queta",26,"BOS","C",32,32,787,140,212,0.66,0,4,0,140,208,0.673,0.66,42,70,0.6,90,155,245,47,25,42,27,93,322,0,NA,0
"151","mitchda01",2026,"Davion Mitchell",27,"MIA","PG",34,34,1025,129,268,0.481,39,99,0.394,90,169,0.533,0.554,23,36,0.639,12,73,85,253,42,4,60,98,320,0,NA,0
"152","carrica01",2026,"Bub Carrington",20,"WAS","PG",34,11,909,110,274,0.401,66,153,0.431,44,121,0.364,0.522,32,46,0.696,14,115,129,147,16,6,73,81,318,0,NA,0
"153","laravja01",2026,"Jake LaRavia",24,"LAL","PF",33,12,862,115,247,0.466,36,110,0.327,79,137,0.577,0.538,52,71,0.732,52,90,142,66,44,15,35,78,318,0,NA,0
"154","porteke02",2026,"Kevin Porter Jr.",25,"MIL","PG",17,17,575,108,232,0.466,33,86,0.384,75,146,0.514,0.537,68,79,0.861,12,75,87,132,38,6,55,37,317,1,NA,0
"155","sensabr01",2026,"Brice Sensabaugh",22,"UTA","SF",33,5,628,109,257,0.424,50,152,0.329,59,105,0.562,0.521,49,57,0.86,23,66,89,49,23,5,38,60,317,0,NA,0
"156","stewais01",2026,"Isaiah Stewart",24,"DET","C",32,9,743,121,231,0.524,28,76,0.368,93,155,0.6,0.584,47,64,0.734,61,119,180,37,8,66,42,101,317,0,NA,0
"157","baileac01",2026,"Ace Bailey",19,"UTA","SF",30,21,715,123,281,0.438,45,126,0.357,78,155,0.503,0.518,20,30,0.667,43,55,98,46,22,11,37,74,311,0,NA,0
"158","filipky01",2026,"Kyle Filipowski",22,"UTA","C",33,12,744,113,245,0.461,28,90,0.311,85,155,0.548,0.518,56,80,0.7,54,148,202,70,18,18,41,91,310,0,NA,0
"159","trentga02",2026,"Gary Trent Jr.",27,"MIL","SG",34,17,879,106,274,0.387,72,194,0.371,34,80,0.425,0.518,26,32,0.813,4,42,46,54,26,2,22,51,310,0,NA,0
"160","harrito02",2026,"Tobias Harris",33,"DET","PF",23,23,631,111,244,0.455,31,93,0.333,80,151,0.53,0.518,56,66,0.848,24,81,105,57,14,6,23,47,309,0,NA,0
"161","whiteco01",2026,"Coby White",25,"CHI","SG",16,14,449,97,218,0.445,35,108,0.324,62,110,0.564,0.525,78,98,0.796,5,46,51,75,11,0,47,34,307,0,NA,0
"162","dasiltr01",2026,"Tristan Da Silva",24,"ORL","SF",32,11,749,113,258,0.438,48,130,0.369,65,128,0.508,0.531,26,32,0.813,25,96,121,37,24,7,29,46,300,0,NA,0
"163","poolejo01",2026,"Jordan Poole",26,"NOP","PG",18,5,499,90,244,0.369,46,152,0.303,44,92,0.478,0.463,74,81,0.914,5,29,34,67,12,8,30,47,300,0,NA,0
"164","demineg01",2026,"Egor Dёmin",19,"BRK","PG",30,23,732,104,266,0.391,67,180,0.372,37,86,0.43,0.517,23,26,0.885,14,85,99,103,27,9,56,57,298,0,NA,0
"165","mcbrimi01",2026,"Miles McBride",25,"NYK","SG",24,10,645,100,224,0.446,69,155,0.445,31,69,0.449,0.6,29,34,0.853,17,46,63,57,17,5,18,42,298,0,NA,0
"166","goodwjo01",2026,"Jordan Goodwin",27,"PHO","PG",32,2,692,112,275,0.407,50,139,0.36,62,136,0.456,0.498,21,27,0.778,62,84,146,69,45,5,39,54,295,0,NA,0
"167","allengr01",2026,"Grayson Allen",30,"PHO","SG",18,18,559,100,232,0.431,58,148,0.392,42,84,0.5,0.556,36,45,0.8,9,40,49,74,30,4,31,44,294,0,NA,0
"168","willija06",2026,"Jalen Williams",24,"OKC","SG",17,17,502,114,245,0.465,14,45,0.311,100,200,0.5,0.494,51,59,0.864,14,75,89,93,25,7,34,37,293,0,NA,0
"169","harpedy01",2026,"Dylan Harper",19,"SAS","SG",25,0,540,115,257,0.447,17,63,0.27,98,194,0.505,0.481,44,61,0.721,22,59,81,94,27,4,39,51,291,0,NA,0
"170","raynama01",2026,"Maxime Raynaud",22,"SAC","C",28,14,641,122,224,0.545,7,22,0.318,115,202,0.569,0.56,39,55,0.709,53,125,178,30,12,15,28,71,290,0,NA,0
"171","baglema01",2026,"Marvin Bagley III",26,"WAS","PF",29,7,564,119,185,0.643,6,14,0.429,113,171,0.661,0.659,45,64,0.703,71,89,160,47,14,20,30,65,289,0,NA,0
"172","fontesi01",2026,"Simone Fontecchio",30,"MIA","SF",34,1,582,92,238,0.387,61,169,0.361,31,69,0.449,0.515,44,55,0.8,17,78,95,52,15,5,31,51,289,0,NA,0
"173","mykhasv01",2026,"Svi Mykhailiuk",28,"UTA","SF",32,32,794,108,229,0.472,60,151,0.397,48,78,0.615,0.603,13,14,0.929,24,58,82,62,17,3,25,41,289,0,NA,0
"174","caldwke01",2026,"Kentavious Caldwell-Pope",32,"MEM","SG",34,13,743,97,237,0.409,44,121,0.364,53,116,0.457,0.502,50,54,0.926,13,68,81,106,29,7,43,38,288,0,NA,0
"175","nurkiju01",2026,"Jusuf Nurkić",31,"UTA","C",29,24,736,114,226,0.504,15,45,0.333,99,181,0.547,0.538,44,83,0.53,73,203,276,126,37,11,74,92,287,0,NA,0
"176","postqu01",2026,"Quinten Post",25,"GSW","PF",36,22,664,107,248,0.431,55,162,0.34,52,86,0.605,0.542,18,22,0.818,38,111,149,53,20,19,30,75,287,0,NA,0
"177","valanjo01",2026,"Jonas Valančiūnas",33,"DEN","C",33,1,438,115,194,0.593,3,12,0.25,112,182,0.615,0.601,47,61,0.77,44,110,154,41,7,20,37,67,280,0,NA,0
"178","huffja01",2026,"Jay Huff",27,"IND","C",36,18,698,98,233,0.421,46,157,0.293,52,76,0.684,0.519,37,45,0.822,37,102,139,48,12,79,29,88,279,0,NA,0
"179","loveca01",2026,"Caleb Love",24,"POR","SG",28,0,566,101,266,0.38,53,165,0.321,48,101,0.475,0.479,23,31,0.742,16,53,69,60,13,3,27,37,278,0,NA,0
"180","dunnkr01",2026,"Kris Dunn",31,"LAC","PG",34,28,913,107,216,0.495,40,103,0.388,67,113,0.593,0.588,23,32,0.719,30,70,100,101,51,6,42,81,277,0,NA,0
"181","joeis01",2026,"Isaiah Joe",26,"OKC","SG",27,0,548,86,191,0.45,65,156,0.417,21,35,0.6,0.62,40,43,0.93,13,57,70,40,14,4,20,44,277,0,NA,0
"182","murrake02",2026,"Keegan Murray",25,"SAC","PF",19,18,683,111,259,0.429,25,92,0.272,86,167,0.515,0.477,30,38,0.789,30,86,116,29,23,30,22,37,277,0,NA,0
"183","alvarjo01",2026,"Jose Alvarado",27,"NOP","PG",34,0,753,99,232,0.427,55,150,0.367,44,82,0.537,0.545,19,23,0.826,13,81,94,108,34,4,44,70,272,0,NA,0
"184","smithja04",2026,"Jalen Smith",25,"CHI","C",30,3,531,99,208,0.476,41,114,0.36,58,94,0.617,0.575,32,41,0.78,60,128,188,39,11,25,27,58,271,0,NA,0
"185","georgpa01",2026,"Paul George",35,"PHI","PF",17,17,499,89,218,0.408,43,108,0.398,46,110,0.418,0.507,49,56,0.875,8,85,93,58,21,8,34,38,270,0,NA,0
"186","hollaro01",2026,"Ron Holland",20,"DET","SF",33,5,680,98,240,0.408,21,88,0.239,77,152,0.507,0.452,53,66,0.803,33,103,136,48,47,8,45,76,270,0,NA,0
"187","wallaca01",2026,"Cason Wallace",22,"OKC","SG",35,30,942,102,241,0.423,50,137,0.365,52,104,0.5,0.527,16,20,0.8,27,78,105,78,74,8,29,72,270,0,NA,0
"188","harteis01",2026,"Isaiah Hartenstein",27,"OKC","C",24,24,645,116,180,0.644,0,4,0,116,176,0.659,0.644,37,57,0.649,81,168,249,71,27,18,50,69,269,0,NA,0
"189","porzikr01",2026,"Kristaps Porziņģis",30,"ATL","C",15,12,371,90,187,0.481,26,73,0.356,64,114,0.561,0.551,63,75,0.84,21,62,83,43,8,21,15,50,269,0,NA,0
"190","larsspe01",2026,"Pelle Larsson",24,"MIA","SG",28,18,623,93,200,0.465,31,87,0.356,62,113,0.549,0.543,48,63,0.762,16,59,75,94,17,6,27,52,265,0,NA,0
"191","gordoaa01",2026,"Aaron Gordon",30,"DEN","PF",14,13,390,90,169,0.533,28,65,0.431,62,104,0.596,0.615,56,66,0.848,22,61,83,19,10,3,21,26,264,0,NA,0
"192","willizi02",2026,"Ziaire Williams",24,"BRK","SF",28,3,627,81,198,0.409,45,142,0.317,36,56,0.643,0.523,52,60,0.867,17,51,68,19,31,15,29,53,259,0,NA,0
"193","russeda01",2026,"D'Angelo Russell",29,"DAL","PG",25,3,476,90,222,0.405,33,110,0.3,57,112,0.509,0.48,43,60,0.717,8,51,59,100,12,2,47,30,256,0,NA,0
"194","diabamo01",2026,"Moussa Diabaté",24,"CHO","C",32,6,744,97,157,0.618,0,0,NA,97,157,0.618,0.618,60,90,0.667,118,141,259,42,26,29,26,84,254,0,NA,0
"195","richawi02",2026,"Will Richard",23,"GSW","SG",31,13,605,90,174,0.517,41,105,0.39,49,69,0.71,0.635,33,41,0.805,34,53,87,35,32,2,25,62,254,0,NA,0
"196","hausesa01",2026,"Sam Hauser",28,"BOS","PF",34,6,739,86,229,0.376,76,203,0.374,10,26,0.385,0.541,5,6,0.833,22,98,120,41,18,11,18,39,253,0,NA,0
"197","merrisa01",2026,"Sam Merrill",29,"CLE","SG",19,12,493,84,182,0.462,65,149,0.436,19,33,0.576,0.64,20,23,0.87,13,31,44,47,13,3,18,55,253,0,NA,0
"198","thomaca02",2026,"Cam Thomas",24,"BRK","SG",12,8,310,80,182,0.44,24,66,0.364,56,116,0.483,0.505,68,79,0.861,4,15,19,29,4,1,23,20,252,0,NA,0
"199","brownbr01",2026,"Bruce Brown",29,"DEN","SG",35,1,858,98,211,0.464,17,54,0.315,81,157,0.516,0.505,34,44,0.773,39,109,148,77,36,8,40,85,247,0,NA,0
"200","greendr01",2026,"Draymond Green",35,"GSW","PF",29,29,775,90,210,0.429,42,123,0.341,48,87,0.552,0.529,25,38,0.658,22,149,171,149,25,23,86,94,247,0,NA,0
"201","hieldbu01",2026,"Buddy Hield",33,"GSW","SG",32,3,569,90,215,0.419,46,142,0.324,44,73,0.603,0.526,17,18,0.944,21,59,80,46,27,3,35,43,243,0,NA,0
"202","sharpda01",2026,"Day'Ron Sharpe",24,"BRK","C",32,2,552,92,152,0.605,6,26,0.231,86,126,0.683,0.625,53,82,0.646,66,118,184,77,33,16,48,70,243,0,NA,0
"203","mannte01",2026,"Terance Mann",29,"BRK","SG",30,30,788,86,193,0.446,25,78,0.321,61,115,0.53,0.51,44,50,0.88,43,62,105,113,23,9,32,84,241,0,NA,0
"204","sheadja01",2026,"Jamal Shead",23,"TOR","PG",36,1,738,81,224,0.362,41,125,0.328,40,99,0.404,0.453,38,50,0.76,13,52,65,192,35,5,50,71,241,0,NA,0
"205","greenja02",2026,"Javonte Green",32,"DET","SG",35,3,668,82,190,0.432,34,98,0.347,48,92,0.522,0.521,42,54,0.778,27,70,97,30,43,12,23,54,240,0,NA,0
"206","okorois01",2026,"Isaac Okoro",25,"CHI","SG",27,27,663,89,182,0.489,28,80,0.35,61,102,0.598,0.566,31,41,0.756,31,40,71,37,15,14,19,76,237,0,NA,0
"207","wiggiaa01",2026,"Aaron Wiggins",27,"OKC","SG",23,5,514,89,198,0.449,42,107,0.393,47,91,0.516,0.556,17,24,0.708,14,50,64,38,12,12,25,37,237,0,NA,0
"208","nesmiaa01",2026,"Aaron Nesmith",26,"IND","SF",16,13,472,76,197,0.386,46,116,0.397,30,81,0.37,0.503,38,47,0.809,22,52,74,32,12,10,17,45,236,0,NA,0
"209","mccontj01",2026,"T.J. McConnell",33,"IND","PG",24,0,408,109,199,0.548,7,23,0.304,102,176,0.58,0.565,9,9,1,9,51,60,111,26,5,29,27,234,0,NA,0
"210","kornelu01",2026,"Luke Kornet",30,"SAS","C",27,19,673,88,129,0.682,0,0,NA,88,129,0.682,0.682,57,68,0.838,80,102,182,57,9,39,14,57,233,0,NA,0
"211","smithdr01",2026,"Dru Smith",28,"MIA","SG",36,1,631,80,188,0.426,26,80,0.325,54,108,0.5,0.495,46,56,0.821,28,62,90,95,58,11,35,56,232,0,NA,0
"212","smartma01",2026,"Marcus Smart",31,"LAL","SG",24,17,664,75,187,0.401,37,124,0.298,38,63,0.603,0.5,44,47,0.936,15,51,66,74,33,9,41,69,231,0,NA,0
"213","jamessi01",2026,"Sion James",23,"CHO","SG",35,15,909,72,177,0.407,39,108,0.361,33,69,0.478,0.517,47,55,0.855,19,99,118,60,23,14,29,61,230,0,NA,0
"214","kennalu01",2026,"Luke Kennard",29,"ATL","SG",32,0,648,80,162,0.494,43,99,0.434,37,63,0.587,0.627,27,29,0.931,14,52,66,73,23,1,28,39,230,0,NA,0
"215","dortlu01",2026,"Luguentz Dort",26,"OKC","SF",27,27,736,79,207,0.382,53,157,0.338,26,50,0.52,0.51,16,17,0.941,22,72,94,28,22,15,18,82,227,0,NA,0
"216","jovicni01",2026,"Nikola Jović",22,"MIA","PF",25,1,496,75,191,0.393,30,100,0.3,45,91,0.495,0.471,46,58,0.793,14,85,99,78,17,10,46,46,226,0,NA,0
"217","kalkbry01",2026,"Ryan Kalkbrenner",24,"CHO","C",26,25,665,96,122,0.787,0,2,0,96,120,0.8,0.787,34,47,0.723,67,100,167,16,18,47,30,48,226,0,NA,0
"218","middlkh01",2026,"Khris Middleton",34,"WAS","SF",23,23,562,85,187,0.455,18,55,0.327,67,132,0.508,0.503,36,45,0.8,20,71,91,74,18,8,35,65,224,0,NA,0
"219","willipa01",2026,"Patrick Williams",24,"CHI","PF",33,1,622,78,206,0.379,43,109,0.394,35,97,0.361,0.483,23,35,0.657,23,72,95,39,26,10,29,46,222,0,NA,0
"220","dickgr01",2026,"Gradey Dick",22,"TOR","SG",36,0,561,73,186,0.392,31,101,0.307,42,85,0.494,0.476,43,51,0.843,16,53,69,24,26,4,18,44,220,0,NA,0
"221","colliis01",2026,"Isaiah Collier",21,"UTA","PG",26,2,596,77,153,0.503,12,33,0.364,65,120,0.542,0.542,53,78,0.679,7,56,63,171,18,10,63,59,219,0,NA,0
"222","leverca01",2026,"Caris LeVert",31,"DET","SG",26,0,523,76,174,0.437,33,86,0.384,43,88,0.489,0.532,34,51,0.667,7,39,46,73,22,15,36,35,219,0,NA,0
"223","easonta01",2026,"Tari Eason",24,"HOU","PF",18,6,421,83,162,0.512,40,80,0.5,43,82,0.524,0.636,12,19,0.632,30,71,101,26,20,11,27,36,218,0,NA,0
"224","martity01",2026,"Tyrese Martin",26,"BRK","SG",29,6,566,80,208,0.385,39,121,0.322,41,87,0.471,0.478,17,24,0.708,27,60,87,65,19,3,31,28,216,0,NA,0
"225","joneshe01",2026,"Herbert Jones",27,"NOP","SF",22,22,616,79,194,0.407,31,90,0.344,48,104,0.462,0.487,26,32,0.813,23,58,81,52,37,7,29,73,215,0,NA,0
"226","drumman01",2026,"Andre Drummond",32,"PHI","C",30,14,619,85,164,0.518,15,39,0.385,70,125,0.56,0.564,29,46,0.63,105,170,275,25,16,26,27,63,214,0,NA,0
"227","jenkida01",2026,"Daniss Jenkins",24,"DET","PG",28,6,436,77,175,0.44,27,67,0.403,50,108,0.463,0.517,32,40,0.8,16,31,47,80,23,1,36,36,213,0,NA,0
"228","jacksis01",2026,"Isaiah Jackson",24,"IND","C",29,14,530,83,142,0.585,0,0,NA,83,142,0.585,0.585,46,62,0.742,73,98,171,24,21,24,33,87,212,0,NA,0
"229","kuminjo01",2026,"Jonathan Kuminga",23,"GSW","PF",18,13,446,78,181,0.431,16,50,0.32,62,131,0.473,0.475,40,54,0.741,28,83,111,46,5,6,44,31,212,0,NA,0
"230","achiupr01",2026,"Precious Achiuwa",26,"SAC","C",29,16,572,85,175,0.486,9,30,0.3,76,145,0.524,0.511,27,55,0.491,53,99,152,34,24,12,14,51,206,0,NA,0
"231","gaffoda01",2026,"Daniel Gafford",27,"DAL","C",25,16,512,79,124,0.637,0,0,NA,79,124,0.637,0.637,47,60,0.783,44,107,151,24,22,36,35,64,205,0,NA,0
"232","poeltja01",2026,"Jakob Poeltl",30,"TOR","C",21,21,531,88,127,0.693,0,0,NA,88,127,0.693,0.693,28,47,0.596,57,105,162,45,16,11,33,66,204,0,NA,0
"233","walshjo01",2026,"Jordan Walsh",21,"BOS","PF",29,20,580,76,130,0.585,26,55,0.473,50,75,0.667,0.685,24,29,0.828,45,96,141,28,29,16,18,75,202,0,NA,0
"234","okogijo01",2026,"Josh Okogie",27,"HOU","SG",32,21,654,70,154,0.455,34,81,0.42,36,73,0.493,0.565,27,37,0.73,38,52,90,31,33,6,27,57,201,0,NA,0
"235","oubreke01",2026,"Kelly Oubre Jr.",30,"PHI","SF",12,12,418,74,149,0.497,23,67,0.343,51,82,0.622,0.574,30,38,0.789,14,47,61,16,13,10,18,32,201,0,NA,0
"236","champju01",2026,"Justin Champagnie",24,"WAS","SF",32,8,544,75,157,0.478,17,58,0.293,58,99,0.586,0.532,33,46,0.717,66,110,176,28,24,18,13,49,200,0,NA,0
"237","holidjr01",2026,"Jrue Holiday",35,"POR","PG",12,12,401,74,166,0.446,31,85,0.365,43,81,0.531,0.539,21,25,0.84,16,47,63,99,19,3,35,24,200,0,NA,0
"238","walteja01",2026,"Ja'Kobe Walter",21,"TOR","SG",33,7,587,68,157,0.433,38,101,0.376,30,56,0.536,0.554,26,34,0.765,24,45,69,28,31,4,19,66,200,0,NA,0
"239","claytwa01",2026,"Walter Clayton",22,"UTA","PG",30,0,501,65,155,0.419,26,84,0.31,39,71,0.549,0.503,42,44,0.955,10,49,59,92,14,6,31,53,198,0,NA,0
"240","coulibi01",2026,"Bilal Coulibaly",21,"WAS","SG",20,20,535,64,170,0.376,18,73,0.247,46,97,0.474,0.429,52,68,0.765,19,78,97,52,28,21,35,55,198,0,NA,0
"241","murraco01",2026,"Collin Murray-Boyles",20,"TOR","PF",29,5,545,81,155,0.523,15,37,0.405,66,118,0.559,0.571,21,37,0.568,64,58,122,42,20,15,34,74,198,0,NA,0
"242","dunnry01",2026,"Ryan Dunn",23,"PHO","SF",28,11,626,79,179,0.441,24,77,0.312,55,102,0.539,0.508,15,22,0.682,50,92,142,50,32,17,33,73,197,0,NA,0
"243","murrakr01",2026,"Kris Murray",25,"POR","SF",33,10,848,75,167,0.449,20,74,0.27,55,93,0.591,0.509,27,38,0.711,59,74,133,40,37,14,31,68,197,0,NA,0
"244","barlodo01",2026,"Dominick Barlow",22,"PHI","PF",23,20,587,76,141,0.539,9,36,0.25,67,105,0.638,0.571,33,42,0.786,47,72,119,37,21,19,24,55,194,0,NA,0
"245","wadede01",2026,"Dean Wade",29,"CLE","PF",33,12,762,66,167,0.395,40,124,0.323,26,43,0.605,0.515,22,30,0.733,28,108,136,54,24,13,8,57,194,0,NA,0
"246","elliske01",2026,"Keon Ellis",26,"SAC","SG",34,4,603,67,171,0.392,42,117,0.359,25,54,0.463,0.515,17,28,0.607,12,35,47,22,40,17,19,60,193,0,NA,0
"247","whitmca01",2026,"Cam Whitmore",21,"WAS","SF",21,0,354,77,169,0.456,16,56,0.286,61,113,0.54,0.503,23,31,0.742,19,39,58,15,15,8,18,25,193,0,NA,0
"248","youngtr01",2026,"Trae Young",27,"ATL","PG",10,10,280,56,135,0.415,18,59,0.305,38,76,0.5,0.481,63,73,0.863,0,15,15,89,10,1,26,20,193,0,NA,0
"249","garzalu01",2026,"Luka Garza",27,"BOS","C",26,1,401,66,109,0.606,17,36,0.472,49,73,0.671,0.683,41,52,0.788,64,43,107,27,10,12,11,70,190,0,NA,0
"250","jonessp01",2026,"Spencer Jones",24,"DEN","SF",31,20,668,69,129,0.535,31,73,0.425,38,56,0.679,0.655,21,33,0.636,38,48,86,30,29,12,21,82,190,0,NA,0
"251","sabondo01",2026,"Domantas Sabonis",29,"SAC","C",11,11,365,74,145,0.51,4,20,0.2,70,125,0.56,0.524,37,51,0.725,37,98,135,41,13,2,28,44,189,0,NA,0
"252","bitadgo01",2026,"Goga Bitadze",26,"ORL","C",32,0,535,75,107,0.701,2,8,0.25,73,99,0.737,0.71,36,47,0.766,60,101,161,44,23,41,20,71,188,0,NA,0
"253","lopezbr01",2026,"Brook Lopez",37,"LAC","C",27,6,460,63,166,0.38,44,118,0.373,19,48,0.396,0.512,17,21,0.81,10,60,70,22,10,26,24,46,187,0,NA,0
"254","manntr01",2026,"Tre Mann",24,"CHO","PG",23,1,430,70,200,0.35,31,103,0.301,39,97,0.402,0.428,13,15,0.867,18,45,63,58,13,3,37,44,184,0,NA,0
"255","minotjo01",2026,"Josh Minott",23,"BOS","PF",29,10,510,66,131,0.504,32,73,0.438,34,58,0.586,0.626,20,26,0.769,39,76,115,32,24,11,18,49,184,0,NA,0
"256","ighodos01",2026,"Oso Ighodaro",23,"PHO","PF",35,7,677,82,135,0.607,0,1,0,82,134,0.612,0.607,19,39,0.487,43,115,158,61,29,19,42,90,183,0,NA,0
"257","cissosi01",2026,"Sidy Cissoko",21,"POR","SF",31,12,634,60,159,0.377,31,100,0.31,29,59,0.492,0.475,31,44,0.705,27,43,70,48,18,8,36,79,182,0,NA,0
"258","cliffni01",2026,"Nique Clifford",23,"SAC","SG",32,3,598,67,164,0.409,22,72,0.306,45,92,0.489,0.476,22,31,0.71,23,70,93,44,21,8,35,68,178,0,NA,0
"259","anthoco01",2026,"Cole Anthony",25,"MIL","PG",27,0,404,74,173,0.428,15,52,0.288,59,121,0.488,0.471,13,22,0.591,11,58,69,99,17,8,51,57,176,0,NA,0
"260","jonesde02",2026,"Derrick Jones Jr.",28,"LAC","SF",17,13,411,65,117,0.556,22,55,0.4,43,62,0.694,0.65,24,31,0.774,15,30,45,20,13,18,14,35,176,0,NA,0
"261","nembhry01",2026,"Ryan Nembhard",22,"DAL","PG",23,16,472,76,159,0.478,22,56,0.393,54,103,0.524,0.547,2,3,0.667,5,35,40,117,6,0,37,38,176,0,NA,0
"262","vukcetr01",2026,"Tristan Vukcevic",22,"WAS","C",26,2,303,61,131,0.466,11,53,0.208,50,78,0.641,0.508,43,55,0.782,15,50,65,25,7,14,27,36,176,0,NA,0
"263","mcgowbr01",2026,"Bryce McGowens",23,"NOP","SG",23,9,427,56,117,0.479,19,37,0.514,37,80,0.463,0.56,44,57,0.772,9,41,50,30,15,4,12,38,175,0,NA,0
"264","kispeco01",2026,"Corey Kispert",26,"WAS","SF",19,2,370,59,119,0.496,30,76,0.395,29,43,0.674,0.622,26,34,0.765,6,38,44,32,8,3,14,20,174,0,NA,0
"265","hayesja02",2026,"Jaxson Hayes",25,"LAL","C",28,4,485,69,89,0.775,1,1,1,68,88,0.773,0.781,34,51,0.667,37,74,111,26,11,17,14,55,173,0,NA,0
"266","holidaa01",2026,"Aaron Holiday",29,"HOU","PG",26,0,373,55,134,0.41,37,91,0.407,18,43,0.419,0.549,25,29,0.862,3,20,23,26,11,4,21,35,172,0,NA,0
"267","sheppbe01",2026,"Ben Sheppard",24,"IND","SG",25,11,608,62,166,0.373,30,97,0.309,32,69,0.464,0.464,17,21,0.81,19,78,97,46,16,3,15,49,171,0,NA,0
"268","mccaija01",2026,"Jared McCain",21,"PHI","SG",24,1,459,63,179,0.352,28,87,0.322,35,92,0.38,0.43,16,19,0.842,4,60,64,42,22,1,21,34,170,0,NA,0
"269","gueyemo02",2026,"Mouhamed Gueye",23,"ATL","PF",35,3,542,68,144,0.472,15,60,0.25,53,84,0.631,0.524,17,30,0.567,40,78,118,30,22,21,19,55,168,0,NA,0
"270","hylanbo01",2026,"Bones Hyland",25,"MIN","PG",27,3,370,59,131,0.45,29,84,0.345,30,47,0.638,0.561,20,26,0.769,6,30,36,61,15,6,22,43,167,0,NA,0
"271","batumni01",2026,"Nicolas Batum",37,"LAC","PF",33,3,682,53,131,0.405,51,125,0.408,2,6,0.333,0.599,8,9,0.889,16,70,86,26,27,14,20,62,165,0,NA,0
"272","tomlina01",2026,"Nae'Qwan Tomlin",25,"CLE","PF",26,2,396,62,134,0.463,12,49,0.245,50,85,0.588,0.507,27,38,0.711,35,44,79,15,18,19,9,48,163,0,NA,0
"273","willivi01",2026,"Vince Williams Jr.",25,"MEM","PG",22,11,481,56,166,0.337,26,94,0.277,30,72,0.417,0.416,24,30,0.8,18,75,93,108,18,12,47,47,162,0,NA,0
"274","iveyja01",2026,"Jaden Ivey",23,"DET","SG",20,0,325,58,128,0.453,23,62,0.371,35,66,0.53,0.543,21,26,0.808,10,31,41,36,12,7,17,29,160,0,NA,0
"275","kolekty01",2026,"Tyler Kolek",24,"NYK","PG",31,1,411,65,143,0.455,22,65,0.338,43,78,0.551,0.531,8,13,0.615,10,47,57,89,14,3,28,42,160,0,NA,0
"276","sandeko01",2026,"Kobe Sanders",23,"LAC","SG",26,3,499,55,123,0.447,24,64,0.375,31,59,0.525,0.545,25,28,0.893,11,44,55,37,16,3,37,58,159,0,NA,0
"277","portecr01",2026,"Craig Porter Jr.",25,"CLE","PG",32,0,543,64,127,0.504,18,44,0.409,46,83,0.554,0.575,12,19,0.632,49,63,112,82,33,19,24,36,158,0,NA,0
"278","conlemi01",2026,"Mike Conley",38,"MIN","PG",31,6,582,45,126,0.357,33,93,0.355,12,33,0.364,0.488,34,36,0.944,12,43,55,94,20,7,19,51,157,0,NA,0
"279","carusal01",2026,"Alex Caruso",31,"OKC","SG",26,0,477,57,136,0.419,26,85,0.306,31,51,0.608,0.515,16,18,0.889,15,61,76,54,38,9,22,32,156,0,NA,0
"280","eubandr01",2026,"Drew Eubanks",28,"SAC","C",29,11,411,65,104,0.625,1,3,0.333,64,101,0.634,0.63,24,43,0.558,24,57,81,8,12,19,25,40,155,0,NA,0
