"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"13","robingl01",1997,"Glenn Robinson",24,"MIL","SF",80,79,3114,669,1438,0.465,63,180,0.35,606,1258,0.482,0.487,288,364,0.791,130,372,502,248,103,68,269,225,1689,""
"14","stackje01",1997,"Jerry Stackhouse",22,"PHI","SG",81,81,3166,533,1308,0.407,102,342,0.298,431,966,0.446,0.446,511,667,0.766,156,182,338,253,93,63,316,219,1679,""
"15","guglito01",1997,"Tom Gugliotta",27,"MIN","PF",81,81,3131,592,1339,0.442,24,93,0.258,568,1246,0.456,0.451,464,566,0.82,187,515,702,335,130,89,293,237,1672,"MVP-17,AS"
"16","pippesc01",1997,"Scottie Pippen",31,"CHI","SF",82,82,3095,648,1366,0.474,156,424,0.368,492,942,0.522,0.531,204,291,0.701,160,371,531,467,154,45,214,213,1656,"MVP-11,DPOY-4,AS,NBA2"
"17","hardati01",1997,"Tim Hardaway",30,"MIA","PG",81,81,3136,575,1384,0.415,203,590,0.344,372,794,0.469,0.489,291,364,0.799,49,228,277,695,151,9,230,165,1644,"MVP-4,AS,NBA1"
"18","bakervi01",1997,"Vin Baker",25,"MIL","PF",78,78,3159,632,1251,0.505,15,54,0.278,617,1197,0.515,0.511,358,521,0.687,267,537,804,211,81,112,245,275,1637,"AS,NBA3"
"19","stoudda01",1997,"Damon Stoudamire",23,"TOR","PG",81,81,3311,564,1407,0.401,176,496,0.355,388,911,0.426,0.463,330,401,0.823,86,244,330,709,123,13,288,162,1634,""
"20","howarju01",1997,"Juwan Howard",23,"WSB","SF",82,82,3324,638,1313,0.486,0,2,0,638,1311,0.487,0.486,294,389,0.756,202,450,652,311,93,23,246,259,1570,""
"21","brandte01",1997,"Terrell Brandon",26,"CLE","PG",78,78,2868,575,1313,0.438,101,271,0.373,474,1042,0.455,0.476,268,297,0.902,48,253,301,490,138,30,178,177,1519,"AS"
"22","kempsh01",1997,"Shawn Kemp",27,"SEA","PF",81,75,2750,526,1032,0.51,12,33,0.364,514,999,0.515,0.516,452,609,0.742,275,532,807,156,125,81,280,320,1516,"DPOY-6,AS"
"23","abdursh01",1997,"Shareef Abdur-Rahim",20,"VAN","PF",80,71,2802,550,1214,0.453,7,27,0.259,543,1187,0.457,0.456,387,519,0.746,216,339,555,175,79,79,225,199,1494,"ROY-3"
"24","smithjo02",1997,"Joe Smith",21,"GSW","PF",80,80,3086,587,1293,0.454,12,46,0.261,575,1247,0.461,0.459,307,377,0.814,261,418,679,125,74,86,192,244,1493,""
"25","laettch01",1997,"Christian Laettner",27,"ATL","PF",82,82,3140,548,1128,0.486,31,88,0.352,517,1040,0.497,0.5,359,440,0.816,212,508,720,223,102,64,218,277,1486,"AS"
"26","smithst01",1997,"Steve Smith",27,"ATL","SG",72,72,2818,491,1145,0.429,130,388,0.335,361,757,0.477,0.486,333,393,0.847,90,148,238,305,62,23,176,173,1445,"MVP-17"
"27","webbech01",1997,"Chris Webber",23,"WSB","PF",72,72,2806,604,1167,0.518,60,151,0.397,544,1016,0.535,0.543,177,313,0.565,238,505,743,331,122,137,230,258,1445,"AS"
"28","anderke01",1997,"Kenny Anderson",26,"POR","PG",82,81,3081,485,1137,0.427,132,366,0.361,353,771,0.458,0.485,334,435,0.768,91,272,363,584,162,15,193,222,1436,""
"29","walkean02",1997,"Antoine Walker",20,"BOS","PF",82,68,2970,576,1354,0.425,52,159,0.327,524,1195,0.438,0.445,231,366,0.631,288,453,741,262,105,53,230,271,1435,"ROY-4"
"30","johnske02",1997,"Kevin Johnson",30,"PHO","PG",70,70,2658,441,890,0.496,89,202,0.441,352,688,0.512,0.546,439,515,0.852,54,199,253,653,102,12,217,141,1410,"MVP-17"
"31","stricro02",1997,"Rod Strickland",30,"WSB","PG",82,81,2997,515,1105,0.466,13,77,0.169,502,1028,0.488,0.472,367,497,0.738,95,240,335,727,143,14,270,166,1410,""
"32","jonesed02",1997,"Eddie Jones",25,"LAL","SG",80,80,2998,473,1081,0.438,152,389,0.391,321,692,0.464,0.508,276,337,0.819,90,236,326,270,189,49,169,226,1374,"AS"
"33","ellisda01",1997,"Dale Ellis",36,"DEN","SF",82,51,2940,477,1151,0.414,192,528,0.364,285,623,0.457,0.498,215,263,0.817,99,194,293,165,60,7,146,178,1361,""
"34","blaylmo01",1997,"Mookie Blaylock",29,"ATL","PG",78,78,3056,501,1159,0.432,221,604,0.366,280,555,0.505,0.528,131,174,0.753,114,299,413,463,212,20,185,141,1354,"DPOY-3"
"35","mcdyean01",1997,"Antonio McDyess",22,"DEN","PF",74,73,2565,536,1157,0.463,6,35,0.171,530,1122,0.472,0.466,274,387,0.708,155,382,537,106,62,126,199,276,1352,""
"36","kittlke01",1997,"Kerry Kittles",22,"NJN","SG",82,57,3012,507,1189,0.426,158,419,0.377,349,770,0.453,0.493,175,227,0.771,106,213,319,249,157,35,127,165,1347,"ROY-5"
"37","onealsh01",1997,"Shaquille O'Neal",24,"LAL","C",51,51,1941,552,991,0.557,0,4,0,552,987,0.559,0.557,232,479,0.484,195,445,640,159,46,147,146,180,1336,"MVP-9,AS,NBA3"
"38","mournal01",1997,"Alonzo Mourning",26,"MIA","C",66,65,2320,473,885,0.534,1,9,0.111,472,876,0.539,0.535,363,565,0.642,189,467,656,104,56,189,226,272,1310,"MVP-12,AS"
"39","garneke01",1997,"Kevin Garnett",20,"MIN","SF",77,77,2995,549,1100,0.499,6,21,0.286,543,1079,0.503,0.502,205,272,0.754,190,428,618,236,105,163,175,199,1309,"AS"
"40","seikaro01",1997,"Rony Seikaly",31,"ORL","C",74,68,2615,460,907,0.507,0,3,0,460,904,0.509,0.507,357,500,0.714,274,427,701,92,49,107,218,275,1277,""
"41","finlemi01",1997,"Michael Finley",23,"2TM","SF",83,54,2790,475,1071,0.444,101,280,0.361,374,791,0.473,0.491,198,245,0.808,88,284,372,224,68,24,164,138,1249,""
"42","wesleda01",1997,"David Wesley",26,"BOS","PG",74,73,2991,456,974,0.468,103,286,0.36,353,688,0.513,0.521,225,288,0.781,67,197,264,537,162,13,211,221,1240,""
"43","jacksji01",1997,"Jim Jackson",26,"2TM","SG",77,77,2831,444,1029,0.431,86,247,0.348,358,782,0.458,0.473,252,310,0.813,132,279,411,316,86,32,208,194,1226,""
"44","robincl02",1997,"Clifford Robinson",30,"POR","SF",81,79,3077,444,1043,0.426,121,350,0.346,323,693,0.466,0.484,215,309,0.696,90,231,321,261,99,66,172,251,1224,""
"45","rideris01",1997,"Isaiah Rider",25,"POR","SG",76,68,2563,456,983,0.464,99,257,0.385,357,726,0.492,0.514,212,261,0.812,94,210,304,198,45,19,212,199,1223,""
"46","vaughlo01",1997,"Loy Vaught",28,"LAC","PF",82,82,2838,542,1084,0.5,2,12,0.167,540,1072,0.504,0.501,134,191,0.702,222,595,817,110,85,25,137,241,1220,""
"47","reevebr01",1997,"Bryant Reeves",23,"VAN","C",75,75,2777,498,1025,0.486,1,11,0.091,497,1014,0.49,0.486,216,307,0.704,174,436,610,160,29,67,175,270,1213,""
"48","hardaan01",1997,"Anfernee Hardaway",25,"ORL","PG",59,59,2221,421,941,0.447,85,267,0.318,336,674,0.499,0.493,283,345,0.82,82,181,263,332,93,35,145,123,1210,"AS,NBA3"
"49","vanexni01",1997,"Nick Van Exel",25,"LAL","PG",79,79,2937,432,1075,0.402,177,468,0.378,255,607,0.42,0.484,165,200,0.825,44,182,226,672,75,10,212,110,1206,""
"50","ellisla01",1997,"LaPhonso Ellis",26,"DEN","PF",55,49,2002,445,1014,0.439,95,259,0.367,350,755,0.464,0.486,218,282,0.773,107,279,386,131,44,41,117,181,1203,""
"51","williwa02",1997,"Walt Williams",26,"TOR","SF",73,73,2647,419,982,0.427,175,437,0.4,244,545,0.448,0.516,186,243,0.765,103,264,367,197,97,62,174,282,1199,""
"52","houstal01",1997,"Allan Houston",25,"NYK","SG",81,81,2681,437,1032,0.423,148,384,0.385,289,648,0.446,0.495,175,218,0.803,43,197,240,179,41,18,167,233,1197,""
"53","hornaje01",1997,"Jeff Hornacek",33,"UTA","SG",82,82,2592,413,856,0.482,72,195,0.369,341,661,0.516,0.525,293,326,0.899,60,181,241,361,124,26,134,188,1191,""
"54","masonan01",1997,"Anthony Mason",30,"CHH","PF",73,73,3143,433,825,0.525,1,3,0.333,432,822,0.526,0.525,319,428,0.745,186,643,829,414,76,33,165,202,1186,"MVP-9,NBA3"
"55","stockjo01",1997,"John Stockton",34,"UTA","PG",82,82,2896,416,759,0.548,76,180,0.422,340,579,0.587,0.598,275,325,0.846,45,183,228,860,166,15,248,194,1183,"MVP-15,AS,NBA3"
"56","dayto01",1997,"Todd Day",27,"BOS","SG",81,27,2277,398,999,0.398,126,348,0.362,272,651,0.418,0.461,256,331,0.773,109,221,330,117,108,48,127,208,1178,""
"57","chrisdo01",1997,"Doug Christie",26,"TOR","SG",81,81,3127,396,949,0.417,147,383,0.384,249,566,0.44,0.495,237,306,0.775,85,347,432,315,201,45,200,245,1176,""
"58","foxri01",1997,"Rick Fox",27,"BOS","SF",76,75,2650,433,950,0.456,101,278,0.363,332,672,0.494,0.509,207,263,0.787,114,280,394,286,167,40,178,279,1174,"DPOY-6"
"59","hunteli01",1997,"Lindsey Hunter",26,"DET","PG",82,76,3023,421,1042,0.404,166,468,0.355,255,574,0.444,0.484,158,203,0.778,59,174,233,154,129,24,96,206,1166,""
"60","dumarjo01",1997,"Joe Dumars",33,"DET","SG",79,79,2923,385,875,0.44,166,384,0.432,219,491,0.446,0.535,222,256,0.867,38,153,191,318,57,1,128,97,1158,"DPOY-6,AS"
"61","campbel01",1997,"Elden Campbell",28,"LAL","PF",77,77,2516,442,942,0.469,1,4,0.25,441,938,0.47,0.47,263,370,0.711,207,408,615,126,46,117,130,276,1148,""
"62","wilkido01",1997,"Dominique Wilkins",37,"SAS","SF",63,26,1945,397,953,0.417,70,239,0.293,327,714,0.458,0.453,281,350,0.803,169,233,402,119,39,31,135,100,1145,"6MOY-7"
"63","mullich01",1997,"Chris Mullin",33,"GSW","SF",79,63,2733,438,792,0.553,83,202,0.411,355,590,0.602,0.605,184,213,0.864,75,242,317,322,130,33,192,155,1143,""
"64","hawkihe01",1997,"Hersey Hawkins",30,"SEA","SG",82,82,2755,369,795,0.464,143,355,0.403,226,440,0.514,0.554,258,295,0.875,92,228,320,250,159,12,130,146,1139,""
"65","drexlcl01",1997,"Clyde Drexler",34,"HOU","SG",62,62,2271,397,899,0.442,119,335,0.355,278,564,0.493,0.508,201,268,0.75,118,255,373,354,119,36,156,151,1114,"AS"
"66","allenra02",1997,"Ray Allen",21,"MIL","SG",82,81,2532,390,908,0.43,117,298,0.393,273,610,0.448,0.494,205,249,0.823,97,229,326,210,75,10,149,218,1102,""
"67","persowe01",1997,"Wesley Person",25,"PHO","SG",80,42,2326,409,903,0.453,171,414,0.413,238,489,0.487,0.548,91,114,0.798,68,224,292,123,86,20,76,102,1080,""
"68","sealyma01",1997,"Malik Sealy",26,"LAC","SG",80,79,2456,373,942,0.396,79,222,0.356,294,720,0.408,0.438,254,290,0.876,59,179,238,165,124,45,154,185,1079,""
"69","willier01",1997,"Eric Williams",24,"BOS","SG",72,67,2435,374,820,0.456,2,8,0.25,372,812,0.458,0.457,328,436,0.752,126,203,329,129,72,13,139,213,1078,""
"70","millsch01",1997,"Chris Mills",27,"CLE","SF",80,79,3167,405,894,0.453,86,220,0.391,319,674,0.473,0.501,176,209,0.842,118,379,497,198,86,41,120,222,1072,""
"71","rogerro01",1997,"Rodney Rogers",25,"LAC","SF",81,62,2480,408,884,0.462,65,180,0.361,343,704,0.487,0.498,191,288,0.663,137,274,411,222,88,61,221,272,1072,""
"72","mutomdi01",1997,"Dikembe Mutombo",30,"ATL","C",80,80,2973,380,721,0.527,0,0,NA,380,721,0.527,0.527,306,434,0.705,268,661,929,110,49,264,186,249,1066,"MVP-13,DPOY-1,AS"
"73","starkjo01",1997,"John Starks",31,"NYK","SG",77,1,2042,369,856,0.431,150,407,0.369,219,449,0.488,0.519,173,225,0.769,36,169,205,217,90,11,158,196,1061,"6MOY-1"
"74","marbust01",1997,"Stephon Marbury",19,"MIN","PG",67,64,2324,355,871,0.408,102,288,0.354,253,583,0.434,0.466,245,337,0.727,54,130,184,522,67,19,210,159,1057,"ROY-2"
"75","peelean01",1997,"Anthony Peeler",27,"VAN","SG",72,57,2291,402,1011,0.398,128,343,0.373,274,668,0.41,0.461,109,133,0.82,54,193,247,256,105,17,157,168,1041,""
"76","mannida01",1997,"Danny Manning",30,"PHO","PF",77,17,2134,426,795,0.536,7,36,0.194,419,759,0.552,0.54,181,251,0.721,137,332,469,173,81,74,161,268,1040,"6MOY-7"
"77","thorpot01",1997,"Otis Thorpe",34,"DET","C",79,79,2661,419,787,0.532,0,2,0,419,785,0.534,0.532,198,303,0.653,226,396,622,133,59,17,145,298,1036,""
"78","colemde01",1997,"Derrick Coleman",29,"PHI","PF",57,54,2102,364,836,0.435,32,119,0.269,332,717,0.463,0.455,272,365,0.745,157,416,573,193,50,75,184,164,1032,""
"79","abdulma02",1997,"Mahmoud Abdul-Rauf",27,"SAC","PG",75,51,2131,411,924,0.445,94,246,0.382,317,678,0.468,0.496,115,136,0.846,16,106,122,189,56,6,119,174,1031,""
"80","polynol01",1997,"Olden Polynice",32,"SAC","C",82,82,2893,442,967,0.457,0,6,0,442,961,0.46,0.457,141,251,0.562,272,500,772,178,46,80,166,298,1025,""
"81","divacvl01",1997,"Vlade Divac",28,"CHH","C",81,80,2840,418,847,0.494,11,47,0.234,407,800,0.509,0.5,177,259,0.683,241,484,725,301,103,180,193,277,1024,""
"82","schrede01",1997,"Detlef Schrempf",34,"SEA","SF",61,60,2192,356,724,0.492,57,161,0.354,299,563,0.531,0.531,253,316,0.801,87,307,394,266,63,16,150,151,1022,"AS"
"83","barklch01",1997,"Charles Barkley",33,"HOU","PF",53,53,2009,335,692,0.484,58,205,0.283,277,487,0.569,0.526,288,415,0.694,212,504,716,248,69,25,151,153,1016,"MVP-16,AS"
"84","curryde01",1997,"Dell Curry",32,"CHH","SG",68,20,2078,384,836,0.459,126,296,0.426,258,540,0.478,0.535,114,142,0.803,40,171,211,118,60,14,93,147,1008,"6MOY-5"
"85","weathcl01",1997,"Clarence Weatherspoon",26,"PHI","SF",82,82,2949,398,811,0.491,1,6,0.167,397,805,0.493,0.491,206,279,0.738,219,460,679,140,74,86,137,187,1003,""
"86","johnsla02",1997,"Larry Johnson",27,"NYK","SF",76,76,2613,376,735,0.512,34,105,0.324,342,630,0.543,0.535,190,274,0.693,165,228,393,174,64,36,136,249,976,""
"87","cassesa01",1997,"Sam Cassell",27,"3TM","PG",61,44,1714,337,783,0.43,81,231,0.351,256,552,0.464,0.482,212,251,0.845,47,135,182,305,77,19,168,200,967,""
"88","bradlsh01",1997,"Shawn Bradley",24,"2TM","C",73,70,2288,406,905,0.449,0,8,0,406,897,0.453,0.449,149,228,0.654,221,390,611,52,40,248,134,237,961,""
"89","hillty01",1997,"Tyrone Hill",28,"CLE","C",74,70,2582,357,595,0.6,0,1,0,357,594,0.601,0.6,241,381,0.633,259,477,736,92,63,30,147,268,955,""
"90","wallara01",1997,"Rasheed Wallace",22,"POR","PF",62,56,1892,380,681,0.558,9,33,0.273,371,648,0.573,0.565,169,265,0.638,122,297,419,74,48,59,114,198,938,""
"91","cambyma01",1997,"Marcus Camby",22,"TOR","C",63,38,1897,375,778,0.482,2,14,0.143,373,764,0.488,0.483,183,264,0.693,131,263,394,97,66,130,134,214,935,""
"92","maxweve01",1997,"Vernon Maxwell",31,"SAS","SG",72,31,2068,340,906,0.375,115,372,0.309,225,534,0.421,0.439,134,180,0.744,27,132,159,153,87,19,121,168,929,""
"93","sabonar01",1997,"Arvydas Sabonis",32,"POR","C",69,68,1762,328,658,0.498,49,132,0.371,279,526,0.53,0.536,223,287,0.777,114,433,547,146,63,84,151,203,928,""
"94","willico02",1997,"Corliss Williamson",23,"SAC","SF",79,31,1992,371,745,0.498,0,3,0,371,742,0.5,0.498,173,251,0.689,139,187,326,124,60,49,157,263,915,""
"95","eliema01",1997,"Mario Elie",33,"HOU","SF",78,77,2687,291,585,0.497,120,286,0.42,171,299,0.572,0.6,207,231,0.896,60,175,235,310,92,12,135,200,909,"DPOY-6"
"96","chapmre01",1997,"Rex Chapman",29,"PHO","SG",65,33,1833,332,749,0.443,110,314,0.35,222,435,0.51,0.517,124,149,0.832,25,156,181,182,52,7,96,108,898,""
"97","lenarvo01",1997,"Voshon Lenard",23,"MIA","SG",73,47,2111,314,684,0.459,183,442,0.414,131,242,0.541,0.593,86,105,0.819,38,179,217,161,50,18,109,168,897,""
"98","martida01",1997,"Darrick Martin",25,"LAC","PG",82,64,1820,292,718,0.407,91,234,0.389,201,484,0.415,0.47,218,250,0.872,26,87,113,339,57,2,127,165,893,""
"99","gatlich01",1997,"Chris Gatling",29,"2TM","PF",47,1,1283,327,623,0.525,1,6,0.167,326,617,0.528,0.526,236,329,0.717,134,236,370,28,39,31,120,138,891,"6MOY-3,AS"
"100","perkisa01",1997,"Sam Perkins",35,"SEA","C",81,4,1976,290,661,0.439,122,309,0.395,168,352,0.477,0.531,187,229,0.817,74,226,300,103,69,49,77,134,889,"6MOY-5"
"101","smitsri01",1997,"Rik Smits",30,"IND","C",52,52,1518,356,733,0.486,2,8,0.25,354,725,0.488,0.487,173,217,0.797,105,256,361,67,22,59,126,175,887,""
"102","delnevi01",1997,"Vinny Del Negro",30,"SAS","SG",72,53,2243,365,781,0.467,44,140,0.314,321,641,0.501,0.496,112,129,0.868,39,171,210,231,59,7,92,131,886,""
"103","trentga01",1997,"Gary Trent",22,"POR","PF",82,28,1918,361,674,0.536,0,11,0,361,663,0.544,0.536,160,229,0.699,156,272,428,87,48,35,129,186,882,""
"104","russebr01",1997,"Bryon Russell",26,"UTA","SF",81,81,2525,297,620,0.479,108,264,0.409,189,356,0.531,0.566,171,244,0.701,79,252,331,123,129,27,94,237,873,""
"105","ferryda01",1997,"Danny Ferry",30,"CLE","PF",82,48,2633,341,794,0.429,114,284,0.401,227,510,0.445,0.501,74,87,0.851,82,255,337,151,56,32,94,245,870,""
"106","phillbo01",1997,"Bobby Phills",27,"CLE","SG",69,65,2375,328,766,0.428,85,216,0.394,243,550,0.442,0.484,125,174,0.718,63,182,245,233,113,21,135,174,866,""
"107","oaklech01",1997,"Charles Oakley",33,"NYK","PF",80,80,2873,339,694,0.488,5,19,0.263,334,675,0.495,0.492,181,224,0.808,246,535,781,221,111,21,171,305,864,""
"108","davisan01",1997,"Antonio Davis",28,"IND","PF",82,28,2335,308,641,0.48,1,14,0.071,307,627,0.49,0.481,241,362,0.666,190,408,598,65,42,84,141,260,858,""
"109","millste01",1997,"Terry Mills",29,"DET","PF",79,5,1997,312,702,0.444,175,415,0.422,137,287,0.477,0.569,58,70,0.829,68,309,377,99,35,27,85,161,857,"6MOY-4"
"110","wilkige01",1997,"Gerald Wilkins",33,"ORL","SG",80,26,2202,323,759,0.426,66,203,0.325,257,556,0.462,0.469,136,190,0.716,59,114,173,173,54,12,123,144,848,""
"111","grantho01",1997,"Horace Grant",31,"ORL","PF",67,67,2496,358,695,0.515,1,6,0.167,357,689,0.518,0.516,128,179,0.715,206,394,600,163,101,65,99,157,845,"DPOY-6"
"112","willike02",1997,"Kevin Willis",34,"HOU","PF",75,32,1964,350,728,0.481,2,14,0.143,348,714,0.487,0.482,140,202,0.693,146,415,561,71,42,32,119,216,842,""
"113","cheanca01",1997,"Calbert Cheaney",25,"WSB","SG",79,79,2411,369,730,0.505,4,30,0.133,365,700,0.521,0.508,95,137,0.693,70,198,268,114,77,18,94,226,837,""
"114","davisda01",1997,"Dale Davis",27,"IND","PF",80,76,2589,370,688,0.538,0,0,NA,370,688,0.538,0.538,92,215,0.428,301,471,772,59,60,77,108,233,832,""
"115","scottde01",1997,"Dennis Scott",28,"ORL","SF",66,62,2166,298,749,0.398,147,373,0.394,151,376,0.402,0.496,80,101,0.792,40,163,203,139,74,19,81,138,823,""
"116","mashbja01",1997,"Jamal Mashburn",24,"2TM","SF",69,51,2164,286,743,0.385,90,277,0.325,196,466,0.421,0.445,160,228,0.702,69,225,294,204,78,12,114,186,822,""
"117","murratr01",1997,"Tracy Murray",25,"WSB","SF",82,1,1814,288,678,0.425,106,300,0.353,182,378,0.481,0.503,135,161,0.839,84,169,253,78,69,19,86,150,817,""
"118","jacksma01",1997,"Mark Jackson",31,"2TM","PG",82,82,3054,289,679,0.426,66,178,0.371,223,501,0.445,0.474,168,213,0.789,91,304,395,935,97,12,274,161,812,""
"119","johnsav01",1997,"Avery Johnson",31,"SAS","PG",76,76,2472,327,685,0.477,6,26,0.231,321,659,0.487,0.482,140,203,0.69,32,115,147,513,96,15,146,158,800,""
"120","pricema01",1997,"Mark Price",32,"GSW","PG",70,49,1876,263,589,0.447,112,283,0.396,151,306,0.493,0.542,155,171,0.906,36,143,179,342,67,3,161,100,793,""
"121","austiis01",1997,"Isaac Austin",27,"MIA","C",82,17,1881,321,639,0.502,0,3,0,321,636,0.505,0.502,150,226,0.664,136,342,478,101,45,43,161,244,792,"MIP-1,6MOY-7"
"122","muresgh01",1997,"Gheorghe Mure<U+0219>an",25,"WSB","C",73,69,1849,327,541,0.604,0,0,NA,327,541,0.604,0.604,123,199,0.618,141,340,481,29,43,96,117,230,777,""
"123","stithbr01",1997,"Bryant Stith",26,"DEN","SG",52,52,1788,251,603,0.416,70,182,0.385,181,421,0.43,0.474,202,234,0.863,74,143,217,133,60,20,101,119,774,""
"124","packro01",1997,"Robert Pack",27,"2TM","PG",54,42,1782,272,693,0.392,31,112,0.277,241,581,0.415,0.415,196,243,0.807,28,118,146,452,94,6,217,139,771,""
"125","malonma01",1997,"Matt Maloney",25,"HOU","PG",82,82,2386,271,615,0.441,154,381,0.404,117,234,0.5,0.566,71,93,0.763,19,141,160,303,82,1,122,125,767,""
"126","mitchsa01",1997,"Sam Mitchell",33,"MIN","SF",82,5,2044,269,603,0.446,4,25,0.16,265,578,0.458,0.449,224,295,0.759,112,214,326,79,51,20,93,232,766,""
"127","douglsh01",1997,"Sherman Douglas",30,"MIL","PG",79,79,2316,306,610,0.502,38,114,0.333,268,496,0.54,0.533,114,171,0.667,57,136,193,427,78,10,153,191,764,""
"128","brownpj01",1997,"P.J. Brown",27,"MIA","PF",80,71,2592,300,656,0.457,0,2,0,300,654,0.459,0.457,161,220,0.732,239,431,670,92,85,98,113,283,761,""
"129","anderni01",1997,"Nick Anderson",29,"ORL","SG",63,61,2163,288,725,0.397,143,405,0.353,145,320,0.453,0.496,38,94,0.404,66,238,304,182,120,32,86,160,757,""
"130","surabo01",1997,"Bob Sura",23,"CLE","SG",82,23,2269,253,587,0.431,53,164,0.323,200,423,0.473,0.476,196,319,0.614,76,232,308,390,90,33,181,218,755,""
"131","besttr01",1997,"Travis Best",24,"IND","PG",76,46,2064,274,620,0.442,57,155,0.368,217,465,0.467,0.488,149,197,0.756,36,130,166,318,98,5,153,221,754,""
"132","kukocto01",1997,"Toni Kukoc",28,"CHI","SF",57,15,1610,285,605,0.471,50,151,0.331,235,454,0.518,0.512,134,174,0.77,94,167,261,256,60,29,91,97,754,"6MOY-2"
"133","harpede01",1997,"Derek Harper",35,"DAL","PG",75,29,2210,299,674,0.444,60,176,0.341,239,498,0.48,0.488,95,128,0.742,30,107,137,321,92,12,132,144,753,""
"134","cebalce01",1997,"Cedric Ceballos",27,"2TM","SF",50,40,1426,282,617,0.457,26,102,0.255,256,515,0.497,0.478,139,186,0.747,102,228,330,64,33,23,85,113,729,""
"135","owensbi01",1997,"Billy Owens",27,"SAC","SF",66,56,1995,299,640,0.467,25,72,0.347,274,568,0.482,0.487,101,145,0.697,134,258,392,187,62,25,133,187,724,""
"136","newmajo01",1997,"Johnny Newman",33,"MIL","SF",82,4,2060,246,547,0.45,34,98,0.347,212,449,0.472,0.481,189,247,0.765,66,120,186,116,73,17,115,257,715,""
"137","danilsa01",1997,"Sasha Danilovic",26,"2TM","SG",56,42,1789,248,570,0.435,85,236,0.36,163,334,0.488,0.51,121,151,0.801,29,107,136,102,54,9,116,160,702,""
"138","stronde01",1997,"Derek Strong",28,"ORL","PF",82,21,2004,262,586,0.447,0,13,0,262,573,0.457,0.447,175,218,0.803,174,345,519,73,47,20,102,196,699,""
"139","gilliar01",1997,"Armen Gilliam",32,"MIL","PF",80,25,2050,246,522,0.471,0,0,NA,246,522,0.471,0.471,199,259,0.768,136,361,497,53,61,40,105,206,691,""
"140","corbity01",1997,"Tyrone Corbin",34,"ATL","SF",70,65,2305,253,600,0.422,74,208,0.356,179,392,0.457,0.483,86,108,0.796,76,218,294,124,90,7,85,176,666,""
