"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"28","thomais01",1990,"Isiah Thomas",28,"DET","PG",81,81,2993,579,1322,0.438,42,136,0.309,537,1186,0.453,0.454,292,377,0.775,74,234,308,765,139,19,322,206,1492,"MVP-13,AS"
"29","harpede01",1990,"Derek Harper",28,"DAL","PG",82,82,3007,567,1161,0.488,89,240,0.371,478,921,0.519,0.527,250,315,0.794,54,190,244,609,187,26,207,224,1473,"DPOY-3"
"30","mcdanxa01",1990,"Xavier McDaniel",26,"SEA","SF",69,67,2432,611,1233,0.496,5,17,0.294,606,1216,0.498,0.498,244,333,0.733,165,282,447,171,73,36,187,231,1471,""
"31","leverfa01",1990,"Fat Lever",29,"DEN","SG",79,79,2832,568,1283,0.443,36,87,0.414,532,1196,0.445,0.457,271,337,0.804,230,504,734,517,168,13,156,172,1443,"AS"
"32","theusre01",1990,"Reggie Theus",32,"ORL","SG",76,71,2350,517,1178,0.439,26,105,0.248,491,1073,0.458,0.45,378,443,0.853,75,146,221,407,60,12,226,194,1438,""
"33","catlete01",1990,"Terry Catledge",26,"ORL","PF",74,72,2462,546,1152,0.474,2,8,0.25,544,1144,0.476,0.475,341,486,0.702,271,292,563,72,36,17,181,201,1435,""
"34","englial01",1990,"Alex English",36,"DEN","SF",80,80,2211,635,1293,0.491,2,5,0.4,633,1288,0.491,0.492,161,183,0.88,119,167,286,225,51,23,93,130,1433,""
"35","pricema01",1990,"Mark Price",25,"CLE","PG",73,73,2706,489,1066,0.459,152,374,0.406,337,692,0.487,0.53,300,338,0.888,66,185,251,666,114,5,214,89,1430,""
"36","portete01",1990,"Terry Porter",26,"POR","PG",80,80,2781,448,969,0.462,89,238,0.374,359,731,0.491,0.508,421,472,0.892,59,213,272,726,151,4,245,150,1406,""
"37","thorpot01",1990,"Otis Thorpe",27,"HOU","PF",82,82,2947,547,998,0.548,0,10,0,547,988,0.554,0.548,307,446,0.688,258,476,734,261,66,24,229,270,1401,""
"38","williho01",1990,"Hot Rod Williams",27,"CLE","PF",82,29,2776,528,1070,0.493,0,0,NA,528,1070,0.493,0.493,325,440,0.739,220,443,663,168,86,167,143,214,1381,""
"39","piercri01",1990,"Ricky Pierce",30,"MIL","SG",59,0,1709,503,987,0.51,46,133,0.346,457,854,0.535,0.533,307,366,0.839,64,103,167,133,50,7,129,158,1359,"6MOY-1"
"40","mccraro01",1990,"Rodney McCray",28,"SAC","SF",82,82,3238,537,1043,0.515,11,42,0.262,526,1001,0.525,0.52,273,348,0.784,192,477,669,377,60,70,174,176,1358,""
"41","pippesc01",1990,"Scottie Pippen",24,"CHI","SF",82,82,3148,562,1150,0.489,28,112,0.25,534,1038,0.514,0.501,199,295,0.675,150,397,547,444,211,101,278,298,1351,"AS"
"42","stockjo01",1990,"John Stockton",27,"UTA","PG",78,78,2915,472,918,0.514,47,113,0.416,425,805,0.528,0.54,354,432,0.819,57,149,206,1134,207,18,272,233,1345,"MVP-9,AS,NBA2"
"43","aingeda01",1990,"Danny Ainge",30,"SAC","PG",75,68,2727,506,1154,0.438,108,289,0.374,398,865,0.46,0.485,222,267,0.831,69,257,326,453,113,18,185,238,1342,""
"44","lewisre01",1990,"Reggie Lewis",24,"BOS","SG",79,54,2522,540,1089,0.496,4,15,0.267,536,1074,0.499,0.498,256,317,0.808,109,238,347,225,88,63,120,216,1340,""
"45","dumarjo01",1990,"Joe Dumars",26,"DET","SG",75,71,2578,508,1058,0.48,22,55,0.4,486,1003,0.485,0.491,297,330,0.9,60,152,212,368,63,2,145,129,1335,"MVP-13,DPOY-3,AS,NBA3"
"46","duckwke01",1990,"Kevin Duckworth",25,"POR","C",82,82,2462,548,1146,0.478,0,0,NA,548,1146,0.478,0.478,231,312,0.74,184,325,509,91,36,34,171,271,1327,""
"47","teaglte01",1990,"Terry Teagle",29,"GSW","SF",82,49,2376,538,1122,0.48,3,14,0.214,535,1108,0.483,0.481,244,294,0.83,114,253,367,155,91,15,144,231,1323,""
"48","kerseje01",1990,"Jerome Kersey",27,"POR","SF",82,82,2843,519,1085,0.478,3,20,0.15,516,1065,0.485,0.48,269,390,0.69,251,439,690,188,121,63,144,304,1310,""
"49","ellisda01",1990,"Dale Ellis",29,"SEA","SG",55,49,2033,502,1011,0.497,96,256,0.375,406,755,0.538,0.544,193,236,0.818,90,148,238,110,59,7,119,124,1293,""
"50","anderwi01",1990,"Willie Anderson",23,"SAS","SG",82,81,2788,532,1082,0.492,7,26,0.269,525,1056,0.497,0.495,217,290,0.748,115,257,372,364,111,58,198,252,1288,""
"51","smitsri01",1990,"Rik Smits",23,"IND","C",82,82,2404,515,967,0.533,0,1,0,515,966,0.533,0.533,241,297,0.811,135,377,512,142,45,169,143,328,1271,""
"52","gilliar01",1990,"Armen Gilliam",25,"2TM","PF",76,66,2426,484,940,0.515,0,2,0,484,938,0.516,0.515,303,419,0.723,211,388,599,99,69,51,183,212,1271,""
"53","schrede01",1990,"Detlef Schrempf",27,"IND","PF",78,18,2573,424,822,0.516,17,48,0.354,407,774,0.526,0.526,402,490,0.82,149,471,620,247,59,16,180,271,1267,"6MOY-2"
"54","mckeyde01",1990,"Derrick McKey",23,"SEA","SF",80,80,2748,468,949,0.493,3,23,0.13,465,926,0.502,0.495,315,403,0.782,170,319,489,187,87,81,192,247,1254,""
"55","hopsode01",1990,"Dennis Hopson",24,"NJN","SG",79,64,2551,474,1093,0.434,32,101,0.317,442,992,0.446,0.448,271,342,0.792,113,166,279,151,100,51,168,183,1251,""
"56","parisro01",1990,"Robert Parish",36,"BOS","C",79,78,2396,505,871,0.58,0,0,NA,505,871,0.58,0.58,233,312,0.747,259,537,796,103,38,69,169,189,1243,"AS"
"57","humphja01",1990,"Jay Humphries",27,"MIL","PG",81,81,2818,496,1005,0.494,21,70,0.3,475,935,0.508,0.504,224,285,0.786,80,189,269,472,156,11,151,253,1237,""
"58","tripuke01",1990,"Kelly Tripucka",30,"CHH","SF",79,73,2404,442,1029,0.43,38,104,0.365,404,925,0.437,0.448,310,351,0.883,82,240,322,224,75,16,176,220,1232,""
"59","seikaro01",1990,"Rony Seikaly",24,"MIA","C",74,72,2409,486,968,0.502,0,1,0,486,967,0.503,0.502,256,431,0.594,253,513,766,78,78,124,236,258,1228,"MIP-1"
"60","adamsmi01",1990,"Michael Adams",27,"DEN","PG",79,74,2690,398,989,0.402,158,432,0.366,240,557,0.431,0.482,267,314,0.85,49,176,225,495,121,3,141,133,1221,""
"61","johnsbu01",1990,"Buck Johnson",26,"HOU","SF",82,82,2832,504,1019,0.495,2,17,0.118,502,1002,0.501,0.496,205,270,0.759,113,268,381,252,104,62,167,321,1215,""
"62","daviswa03",1990,"Walter Davis",35,"DEN","SG",69,0,1635,497,1033,0.481,6,46,0.13,491,987,0.497,0.484,207,227,0.912,46,133,179,155,59,9,102,160,1207,""
"63","perkisa01",1990,"Sam Perkins",28,"DAL","SF",76,70,2668,435,883,0.493,6,28,0.214,429,855,0.502,0.496,330,424,0.778,209,363,572,175,88,64,148,225,1206,""
"64","corbity01",1990,"Tyrone Corbin",27,"MIN","SF",82,80,3011,521,1083,0.481,0,11,0,521,1072,0.486,0.481,161,209,0.77,219,385,604,216,175,41,143,288,1203,""
"65","scottby01",1990,"Byron Scott",28,"LAL","SG",77,77,2593,472,1005,0.47,93,220,0.423,379,785,0.483,0.516,160,209,0.766,51,191,242,274,77,31,122,180,1197,""
"66","wilkige01",1990,"Gerald Wilkins",26,"NYK","SG",82,80,2609,472,1032,0.457,39,125,0.312,433,907,0.477,0.476,208,259,0.803,133,238,371,330,95,21,194,188,1191,""
"67","edwarja01",1990,"James Edwards",34,"DET","C",82,70,2283,462,928,0.498,0,3,0,462,925,0.499,0.498,265,354,0.749,112,233,345,63,23,37,133,295,1189,""
"68","morrich01",1990,"Chris Morris",24,"NJN","SF",80,76,2449,449,1065,0.422,61,193,0.316,388,872,0.445,0.45,228,316,0.722,194,228,422,143,130,79,185,219,1187,""
"69","hornaje01",1990,"Jeff Hornacek",26,"PHO","SG",67,60,2278,483,901,0.536,40,98,0.408,443,803,0.552,0.558,173,202,0.856,86,227,313,337,117,14,125,144,1179,""
"70","flemive01",1990,"Vern Fleming",27,"IND","PG",82,82,2876,467,919,0.508,12,34,0.353,455,885,0.514,0.515,230,294,0.782,118,204,322,610,92,10,206,213,1176,""
"71","baileth01",1990,"Thurl Bailey",28,"UTA","SF",82,33,2583,470,977,0.481,0,8,0,470,969,0.485,0.481,222,285,0.779,116,294,410,137,32,100,139,175,1162,""
"72","dawkijo01",1990,"Johnny Dawkins",26,"PHI","PG",81,81,2865,465,950,0.489,22,66,0.333,443,884,0.501,0.501,210,244,0.861,48,199,247,601,121,9,214,159,1162,""
"73","hardati01",1990,"Tim Hardaway",23,"GSW","PG",79,78,2663,464,985,0.471,23,84,0.274,441,901,0.489,0.483,211,276,0.764,57,253,310,689,165,12,260,232,1162,""
"74","douglsh01",1990,"Sherman Douglas",23,"MIA","PG",81,66,2470,463,938,0.494,5,31,0.161,458,907,0.505,0.496,224,326,0.687,70,136,206,619,145,10,246,187,1155,""
"75","mannida01",1990,"Danny Manning",23,"LAC","PF",71,42,2269,440,826,0.533,0,5,0,440,821,0.536,0.533,274,370,0.741,142,280,422,187,91,39,188,261,1154,""
"76","roberal01",1990,"Alvin Robertson",27,"MIL","SG",81,81,2599,476,946,0.503,4,26,0.154,472,920,0.513,0.505,197,266,0.741,230,329,559,445,207,17,217,280,1153,"DPOY-5"
"77","normake01",1990,"Ken Norman",25,"LAC","SF",70,64,2334,484,949,0.51,7,16,0.438,477,933,0.511,0.514,153,242,0.632,143,327,470,160,78,59,190,196,1128,""
"78","willibu01",1990,"Buck Williams",29,"POR","PF",82,82,2801,413,754,0.548,0,1,0,413,753,0.548,0.548,288,408,0.706,250,550,800,116,69,39,168,285,1114,"MVP-10"
"79","gminsmi01",1990,"Mike Gminski",30,"PHI","C",81,81,2659,458,1002,0.457,3,17,0.176,455,985,0.462,0.459,193,235,0.821,196,491,687,128,43,102,98,136,1112,""
"80","ehlocr01",1990,"Craig Ehlo",28,"CLE","SG",81,64,2894,436,940,0.464,104,248,0.419,332,692,0.48,0.519,126,185,0.681,147,292,439,371,126,23,161,226,1102,""
"81","aguirma01",1990,"Mark Aguirre",30,"DET","SF",78,40,2005,438,898,0.488,31,93,0.333,407,805,0.506,0.505,192,254,0.756,117,188,305,145,34,19,121,201,1099,""
"82","johnsed03",1990,"Eddie Johnson",30,"PHO","SF",64,4,1811,411,907,0.453,70,184,0.38,341,723,0.472,0.492,188,205,0.917,69,177,246,107,32,10,108,174,1080,"6MOY-3"
"83","shortpu01",1990,"Purvis Short",32,"NJN","SF",82,24,2213,432,950,0.455,10,35,0.286,422,915,0.461,0.46,198,237,0.835,101,147,248,145,66,20,119,202,1072,""
"84","grantho01",1990,"Horace Grant",24,"CHI","PF",80,80,2753,446,853,0.523,0,0,NA,446,853,0.523,0.523,179,256,0.699,236,393,629,227,92,84,110,230,1071,""
"85","curryde01",1990,"Dell Curry",25,"CHH","SG",67,13,1860,461,990,0.466,52,147,0.354,409,843,0.485,0.492,96,104,0.923,31,137,168,159,98,26,100,148,1070,""
"86","greenac01",1990,"A.C. Green",26,"LAL","PF",82,82,2709,385,806,0.478,13,46,0.283,372,760,0.489,0.486,278,370,0.751,262,450,712,90,66,50,116,207,1061,"AS"
"87","eacklle01",1990,"Ledell Eackles",23,"WSB","SG",78,8,1696,413,940,0.439,19,59,0.322,394,881,0.447,0.449,210,280,0.75,74,101,175,182,50,4,143,157,1055,""
"88","ricegl01",1990,"Glen Rice",22,"MIA","SF",77,60,2311,470,1071,0.439,17,69,0.246,453,1002,0.452,0.447,91,124,0.734,100,252,352,138,67,27,113,198,1048,""
"89","newmajo01",1990,"Johnny Newman",26,"NYK","SF",80,69,2277,374,786,0.476,45,142,0.317,329,644,0.511,0.504,239,299,0.799,60,131,191,180,95,22,143,254,1032,""
"90","wiggimi01",1990,"Mitchell Wiggins",30,"HOU","SG",66,52,1852,416,853,0.488,0,3,0,416,850,0.489,0.488,192,237,0.81,133,153,286,104,85,1,87,165,1024,""
"91","mitchsa01",1990,"Sam Mitchell",26,"MIN","PF",80,30,2414,372,834,0.446,0,9,0,372,825,0.451,0.446,268,349,0.768,180,282,462,89,66,54,96,301,1012,""
"92","nancela01",1990,"Larry Nance",30,"CLE","PF",62,53,2065,412,807,0.511,1,1,1,411,806,0.51,0.511,186,239,0.778,162,354,516,161,54,122,110,185,1011,""
"93","willike02",1990,"Kevin Willis",27,"ATL","PF",81,51,2273,418,805,0.519,2,7,0.286,416,798,0.521,0.52,168,246,0.683,253,392,645,57,63,47,144,259,1006,""
"94","rasmubl01",1990,"Blair Rasmussen",27,"DEN","C",81,55,1995,445,895,0.497,0,1,0,445,894,0.498,0.497,111,134,0.828,174,420,594,82,40,104,75,300,1001,""
"95","floydsl01",1990,"Sleepy Floyd",29,"HOU","PG",82,73,2630,362,803,0.451,89,234,0.38,273,569,0.48,0.506,187,232,0.806,46,152,198,600,94,11,204,159,1000,""
"96","bowiesa01",1990,"Sam Bowie",28,"NJN","C",68,54,2207,347,834,0.416,10,31,0.323,337,803,0.42,0.422,294,379,0.776,206,484,690,91,38,121,125,211,998,""
"97","sikmaja01",1990,"Jack Sikma",34,"MIL","C",71,70,2250,344,827,0.416,68,199,0.342,276,628,0.439,0.457,230,260,0.885,109,383,492,229,76,48,139,244,986,""
"98","laimbbi01",1990,"Bill Laimbeer",32,"DET","C",81,81,2675,380,785,0.484,57,158,0.361,323,627,0.515,0.52,164,192,0.854,166,614,780,171,57,84,98,278,981,""
"99","benjabe01",1990,"Benoit Benjamin",25,"LAC","C",71,58,2313,362,688,0.526,0,1,0,362,687,0.527,0.526,235,321,0.732,156,501,657,159,59,187,187,217,959,""
"100","carran01",1990,"Antoine Carr",28,"2TM","PF",77,4,1727,356,721,0.494,0,7,0,356,714,0.499,0.494,237,298,0.795,115,207,322,119,30,68,125,247,949,"6MOY-6"
"101","chapmre01",1990,"Rex Chapman",22,"CHH","SG",54,52,1762,377,924,0.408,47,142,0.331,330,782,0.422,0.433,144,192,0.75,52,127,179,132,46,6,100,113,945,""
"102","smithke01",1990,"Kenny Smith",24,"2TM","PG",79,51,2421,378,811,0.466,26,83,0.313,352,728,0.484,0.482,161,196,0.821,18,139,157,445,79,8,169,143,943,""
"103","edwarke01",1990,"Kevin Edwards",24,"MIA","SG",78,54,2211,395,959,0.412,9,30,0.3,386,929,0.416,0.417,139,183,0.76,77,205,282,252,125,33,180,149,938,""
"104","richapo01",1990,"Pooh Richardson",23,"MIN","PG",82,48,2581,426,925,0.461,23,83,0.277,403,842,0.479,0.473,63,107,0.589,55,162,217,554,133,25,141,143,938,""
"105","anderni01",1990,"Nick Anderson",22,"ORL","SG",81,9,1785,372,753,0.494,1,17,0.059,371,736,0.504,0.495,186,264,0.705,107,209,316,124,69,34,138,140,931,""
"106","anderro01",1990,"Ron Anderson",31,"PHI","SF",78,3,2089,379,841,0.451,3,21,0.143,376,820,0.459,0.452,165,197,0.838,81,214,295,143,72,13,78,143,926,""
"107","higgiro01",1990,"Rod Higgins",30,"GSW","PF",82,22,1993,304,632,0.481,67,193,0.347,237,439,0.54,0.534,234,285,0.821,120,302,422,129,47,53,93,184,909,""
"108","reidjr01",1990,"J.R. Reid",21,"CHH","C",82,82,2757,358,814,0.44,0,5,0,358,809,0.443,0.44,192,289,0.664,199,492,691,101,92,54,172,292,908,""
"109","marcisa01",1990,"Šarunas Marciulionis",25,"GSW","SG",75,3,1695,289,557,0.519,10,39,0.256,279,518,0.539,0.528,317,403,0.787,84,137,221,121,94,7,137,230,905,""
"110","oaklech01",1990,"Charles Oakley",26,"NYK","PF",61,61,2196,336,641,0.524,0,3,0,336,638,0.527,0.524,217,285,0.761,258,469,727,146,64,16,165,220,889,""
"111","smithot01",1990,"Otis Smith",26,"ORL","SF",65,35,1644,348,708,0.492,10,40,0.25,338,668,0.506,0.499,169,222,0.761,117,183,300,147,76,57,102,174,875,""
"112","stricro02",1990,"Rod Strickland",23,"2TM","PG",82,24,2140,343,756,0.454,8,30,0.267,335,726,0.461,0.459,174,278,0.626,90,169,259,468,127,14,170,160,868,""
"113","thompbi01",1990,"Billy Thompson",26,"MIA","SF",79,45,2142,375,727,0.516,2,4,0.5,373,723,0.516,0.517,115,185,0.622,238,313,551,166,54,89,156,237,867,""
"114","westma01",1990,"Mark West",29,"PHO","C",82,79,2399,331,530,0.625,0,0,NA,331,530,0.625,0.625,199,288,0.691,212,516,728,45,36,184,126,277,861,""
"115","alarima01",1990,"Mark Alarie",26,"WSB","PF",82,10,1893,371,785,0.473,10,49,0.204,361,736,0.49,0.479,108,133,0.812,151,223,374,142,60,39,101,219,860,""
"116","reynoje01",1990,"Jerry Reynolds",27,"ORL","SF",67,40,1817,309,741,0.417,1,14,0.071,308,727,0.424,0.418,239,322,0.742,91,232,323,180,93,64,139,162,858,""
"117","roberfr01",1990,"Fred Roberts",29,"MIL","PF",82,66,2235,330,666,0.495,2,11,0.182,328,655,0.501,0.497,195,249,0.783,107,204,311,147,56,25,130,210,857,""
"118","paxsojo01",1990,"John Paxson",29,"CHI","PG",82,82,2365,365,708,0.516,33,92,0.359,332,616,0.539,0.539,56,68,0.824,27,92,119,335,83,6,85,176,819,""
"119","cartwbi01",1990,"Bill Cartwright",32,"CHI","C",71,71,2160,292,598,0.488,0,0,NA,292,598,0.488,0.488,227,280,0.811,137,328,465,145,38,34,123,243,811,""
"120","mahorri01",1990,"Rick Mahorn",31,"PHI","PF",75,66,2271,313,630,0.497,2,9,0.222,311,621,0.501,0.498,183,256,0.715,167,401,568,98,44,103,104,251,811,""
"121","elliose01",1990,"Sean Elliott",21,"SAS","SF",81,69,2032,311,647,0.481,1,9,0.111,310,638,0.486,0.481,187,216,0.866,127,170,297,154,45,14,112,172,810,""
"122","jacksma01",1990,"Mark Jackson",24,"NYK","PG",82,69,2428,327,749,0.437,35,131,0.267,292,618,0.472,0.46,120,165,0.727,106,212,318,604,109,4,211,121,809,""
"123","majerda01",1990,"Dan Majerle",24,"PHO","SG",73,23,2244,296,698,0.424,19,80,0.238,277,618,0.448,0.438,198,260,0.762,144,286,430,188,100,32,82,177,809,""
"124","johnsvi01",1990,"Vinnie Johnson",33,"DET","SG",82,12,1972,334,775,0.431,5,34,0.147,329,741,0.444,0.434,131,196,0.668,108,148,256,255,71,13,123,143,804,""
"125","cagemi01",1990,"Michael Cage",28,"SEA","C",82,82,2595,325,645,0.504,0,0,NA,325,645,0.504,0.504,148,212,0.698,306,515,821,70,79,45,94,232,798,""
"126","harpero01",1990,"Ron Harper",26,"2TM","SG",35,35,1367,301,637,0.473,14,51,0.275,287,586,0.49,0.484,182,231,0.788,74,132,206,182,81,41,100,105,798,""
"127","cheekma01",1990,"Maurice Cheeks",33,"2TM","PG",81,62,2519,307,609,0.504,4,16,0.25,303,593,0.511,0.507,171,202,0.847,50,190,240,453,124,10,121,78,789,""
"128","woolror01",1990,"Orlando Woolridge",30,"LAL","SF",62,2,1421,306,550,0.556,0,5,0,306,545,0.561,0.556,176,240,0.733,49,136,185,96,39,46,73,160,788,"6MOY-3"
"129","barroda01",1990,"Dana Barros",22,"SEA","PG",81,25,1630,299,738,0.405,95,238,0.399,204,500,0.408,0.47,89,110,0.809,35,97,132,205,53,1,123,97,782,""
"130","walkeda01",1990,"Darrell Walker",28,"WSB","PG",81,81,2883,316,696,0.454,2,21,0.095,314,675,0.465,0.455,138,201,0.687,173,541,714,652,139,30,173,220,772,""
"131","boguemu01",1990,"Muggsy Bogues",25,"CHH","PG",81,65,2743,326,664,0.491,5,26,0.192,321,638,0.503,0.495,106,134,0.791,48,159,207,867,166,3,146,168,763,""
"132","greensi02",1990,"Sidney Green",29,"ORL","C",73,31,1860,312,667,0.468,1,3,0.333,311,664,0.468,0.469,136,209,0.651,166,422,588,99,50,26,119,231,761,""
"133","carrojo01",1990,"Joe Barry Carroll",31,"2TM","C",76,47,1721,312,759,0.411,0,2,0,312,757,0.412,0.411,137,177,0.774,133,310,443,97,47,115,142,192,761,""
"134","tarplro01",1990,"Roy Tarpley",25,"DAL","PF",45,35,1648,314,696,0.451,0,6,0,314,690,0.455,0.451,130,172,0.756,189,400,589,67,79,70,117,160,758,""
"135","webbsp01",1990,"Spud Webb",26,"ATL","PG",82,46,2184,294,616,0.477,1,19,0.053,293,597,0.491,0.478,162,186,0.871,38,163,201,477,105,12,141,185,751,""
"136","robincl02",1990,"Clifford Robinson",23,"POR","PF",82,0,1565,298,751,0.397,12,44,0.273,286,707,0.405,0.405,138,251,0.55,110,198,308,72,53,53,129,226,746,""
"137","threase01",1990,"Sedale Threatt",28,"SEA","PG",65,18,1481,303,599,0.506,8,32,0.25,295,567,0.52,0.513,130,157,0.828,43,72,115,216,65,8,77,164,744,""
"138","delnevi01",1990,"Vinny Del Negro",23,"SAC","SG",76,29,1858,297,643,0.462,10,32,0.313,287,611,0.47,0.47,135,155,0.871,39,159,198,250,64,10,111,182,739,""
"139","frankte01",1990,"Tellis Frank",24,"MIA","PF",77,39,1762,278,607,0.458,0,0,NA,278,607,0.458,0.458,179,234,0.765,151,234,385,85,51,27,134,282,735,""
"140","griffda01",1990,"Darrell Griffith",31,"UTA","SG",82,1,1444,301,649,0.464,80,215,0.372,221,434,0.509,0.525,51,78,0.654,43,123,166,63,68,19,75,149,733,""
"141","lohaubr01",1990,"Brad Lohaus",25,"2TM","PF",80,41,1943,305,663,0.46,47,137,0.343,258,526,0.49,0.495,75,103,0.728,98,300,398,168,58,88,109,211,732,""
