"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"29","willike02",1993,"Kevin Willis",30,"ATL","PF",80,80,2878,616,1218,0.506,7,29,0.241,609,1189,0.512,0.509,196,300,0.653,335,693,1028,165,68,41,213,264,1435,""
"30","daughbr01",1993,"Brad Daugherty",27,"CLE","C",71,71,2691,520,911,0.571,1,2,0.5,519,909,0.571,0.571,391,492,0.795,164,562,726,312,53,56,150,174,1432,"MVP-10,AS"
"31","malonje01",1993,"Jeff Malone",31,"UTA","SG",79,59,2558,595,1205,0.494,3,9,0.333,592,1196,0.495,0.495,236,277,0.852,31,142,173,128,42,4,125,117,1429,""
"32","hardati01",1993,"Tim Hardaway",26,"GSW","PG",66,66,2609,522,1168,0.447,102,309,0.33,420,859,0.489,0.491,273,367,0.744,60,203,263,699,116,12,220,152,1419,"AS,NBA3"
"33","piercri01",1993,"Ricky Pierce",33,"SEA","SG",77,72,2218,524,1071,0.489,42,113,0.372,482,958,0.503,0.509,313,352,0.889,58,134,192,220,100,7,160,167,1403,""
"34","starkjo01",1993,"John Starks",27,"NYK","SG",80,51,2477,513,1199,0.428,108,336,0.321,405,863,0.469,0.473,263,331,0.795,54,150,204,404,91,12,173,234,1397,"DPOY-5"
"35","thomais01",1993,"Isiah Thomas",31,"DET","PG",79,79,2922,526,1258,0.418,61,198,0.308,465,1060,0.439,0.442,278,377,0.737,71,161,232,671,123,18,284,222,1391,"AS"
"36","kempsh01",1993,"Shawn Kemp",23,"SEA","PF",78,68,2582,515,1047,0.492,0,4,0,515,1043,0.494,0.492,358,503,0.712,287,546,833,155,119,146,217,327,1388,"MVP-10,AS"
"37","majerda01",1993,"Dan Majerle",27,"PHO","SG",82,82,3199,509,1096,0.464,167,438,0.381,342,658,0.52,0.541,203,261,0.778,120,263,383,311,138,33,133,180,1388,"DPOY-5,AS"
"38","edwarbl01",1993,"Blue Edwards",27,"MIL","SF",82,81,2729,554,1083,0.512,37,106,0.349,517,977,0.529,0.529,237,300,0.79,123,259,382,214,129,45,175,242,1382,""
"39","ellisda01",1993,"Dale Ellis",32,"SAS","SG",82,76,2731,545,1092,0.499,119,297,0.401,426,795,0.536,0.554,157,197,0.797,81,231,312,107,78,18,111,179,1366,""
"40","pricema01",1993,"Mark Price",28,"CLE","PG",75,74,2380,477,986,0.484,122,293,0.416,355,693,0.512,0.546,289,305,0.948,37,164,201,602,89,11,196,105,1365,"MVP-8,AS,NBA1"
"41","willire01",1993,"Reggie Williams",28,"DEN","SF",79,79,2722,535,1167,0.458,33,122,0.27,502,1045,0.48,0.473,238,296,0.804,132,296,428,295,126,76,194,284,1341,""
"42","grantha01",1993,"Harvey Grant",27,"WSB","SF",72,72,2667,560,1149,0.487,1,10,0.1,559,1139,0.491,0.488,218,300,0.727,133,279,412,205,72,44,90,168,1339,""
"43","persoch01",1993,"Chuck Person",28,"MIN","SF",78,75,2985,541,1248,0.433,118,332,0.355,423,916,0.462,0.481,109,168,0.649,98,335,433,343,67,30,219,198,1309,""
"44","weathcl01",1993,"Clarence Weatherspoon",22,"PHI","SF",82,82,2654,494,1053,0.469,1,4,0.25,493,1049,0.47,0.47,291,408,0.713,179,410,589,147,85,67,176,188,1280,""
"45","nancela01",1993,"Larry Nance",33,"CLE","PF",77,77,2753,533,971,0.549,0,4,0,533,967,0.551,0.549,202,247,0.818,184,484,668,223,54,198,107,223,1268,"AS"
"46","tisdawa01",1993,"Wayman Tisdale",28,"SAC","PF",76,75,2283,544,1068,0.509,0,2,0,544,1066,0.51,0.509,175,231,0.758,127,373,500,108,52,47,117,277,1263,""
"47","stockjo01",1993,"John Stockton",30,"UTA","PG",82,82,2863,437,899,0.486,72,187,0.385,365,712,0.513,0.526,293,367,0.798,64,173,237,987,199,21,266,224,1239,"MVP-10,AS,NBA2"
"48","simmoli01",1993,"Lionel Simmons",24,"SAC","SF",69,68,2502,468,1055,0.444,1,11,0.091,467,1044,0.447,0.444,298,364,0.819,156,339,495,312,95,38,196,197,1235,""
"49","threase01",1993,"Sedale Threatt",31,"LAL","PG",82,82,2893,522,1028,0.508,14,53,0.264,508,975,0.521,0.515,177,215,0.823,47,226,273,564,142,11,173,248,1235,""
"50","seikaro01",1993,"Rony Seikaly",27,"MIA","C",72,64,2456,417,868,0.48,1,8,0.125,416,860,0.484,0.481,397,540,0.735,259,587,846,100,38,83,203,260,1232,""
"51","curryde01",1993,"Dell Curry",28,"CHH","SG",80,0,2094,498,1102,0.452,95,237,0.401,403,865,0.466,0.495,136,157,0.866,51,235,286,180,87,23,129,150,1227,"6MOY-4"
"52","worthja01",1993,"James Worthy",31,"LAL","SF",82,69,2359,510,1142,0.447,30,111,0.27,480,1031,0.466,0.46,171,211,0.81,73,174,247,278,92,27,137,87,1221,""
"53","elliose01",1993,"Sean Elliott",24,"SAS","SF",70,70,2604,451,918,0.491,37,104,0.356,414,814,0.509,0.511,268,337,0.795,85,237,322,265,68,28,152,132,1207,"AS"
"54","ellisla01",1993,"LaPhonso Ellis",22,"DEN","PF",82,82,2749,483,958,0.504,2,13,0.154,481,945,0.509,0.505,237,317,0.748,274,470,744,151,72,111,153,293,1205,""
"55","skilesc01",1993,"Scott Skiles",28,"ORL","PG",78,78,3086,416,891,0.467,80,235,0.34,336,656,0.512,0.512,289,324,0.892,52,238,290,735,86,2,267,244,1201,""
"56","millste01",1993,"Terry Mills",25,"DET","PF",81,46,2183,494,1072,0.461,10,36,0.278,484,1036,0.467,0.465,201,254,0.791,176,296,472,111,44,50,142,282,1199,""
"57","mullich01",1993,"Chris Mullin",29,"GSW","SF",46,46,1902,474,930,0.51,60,133,0.451,414,797,0.519,0.542,183,226,0.81,42,190,232,166,68,41,139,76,1191,"AS"
"58","guglito01",1993,"Tom Gugliotta",23,"WSB","PF",81,81,2795,484,1135,0.426,38,135,0.281,446,1000,0.446,0.443,181,281,0.644,219,562,781,306,134,35,230,195,1187,""
"59","sprewla01",1993,"Latrell Sprewell",22,"GSW","SG",77,69,2741,449,968,0.464,73,198,0.369,376,770,0.488,0.502,211,283,0.746,79,192,271,295,126,52,203,166,1182,""
"60","jacksma01",1993,"Mark Jackson",27,"LAC","PG",82,81,3117,459,945,0.486,22,82,0.268,437,863,0.506,0.497,241,300,0.803,129,259,388,724,136,12,220,158,1181,""
"61","johnsed03",1993,"Eddie Johnson",33,"SEA","SF",82,0,1869,463,991,0.467,17,56,0.304,446,935,0.477,0.476,234,257,0.911,124,148,272,135,36,4,134,173,1177,""
"62","gillke01",1993,"Kendall Gill",24,"CHH","SG",69,67,2430,463,1032,0.449,17,62,0.274,446,970,0.46,0.457,224,290,0.772,120,220,340,268,98,36,174,191,1167,""
"63","smitsri01",1993,"Rik Smits",26,"IND","C",81,81,2072,494,1017,0.486,0,0,NA,494,1017,0.486,0.486,167,228,0.732,126,306,432,121,27,75,147,285,1155,""
"64","willimi02",1993,"Micheal Williams",26,"MIN","PG",76,76,2661,353,791,0.446,26,107,0.243,327,684,0.478,0.463,419,462,0.907,84,189,273,661,165,23,227,268,1151,""
"65","murdoer01",1993,"Eric Murdock",24,"MIL","PG",79,78,2437,438,936,0.468,31,119,0.261,407,817,0.498,0.485,231,296,0.78,95,189,284,603,174,7,207,177,1138,""
"66","normake01",1993,"Ken Norman",28,"LAC","SF",76,71,2477,498,975,0.511,10,38,0.263,488,937,0.521,0.516,131,220,0.595,209,362,571,165,59,58,125,156,1137,""
"67","mutomdi01",1993,"Dikembe Mutombo",26,"DEN","C",82,82,3029,398,781,0.51,0,0,NA,398,781,0.51,0.51,335,492,0.681,344,726,1070,147,43,287,216,284,1131,""
"68","harpede01",1993,"Derek Harper",31,"DAL","SG",62,60,2108,393,939,0.419,101,257,0.393,292,682,0.428,0.472,239,316,0.756,42,81,123,334,80,16,136,145,1126,""
"69","brickfr01",1993,"Frank Brickowski",33,"MIL","C",66,64,2075,456,836,0.545,8,26,0.308,448,810,0.553,0.55,195,268,0.728,120,285,405,196,80,44,202,235,1115,""
"70","mcdanxa01",1993,"Xavier McDaniel",29,"BOS","PF",82,27,2215,457,924,0.495,6,22,0.273,451,902,0.5,0.498,191,241,0.793,168,321,489,163,72,51,171,249,1111,""
"71","paytoga01",1993,"Gary Payton",24,"SEA","PG",82,78,2548,476,963,0.494,7,34,0.206,469,929,0.505,0.498,151,196,0.77,95,186,281,399,177,21,148,250,1110,""
"72","gamblke01",1993,"Kevin Gamble",27,"BOS","SF",82,58,2541,459,906,0.507,52,139,0.374,407,767,0.531,0.535,123,149,0.826,46,200,246,226,86,37,81,185,1093,""
"73","morrich01",1993,"Chris Morris",27,"NJN","SF",77,57,2302,436,907,0.481,17,76,0.224,419,831,0.504,0.49,197,248,0.794,227,227,454,106,144,52,119,171,1086,""
"74","blaylmo01",1993,"Mookie Blaylock",25,"ATL","PG",80,78,2820,414,964,0.429,118,315,0.375,296,649,0.456,0.491,123,169,0.728,89,191,280,671,203,23,187,156,1069,""
"75","stricro02",1993,"Rod Strickland",26,"POR","SG",78,35,2474,396,816,0.485,4,30,0.133,392,786,0.499,0.488,273,381,0.717,120,217,337,559,131,24,199,153,1069,""
"76","smithke01",1993,"Kenny Smith",27,"HOU","PG",82,82,2422,387,744,0.52,96,219,0.438,291,525,0.554,0.585,195,222,0.878,28,132,160,446,80,7,163,110,1065,""
"77","longgr01",1993,"Grant Long",26,"MIA","PF",76,62,2728,397,847,0.469,6,26,0.231,391,821,0.476,0.472,261,341,0.765,197,371,568,182,104,31,133,264,1061,""
"78","greenac01",1993,"A.C. Green",29,"LAL","PF",82,55,2819,379,706,0.537,16,46,0.348,363,660,0.55,0.548,277,375,0.739,287,424,711,116,88,39,116,149,1051,""
"79","divacvl01",1993,"Vlade Divac",24,"LAL","C",82,69,2525,397,819,0.485,21,75,0.28,376,744,0.505,0.498,235,341,0.689,220,509,729,232,128,140,214,311,1050,""
"80","perkisa01",1993,"Sam Perkins",31,"2TM","PF",79,62,2351,381,799,0.477,24,71,0.338,357,728,0.49,0.492,250,305,0.82,163,361,524,156,60,82,108,225,1036,""
"81","adamsmi01",1993,"Michael Adams",30,"WSB","PG",70,70,2499,365,831,0.439,68,212,0.321,297,619,0.48,0.48,237,277,0.856,52,188,240,526,100,4,175,146,1035,""
"82","mckeyde01",1993,"Derrick McKey",26,"SEA","SF",77,68,2439,387,780,0.496,40,112,0.357,347,668,0.519,0.522,220,297,0.741,121,206,327,197,105,58,152,208,1034,""
"83","augmost01",1993,"Stacey Augmon",24,"ATL","SG",73,66,2112,397,792,0.501,0,4,0,397,788,0.504,0.501,227,307,0.739,141,146,287,170,91,18,157,141,1021,""
"84","grantho01",1993,"Horace Grant",27,"CHI","PF",77,77,2745,421,829,0.508,1,5,0.2,420,824,0.51,0.508,174,281,0.619,341,388,729,201,89,96,110,218,1017,""
"85","armstbj01",1993,"B.J. Armstrong",25,"CHI","PG",82,74,2492,408,818,0.499,63,139,0.453,345,679,0.508,0.537,130,151,0.861,27,122,149,330,66,6,83,169,1009,""
"86","smithch01",1993,"Charles Smith",27,"NYK","SF",81,68,2172,358,764,0.469,0,2,0,358,762,0.47,0.469,287,367,0.782,170,262,432,142,48,96,155,254,1003,""
"87","williwa02",1993,"Walt Williams",22,"SAC","SF",59,26,1673,358,823,0.435,61,191,0.319,297,632,0.47,0.472,224,302,0.742,115,150,265,178,66,29,179,209,1001,""
"88","webbsp01",1993,"Spud Webb",29,"SAC","PG",69,68,2335,342,789,0.433,37,135,0.274,305,654,0.466,0.457,279,328,0.851,44,149,193,481,104,6,194,177,1000,""
"89","parisro01",1993,"Robert Parish",39,"BOS","C",79,79,2146,416,777,0.535,0,0,NA,416,777,0.535,0.535,162,235,0.689,246,494,740,61,57,107,120,201,994,""
"90","gilliar01",1993,"Armen Gilliam",28,"PHI","PF",80,26,1742,359,774,0.464,0,1,0,359,773,0.464,0.464,274,325,0.843,136,336,472,116,37,54,157,123,992,""
"91","richmmi01",1993,"Mitch Richmond",27,"SAC","SG",45,45,1728,371,782,0.474,48,130,0.369,323,652,0.495,0.505,197,233,0.845,18,136,154,221,53,9,130,137,987,"AS"
"92","dayto01",1993,"Todd Day",23,"MIL","SG",71,37,1931,358,828,0.432,54,184,0.293,304,644,0.472,0.465,213,297,0.717,144,147,291,117,75,48,118,222,983,""
"93","maxweve01",1993,"Vernon Maxwell",27,"HOU","SG",71,68,2251,349,858,0.407,120,361,0.332,229,497,0.461,0.477,164,228,0.719,29,192,221,297,86,8,140,124,982,""
"94","drexlcl01",1993,"Clyde Drexler",30,"POR","SG",49,49,1671,350,816,0.429,31,133,0.233,319,683,0.467,0.448,245,292,0.839,126,183,309,278,95,37,115,159,976,"MVP-10,AS"
"95","rooksse01",1993,"Sean Rooks",23,"DAL","C",72,68,2087,368,747,0.493,0,2,0,368,745,0.494,0.493,234,389,0.602,196,340,536,95,38,81,160,204,970,""
"96","daviste01",1993,"Terry Davis",25,"DAL","PF",75,74,2462,393,863,0.455,2,8,0.25,391,855,0.457,0.457,167,281,0.594,259,442,701,68,36,28,160,199,955,""
"97","corbity01",1993,"Tyrone Corbin",30,"UTA","SF",82,58,2555,385,766,0.503,0,5,0,385,761,0.506,0.503,180,218,0.826,194,325,519,173,108,32,108,252,950,""
"98","cebalce01",1993,"Cedric Ceballos",23,"PHO","SF",74,46,1607,381,662,0.576,0,2,0,381,660,0.577,0.576,187,258,0.725,172,236,408,77,54,28,106,103,949,""
"99","ehlocr01",1993,"Craig Ehlo",31,"CLE","SG",82,73,2559,385,785,0.49,93,244,0.381,292,541,0.54,0.55,86,120,0.717,113,290,403,254,104,22,124,170,949,""
"100","aingeda01",1993,"Danny Ainge",33,"PHO","SG",80,0,2163,337,730,0.462,150,372,0.403,187,358,0.522,0.564,123,145,0.848,49,165,214,260,69,8,113,175,947,"6MOY-2"
"101","carran01",1993,"Antoine Carr",31,"SAS","PF",71,46,1947,379,705,0.538,0,5,0,379,700,0.541,0.538,174,224,0.777,107,281,388,97,35,87,96,264,932,""
"102","anderke01",1993,"Kenny Anderson",22,"NJN","PG",55,55,2010,370,850,0.435,7,25,0.28,363,825,0.44,0.439,180,232,0.776,51,175,226,449,96,11,153,140,927,""
"103","thorpot01",1993,"Otis Thorpe",30,"HOU","PF",72,69,2357,385,690,0.558,0,2,0,385,688,0.56,0.558,153,256,0.598,219,370,589,181,43,19,151,234,923,""
"104","chambto01",1993,"Tom Chambers",33,"PHO","PF",73,0,1723,320,716,0.447,11,28,0.393,309,688,0.449,0.455,241,288,0.837,96,249,345,101,43,23,92,212,892,"6MOY-5"
"105","wilkige01",1993,"Gerald Wilkins",29,"CLE","SF",80,35,2079,361,797,0.453,16,58,0.276,345,739,0.467,0.463,152,181,0.84,74,140,214,183,78,18,94,154,890,""
"106","brownde01",1993,"Dee Brown",24,"BOS","PG",80,48,2254,328,701,0.468,26,82,0.317,302,619,0.488,0.486,192,242,0.793,45,201,246,461,138,32,136,203,874,""
"107","roberst01",1993,"Stanley Roberts",22,"LAC","C",77,76,1816,375,711,0.527,0,0,NA,375,711,0.527,0.527,120,246,0.488,181,297,478,59,34,141,121,332,870,""
"108","scottde01",1993,"Dennis Scott",24,"ORL","SF",54,43,1759,329,763,0.431,108,268,0.403,221,495,0.446,0.502,92,117,0.786,38,148,186,136,57,18,104,131,858,""
"109","colesbi01",1993,"Bimbo Coles",24,"MIA","PG",81,37,2232,318,686,0.464,42,137,0.307,276,549,0.503,0.494,177,220,0.805,58,108,166,373,80,11,108,199,855,""
"110","ellispe01",1993,"Pervis Ellison",25,"WSB","C",49,48,1701,341,655,0.521,0,4,0,341,651,0.524,0.521,170,242,0.702,138,295,433,117,45,108,110,154,852,""
"111","ferredu01",1993,"Duane Ferrell",27,"ATL","SF",82,15,1736,327,696,0.47,9,36,0.25,318,660,0.482,0.476,176,226,0.779,97,94,191,132,59,17,103,160,839,""
"112","masonan01",1993,"Anthony Mason",26,"NYK","PF",81,0,2482,316,629,0.502,0,0,NA,316,629,0.502,0.502,199,292,0.682,231,409,640,170,43,19,137,240,831,"6MOY-2"
"113","packro01",1993,"Robert Pack",23,"DEN","PG",77,1,1579,285,606,0.47,1,8,0.125,284,598,0.475,0.471,239,311,0.768,52,108,160,335,81,10,185,182,810,""
"114","alexavi01",1993,"Victor Alexander",23,"GSW","C",72,59,1753,344,667,0.516,10,22,0.455,334,645,0.518,0.523,111,162,0.685,132,288,420,93,34,53,120,218,809,""
"115","boguemu01",1993,"Muggsy Bogues",28,"CHH","PG",81,80,2833,331,730,0.453,6,26,0.231,325,704,0.462,0.458,140,168,0.833,51,247,298,711,161,5,154,179,808,""
"116","aventan01",1993,"Anthony Avent",23,"MIL","PF",82,78,2285,347,802,0.433,0,2,0,347,800,0.434,0.433,112,172,0.651,180,332,512,91,57,73,140,237,806,""
"117","peelean01",1993,"Anthony Peeler",23,"LAL","SG",77,11,1656,297,634,0.468,46,118,0.39,251,516,0.486,0.505,162,206,0.786,64,115,179,166,60,14,123,193,802,""
"118","horryro01",1993,"Robert Horry",22,"HOU","SF",79,79,2330,323,682,0.474,12,47,0.255,311,635,0.49,0.482,143,200,0.715,113,279,392,191,80,83,156,210,801,""
"119","stewala01",1993,"Larry Stewart",24,"WSB","SF",81,8,1823,306,564,0.543,0,2,0,306,562,0.544,0.543,184,253,0.727,154,229,383,146,47,29,153,191,796,""
"120","scottby01",1993,"Byron Scott",31,"LAL","SG",58,53,1677,296,659,0.449,44,135,0.326,252,524,0.481,0.483,156,184,0.848,27,107,134,157,55,13,70,98,792,""
"121","johnske02",1993,"Kevin Johnson",26,"PHO","PG",49,47,1643,282,565,0.499,1,8,0.125,281,557,0.504,0.5,226,276,0.819,30,74,104,384,85,19,151,100,791,""
"122","reidjr01",1993,"J.R. Reid",24,"2TM","PF",83,25,1887,283,595,0.476,0,5,0,283,590,0.48,0.476,214,280,0.764,120,336,456,80,47,31,125,266,780,""
"123","richapo01",1993,"Pooh Richardson",26,"IND","PG",74,73,2396,337,703,0.479,3,29,0.103,334,674,0.496,0.482,92,124,0.742,63,204,267,573,94,12,167,132,769,""
"124","smithst01",1993,"Steve Smith",23,"MIA","SG",48,43,1610,279,619,0.451,53,132,0.402,226,487,0.464,0.494,155,197,0.787,56,141,197,267,50,16,129,148,766,""
"125","newmajo01",1993,"Johnny Newman",29,"CHH","SF",64,27,1471,279,534,0.522,12,45,0.267,267,489,0.546,0.534,194,240,0.808,72,71,143,117,45,19,90,154,764,""
"126","mchalke01",1993,"Kevin McHale",35,"BOS","PF",71,0,1656,298,649,0.459,2,18,0.111,296,631,0.469,0.461,164,195,0.841,95,263,358,73,16,59,92,126,762,""
"127","dumasri02",1993,"Richard Dumas",23,"PHO","SF",48,32,1320,302,576,0.524,1,3,0.333,301,573,0.525,0.525,152,215,0.707,100,123,223,60,85,39,92,127,757,""
"128","minerha01",1993,"Harold Miner",21,"MIA","SG",73,0,1383,292,615,0.475,3,9,0.333,289,606,0.477,0.477,163,214,0.762,74,73,147,73,34,8,92,130,750,""
"129","chapmre01",1993,"Rex Chapman",25,"WSB","SG",60,23,1300,287,602,0.477,43,116,0.371,244,486,0.502,0.512,132,163,0.81,19,69,88,116,38,10,79,119,749,""
"130","vaughlo01",1993,"Loy Vaught",24,"LAC","PF",79,4,1653,313,616,0.508,1,4,0.25,312,612,0.51,0.509,116,155,0.748,164,328,492,54,55,39,83,172,743,""
"131","williho01",1993,"Hot Rod Williams",30,"CLE","C",67,13,2055,263,560,0.47,0,0,NA,263,560,0.47,0.47,212,296,0.716,127,288,415,152,48,105,116,171,738,""
"132","perryti01",1993,"Tim Perry",27,"PHI","PF",81,51,2104,287,613,0.468,10,49,0.204,277,564,0.491,0.476,147,207,0.71,154,255,409,126,40,91,123,159,731,""
"133","duckwke01",1993,"Kevin Duckworth",28,"POR","C",74,55,1762,301,688,0.438,0,2,0,301,686,0.439,0.438,127,174,0.73,118,269,387,70,45,39,87,222,729,""
"134","davisda01",1993,"Dale Davis",23,"IND","PF",82,82,2264,304,535,0.568,0,0,NA,304,535,0.568,0.568,119,225,0.529,291,432,723,69,63,148,79,274,727,""
"135","brandte01",1993,"Terrell Brandon",22,"CLE","PG",82,8,1622,297,621,0.478,13,42,0.31,284,579,0.491,0.489,118,143,0.825,37,142,179,302,79,27,107,122,725,""
"136","lohaubr01",1993,"Brad Lohaus",28,"MIL","PF",80,24,1766,283,614,0.461,85,230,0.37,198,384,0.516,0.53,73,101,0.723,59,217,276,127,47,74,93,178,724,""
"137","bowiesa01",1993,"Sam Bowie",31,"NJN","C",79,65,2092,287,638,0.45,2,6,0.333,285,632,0.451,0.451,141,181,0.779,158,398,556,127,32,128,120,226,717,""
"138","flemive01",1993,"Vern Fleming",30,"IND","PG",75,8,1503,280,554,0.505,7,36,0.194,273,518,0.527,0.512,143,197,0.726,63,106,169,224,63,9,121,126,710,""
"139","eliema01",1993,"Mario Elie",29,"POR","SF",82,7,1757,240,524,0.458,45,129,0.349,195,395,0.494,0.501,183,214,0.855,59,157,216,177,74,20,89,145,708,""
"140","royaldo01",1993,"Donald Royal",26,"ORL","SF",77,0,1636,194,391,0.496,0,3,0,194,388,0.5,0.496,318,390,0.815,116,179,295,80,36,25,113,179,706,""
"141","daniell01",1993,"Lloyd Daniels",25,"SAS","SG",77,10,1573,285,644,0.443,59,177,0.333,226,467,0.484,0.488,72,99,0.727,86,130,216,148,38,30,102,144,701,""
"142","woolror01",1993,"Orlando Woolridge",33,"2TM","SF",58,47,1555,289,599,0.482,0,9,0,289,590,0.49,0.482,120,177,0.678,87,98,185,115,27,27,79,122,698,""
