"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"22","bookede01",2017,"Devin Booker",20,"PHO","SG",78,78,2730,606,1431,0.423,147,405,0.363,459,1026,0.447,0.475,367,441,0.832,46,203,249,268,72,21,241,242,1726,""
"23","anthoca01",2017,"Carmelo Anthony",32,"NYK","SF",74,74,2538,602,1389,0.433,151,421,0.359,451,968,0.466,0.488,304,365,0.833,62,376,438,213,60,34,153,198,1659,"AS"
"24","haywago01",2017,"Gordon Hayward",26,"UTA","SF",73,73,2516,545,1156,0.471,149,374,0.398,396,782,0.506,0.536,362,429,0.844,49,345,394,252,73,20,140,117,1601,"AS"
"25","duranke01",2017,"Kevin Durant",28,"GSW","PF",62,62,2070,551,1026,0.537,117,312,0.375,434,714,0.608,0.594,336,384,0.875,39,474,513,300,66,99,138,117,1555,"MVP-9,AS,NBA2"
"26","lopezbr01",2017,"Brook Lopez",28,"BRK","C",75,75,2222,555,1172,0.474,134,387,0.346,421,785,0.536,0.531,295,364,0.81,121,282,403,176,38,124,184,192,1539,""
"27","barneha02",2017,"Harrison Barnes",24,"DAL","PF",79,79,2803,599,1280,0.468,78,222,0.351,521,1058,0.492,0.498,242,281,0.861,93,301,394,116,65,15,102,128,1518,""
"28","dragigo01",2017,"Goran Dragic",30,"MIA","PG",73,73,2459,534,1124,0.475,117,289,0.405,417,835,0.499,0.527,298,377,0.79,62,217,279,423,89,13,212,199,1483,""
"29","gasolma01",2017,"Marc Gasol",32,"MEM","C",74,74,2531,532,1160,0.459,104,268,0.388,428,892,0.48,0.503,278,332,0.837,60,404,464,338,67,99,166,171,1446,"AS"
"30","willilo02",2017,"Lou Williams",30,"2TM","SG",81,1,1994,428,998,0.429,163,446,0.365,265,552,0.48,0.511,402,457,0.88,26,176,202,239,80,20,160,92,1421,"6MOY-3"
"31","conlemi01",2017,"Mike Conley",29,"MEM","PG",69,68,2292,464,1009,0.46,171,419,0.408,293,590,0.497,0.545,316,368,0.859,31,210,241,433,92,19,156,126,1415,""
"32","schrode01",2017,"Dennis Schröder",23,"ATL","PG",79,78,2485,548,1214,0.451,100,294,0.34,448,920,0.487,0.493,218,255,0.855,42,206,248,499,74,16,258,149,1414,""
"33","bledser01",2017,"Eric Bledsoe",27,"PHO","PG",66,66,2176,449,1034,0.434,104,310,0.335,345,724,0.477,0.485,388,458,0.847,52,268,320,418,91,31,224,164,1390,""
"34","lowryky01",2017,"Kyle Lowry",30,"TOR","PG",60,60,2244,426,918,0.464,193,468,0.412,233,450,0.518,0.569,299,365,0.819,48,238,286,417,88,19,173,170,1344,"AS"
"35","harrito02",2017,"Tobias Harris",24,"DET","PF",82,48,2567,511,1063,0.481,109,314,0.347,402,749,0.537,0.532,190,226,0.841,63,353,416,142,60,39,96,133,1321,""
"36","griffbl01",2017,"Blake Griffin",27,"LAC","PF",61,61,2076,479,971,0.493,38,113,0.336,441,858,0.514,0.513,320,421,0.76,112,385,497,300,57,22,142,157,1316,""
"37","whiteha01",2017,"Hassan Whiteside",27,"MIA","C",77,77,2513,542,973,0.557,0,0,NA,542,973,0.557,0.557,225,358,0.628,293,795,1088,57,57,161,154,226,1309,"DPOY-5"
"38","teaguje01",2017,"Jeff Teague",28,"IND","PG",82,82,2657,402,909,0.442,90,252,0.357,312,657,0.475,0.492,360,415,0.867,33,297,330,639,100,32,216,165,1254,""
"39","millspa01",2017,"Paul Millsap",31,"ATL","PF",69,67,2343,430,972,0.442,75,241,0.311,355,731,0.486,0.481,311,405,0.768,111,422,533,252,90,62,158,186,1246,"AS"
"40","aldrila01",2017,"LaMarcus Aldridge",31,"SAS","PF",72,72,2335,500,1049,0.477,23,56,0.411,477,993,0.48,0.488,220,271,0.812,172,351,523,139,46,88,98,158,1243,"DPOY-8"
"41","jokicni01",2017,"Nikola Jokic",21,"DEN","C",73,59,2038,494,854,0.578,45,139,0.324,449,715,0.628,0.605,188,228,0.825,212,506,718,359,61,55,171,214,1221,""
"42","gordoer01",2017,"Eric Gordon",28,"HOU","SG",75,15,2323,412,1016,0.406,246,661,0.372,166,355,0.468,0.527,147,175,0.84,29,172,201,188,48,41,121,150,1217,"6MOY-1"
"43","clarkjo01",2017,"Jordan Clarkson",24,"LAL","SG",82,19,2397,477,1071,0.445,117,356,0.329,360,715,0.503,0.5,134,168,0.798,49,197,246,213,88,8,164,150,1205,""
"44","porzikr01",2017,"Kristaps Porzingis",21,"NYK","PF",66,65,2164,443,985,0.45,112,314,0.357,331,671,0.493,0.507,198,252,0.786,111,364,475,97,47,129,118,244,1196,""
"45","redicjj01",2017,"JJ Redick",32,"LAC","SG",78,78,2198,396,890,0.445,201,468,0.429,195,422,0.462,0.558,180,202,0.891,11,160,171,110,54,13,98,125,1173,""
"46","turnemy01",2017,"Myles Turner",20,"IND","C",81,81,2541,444,869,0.511,40,115,0.348,404,754,0.536,0.534,245,303,0.809,139,450,589,106,74,172,105,262,1173,""
"47","ibakase01",2017,"Serge Ibaka",27,"2TM","PF",79,79,2422,471,982,0.48,124,317,0.391,347,665,0.522,0.543,107,125,0.856,129,409,538,75,41,124,105,215,1173,""
"48","fournev01",2017,"Evan Fournier",24,"ORL","SG",68,66,2234,408,930,0.439,128,360,0.356,280,570,0.491,0.508,223,277,0.805,44,165,209,202,66,4,141,180,1167,""
"49","batumni01",2017,"Nicolas Batum",28,"CHO","SG",77,77,2617,393,975,0.403,135,405,0.333,258,570,0.453,0.472,243,284,0.856,46,435,481,456,86,29,194,109,1164,""
"50","rosede01",2017,"Derrick Rose",28,"NYK","PG",64,64,2082,460,977,0.471,13,60,0.217,447,917,0.487,0.477,221,253,0.874,66,180,246,283,44,17,147,84,1154,""
"51","gallida01",2017,"Danilo Gallinari",28,"DEN","SF",63,63,2134,335,750,0.447,126,324,0.389,209,426,0.491,0.531,349,387,0.902,39,286,325,135,40,15,82,93,1145,""
"52","hardati02",2017,"Tim Hardaway Jr.",24,"ATL","SG",79,30,2154,415,912,0.455,149,417,0.357,266,495,0.537,0.537,164,214,0.766,35,189,224,182,55,15,106,103,1143,"6MOY-10"
"53","loveke01",2017,"Kevin Love",28,"CLE","PF",60,60,1885,370,867,0.427,145,389,0.373,225,478,0.471,0.51,257,295,0.871,148,518,666,116,53,21,122,125,1142,"AS"
"54","goberru01",2017,"Rudy Gobert",24,"UTA","C",81,81,2744,413,625,0.661,0,1,0,413,624,0.662,0.661,311,476,0.653,314,721,1035,97,49,214,147,246,1137,"DPOY-2,NBA2"
"55","chandwi01",2017,"Wilson Chandler",29,"DEN","SF",71,33,2197,433,939,0.461,110,326,0.337,323,613,0.527,0.52,141,194,0.727,103,357,460,141,51,30,114,172,1117,""
"56","bogdabo02",2017,"Bojan Bogdanovic",27,"2TM","SF",81,54,2083,376,845,0.445,144,392,0.367,232,453,0.512,0.53,217,243,0.893,37,240,277,111,34,7,131,146,1113,""
"57","drumman01",2017,"Andre Drummond",23,"DET","C",81,81,2409,483,911,0.53,2,7,0.286,481,904,0.532,0.531,137,355,0.386,345,770,1115,90,124,89,152,237,1105,""
"58","morrima03",2017,"Marcus Morris",27,"DET","SF",79,79,2565,421,1007,0.418,118,357,0.331,303,650,0.466,0.477,145,185,0.784,77,289,366,160,52,25,87,168,1105,""
"59","paulch01",2017,"Chris Paul",31,"LAC","PG",61,61,1921,374,785,0.476,124,302,0.411,250,483,0.518,0.555,232,260,0.892,40,264,304,563,119,8,147,146,1104,""
"60","vucevni01",2017,"Nikola Vucevic",26,"ORL","C",75,55,2163,483,1031,0.468,23,75,0.307,460,956,0.481,0.48,107,160,0.669,176,603,779,208,76,74,117,180,1096,""
"61","wadedw01",2017,"Dwyane Wade",35,"CHI","SG",60,59,1792,414,955,0.434,45,145,0.31,369,810,0.456,0.457,223,281,0.794,63,207,270,228,86,41,138,112,1096,""
"62","porteot01",2017,"Otto Porter Jr.",23,"WAS","SF",80,80,2605,414,803,0.516,148,341,0.434,266,462,0.576,0.608,99,119,0.832,118,396,514,121,116,42,44,193,1075,""
"63","ilyaser01",2017,"Ersan Ilyasova",29,"3TM","PF",82,52,2142,384,890,0.431,142,402,0.353,242,488,0.496,0.511,161,207,0.778,115,366,481,141,58,23,116,211,1071,""
"64","oladivi01",2017,"Victor Oladipo",24,"OKC","SG",67,67,2222,412,932,0.442,127,352,0.361,285,580,0.491,0.51,116,154,0.753,39,252,291,176,78,21,119,155,1067,""
"65","morrima02",2017,"Markieff Morris",27,"WAS","PF",76,76,2374,406,889,0.457,71,196,0.362,335,693,0.483,0.497,180,215,0.837,107,386,493,126,82,42,129,254,1063,""
"66","caldwke01",2017,"Kentavious Caldwell-Pope",23,"DET","SG",76,75,2529,370,928,0.399,153,437,0.35,217,491,0.442,0.481,154,185,0.832,55,193,248,193,89,12,86,118,1047,""
"67","paytoel01",2017,"Elfrid Payton",22,"ORL","PG",82,58,2412,430,912,0.471,40,146,0.274,390,766,0.509,0.493,146,211,0.692,89,298,387,529,88,40,178,177,1046,""
"68","saricda01",2017,"Dario Šaric",22,"PHI","PF",81,36,2129,381,927,0.411,106,341,0.311,275,586,0.469,0.468,172,220,0.782,112,401,513,182,57,30,183,162,1040,"ROY-2"
"69","kanteen01",2017,"Enes Freedom",24,"OKC","C",72,0,1533,402,737,0.545,5,38,0.132,397,699,0.568,0.549,224,285,0.786,195,287,482,67,32,38,123,154,1033,"6MOY-8"
"70","holidjr01",2017,"Jrue Holiday",26,"NOP","PG",67,61,2190,405,893,0.454,100,281,0.356,305,612,0.498,0.51,119,168,0.708,46,218,264,488,100,44,194,133,1029,""
"71","jordade01",2017,"DeAndre Jordan",28,"LAC","C",81,81,2570,412,577,0.714,0,2,0,412,575,0.717,0.714,205,425,0.482,298,816,1114,96,51,134,115,212,1029,"AS,NBA3"
"72","randoza01",2017,"Zach Randolph",35,"MEM","PF",73,5,1786,433,964,0.449,21,94,0.223,412,870,0.474,0.46,141,193,0.731,182,416,598,122,38,10,99,136,1028,"6MOY-4"
"73","parkeja01",2017,"Jabari Parker",21,"MIL","PF",51,50,1728,399,814,0.49,65,178,0.365,334,636,0.525,0.53,162,218,0.743,79,235,314,142,50,22,93,111,1025,""
"74","gordoaa01",2017,"Aaron Gordon",21,"ORL","SF",80,72,2298,393,865,0.454,77,267,0.288,316,598,0.528,0.499,156,217,0.719,116,289,405,150,65,40,89,172,1019,""
"75","crawfja01",2017,"Jamal Crawford",36,"LAC","SG",82,1,2157,359,870,0.413,116,322,0.36,243,548,0.443,0.479,174,203,0.857,17,112,129,214,61,14,134,115,1008,"6MOY-7"
"76","howardw01",2017,"Dwight Howard",31,"ATL","C",74,74,2199,388,613,0.633,0,2,0,388,611,0.635,0.633,226,424,0.533,296,644,940,104,64,92,170,203,1002,""
"77","johnsty01",2017,"Tyler Johnson",24,"MIA","PG",73,0,2178,357,824,0.433,93,250,0.372,264,574,0.46,0.49,195,254,0.768,50,243,293,233,84,44,90,176,1002,"6MOY-11"
"78","crowdja01",2017,"Jae Crowder",26,"BOS","SF",72,72,2335,333,720,0.463,157,394,0.398,176,326,0.54,0.572,176,217,0.811,48,367,415,155,73,23,80,161,999,""
"79","matthwe02",2017,"Wesley Matthews",30,"DAL","SG",73,73,2495,333,847,0.393,174,479,0.363,159,368,0.432,0.496,146,179,0.816,18,241,259,210,77,15,102,161,986,""
"80","russeda01",2017,"D'Angelo Russell",20,"LAL","PG",63,60,1811,351,867,0.405,135,384,0.352,216,483,0.447,0.483,147,188,0.782,31,190,221,303,87,16,176,130,984,""
"81","anderry01",2017,"Ryan Anderson",28,"HOU","PF",72,72,2116,323,773,0.418,204,506,0.403,119,267,0.446,0.55,129,150,0.86,112,218,330,68,31,14,55,142,979,""
"82","johnsja01",2017,"James Johnson",29,"MIA","PF",76,5,2085,368,769,0.479,87,256,0.34,281,513,0.548,0.535,152,215,0.707,66,310,376,276,76,86,171,197,975,"6MOY-5"
"83","randlju01",2017,"Julius Randle",22,"LAL","PF",74,73,2132,377,773,0.488,17,63,0.27,360,710,0.507,0.499,204,282,0.723,150,486,636,264,49,37,173,248,975,""
"84","valanjo01",2017,"Jonas Valanciunas",24,"TOR","C",80,80,2066,391,702,0.557,1,2,0.5,390,700,0.557,0.558,176,217,0.811,226,533,759,57,37,63,106,216,959,""
"85","horfoal01",2017,"Al Horford",30,"BOS","C",68,68,2193,379,801,0.473,86,242,0.355,293,559,0.524,0.527,108,135,0.8,95,370,465,337,52,86,115,138,952,""
"86","monrogr01",2017,"Greg Monroe",26,"MIL","C",81,0,1823,387,726,0.533,0,4,0,387,722,0.536,0.533,177,239,0.741,167,365,532,187,92,38,140,168,951,"6MOY-6"
"87","warretj01",2017,"T.J. Warren",23,"PHO","SF",66,59,2048,403,814,0.495,26,98,0.265,377,716,0.527,0.511,119,154,0.773,125,214,339,75,76,39,57,175,951,""
"88","arizatr01",2017,"Trevor Ariza",31,"HOU","SF",80,80,2773,326,798,0.409,191,555,0.344,135,243,0.556,0.528,93,126,0.738,54,404,458,175,147,20,73,133,936,""
"89","kilpase01",2017,"Sean Kilpatrick",27,"BRK","SG",70,24,1754,305,735,0.415,105,308,0.341,200,427,0.468,0.486,204,242,0.843,22,258,280,157,45,6,135,118,919,""
"90","adamsst01",2017,"Steven Adams",23,"OKC","C",80,80,2389,374,655,0.571,0,1,0,374,654,0.572,0.571,157,257,0.611,281,332,613,86,89,78,146,195,905,""
"91","collida01",2017,"Darren Collison",29,"SAC","PG",68,64,2063,340,714,0.476,73,175,0.417,267,539,0.495,0.527,147,171,0.86,23,129,152,312,67,9,114,119,900,""
"92","curryse01",2017,"Seth Curry",26,"DAL","PG",70,42,2029,338,703,0.481,137,322,0.425,201,381,0.528,0.578,85,100,0.85,25,154,179,189,79,7,92,126,898,""
"93","bradlav01",2017,"Avery Bradley",26,"BOS","SG",55,55,1835,359,775,0.463,108,277,0.39,251,498,0.504,0.533,68,93,0.731,65,269,334,122,68,11,88,141,894,""
"94","lavinza01",2017,"Zach LaVine",21,"MIN","SG",47,47,1749,326,710,0.459,120,310,0.387,206,400,0.515,0.544,117,140,0.836,19,141,160,139,41,10,85,104,889,""
"95","riverau01",2017,"Austin Rivers",24,"LAC","SG",74,29,2054,323,731,0.442,111,299,0.371,212,432,0.491,0.518,132,191,0.691,20,141,161,204,48,10,115,187,889,""
"96","gortama01",2017,"Marcin Gortat",32,"WAS","C",82,82,2556,390,674,0.579,0,2,0,390,672,0.58,0.579,103,159,0.648,238,611,849,121,40,61,119,213,883,""
"97","kaminfr01",2017,"Frank Kaminsky",23,"CHO","C",75,16,1954,320,802,0.399,116,354,0.328,204,448,0.455,0.471,118,156,0.756,57,279,336,162,46,34,76,139,874,""
"98","hieldbu01",2017,"Buddy Hield",24,"2TM","SG",82,55,1888,327,767,0.426,148,379,0.391,179,388,0.461,0.523,64,76,0.842,35,234,269,121,38,9,101,115,866,"ROY-4"
"99","covinro01",2017,"Robert Covington",26,"PHI","SF",67,67,2119,292,732,0.399,137,412,0.333,155,320,0.484,0.492,143,174,0.822,92,344,436,102,127,69,131,203,864,"DPOY-4"
"100","rosste01",2017,"Terrence Ross",25,"2TM","SF",78,24,1955,326,746,0.437,142,391,0.363,184,355,0.518,0.532,64,77,0.831,18,188,206,88,87,33,68,143,858,""
"101","harriga01",2017,"Gary Harris",22,"DEN","SG",57,56,1782,320,637,0.502,107,255,0.42,213,382,0.558,0.586,104,134,0.776,48,130,178,164,71,8,76,92,851,""
"102","willima02",2017,"Marvin Williams",30,"CHO","PF",76,76,2295,297,704,0.422,124,354,0.35,173,350,0.494,0.51,131,150,0.873,89,411,500,106,58,53,60,134,849,""
"103","gibsota01",2017,"Taj Gibson",31,"2TM","PF",78,71,1989,365,709,0.515,3,13,0.231,362,696,0.52,0.517,113,158,0.715,158,327,485,73,41,65,105,163,846,""
"104","crabbal01",2017,"Allen Crabbe",24,"POR","SG",79,7,2254,303,647,0.468,134,302,0.444,169,345,0.49,0.572,105,124,0.847,19,207,226,94,54,20,62,171,845,""
"105","plumlma01",2017,"Mason Plumlee",26,"2TM","C",81,64,2148,334,623,0.536,0,6,0,334,617,0.541,0.536,174,300,0.58,170,435,605,284,69,92,134,226,842,""
"106","lopezro01",2017,"Robin Lopez",28,"CHI","C",81,81,2271,382,775,0.493,0,2,0,382,773,0.494,0.493,75,104,0.721,244,276,520,80,18,117,91,151,839,""
"107","rubiori01",2017,"Ricky Rubio",26,"MIN","PG",75,75,2469,261,650,0.402,60,196,0.306,201,454,0.443,0.448,254,285,0.891,68,237,305,682,128,10,195,202,836,""
"108","leeco01",2017,"Courtney Lee",31,"NYK","SG",77,74,2459,321,704,0.456,108,269,0.401,213,435,0.49,0.533,85,98,0.867,53,206,259,179,81,24,69,141,835,""
"109","smartma01",2017,"Marcus Smart",22,"BOS","SG",79,24,2399,269,749,0.359,94,332,0.283,175,417,0.42,0.422,203,250,0.812,78,227,305,364,125,34,159,192,835,""
"110","hillge01",2017,"George Hill",30,"UTA","PG",49,49,1544,289,606,0.477,94,233,0.403,195,373,0.523,0.554,157,196,0.801,23,144,167,204,50,11,85,114,829,""
"111","bartowi01",2017,"Will Barton",26,"DEN","SG",60,19,1705,295,666,0.443,87,235,0.37,208,431,0.483,0.508,143,190,0.753,58,201,259,206,48,28,97,110,820,""
"112","capelca01",2017,"Clint Capela",22,"HOU","C",65,59,1551,362,563,0.643,0,0,NA,362,563,0.643,0.643,94,177,0.531,178,348,526,63,34,79,87,179,818,""
"113","dienggo01",2017,"Gorgui Dieng",27,"MIN","PF",82,82,2653,332,661,0.502,16,43,0.372,316,618,0.511,0.514,136,167,0.814,188,459,647,158,88,95,107,254,816,""
"114","milescj01",2017,"C.J. Miles",29,"IND","SF",76,29,1776,281,647,0.434,169,409,0.413,112,238,0.471,0.565,84,93,0.903,30,199,229,48,46,25,40,151,815,""
"115","youngth01",2017,"Thaddeus Young",28,"IND","PF",74,74,2237,362,687,0.527,45,118,0.381,317,569,0.557,0.56,45,86,0.523,131,317,448,122,113,29,95,135,814,""
"116","murraja01",2017,"Jamal Murray",19,"DEN","SG",82,10,1764,295,730,0.404,115,344,0.334,180,386,0.466,0.483,106,120,0.883,41,173,214,170,51,24,113,124,811,"ROY-5"
"117","bazemke01",2017,"Kent Bazemore",27,"ATL","SF",73,64,1963,295,721,0.409,92,266,0.346,203,455,0.446,0.473,119,168,0.708,45,186,231,177,91,52,125,165,801,""
"118","gasolpa01",2017,"Pau Gasol",36,"SAS","C",64,39,1627,303,604,0.502,56,104,0.538,247,500,0.494,0.548,130,184,0.707,107,394,501,150,24,70,81,110,792,""
"119","youngni01",2017,"Nick Young",31,"LAL","SG",60,60,1556,272,633,0.43,170,421,0.404,102,212,0.481,0.564,77,90,0.856,25,113,138,58,37,14,36,137,791,""
"120","belinma01",2017,"Marco Belinelli",30,"CHO","SG",74,0,1778,264,615,0.429,102,283,0.36,162,332,0.488,0.512,150,168,0.893,14,164,178,147,44,9,70,90,780,""
"121","greendr01",2017,"Draymond Green",26,"GSW","PF",76,76,2471,272,650,0.418,81,263,0.308,191,387,0.494,0.481,151,213,0.709,98,501,599,533,154,106,184,217,776,"DPOY-1,AS,NBA3"
"122","harklma01",2017,"Maurice Harkless",23,"POR","SF",77,69,2223,314,624,0.503,68,194,0.351,246,430,0.572,0.558,77,124,0.621,125,216,341,88,85,70,86,214,773,""
"123","muhamsh01",2017,"Shabazz Muhammad",24,"MIN","SF",78,1,1516,288,598,0.482,49,145,0.338,239,453,0.528,0.523,147,190,0.774,84,136,220,35,22,6,56,86,772,""
"124","nowitdi01",2017,"Dirk Nowitzki",38,"DAL","PF",54,54,1424,296,678,0.437,79,209,0.378,217,469,0.463,0.495,98,112,0.875,23,330,353,82,30,38,51,113,769,""
"125","brogdma01",2017,"Malcolm Brogdon",24,"MIL","SG",75,28,1982,290,635,0.457,78,193,0.404,212,442,0.48,0.518,109,126,0.865,47,166,213,317,84,12,113,140,767,"ROY-1,6MOY-11"
"126","leuerjo01",2017,"Jon Leuer",27,"DET","PF",75,34,1944,310,646,0.48,49,167,0.293,261,479,0.545,0.518,98,113,0.867,102,300,402,111,31,26,66,145,767,""
"127","millspa02",2017,"Patty Mills",28,"SAS","PG",80,8,1754,273,621,0.44,147,355,0.414,126,266,0.474,0.558,66,80,0.825,24,117,141,280,65,3,101,109,759,"6MOY-8"
"128","smithis01",2017,"Ish Smith",28,"DET","PG",81,32,1955,329,749,0.439,28,105,0.267,301,644,0.467,0.458,72,102,0.706,21,214,235,418,61,33,112,127,758,""
"129","stausni01",2017,"Nik Stauskas",23,"PHI","SG",80,27,2188,251,634,0.396,132,359,0.368,119,275,0.433,0.5,122,150,0.813,21,205,226,188,45,32,128,144,756,""
"130","chrisma01",2017,"Marquese Chriss",19,"PHO","PF",82,75,1743,284,632,0.449,72,224,0.321,212,408,0.52,0.506,113,181,0.624,96,252,348,60,67,70,108,263,753,"ROY-7"
"131","jacksre01",2017,"Reggie Jackson",26,"DET","PG",52,50,1424,284,677,0.419,66,184,0.359,218,493,0.442,0.468,118,136,0.868,21,93,114,270,35,5,114,129,752,""
"132","hoodro01",2017,"Rodney Hood",24,"UTA","SG",59,55,1593,272,666,0.408,114,307,0.371,158,359,0.44,0.494,90,115,0.783,16,186,202,96,38,11,65,132,748,""
"133","mirotni01",2017,"Nikola Mirotic",25,"CHI","PF",70,15,1679,258,625,0.413,129,377,0.342,129,248,0.52,0.516,99,128,0.773,61,323,384,75,53,55,80,128,744,""
"134","kiddgmi01",2017,"Michael Kidd-Gilchrist",23,"CHO","SF",81,81,2349,295,618,0.477,1,9,0.111,294,609,0.483,0.478,152,194,0.784,156,409,565,114,81,77,56,187,743,""
"135","ingrabr01",2017,"Brandon Ingram",19,"LAL","SF",79,40,2279,276,686,0.402,55,187,0.294,221,499,0.443,0.442,133,214,0.621,60,256,316,166,50,36,116,158,740,""
"136","josepco01",2017,"Cory Joseph",25,"TOR","PG",80,22,2003,299,661,0.452,48,135,0.356,251,526,0.477,0.489,94,122,0.77,51,184,235,265,66,13,108,140,740,""
"137","waitedi01",2017,"Dion Waiters",25,"MIA","SG",46,43,1384,281,663,0.424,85,215,0.395,196,448,0.438,0.488,82,127,0.646,18,135,153,200,42,20,103,95,729,""
"138","johnsjo02",2017,"Joe Johnson",35,"UTA","SF",78,14,1843,273,626,0.436,106,258,0.411,167,368,0.454,0.521,63,77,0.818,33,210,243,144,36,18,69,93,715,""
"139","speigma01",2017,"Marreese Speights",29,"LAC","C",82,2,1286,244,548,0.445,103,277,0.372,141,271,0.52,0.539,120,137,0.876,88,285,373,65,23,41,69,229,711,""
"140","booketr01",2017,"Trevor Booker",29,"BRK","PF",71,43,1754,305,591,0.516,25,78,0.321,280,513,0.546,0.537,74,110,0.673,143,428,571,138,75,28,127,152,709,""
"141","willide01",2017,"Deron Williams",32,"2TM","PG",64,44,1657,263,600,0.438,85,234,0.363,178,366,0.486,0.509,90,109,0.826,14,133,147,360,31,8,138,138,701,""
