"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","FT","FTA","FT.","TRB","AST","PF","PTS","Trp.Dbl","Awards","Playoffs"
"45","marshto01",1955,"Tom Marshall",24,"ROC","SF",72,1337,223,505,0.442,131,194,0.675,256,111,99,577,0,"",0
"46","coopech01",1955,"Chuck Cooper",28,"MLH","PF",70,1749,193,569,0.339,187,249,0.751,385,151,210,573,0,"",0
"47","rosendi01",1955,"Dick Rosenthal",25,"FTW","SF",67,1406,197,523,0.377,130,181,0.718,300,153,179,524,0,"",0
"48","kenvibi01",1955,"Billy Kenville",24,"SYR","SG",70,1380,172,482,0.357,154,201,0.766,247,150,132,498,0,"",0
"49","murrake01",1955,"Ken Murray",26,"2TM","SG",66,1590,187,535,0.35,98,129,0.76,179,224,126,472,1,"",0
"50","calhobi01",1955,"Bill Calhoun",27,"MLH","SG",69,2109,144,480,0.3,166,236,0.703,290,235,181,454,0,"",0
"51","hitchle01",1955,"Lew Hitch",25,"2TM","PF",74,1774,167,417,0.4,115,169,0.68,438,125,110,449,0,"",0
"52","brannbo01",1955,"Bob Brannum",28,"BOS","PF",71,1623,176,465,0.378,90,127,0.709,492,127,232,442,0,"",0
"53","zawolze01",1955,"Zeke Zawoluk",24,"PHW","PF",67,1117,138,375,0.368,155,199,0.779,256,87,147,431,0,"",0
"54","spoelar01",1955,"Art Spoelstra",22,"ROC","C",70,1127,159,399,0.398,108,156,0.692,285,58,170,426,0,"",0
"55","houbrbo01",1955,"Bob Houbregs",22,"3TM","",64,1326,148,386,0.383,129,182,0.709,297,86,180,425,0,"",0
"56","henrido01",1955,"Don Henriksen",25,"2TM","",70,1664,139,406,0.342,137,195,0.703,484,111,190,415,0,"",0
"57","farledi01",1955,"Dick Farley",22,"SYR","SG",69,1113,136,353,0.385,136,201,0.677,167,111,145,408,0,"",0
"58","meinemo01",1955,"Monk Meineke",24,"FTW","PF",68,1026,136,366,0.372,119,170,0.7,246,64,153,391,0,"",0
"59","chrisca01",1955,"Cal Christensen",27,"ROC","SF",71,1204,114,305,0.374,124,206,0.602,388,104,174,352,0,"",0
"60","dempsge01",1955,"George Dempsey",25,"PHW","SG",48,1387,127,360,0.353,98,141,0.695,236,174,141,352,0,"",0
"61","kalafed01",1955,"Ed Kalafat",22,"MNL","PF",72,1102,118,375,0.315,111,168,0.661,317,75,205,347,0,"",0
"62","simmoco01",1955,"Connie Simmons",29,"2TM","",36,862,137,384,0.357,72,114,0.632,220,61,109,346,0,"",0
"63","hannual01",1955,"Alex Hannum",31,"MLH","PF",53,1088,126,358,0.352,61,107,0.57,245,105,206,313,0,"",0
"64","morrire01",1955,"Red Morrison",22,"BOS","C",71,1227,120,284,0.423,72,115,0.626,451,82,222,312,0,"",0
"65","saulpe01",1955,"Pep Saul",30,"MLH","SG",65,1139,96,303,0.317,95,123,0.772,134,104,126,287,0,"",0
"66","turneja01",1955,"Jack Turner",24,"NYK","SF",65,922,111,308,0.36,60,76,0.789,154,77,76,282,0,"",0
"67","holstji01",1955,"Jim Holstein",24,"MNL","SF",62,980,107,330,0.324,67,94,0.713,206,58,107,281,0,"",0
"68","shuege01",1955,"Gene Shue",23,"2TM","PG",62,947,100,289,0.346,59,78,0.756,154,89,64,259,0,"",0
"69","palazto01",1955,"Togo Palazzi",22,"BOS","SG",53,504,101,253,0.399,45,60,0.75,146,30,60,247,0,"",0
"70","finnda01",1955,"Danny Finn",26,"PHW","PG",43,820,77,265,0.291,53,86,0.616,157,155,114,207,0,"",0
"71","hoffmpa01",1955,"Paul Hoffman",29,"3TM","",38,670,65,216,0.301,64,93,0.688,124,94,93,194,0,"",0
"72","scolafr01",1955,"Fred Scolari",32,"BOS","PG",59,619,76,249,0.305,39,49,0.796,77,93,76,191,0,"",0
"73","daviswa01",1955,"Walt Davis",24,"PHW","C",61,766,70,182,0.385,35,48,0.729,206,36,100,175,0,"",0
"74","watsobo01",1955,"Bobby Watson",24,"2TM","PG",63,702,72,223,0.323,31,45,0.689,87,79,67,175,0,"",0
"75","walthpa01",1955,"Paul Walther",27,"FTW","SG",68,820,56,161,0.348,54,88,0.614,155,131,115,166,0,"",0
"76","peterbo01",1955,"Bob Peterson",23,"NYK","PF",37,503,62,169,0.367,30,45,0.667,154,31,80,154,0,"",0
"77","cookbe01",1955,"Bert Cook",25,"NYK","SG",37,424,42,133,0.316,34,50,0.68,72,33,39,118,0,"",0
"78","costela01",1955,"Larry Costello",23,"PHW","PG",19,463,46,139,0.331,26,32,0.813,49,78,37,118,0,"",0
"79","mcbrike01",1955,"Ken McBride",25,"MLH","SG",12,249,48,147,0.327,21,29,0.724,31,14,31,117,0,"",0
"80","sundedo01",1955,"Don Sunderlage",25,"MNL","SG",45,404,33,133,0.248,48,73,0.658,56,37,57,114,0,"",0
"81","mooreja01",1955,"Jackie Moore",22,"3TM","SF",22,371,43,113,0.381,22,45,0.489,104,20,60,108,0,"",0
"82","tuckeji01",1955,"Jim Tucker",22,"SYR","PF",20,287,39,116,0.336,27,38,0.711,97,12,50,105,0,"",0
"83","hansro01",1955,"Rollen Hans",23,"BLB","SG",13,178,30,67,0.448,13,25,0.52,16,26,20,73,0,"",0
"84","carnebo01",1955,"Bob Carney",22,"MNL","SG",19,244,24,64,0.375,21,40,0.525,45,16,36,69,0,"",0
"85","rogesal01",1955,"Al Roges",24,"2TM","",17,201,23,61,0.377,15,24,0.625,24,19,20,61,0,"",0
"86","osterwa01",1955,"Wally Osterkorn",26,"SYR","SF",19,286,20,97,0.206,16,32,0.5,70,17,32,56,0,"",0
"87","fritsji01",1955,"Jim Fritsche",23,"FTW","PF",16,151,16,48,0.333,13,16,0.813,32,4,28,45,0,"",0
"88","nealji01",1955,"Jim Neal",24,"BLB","C",13,194,12,59,0.203,14,21,0.667,47,9,22,38,0,"",0
"89","mcguial01",1955,"Al McGuire",26,"BLB","PG",10,98,9,32,0.281,5,7,0.714,9,8,15,23,0,"",0
"90","chrisfr01",1955,"Fred Christ",24,"NYK","",6,48,5,18,0.278,10,11,0.909,8,7,3,20,0,"",0
"91","nachabo01",1955,"Boris Nachamkin",21,"ROC","",6,59,6,20,0.3,8,13,0.615,19,3,6,20,0,"",0
"92","kingda01",1955,"Dan King",24,"BLB","",12,103,7,22,0.318,5,10,0.5,25,3,5,19,0,"",0
"93","gaborbi01",1955,"Bill Gabor",32,"SYR","SG",3,47,7,22,0.318,3,5,0.6,5,11,6,17,0,"",0
"94","grigsch01",1955,"Chuck Grigsby",26,"NYK","",7,45,7,19,0.368,2,8,0.25,11,7,9,16,0,"",0
"95","ratkoge01",1955,"George Ratkovicz",32,"MLH","PF",9,102,3,19,0.158,10,23,0.435,17,13,15,16,0,"",0
"96","martiph01",1955,"Phil Martin",26,"MLH","SF",7,47,5,19,0.263,2,2,1,10,6,7,12,0,"",0
"97","diutefr01",1955,"Fred Diute",26,"MLH","SG",7,72,2,21,0.095,7,12,0.583,13,4,12,11,0,"",0
"98","brennto01",1955,"Tom Brennan",24,"PHW","SF",11,52,5,11,0.455,0,0,NA,5,2,5,10,0,"",0
"99","macgiro01",1955,"Ronnie MacGilvray",24,"MLH","PG",6,57,2,12,0.167,4,7,0.571,9,11,5,8,0,"",0
"100","knighbo01",1955,"Bob Knight",25,"NYK","",2,29,3,7,0.429,1,1,1,1,8,6,7,0,"",0
"101","heddehe01",1955,"Herm Hedderick",25,"NYK","",5,23,2,9,0.222,0,1,0,4,2,3,4,0,"",0
"102","anieldo01",1955,"Don Anielak",24,"NYK","",1,10,0,4,0,3,4,0.75,2,0,0,3,0,"",0
"103","mcnulca01",1955,"Carl McNulty",24,"MLH","SG",1,14,1,6,0.167,0,0,NA,0,0,1,2,0,"",0
"104","whitask01",1955,"Skippy Whitaker",24,"BOS","PG",3,15,1,6,0.167,0,0,NA,1,1,4,2,0,"",0
"105","kearnmi01",1955,"Mike Kearns",25,"PHW","PG",6,25,0,5,0,1,4,0.25,3,5,1,1,0,"",0
"106","schaydo01",1955,"Dolph Schayes",26,"SYR","PF",11,363,60,167,0.359,89,106,0.84,141,40,48,209,0,NA,1
"107","yardlge01",1955,"George Yardley",26,"FTW","SF",11,420,57,143,0.399,60,79,0.759,99,36,37,174,0,NA,1
"108","foustla01",1955,"Larry Foust",26,"FTW","C",11,331,60,152,0.395,52,73,0.712,107,26,43,172,0,NA,1
"109","hutchme01",1955,"Mel Hutchins",26,"FTW","PF",11,417,60,144,0.417,38,56,0.679,89,31,47,158,0,NA,1
"110","cousybo01",1955,"Bob Cousy",26,"BOS","PG",7,299,53,139,0.381,46,48,0.958,43,65,26,152,0,NA,1
"111","kerrre01",1955,"Red Kerr",22,"SYR","C",11,363,59,151,0.391,34,61,0.557,118,13,27,152,0,NA,1
"112","sharmbi01",1955,"Bill Sharman",28,"BOS","SG",7,290,55,110,0.5,35,38,0.921,38,38,24,145,0,NA,1
"113","seymopa01",1955,"Paul Seymour",27,"SYR","SG",11,410,46,149,0.309,45,50,0.9,43,75,21,137,0,NA,1
"114","rochare01",1955,"Red Rocha",31,"SYR","C",11,371,46,110,0.418,44,58,0.759,74,14,45,136,0,NA,1
"115","brianfr01",1955,"Frankie Brian",31,"FTW","SG",11,269,48,120,0.4,31,38,0.816,22,27,26,127,0,NA,1
"116","kingge01",1955,"George King",26,"SYR","PG",11,371,46,117,0.393,35,55,0.636,41,62,33,127,0,NA,1
"117","lloydea01",1955,"Earl Lloyd",26,"SYR","SF",11,355,44,122,0.361,39,52,0.75,89,35,41,127,0,NA,1
"118","macaued01",1955,"Ed Macauley",26,"BOS","C",7,283,43,93,0.462,41,54,0.759,52,32,21,127,0,NA,1
"119","lovelcl01",1955,"Clyde Lovellette",25,"MNL","C",7,197,44,98,0.449,29,40,0.725,64,3,32,117,0,NA,1
"120","pollaji01",1955,"Jim Pollard",32,"MNL","SF",7,257,33,104,0.317,33,46,0.717,78,14,13,99,0,NA,1
"121","martisl01",1955,"Slater Martin",29,"MNL","PG",7,315,28,94,0.298,40,49,0.816,28,31,23,96,0,NA,1
"122","mikkeve01",1955,"Vern Mikkelsen",26,"MNL","PF",7,209,30,85,0.353,36,46,0.783,78,13,36,96,0,NA,1
"123","phillan01",1955,"Andy Phillip",32,"FTW","PG",11,445,30,93,0.323,34,40,0.85,60,78,37,94,0,NA,1
"124","skoogwh01",1955,"Whitey Skoog",28,"MNL","SG",7,241,36,92,0.391,19,21,0.905,37,16,30,91,0,NA,1
"125","rosendi01",1955,"Dick Rosenthal",25,"FTW","SF",11,209,27,84,0.321,28,39,0.718,48,26,39,82,0,NA,1
"126","houbrbo01",1955,"Bob Houbregs",22,"FTW","C",11,213,24,63,0.381,29,37,0.784,62,19,31,77,0,NA,1
"127","ramsefr01",1955,"Frank Ramsey",23,"BOS","SF",7,154,28,54,0.519,19,26,0.731,35,16,27,75,0,NA,1
"128","nichoja01",1955,"Jack Nichols",28,"BOS","PF",7,231,30,81,0.37,13,16,0.813,49,23,28,73,0,NA,1
"129","kenvibi01",1955,"Billy Kenville",24,"SYR","SG",11,130,17,48,0.354,36,49,0.735,31,11,23,70,0,NA,1
"130","brannbo01",1955,"Bob Brannum",28,"BOS","PF",7,225,26,61,0.426,11,19,0.579,79,13,32,63,0,NA,1
"131","cliftna01",1955,"Nat Clifton",32,"NYK","PF",3,110,20,52,0.385,19,24,0.792,23,13,12,59,0,NA,1
"132","meinemo01",1955,"Monk Meineke",24,"FTW","PF",11,162,18,40,0.45,23,25,0.92,48,9,22,59,0,NA,1
"133","gallaha01",1955,"Harry Gallatin",27,"NYK","PF",3,108,19,42,0.452,17,22,0.773,44,7,11,55,0,NA,1
"134","hitchle01",1955,"Lew Hitch",25,"MNL","PF",7,137,16,40,0.4,23,29,0.793,42,10,9,55,0,NA,1
"135","barksdo01",1955,"Don Barksdale",31,"BOS","SF",7,122,18,40,0.45,18,21,0.857,35,10,17,54,0,NA,1
"136","braunca01",1955,"Carl Braun",27,"NYK","SG",3,103,18,44,0.409,18,20,0.9,14,16,11,54,0,NA,1
"137","wanzebo01",1955,"Bobby Wanzer",33,"ROC","SG",3,100,16,35,0.457,22,24,0.917,21,8,8,54,0,NA,1
"138","schnidi01",1955,"Dick Schnittker",26,"MNL","SF",7,140,14,51,0.275,25,36,0.694,31,7,23,53,0,NA,1
"139","farledi01",1955,"Dick Farley",22,"SYR","SG",11,168,19,56,0.339,14,25,0.56,13,20,29,52,0,NA,1
"140","mcmahja01",1955,"Jack McMahon",26,"ROC","PG",3,109,17,42,0.405,18,28,0.643,17,15,7,52,0,NA,1
"141","zasloma01",1955,"Max Zaslofsky",29,"FTW","SG",11,129,18,44,0.409,16,20,0.8,16,18,20,52,0,NA,1
"142","baechji01",1955,"Jim Baechtold",27,"NYK","SF",3,115,17,45,0.378,14,15,0.933,14,14,13,48,0,NA,1
"143","risenar01",1955,"Arnie Risen",30,"ROC","C",3,77,17,38,0.447,14,19,0.737,37,5,13,48,0,NA,1
"144","holstji01",1955,"Jim Holstein",24,"MNL","SF",7,117,16,38,0.421,8,9,0.889,30,6,8,40,0,NA,1
"145","osterwa01",1955,"Wally Osterkorn",26,"SYR","SF",11,75,11,34,0.324,13,17,0.765,21,11,14,35,0,NA,1
"146","spearod01",1955,"Odie Spears",30,"ROC","SF",3,90,12,45,0.267,11,16,0.688,14,10,14,35,0,NA,1
"147","walthpa01",1955,"Paul Walther",27,"FTW","SG",10,95,12,22,0.545,11,18,0.611,20,8,20,35,0,NA,1
"148","palazto01",1955,"Togo Palazzi",22,"BOS","SG",5,30,12,24,0.5,5,10,0.5,14,1,7,29,0,NA,1
"149","daviebo01",1955,"Bob Davies",35,"ROC","PG",3,75,11,33,0.333,3,4,0.75,6,9,11,25,0,NA,1
"150","colemja01",1955,"Jack Coleman",30,"ROC","PF",3,91,11,36,0.306,2,9,0.222,28,8,11,24,0,NA,1
"151","peterbo01",1955,"Bob Peterson",23,"NYK","PF",3,71,7,15,0.467,10,11,0.909,16,5,3,24,0,NA,1
"152","tuckeji01",1955,"Jim Tucker",22,"SYR","PF",9,59,8,27,0.296,8,9,0.889,15,1,13,24,0,NA,1
"153","shuege01",1955,"Gene Shue",23,"NYK","PG",3,49,8,17,0.471,6,7,0.857,12,4,5,22,0,NA,1
"154","mcguidi01",1955,"Dick McGuire",29,"NYK","PG",3,75,6,19,0.316,8,12,0.667,9,12,7,20,0,NA,1
"155","felixra01",1955,"Ray Felix",24,"NYK","C",3,63,2,16,0.125,13,21,0.619,12,1,6,17,0,NA,1
"156","spoelar01",1955,"Art Spoelstra",22,"ROC","C",3,28,7,14,0.5,1,1,1,9,0,11,15,0,NA,1
"157","henrido01",1955,"Don Henriksen",25,"ROC","PF",3,70,3,12,0.25,7,10,0.7,16,3,5,13,0,NA,1
"158","scolafr01",1955,"Fred Scolari",32,"BOS","PG",5,29,4,15,0.267,4,5,0.8,5,3,7,12,0,NA,1
"159","carnebo01",1955,"Bob Carney",22,"MNL","SG",7,41,1,8,0.125,8,9,0.889,5,3,7,10,0,NA,1
"160","marshto01",1955,"Tom Marshall",24,"ROC","SF",3,50,3,20,0.15,3,5,0.6,17,2,1,9,0,NA,1
"161","cookbe01",1955,"Bert Cook",25,"NYK","SG",1,20,4,6,0.667,0,2,0,0,2,3,8,0,NA,1
"162","chrisca01",1955,"Cal Christensen",27,"ROC","SF",3,30,2,8,0.25,3,6,0.5,6,0,1,7,0,NA,1
"163","kalafed01",1955,"Ed Kalafat",22,"MNL","PF",7,76,2,22,0.091,3,10,0.3,18,0,16,7,0,NA,1
"164","morrire01",1955,"Red Morrison",22,"BOS","C",7,42,3,8,0.375,1,3,0.333,14,1,22,7,0,NA,1
"165","turneja01",1955,"Jack Turner",24,"NYK","SF",2,16,2,6,0.333,1,3,0.333,4,2,1,5,0,NA,1
