"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Trp.Dbl","Awards","Playoffs"
"134","meltode01",2023,"De'Anthony Melton",24,"PHI","SG",77,58,2150,277,651,0.425,157,403,0.39,120,248,0.484,0.546,69,87,0.793,69,243,312,197,126,41,102,191,780,0,"",0
"135","capelca01",2023,"Clint Capela",28,"ATL","C",65,63,1730,350,536,0.653,0,1,0,350,535,0.654,0.653,79,131,0.603,258,459,717,58,45,79,54,139,779,0,"",0
"136","easonta01",2023,"Tari Eason",21,"HOU","PF",82,5,1767,296,660,0.448,59,172,0.343,237,488,0.486,0.493,109,145,0.752,195,301,496,88,96,47,101,189,760,0,"",0
"137","bogdabo01",2023,"Bogdan Bogdanović",30,"ATL","SG",54,9,1508,273,611,0.447,146,360,0.406,127,251,0.506,0.566,64,77,0.831,23,142,165,150,43,18,65,86,756,0,"",0
"138","mcdanja01",2023,"Jalen McDaniels",25,"2TM","SF",80,24,1913,281,617,0.455,77,232,0.332,204,385,0.53,0.518,116,138,0.841,63,283,346,130,83,34,93,209,755,0,"",0
"139","willizi01",2023,"Zion Williamson",22,"NOP","PF",29,29,956,285,469,0.608,7,19,0.368,278,450,0.618,0.615,177,248,0.714,58,144,202,133,32,16,99,65,754,0,"AS",0
"140","allengr01",2023,"Grayson Allen",27,"MIL","SG",72,70,1972,245,557,0.44,146,366,0.399,99,191,0.518,0.571,114,126,0.905,61,176,237,163,62,14,72,117,750,0,"",0
"141","hartjo01",2023,"Josh Hart",27,"2TM","SF",76,52,2454,275,520,0.529,61,164,0.372,214,356,0.601,0.588,132,176,0.75,142,451,593,290,88,21,117,195,743,0,"",0
"142","nesmiaa01",2023,"Aaron Nesmith",23,"IND","SF",73,60,1816,252,590,0.427,115,314,0.366,137,276,0.496,0.525,119,142,0.838,62,215,277,98,55,34,75,235,738,0,"",0
"143","haywago01",2023,"Gordon Hayward",32,"CHO","SF",50,50,1577,276,581,0.475,52,160,0.325,224,421,0.532,0.52,129,159,0.811,33,182,215,206,42,12,99,70,733,0,"",0
"144","colliza01",2023,"Zach Collins",25,"SAS","C",63,26,1441,284,548,0.518,55,147,0.374,229,401,0.571,0.568,108,142,0.761,116,286,402,180,37,49,129,199,731,0,"",0
"145","morrima03",2023,"Marcus Morris",33,"LAC","PF",65,65,1825,274,643,0.426,112,308,0.364,162,335,0.484,0.513,68,87,0.782,29,229,258,114,42,21,56,136,728,0,"",0
"146","whiteco01",2023,"Coby White",22,"CHI","SG",74,2,1730,263,594,0.443,128,344,0.372,135,250,0.54,0.551,61,70,0.871,16,196,212,204,54,6,74,122,715,0,"",0
"147","mannte01",2023,"Terance Mann",26,"LAC","SG",81,36,1872,272,524,0.519,77,198,0.389,195,326,0.598,0.593,92,118,0.78,77,199,276,184,42,22,80,149,713,0,"",0
"148","bouchch01",2023,"Chris Boucher",30,"TOR","PF",76,0,1523,261,529,0.493,62,189,0.328,199,340,0.585,0.552,128,168,0.762,157,264,421,29,47,64,41,143,712,0,"",0
"149","nembhan01",2023,"Andrew Nembhard",23,"IND","SG",75,63,2073,284,644,0.441,92,263,0.35,192,381,0.504,0.512,49,62,0.79,35,164,199,341,70,13,126,179,709,0,"",0
"150","hachiru01",2023,"Rui Hachimura",24,"2TM","PF",63,9,1466,284,584,0.486,51,160,0.319,233,424,0.55,0.53,88,119,0.739,53,230,283,58,19,26,53,72,707,0,"",0
"151","gaffoda01",2023,"Daniel Gafford",24,"WAS","C",78,47,1604,289,395,0.732,0,0,NA,289,395,0.732,0.732,127,187,0.679,163,270,433,84,33,99,85,187,705,0,"",0
"152","nowelja01",2023,"Jaylen Nowell",23,"MIN","SG",65,2,1252,280,625,0.448,67,232,0.289,213,393,0.542,0.502,77,99,0.778,36,134,170,132,42,5,65,101,704,0,"",0
"153","smartma01",2023,"Marcus Smart",28,"BOS","PG",61,61,1957,250,602,0.415,115,342,0.336,135,260,0.519,0.511,88,118,0.746,46,145,191,382,93,23,143,172,703,0,"",0
"154","vassede01",2023,"Devin Vassell",22,"SAS","SG",38,32,1178,261,595,0.439,103,266,0.387,158,329,0.48,0.525,78,100,0.78,8,140,148,136,43,17,57,57,703,0,"",0
"155","hortota01",2023,"Talen Horton-Tucker",22,"UTA","SG",65,20,1313,257,613,0.419,58,203,0.286,199,410,0.485,0.467,126,168,0.75,41,169,210,246,41,29,126,108,698,0,"",0
"156","marshna01",2023,"Naji Marshall",25,"NOP","SF",77,21,1792,247,571,0.433,66,218,0.303,181,353,0.513,0.49,138,175,0.789,48,231,279,189,54,14,97,113,698,0,"",0
"157","avdijde01",2023,"Deni Avdija",22,"WAS","SF",76,40,2020,253,579,0.437,69,232,0.297,184,347,0.53,0.497,122,165,0.739,74,413,487,211,65,29,123,209,697,0,"",0
"158","aldamsa01",2023,"Santi Aldama",22,"MEM","PF",77,20,1682,247,525,0.47,94,266,0.353,153,259,0.591,0.56,108,144,0.75,85,286,371,97,45,48,60,143,696,0,"",0
"159","nurkiju01",2023,"Jusuf Nurkić",28,"POR","C",52,52,1391,262,505,0.519,43,119,0.361,219,386,0.567,0.561,127,192,0.661,114,357,471,149,43,44,119,185,694,0,"",0
"160","jacksre01",2023,"Reggie Jackson",32,"2TM","PG",68,40,1657,263,640,0.411,96,288,0.333,167,352,0.474,0.486,71,78,0.91,25,119,144,233,47,6,115,114,693,0,"",0
"161","joeis01",2023,"Isaiah Joe",23,"OKC","SG",73,10,1395,224,508,0.441,161,394,0.409,63,114,0.553,0.599,82,100,0.82,27,148,175,88,48,8,39,105,691,0,"",0
"162","dosunay01",2023,"Ayo Dosunmu",23,"CHI","SG",80,51,2098,281,570,0.493,59,189,0.312,222,381,0.583,0.545,66,82,0.805,45,175,220,206,62,26,99,182,687,0,"",0
"163","sextoco01",2023,"Collin Sexton",24,"UTA","PG",48,15,1145,237,468,0.506,48,122,0.393,189,346,0.546,0.558,163,199,0.819,37,68,105,138,27,6,85,112,685,0,"",0
"164","martica02",2023,"Caleb Martin",27,"MIA","SF",71,49,2077,254,548,0.464,84,236,0.356,170,312,0.545,0.54,91,113,0.805,88,256,344,117,71,31,78,145,683,0,"",0
"165","kesslwa01",2023,"Walker Kessler",21,"UTA","C",74,40,1703,298,414,0.72,1,3,0.333,297,411,0.723,0.721,82,159,0.516,231,389,620,69,26,173,58,169,679,0,"ROY-3",0
"166","divindo01",2023,"Donte DiVincenzo",26,"GSW","SG",72,36,1894,235,540,0.435,150,378,0.397,85,162,0.525,0.574,58,71,0.817,80,245,325,252,97,10,112,133,678,0,"",0
"167","branhma01",2023,"Malaki Branham",19,"SAS","SG",66,32,1550,269,611,0.44,77,255,0.302,192,356,0.539,0.503,58,70,0.829,28,153,181,127,33,7,76,115,673,0,"",0
"168","onealro01",2023,"Royce O'Neale",29,"BRK","SF",76,53,2409,229,593,0.386,163,419,0.389,66,174,0.379,0.524,50,69,0.725,55,329,384,283,65,49,114,239,671,1,"",0
"169","osmande01",2023,"Cedi Osman",27,"CLE","SF",77,2,1548,239,530,0.451,116,312,0.372,123,218,0.564,0.56,75,108,0.694,25,151,176,115,35,11,52,122,669,0,"",0
"170","kuminjo01",2023,"Jonathan Kuminga",20,"GSW","PF",67,16,1394,261,497,0.525,54,146,0.37,207,351,0.59,0.579,90,138,0.652,70,161,231,125,41,31,95,157,666,0,"",0
"171","hylanbo01",2023,"Bones Hyland",22,"2TM","PG",56,1,1085,228,571,0.399,117,315,0.371,111,256,0.434,0.502,86,102,0.843,20,115,135,172,39,15,82,96,659,0,"",0
"172","mcderdo01",2023,"Doug McDermott",31,"SAS","SF",64,0,1314,239,523,0.457,123,298,0.413,116,225,0.516,0.575,53,70,0.757,23,116,139,91,13,6,58,118,654,0,"",0
"173","walkelo01",2023,"Lonnie Walker IV",24,"LAL","SG",56,32,1297,236,527,0.448,91,249,0.365,145,278,0.522,0.534,91,106,0.858,14,95,109,64,30,17,46,71,654,0,"",0
"174","richajo01",2023,"Josh Richardson",29,"2TM","SG",65,10,1530,239,554,0.431,107,293,0.365,132,261,0.506,0.528,69,81,0.852,41,134,175,174,69,20,86,117,654,0,"",0
"175","burksal01",2023,"Alec Burks",31,"DET","SG",51,8,1122,200,459,0.436,99,239,0.414,101,220,0.459,0.544,153,188,0.814,19,139,158,114,38,8,58,98,652,0,"",0
"176","carteje01",2023,"Jevon Carter",27,"MIL","PG",81,39,1810,239,565,0.423,142,337,0.421,97,228,0.425,0.549,31,38,0.816,35,167,202,197,66,29,78,158,651,0,"",0
"177","mccontj01",2023,"T.J. McConnell",30,"IND","PG",75,6,1526,283,521,0.543,26,59,0.441,257,462,0.556,0.568,58,68,0.853,45,189,234,397,81,10,143,105,650,1,"",0
"178","johnsca02",2023,"Cameron Johnson",26,"2TM","PF",42,41,1199,223,474,0.47,103,255,0.404,120,219,0.548,0.579,101,120,0.842,34,151,185,78,50,14,37,83,650,0,"",0
"179","joneshe01",2023,"Herbert Jones",24,"NOP","PF",66,66,1951,235,501,0.469,56,167,0.335,179,334,0.536,0.525,123,161,0.764,97,172,269,162,103,42,88,208,649,0,"",0
"180","anderky01",2023,"Kyle Anderson",29,"MIN","PF",69,46,1957,252,495,0.509,43,105,0.41,209,390,0.536,0.553,100,136,0.735,66,302,368,335,78,63,103,146,647,3,"",0
"181","bateske01",2023,"Keita Bates-Diop",27,"SAS","PF",67,42,1452,236,465,0.508,56,142,0.394,180,323,0.557,0.568,119,150,0.793,65,183,248,103,46,20,56,63,647,0,"",0
"182","smithja04",2023,"Jalen Smith",22,"IND","C",68,31,1279,242,508,0.476,54,191,0.283,188,317,0.593,0.53,104,137,0.759,129,265,394,66,21,60,72,153,642,0,"",0
"183","vincega01",2023,"Gabe Vincent",26,"MIA","PG",68,34,1759,228,567,0.402,117,350,0.334,111,217,0.512,0.505,68,78,0.872,27,118,145,167,62,5,92,154,641,0,"",0
"184","willigr01",2023,"Grant Williams",24,"BOS","PF",79,23,2045,216,476,0.454,115,291,0.395,101,185,0.546,0.575,94,122,0.77,87,276,363,131,41,31,82,192,641,0,"",0
"185","griffaj01",2023,"AJ Griffin",19,"ATL","SF",72,12,1401,248,533,0.465,101,259,0.39,147,274,0.536,0.56,42,47,0.894,37,116,153,73,42,12,42,87,639,0,"",0
"186","miltosh01",2023,"Shake Milton",26,"PHI","SG",76,11,1567,241,503,0.479,56,148,0.378,185,355,0.521,0.535,99,116,0.853,39,152,191,240,25,13,94,123,637,0,"",0
"187","niangge01",2023,"Georges Niang",29,"PHI","PF",78,1,1512,222,502,0.442,154,384,0.401,68,118,0.576,0.596,39,45,0.867,19,166,185,77,30,14,54,145,637,0,"",0
"188","morrimo01",2023,"Monte Morris",27,"WAS","PG",62,61,1695,247,515,0.48,78,204,0.382,169,311,0.543,0.555,64,77,0.831,26,184,210,326,43,13,60,75,636,0,"",0
"189","bolbo01",2023,"Bol Bol",23,"ORL","PF",70,33,1505,261,478,0.546,30,113,0.265,231,365,0.633,0.577,82,108,0.759,69,336,405,69,30,85,112,92,634,0,"",0
"190","wiggian01",2023,"Andrew Wiggins",27,"GSW","SF",37,37,1190,250,529,0.473,89,225,0.396,161,304,0.53,0.557,44,72,0.611,61,125,186,85,45,28,48,107,633,0,"",0
"191","vandeja01",2023,"Jarred Vanderbilt",23,"2TM","PF",78,65,1879,247,451,0.548,29,90,0.322,218,361,0.604,0.58,96,139,0.691,170,412,582,184,83,21,97,190,619,0,"",0
"192","greendr01",2023,"Draymond Green",32,"GSW","PF",73,73,2297,250,474,0.527,40,131,0.305,210,343,0.612,0.57,77,108,0.713,66,459,525,500,74,60,204,229,617,0,"DPOY-4,DEF2",0
"193","horfoal01",2023,"Al Horford",36,"BOS","C",63,63,1922,228,479,0.476,145,325,0.446,83,154,0.539,0.627,15,21,0.714,73,317,390,189,30,61,37,121,616,0,"",0
"194","lowryky01",2023,"Kyle Lowry",36,"MIA","PG",55,44,1718,196,485,0.404,107,310,0.345,89,175,0.509,0.514,116,135,0.859,43,182,225,281,57,21,103,143,615,1,"",0
"195","sochaje01",2023,"Jeremy Sochan",19,"SAS","PF",56,53,1458,250,552,0.453,33,134,0.246,217,418,0.519,0.483,81,116,0.698,95,200,295,142,43,23,97,138,614,0,"",0
"196","durenja01",2023,"Jalen Duren",19,"DET","C",67,31,1670,258,398,0.648,0,2,0,258,396,0.652,0.648,96,157,0.611,229,366,595,75,44,59,92,182,612,0,"",0
"197","leeda03",2023,"Damion Lee",30,"PHO","SG",74,5,1506,200,452,0.442,110,247,0.445,90,205,0.439,0.564,94,104,0.904,39,186,225,99,30,7,78,118,604,0,"",0
"198","thomaca02",2023,"Cam Thomas",21,"BRK","SG",57,4,948,201,456,0.441,51,133,0.383,150,323,0.464,0.497,151,174,0.868,8,87,95,78,20,7,63,55,604,0,"",0
"199","townska01",2023,"Karl-Anthony Towns",27,"MIN","PF",29,29,957,212,428,0.495,60,164,0.366,152,264,0.576,0.565,118,135,0.874,48,188,236,140,20,17,86,111,602,0,"",0
"200","wagnemo01",2023,"Moritz Wagner",25,"ORL","C",57,18,1109,198,396,0.5,51,163,0.313,147,233,0.631,0.564,153,182,0.841,69,190,259,84,37,13,68,136,600,0,"",0
"201","craigto01",2023,"Torrey Craig",32,"PHO","PF",79,60,1948,228,500,0.456,100,253,0.395,128,247,0.518,0.556,32,45,0.711,145,281,426,117,50,62,73,179,588,0,"",0
"202","bryanth01",2023,"Thomas Bryant",25,"2TM","C",59,26,1081,230,369,0.623,26,59,0.441,204,310,0.658,0.659,93,126,0.738,86,253,339,31,16,30,38,102,579,0,"",0
"203","looneke01",2023,"Kevon Looney",26,"GSW","C",82,70,1958,242,384,0.63,0,1,0,242,383,0.632,0.63,94,155,0.606,274,486,760,207,52,50,45,225,578,0,"",0
"204","stewais01",2023,"Isaiah Stewart",21,"DET","C",50,47,1414,195,441,0.442,67,205,0.327,128,236,0.542,0.518,110,149,0.738,115,288,403,70,20,34,68,133,567,0,"",0
"205","harrijo01",2023,"Joe Harris",31,"BRK","SF",74,33,1527,201,440,0.457,142,333,0.426,59,107,0.551,0.618,18,28,0.643,23,141,164,101,34,13,41,140,562,0,"",0
"206","lylestr01",2023,"Trey Lyles",27,"SAC","PF",74,0,1247,187,408,0.458,87,240,0.363,100,168,0.595,0.565,101,124,0.815,68,232,300,66,27,31,64,97,562,0,"",0
"207","bullore01",2023,"Reggie Bullock",31,"DAL","SF",78,55,2364,192,470,0.409,151,397,0.38,41,73,0.562,0.569,26,37,0.703,32,251,283,108,54,13,36,166,561,0,"",0
"208","curryse01",2023,"Seth Curry",32,"BRK","SG",61,7,1211,208,449,0.463,94,232,0.405,114,217,0.525,0.568,51,55,0.927,13,87,100,99,36,7,51,96,561,0,"",0
"209","clarkbr01",2023,"Brandon Clarke",26,"MEM","PF",56,8,1090,229,349,0.656,1,6,0.167,228,343,0.665,0.658,99,137,0.723,92,218,310,72,34,37,55,131,558,0,"",0
"210","finnedo01",2023,"Dorian Finney-Smith",29,"2TM","PF",66,66,2009,196,501,0.391,114,338,0.337,82,163,0.503,0.505,45,59,0.763,114,202,316,100,55,36,62,144,551,0,"",0
"211","alvarjo01",2023,"Jose Alvarado",24,"NOP","PG",61,10,1310,201,489,0.411,83,247,0.336,118,242,0.488,0.496,65,80,0.813,28,113,141,186,67,10,81,125,550,0,"",0
"212","greenjo02",2023,"Josh Green",22,"DAL","SG",60,21,1539,205,382,0.537,68,169,0.402,137,213,0.643,0.626,68,94,0.723,55,127,182,103,42,5,72,156,546,0,"",0
"213","kennalu01",2023,"Luke Kennard",26,"2TM","SG",59,14,1315,188,382,0.492,133,269,0.494,55,113,0.487,0.666,37,39,0.949,15,143,158,91,32,5,46,82,546,0,"",0
"214","nworajo01",2023,"Jordan Nwora",24,"2TM","SF",62,14,1188,194,445,0.436,86,211,0.408,108,234,0.462,0.533,68,86,0.791,51,178,229,88,24,14,66,74,542,0,"",0
"215","browntr01",2023,"Troy Brown Jr.",23,"LAL","SF",76,45,1860,200,465,0.43,107,281,0.381,93,184,0.505,0.545,34,39,0.872,62,246,308,95,59,16,49,120,541,0,"",0
"216","grahade01",2023,"Devonte' Graham",27,"2TM","PG",73,8,1338,161,431,0.374,119,338,0.352,42,93,0.452,0.512,98,131,0.748,19,103,122,196,45,16,53,79,539,0,"",0
"217","richani01",2023,"Nick Richards",25,"CHO","C",65,9,1217,197,313,0.629,1,1,1,196,312,0.628,0.631,137,183,0.749,147,269,416,38,11,71,59,154,532,0,"",0
"218","okogijo01",2023,"Josh Okogie",24,"PHO","SG",72,26,1350,162,414,0.391,66,197,0.335,96,217,0.442,0.471,139,192,0.724,109,142,251,105,56,34,63,114,529,0,"",0
"219","suggsja01",2023,"Jalen Suggs",21,"ORL","SG",53,19,1246,186,444,0.419,66,202,0.327,120,242,0.496,0.493,86,119,0.723,55,106,161,155,67,27,94,120,524,0,"",0
"220","diallha01",2023,"Hamidou Diallo",24,"DET","SF",56,0,996,215,375,0.573,5,21,0.238,210,354,0.593,0.58,87,148,0.588,57,137,194,55,53,16,71,124,522,0,"",0
"221","rosste01",2023,"Terrence Ross",31,"2TM","SG",63,9,1330,200,465,0.43,95,258,0.368,105,207,0.507,0.532,27,34,0.794,22,132,154,95,35,10,43,97,522,0,"",0
"222","eubandr01",2023,"Drew Eubanks",25,"POR","C",78,28,1584,214,334,0.641,7,18,0.389,207,316,0.655,0.651,83,125,0.664,132,286,418,103,40,102,67,169,518,0,"",0
"223","manntr01",2023,"Tre Mann",21,"OKC","PG",67,5,1183,197,501,0.393,81,257,0.315,116,244,0.475,0.474,42,55,0.764,27,128,155,120,40,11,62,99,517,1,"",0
"224","hausesa01",2023,"Sam Hauser",25,"BOS","SF",80,8,1290,180,396,0.455,140,335,0.418,40,61,0.656,0.631,12,17,0.706,35,169,204,71,29,21,30,99,512,0,"",0
"225","loveke01",2023,"Kevin Love",34,"2TM","PF",62,20,1240,165,424,0.389,99,296,0.334,66,128,0.516,0.506,80,91,0.879,59,340,399,116,16,12,70,97,509,0,"",0
"226","achiupr01",2023,"Precious Achiuwa",23,"TOR","C",55,12,1140,196,404,0.485,29,108,0.269,167,296,0.564,0.521,87,124,0.702,100,228,328,50,31,30,59,102,508,0,"",0
"227","poweldw01",2023,"Dwight Powell",31,"DAL","C",76,64,1458,197,269,0.732,0,5,0,197,264,0.746,0.732,112,168,0.667,149,165,314,69,48,26,65,209,506,0,"",0
"228","baglema01",2023,"Marvin Bagley III",23,"DET","C",42,25,990,202,382,0.529,19,66,0.288,183,316,0.579,0.554,81,108,0.75,94,175,269,36,19,30,46,81,504,0,"",0
"229","middlkh01",2023,"Khris Middleton",31,"MIL","SF",33,19,801,177,406,0.436,51,162,0.315,126,244,0.516,0.499,92,102,0.902,28,112,140,163,23,5,71,68,497,0,"",0
"230","toppiob01",2023,"Obi Toppin",24,"NYK","PF",67,5,1050,187,419,0.446,85,247,0.344,102,172,0.593,0.548,38,47,0.809,29,158,187,66,23,12,38,68,497,0,"",0
"231","nunnke01",2023,"Kendrick Nunn",27,"2TM","SG",70,2,964,191,450,0.424,79,223,0.354,112,227,0.493,0.512,35,41,0.854,15,94,109,90,28,7,66,66,496,0,"",0
"232","payneca01",2023,"Cameron Payne",28,"PHO","PG",48,15,968,188,453,0.415,68,185,0.368,120,268,0.448,0.49,49,64,0.766,12,94,106,214,33,8,81,88,493,0,"",0
"233","princta02",2023,"Taurean Prince",28,"MIN","PF",54,4,1192,177,379,0.467,74,194,0.381,103,185,0.557,0.565,65,77,0.844,15,117,132,84,28,15,69,123,493,0,"",0
"234","okorois01",2023,"Isaac Okoro",22,"CLE","SF",76,46,1652,175,354,0.494,62,171,0.363,113,183,0.617,0.582,78,103,0.757,52,135,187,87,56,30,42,158,490,0,"",0
"235","wiggiaa01",2023,"Aaron Wiggins",24,"OKC","SG",70,14,1297,186,363,0.512,48,122,0.393,138,241,0.573,0.579,59,71,0.831,68,142,210,80,39,15,55,110,479,0,"",0
"236","batumni01",2023,"Nicolas Batum",34,"LAC","PF",78,19,1709,160,381,0.42,124,317,0.391,36,64,0.563,0.583,34,48,0.708,62,237,299,121,54,44,50,149,478,0,"",0
"237","smithde03",2023,"Dennis Smith Jr.",25,"CHO","PG",54,15,1390,186,452,0.412,24,111,0.216,162,341,0.475,0.438,78,106,0.736,27,140,167,261,75,25,82,122,474,0,"",0
"238","agbajoc01",2023,"Ochai Agbaji",22,"UTA","SG",59,22,1209,165,386,0.427,81,228,0.355,84,158,0.532,0.532,56,69,0.812,43,78,121,67,16,15,41,99,467,0,"",0
"239","connapa01",2023,"Pat Connaughton",30,"MIL","SF",61,33,1443,165,421,0.392,109,322,0.339,56,99,0.566,0.521,27,41,0.659,50,233,283,77,37,11,33,69,466,0,"",0
"240","roddyda01",2023,"David Roddy",21,"MEM","PF",70,4,1258,180,420,0.429,65,212,0.307,115,208,0.553,0.506,41,65,0.631,50,143,193,59,29,19,57,107,466,0,"",0
"241","watfotr01",2023,"Trendon Watford",22,"POR","PF",62,12,1182,181,323,0.56,25,64,0.391,156,259,0.602,0.599,72,100,0.72,42,196,238,130,32,12,71,118,459,0,"",0
"242","landajo01",2023,"Jock Landale",27,"PHO","C",69,4,979,178,337,0.528,21,84,0.25,157,253,0.621,0.559,79,105,0.752,119,161,280,68,16,30,59,126,456,0,"",0
"243","jacksis01",2023,"Isaiah Jackson",21,"IND","C",63,12,1042,179,318,0.563,2,14,0.143,177,304,0.582,0.566,95,146,0.651,113,169,282,51,31,93,51,154,455,0,"",0
"244","mitchda01",2023,"Davion Mitchell",24,"SAC","PG",80,9,1447,181,399,0.454,63,197,0.32,118,202,0.584,0.533,25,31,0.806,16,89,105,185,44,15,62,112,450,0,"",0
"245","wisemja01",2023,"James Wiseman",21,"2TM","C",45,22,867,189,339,0.558,4,20,0.2,185,319,0.58,0.563,68,97,0.701,73,194,267,30,7,27,51,108,450,0,"",0
"246","oladivi01",2023,"Victor Oladipo",30,"MIA","SG",42,2,1106,160,403,0.397,70,212,0.33,90,191,0.471,0.484,59,79,0.747,16,112,128,146,57,12,87,99,449,0,"",0
"247","nancela02",2023,"Larry Nance Jr.",30,"NOP","C",65,1,1381,186,305,0.61,14,42,0.333,172,263,0.654,0.633,55,79,0.696,106,248,354,119,56,37,42,133,441,0,"",0
"248","greenje02",2023,"Jeff Green",36,"DEN","PF",56,4,1091,160,328,0.488,30,104,0.288,130,224,0.58,0.534,87,117,0.744,38,106,144,69,18,17,46,99,437,0,"",0
"249","robinmi01",2023,"Mitchell Robinson",24,"NYK","C",59,58,1591,188,280,0.671,0,0,NA,188,280,0.671,0.671,59,122,0.484,267,288,555,53,56,109,41,160,435,0,"",0
"250","daviste02",2023,"Terence Davis",25,"SAC","SG",64,5,841,154,364,0.423,89,243,0.366,65,121,0.537,0.545,34,43,0.791,20,119,139,67,43,12,53,104,431,0,"",0
"251","tillmxa01",2023,"Xavier Tillman Sr.",24,"MEM","C",61,29,1180,188,306,0.614,4,15,0.267,184,291,0.632,0.621,49,89,0.551,121,186,307,96,58,29,44,97,429,0,"",0
"252","josepco01",2023,"Cory Joseph",31,"DET","PG",62,2,1227,150,351,0.427,70,180,0.389,80,171,0.468,0.527,57,72,0.792,21,85,106,217,34,9,56,88,427,0,"",0
"253","willike04",2023,"Kenrich Williams",28,"OKC","PF",53,10,1206,179,346,0.517,50,134,0.373,129,212,0.608,0.59,17,39,0.436,97,164,261,105,45,14,32,112,425,0,"",0
"254","hardyja02",2023,"Jaden Hardy",20,"DAL","SG",48,5,708,146,333,0.438,63,156,0.404,83,177,0.469,0.533,65,79,0.823,11,78,89,65,17,7,46,64,420,0,"",0
"255","lamban01",2023,"Anthony Lamb",25,"GSW","SF",62,4,1195,148,314,0.471,73,199,0.367,75,115,0.652,0.588,46,60,0.767,56,159,215,96,28,20,54,134,415,0,"",0
"256","beverpa01",2023,"Patrick Beverley",34,"2TM","SG",67,67,1816,144,360,0.4,80,239,0.335,64,121,0.529,0.511,47,65,0.723,44,203,247,194,63,41,60,187,415,0,"",0
"257","knoxke01",2023,"Kevin Knox",23,"2TM","SF",63,5,952,152,332,0.458,65,186,0.349,87,146,0.596,0.556,46,60,0.767,34,143,177,33,24,12,50,95,415,0,"",0
"258","goodwjo01",2023,"Jordan Goodwin",24,"WAS","PG",62,7,1106,158,353,0.448,38,118,0.322,120,235,0.511,0.501,53,69,0.768,57,148,205,168,58,26,57,95,407,0,"",0
"259","harteis01",2023,"Isaiah Hartenstein",24,"NYK","C",82,8,1626,175,327,0.535,8,37,0.216,167,290,0.576,0.547,48,71,0.676,209,327,536,102,53,64,66,213,406,0,"",0
"260","drumman01",2023,"Andre Drummond",29,"CHI","C",67,0,849,166,274,0.606,0,3,0,166,271,0.613,0.606,67,125,0.536,138,306,444,33,45,27,75,117,399,0,"",0
"261","brissos01",2023,"Oshae Brissett",24,"IND","PF",65,2,1083,123,319,0.386,48,155,0.31,75,164,0.457,0.461,104,145,0.717,62,156,218,44,33,13,34,79,398,0,"",0
"262","harriga01",2023,"Gary Harris",28,"ORL","SG",48,42,1184,138,307,0.45,94,218,0.431,44,89,0.494,0.603,27,30,0.9,21,77,98,59,45,12,28,93,397,0,"",0
"263","johnsja05",2023,"Jalen Johnson",21,"ATL","SF",70,6,1042,158,322,0.491,30,104,0.288,128,218,0.587,0.537,49,78,0.628,51,231,282,83,38,34,41,113,395,0,"",0
"264","willima07",2023,"Mark Williams",21,"CHO","C",43,17,828,160,251,0.637,0,0,NA,160,251,0.637,0.637,67,97,0.691,93,211,304,18,28,45,40,94,387,0,"",0
"265","reddica01",2023,"Cam Reddish",23,"2TM","SF",40,20,990,139,312,0.446,45,144,0.313,94,168,0.56,0.518,64,75,0.853,18,70,88,57,39,14,47,72,387,0,"",0
"266","walljo01",2023,"John Wall",32,"LAC","PG",34,3,755,138,338,0.408,33,109,0.303,105,229,0.459,0.457,77,113,0.681,14,78,92,178,27,12,80,59,386,0,"",0
"267","muscami01",2023,"Mike Muscala",31,"2TM","C",63,9,945,131,292,0.449,81,207,0.391,50,85,0.588,0.587,40,52,0.769,37,166,203,50,15,24,23,98,383,0,"",0
"268","bartowi01",2023,"Will Barton",32,"2TM","SG",56,2,993,138,364,0.379,66,180,0.367,72,184,0.391,0.47,37,47,0.787,15,122,137,112,28,13,48,56,379,0,"",0
"269","sumneed01",2023,"Edmond Sumner",27,"BRK","SG",53,12,736,124,269,0.461,31,87,0.356,93,182,0.511,0.519,99,108,0.917,13,66,79,68,31,10,50,83,378,0,"",0
"270","carusal01",2023,"Alex Caruso",28,"CHI","PG",67,36,1575,130,286,0.455,55,151,0.364,75,135,0.556,0.551,59,73,0.808,42,154,196,193,98,46,77,159,374,0,"DPOY-11,DEF1",0
"271","chrisjo01",2023,"Josh Christopher",21,"HOU","SG",64,2,786,153,329,0.465,21,89,0.236,132,240,0.55,0.497,45,60,0.75,20,51,71,73,33,15,60,59,372,0,"",0
"272","gabriwe01",2023,"Wenyen Gabriel",25,"LAL","C",68,2,1024,155,260,0.596,10,36,0.278,145,224,0.647,0.615,52,84,0.619,116,170,286,36,26,35,46,144,372,0,"",0
"273","wrighde01",2023,"Delon Wright",30,"WAS","PG",50,14,1221,138,291,0.474,41,119,0.345,97,172,0.564,0.545,52,60,0.867,58,122,180,194,92,17,44,59,369,0,"",0
"274","greenja01",2023,"JaMychal Green",32,"GSW","PF",57,1,797,136,252,0.54,42,111,0.378,94,141,0.667,0.623,52,67,0.776,72,133,205,51,25,23,52,105,366,0,"",0
