"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","FT","FTA","FT.","TRB","AST","PF","PTS","Trp.Dbl","Awards","Playoffs"
"14","yardlge01",1959,"George Yardley",30,"2TM","SF",61,1839,446,1042,0.428,317,407,0.779,431,65,159,1209,0,"AS",0
"15","russebi01",1959,"Bill Russell",24,"BOS","C",70,2979,456,997,0.457,256,428,0.598,1612,222,161,1168,0,"MVP-2,AS,NBA1",0
"16","sauldwo01",1959,"Woody Sauldsberry",24,"PHW","C",72,2743,501,1380,0.363,110,176,0.625,826,71,276,1112,0,"AS",0
"17","costela01",1959,"Larry Costello",27,"SYR","PG",70,2750,414,948,0.437,280,349,0.802,365,379,263,1108,0,"MVP-7,AS",0
"18","ramsefr01",1959,"Frank Ramsey",27,"BOS","SG",72,2013,383,1013,0.378,341,436,0.782,491,147,266,1107,0,"",0
"19","naullwi01",1959,"Willie Naulls",24,"NYK","SF",68,2061,405,1072,0.378,258,311,0.83,723,102,233,1068,0,"",0
"20","grabojo01",1959,"Joe Graboski",29,"PHW","PF",72,2482,394,1116,0.353,270,360,0.75,751,148,249,1058,0,"",0
"21","jordoph01",1959,"Phil Jordon",25,"DET","PF",72,2058,399,967,0.413,231,303,0.762,594,83,193,1029,0,"",0
"22","lovelcl01",1959,"Clyde Lovellette",29,"STL","C",70,1599,402,885,0.454,205,250,0.82,605,91,216,1009,0,"",0
"23","mikkeve01",1959,"Vern Mikkelsen",30,"MNL","PF",72,2139,353,904,0.39,286,355,0.806,570,159,246,992,0,"",0
"24","garmadi01",1959,"Dick Garmaker",26,"MNL","SG",72,2493,350,885,0.395,284,368,0.772,325,211,226,984,0,"AS",0
"25","dukeswa01",1959,"Walter Dukes",28,"DET","C",72,2338,318,904,0.352,297,452,0.657,958,64,332,933,0,"",0
"26","golato01",1959,"Tom Gola",26,"PHW","SG",64,2333,310,773,0.401,281,357,0.787,710,269,243,901,0,"MVP-11",0
"27","foustla01",1959,"Larry Foust",30,"MNL","C",72,1933,301,771,0.39,280,366,0.765,627,91,233,882,0,"AS",0
"28","conlied01",1959,"Ed Conlin",25,"2TM","SG",72,1955,329,891,0.369,197,274,0.719,394,132,188,855,0,"",0
"29","piontda01",1959,"Dave Piontek",24,"CIN","PF",72,1674,305,813,0.375,156,227,0.687,385,124,162,766,0,"",0
"30","jonessa01",1959,"Sam Jones",25,"BOS","SG",71,1466,305,703,0.434,151,196,0.77,428,101,102,761,0,"",0
"31","braunca01",1959,"Carl Braun",31,"NYK","PG",72,1959,287,684,0.42,180,218,0.826,251,349,178,754,0,"",0
"32","greerha01",1959,"Hal Greer",22,"SYR","SG",68,1625,308,679,0.454,137,176,0.778,196,101,189,753,0,"",0
"33","embrywa01",1959,"Wayne Embry",21,"CIN","C",66,1590,272,702,0.387,206,314,0.656,597,96,232,750,0,"",0
"34","felixra01",1959,"Ray Felix",28,"NYK","C",72,1588,260,700,0.371,229,321,0.713,569,49,275,749,0,"",0
"35","bockhbu01",1959,"Bucky Bockhorn",25,"CIN","SG",71,2251,294,771,0.381,138,196,0.704,460,206,215,726,0,"",0
"36","biancal01",1959,"Al Bianchi",26,"SYR","PG",72,1779,285,756,0.377,149,206,0.723,199,159,260,719,0,"MVP-14",0
"37","palmeji01",1959,"Jim Palmer",25,"CIN","C",67,1624,256,633,0.404,178,246,0.724,472,65,211,690,0,"",0
"38","martisl01",1959,"Slater Martin",33,"STL","PG",71,2504,245,706,0.347,197,254,0.776,253,336,230,687,0,"AS,NBA2",0
"39","hundlho01",1959,"Hot Rod Hundley",24,"MNL","PG",71,1664,259,719,0.36,164,218,0.752,250,205,139,682,0,"",0
"40","hopkibo01",1959,"Bob Hopkins",24,"SYR","PF",67,1518,246,611,0.403,176,234,0.752,436,67,181,668,0,"",0
"41","selvyfr01",1959,"Frank Selvy",26,"NYK","SG",68,1448,233,605,0.385,201,262,0.767,248,96,113,667,0,"",0
"42","mcguidi01",1959,"Dick McGuire",33,"DET","PG",71,2063,232,543,0.427,191,258,0.74,285,443,147,655,1,"MVP-11,AS",0
"43","krebsji01",1959,"Jim Krebs",23,"MNL","C",72,1578,271,679,0.399,92,123,0.748,491,50,212,634,0,"",0
"44","georgja01",1959,"Jack George",30,"2TM","PG",71,1881,233,674,0.346,153,203,0.754,293,221,149,619,0,"",0
"45","tyrach01",1959,"Charlie Tyra",23,"NYK","C",69,1586,240,606,0.396,129,190,0.679,485,33,180,609,0,"",0
"46","mccarjo01",1959,"Johnny McCarthy",24,"CIN","PG",47,1827,245,657,0.373,116,174,0.667,227,225,158,606,0,"",0
"47","lloydea01",1959,"Earl Lloyd",30,"DET","SF",72,1796,234,670,0.349,137,182,0.753,500,90,291,605,0,"",0
"48","palazto01",1959,"Togo Palazzi",26,"SYR","SF",71,1053,240,612,0.392,115,158,0.728,266,67,174,595,0,"",0
"49","mcmahja01",1959,"Jack McMahon",30,"STL","SG",72,2235,248,692,0.358,96,156,0.615,164,298,221,592,0,"",0
"50","holupjo01",1959,"Joe Holup",24,"DET","SF",68,1502,209,580,0.36,152,200,0.76,352,73,239,570,0,"",0
"51","deesar01",1959,"Archie Dees",22,"CIN","PF",68,1252,200,562,0.356,159,204,0.779,339,56,114,559,0,"",0
"52","loscuji01",1959,"Jim Loscutoff",28,"BOS","SF",66,1680,242,686,0.353,62,84,0.738,460,60,285,546,0,"",0
"53","leonasl01",1959,"Slick Leonard",26,"MNL","PG",58,1598,206,552,0.373,120,160,0.75,178,186,119,532,0,"",0
"54","farledi01",1959,"Dick Farley",26,"DET","SG",70,1280,177,448,0.395,137,186,0.737,195,124,130,491,0,"",0
"55","rodgegu01",1959,"Guy Rodgers",23,"PHW","PG",45,1565,211,535,0.394,61,112,0.545,281,261,132,483,3,"",0
"56","johnsan01",1959,"Andy Johnson",26,"PHW","SF",67,1158,174,466,0.373,115,191,0.602,212,90,176,463,0,"",0
"57","flemied01",1959,"Ed Fleming",25,"MNL","SG",71,1132,162,419,0.387,137,190,0.721,281,89,148,461,0,"",0
"58","noblech01",1959,"Chuck Noble",27,"DET","SG",65,939,189,560,0.338,83,113,0.735,115,114,126,461,0,"",0
"59","farmemi01",1959,"Mike Farmer",22,"NYK","SF",72,1545,176,498,0.353,83,99,0.838,315,66,152,435,0,"",0
"60","sharech01",1959,"Chuck Share",31,"STL","C",72,1713,147,381,0.386,139,184,0.755,657,103,261,433,0,"",0
"61","ellisbo01",1959,"Boo Ellis",22,"MNL","PF",72,1202,163,379,0.43,102,144,0.708,380,59,137,428,0,"",0
"62","ferraal01",1959,"Al Ferrari",25,"STL","SG",72,1189,134,385,0.348,145,199,0.729,142,122,155,413,0,"",0
"63","parkme01",1959,"Med Park",25,"2TM","SG",62,1126,145,361,0.402,115,150,0.767,188,108,93,405,0,"",0
"64","sobiero01",1959,"Ron Sobie",24,"NYK","PG",50,857,144,400,0.36,112,133,0.842,154,78,84,400,0,"",0
"65","greensi01",1959,"Si Green",25,"2TM","PG",46,1109,146,415,0.352,104,160,0.65,252,113,127,396,0,"",0
"66","hattove01",1959,"Vern Hatton",23,"2TM","PG",64,1109,149,418,0.356,77,105,0.733,178,70,111,375,0,"",0
"67","becker01",1959,"Ernie Beck",27,"PHW","SG",70,1017,163,418,0.39,43,65,0.662,176,89,124,369,0,"",0
"68","sparrgu01",1959,"Guy Sparrow",26,"2TM","PF",67,842,129,406,0.318,78,138,0.565,244,67,158,336,0,"",0
"69","reedhu01",1959,"Hub Reed",22,"STL","C",65,950,136,317,0.429,53,71,0.746,317,32,171,325,0,"",0
"70","mcmilsh01",1959,"Shellie McMillon",22,"DET","PF",48,700,127,289,0.439,55,104,0.529,285,26,110,309,0,"",0
"71","dierkco01",1959,"Connie Dierking",22,"SYR","C",64,726,105,290,0.362,83,140,0.593,233,34,148,293,0,"",0
"72","hamilst01",1959,"Steve Hamilton",24,"MNL","SF",67,847,109,294,0.371,74,109,0.679,220,36,144,292,0,"",0
"73","swainbe01",1959,"Bennie Swain",25,"BOS","PF",58,708,99,244,0.406,67,110,0.609,262,29,127,265,0,"",0
"74","dempsge01",1959,"George Dempsey",29,"2TM","PG",57,694,92,215,0.428,81,106,0.764,160,68,95,265,0,"",0
"75","parrja01",1959,"Jack Parr",22,"CIN","C",66,1037,109,307,0.355,44,73,0.603,278,51,138,262,0,"",0
"76","wilfowi01",1959,"Win Wilfong",25,"STL","PG",63,741,99,285,0.347,62,82,0.756,121,50,102,260,0,"",0
"77","stavela01",1959,"Larry Staverman",22,"CIN","PF",57,681,101,215,0.47,45,59,0.763,218,54,103,247,0,"",0
"78","rolliph01",1959,"Phil Rollins",25,"2TM","",44,691,83,231,0.359,63,90,0.7,118,102,49,229,0,"",0
"79","conlege01",1959,"Gene Conley",28,"BOS","PF",50,663,86,262,0.328,37,64,0.578,276,19,117,209,0,"",0
"80","johnsne01",1959,"Neil Johnston",29,"PHW","C",28,393,54,164,0.329,69,88,0.784,139,21,50,177,0,"",0
"81","joneskc01",1959,"K.C. Jones",26,"BOS","PG",49,609,65,192,0.339,41,68,0.603,127,70,58,171,0,"",0
"82","tsiorlo01",1959,"Lou Tsioropoulos",28,"BOS","SF",35,488,60,190,0.316,25,33,0.758,110,20,74,145,0,"",0
"83","cableba01",1959,"Barney Cable",23,"DET","PF",31,271,43,126,0.341,23,29,0.793,88,12,30,109,0,"",0
"84","rosenle01",1959,"Lennie Rosenbluth",26,"PHW","SF",29,205,43,145,0.297,21,29,0.724,54,6,20,107,0,"",0
"85","seymopa01",1959,"Paul Seymour",31,"SYR","SG",21,266,32,98,0.327,26,29,0.897,39,36,25,90,0,"",0
"86","macaued01",1959,"Ed Macauley",30,"STL","C",14,196,22,75,0.293,21,35,0.6,40,13,20,65,0,"",0
"87","marshto01",1959,"Tom Marshall",28,"CIN","SF",18,272,23,79,0.291,18,29,0.621,52,27,22,64,0,"",0
"88","brennpe01",1959,"Pete Brennan",22,"NYK","",16,136,13,43,0.302,14,25,0.56,31,6,15,40,0,"",0
"89","birdje01",1959,"Jerry Bird",23,"NYK","",11,45,12,32,0.375,1,1,1,12,4,7,25,0,"",0
"90","gambeda01",1959,"Dave Gambee",21,"STL","SF",2,7,1,1,1,0,0,NA,2,0,2,2,0,"",0
"91","kearnto01",1959,"Tommy Kearns",22,"SYR","",1,7,1,1,1,0,0,NA,0,0,1,2,0,"",0
"92","mccanbr01",1959,"Brendan McCann",23,"NYK","PG",1,7,0,3,0,0,0,NA,1,1,1,0,0,"",0
"93","bayloel01",1959,"Elgin Baylor",24,"MNL","SF",13,556,122,303,0.403,87,113,0.77,156,43,52,331,0,NA,1
"94","ramsefr01",1959,"Frank Ramsey",27,"BOS","SG",11,303,95,192,0.495,65,81,0.802,68,20,52,255,0,NA,1
"95","schaydo01",1959,"Dolph Schayes",30,"SYR","PF",9,351,78,195,0.4,98,107,0.916,117,41,36,254,0,NA,1
"96","yardlge01",1959,"George Yardley",30,"SYR","SF",9,333,83,189,0.439,60,70,0.857,87,21,29,226,0,NA,1
"97","sharmbi01",1959,"Bill Sharman",32,"BOS","SG",11,322,82,193,0.425,57,59,0.966,36,28,35,221,0,NA,1
"98","heinsto01",1959,"Tom Heinsohn",24,"BOS","PF",11,348,91,220,0.414,37,56,0.661,98,32,41,219,0,NA,1
"99","cousybo01",1959,"Bob Cousy",30,"BOS","PG",11,460,72,221,0.326,70,94,0.745,76,119,28,214,1,NA,1
"100","mikkeve01",1959,"Vern Mikkelsen",30,"MNL","PF",13,371,73,177,0.412,56,73,0.767,93,24,54,202,0,NA,1
"101","garmadi01",1959,"Dick Garmaker",26,"MNL","SG",13,439,70,165,0.424,49,63,0.778,55,39,44,189,0,NA,1
"102","hagancl01",1959,"Cliff Hagan",27,"STL","SF",6,259,63,123,0.512,45,54,0.833,72,16,21,171,0,NA,1
"103","russebi01",1959,"Bill Russell",24,"BOS","C",11,496,65,159,0.409,41,67,0.612,305,40,28,171,0,NA,1
"104","pettibo01",1959,"Bob Pettit",26,"STL","PF",6,257,58,137,0.423,51,65,0.785,75,14,20,167,0,NA,1
"105","costela01",1959,"Larry Costello",27,"SYR","PG",9,361,54,121,0.446,51,61,0.836,53,54,40,159,0,NA,1
"106","leonasl01",1959,"Slick Leonard",26,"MNL","PG",13,467,63,173,0.364,32,40,0.8,44,70,38,158,0,NA,1
"107","foustla01",1959,"Larry Foust",30,"MNL","C",13,404,56,134,0.418,41,50,0.82,136,12,47,153,0,NA,1
"108","kerrre01",1959,"Red Kerr",26,"SYR","C",9,312,50,142,0.352,30,33,0.909,108,24,20,130,0,NA,1
"109","jonessa01",1959,"Sam Jones",25,"BOS","SG",11,192,40,108,0.37,33,39,0.846,63,17,14,113,0,NA,1
"110","greerha01",1959,"Hal Greer",22,"SYR","SG",9,277,39,93,0.419,26,32,0.813,47,20,35,104,0,NA,1
"111","krebsji01",1959,"Jim Krebs",23,"MNL","C",13,213,36,103,0.35,22,23,0.957,77,5,36,94,0,NA,1
"112","lovelcl01",1959,"Clyde Lovellette",29,"STL","C",6,161,35,70,0.5,22,28,0.786,59,8,23,92,0,NA,1
"113","loscuji01",1959,"Jim Loscutoff",28,"BOS","SF",11,260,39,113,0.345,11,21,0.524,73,13,49,89,0,NA,1
"114","ellisbo01",1959,"Boo Ellis",22,"MNL","PF",13,255,35,80,0.438,18,31,0.581,93,16,34,88,0,NA,1
"115","shuege01",1959,"Gene Shue",27,"DET","PG",3,118,28,60,0.467,27,33,0.818,14,10,7,83,0,NA,1
"116","biancal01",1959,"Al Bianchi",26,"SYR","PG",9,192,34,74,0.459,14,22,0.636,29,25,41,82,0,NA,1
"117","flemied01",1959,"Ed Fleming",25,"MNL","SG",13,178,27,77,0.351,22,25,0.88,39,18,32,76,0,NA,1
"118","hopkibo01",1959,"Bob Hopkins",24,"SYR","PF",9,203,23,68,0.338,28,34,0.824,60,9,33,74,0,NA,1
"119","mcmahja01",1959,"Jack McMahon",30,"STL","SG",6,250,30,90,0.333,10,19,0.526,18,32,20,70,0,NA,1
"120","conlege01",1959,"Gene Conley",28,"BOS","PF",11,157,24,66,0.364,6,13,0.462,75,7,40,54,0,NA,1
"121","hundlho01",1959,"Hot Rod Hundley",24,"MNL","PG",13,175,20,58,0.345,12,14,0.857,23,20,15,52,0,NA,1
"122","ferraal01",1959,"Al Ferrari",25,"STL","SG",6,173,14,40,0.35,20,25,0.8,15,15,25,48,0,NA,1
"123","mcguidi01",1959,"Dick McGuire",33,"DET","PG",3,109,20,32,0.625,7,11,0.636,17,19,10,47,0,NA,1
"124","jordoph01",1959,"Phil Jordon",25,"DET","PF",3,99,15,45,0.333,15,18,0.833,24,5,9,45,0,NA,1
"125","dukeswa01",1959,"Walter Dukes",28,"DET","C",3,113,15,30,0.5,13,17,0.765,40,3,15,43,0,NA,1
"126","greensi01",1959,"Si Green",25,"STL","PG",6,131,12,25,0.48,12,24,0.5,23,14,20,36,0,NA,1
"127","palazto01",1959,"Togo Palazzi",26,"SYR","SF",8,67,13,44,0.295,10,14,0.714,21,6,10,36,0,NA,1
"128","naullwi01",1959,"Willie Naulls",24,"NYK","SF",2,63,14,42,0.333,6,8,0.75,21,3,11,34,0,NA,1
"129","searske01",1959,"Kenny Sears",25,"NYK","PF",2,64,10,27,0.37,13,15,0.867,17,6,6,33,0,NA,1
"130","braunca01",1959,"Carl Braun",31,"NYK","PG",2,62,12,32,0.375,8,9,0.889,4,10,4,32,0,NA,1
"131","hamilst01",1959,"Steve Hamilton",24,"MNL","SF",10,87,12,43,0.279,8,10,0.8,35,5,14,32,0,NA,1
"132","gueriri01",1959,"Richie Guerin",26,"NYK","SG",2,77,9,35,0.257,12,14,0.857,18,15,11,30,0,NA,1
"133","tyrach01",1959,"Charlie Tyra",23,"NYK","C",2,55,12,28,0.429,6,9,0.667,31,1,5,30,0,NA,1
"134","selvyfr01",1959,"Frank Selvy",26,"NYK","SG",2,43,10,20,0.5,9,11,0.818,4,3,6,29,0,NA,1
"135","felixra01",1959,"Ray Felix",28,"NYK","C",2,45,12,28,0.429,2,4,0.5,23,2,12,26,0,NA,1
"136","lloydea01",1959,"Earl Lloyd",30,"DET","SF",3,87,9,28,0.321,8,8,1,18,7,12,26,0,NA,1
"137","sharech01",1959,"Chuck Share",31,"STL","C",6,122,8,27,0.296,10,14,0.714,52,9,16,26,0,NA,1
"138","mcmilsh01",1959,"Shellie McMillon",22,"DET","PF",3,54,7,23,0.304,5,6,0.833,14,0,16,19,0,NA,1
"139","wilfowi01",1959,"Win Wilfong",25,"STL","PG",5,46,7,19,0.368,5,6,0.833,6,3,7,19,0,NA,1
"140","joneskc01",1959,"K.C. Jones",26,"BOS","PG",8,75,5,20,0.25,5,5,1,12,10,8,15,0,NA,1
"141","farmemi01",1959,"Mike Farmer",22,"NYK","SF",2,34,5,17,0.294,2,5,0.4,10,0,7,12,0,NA,1
"142","holupjo01",1959,"Joe Holup",24,"DET","SF",3,36,3,14,0.214,6,7,0.857,8,3,7,12,0,NA,1
"143","noblech01",1959,"Chuck Noble",27,"DET","SG",3,28,5,17,0.294,2,2,1,0,1,3,12,0,NA,1
"144","dierkco01",1959,"Connie Dierking",22,"SYR","C",4,34,2,12,0.167,7,9,0.778,17,2,5,11,0,NA,1
"145","farledi01",1959,"Dick Farley",26,"DET","SG",3,33,5,12,0.417,1,1,1,6,3,6,11,0,NA,1
"146","reedhu01",1959,"Hub Reed",22,"STL","C",4,48,4,11,0.364,3,6,0.5,17,1,7,11,0,NA,1
"147","conlied01",1959,"Ed Conlin",25,"DET","SG",3,43,4,16,0.25,2,4,0.5,7,4,5,10,0,NA,1
"148","dempsge01",1959,"George Dempsey",29,"SYR","PG",5,30,3,8,0.375,3,4,0.75,6,4,8,9,0,NA,1
"149","georgja01",1959,"Jack George",30,"NYK","PG",2,31,4,12,0.333,0,0,NA,4,3,4,8,0,NA,1
"150","martisl01",1959,"Slater Martin",33,"STL","PG",1,18,4,5,0.8,0,0,NA,3,2,2,8,0,NA,1
"151","swainbe01",1959,"Bennie Swain",25,"BOS","PF",5,27,2,6,0.333,1,2,0.5,14,1,4,5,0,NA,1
"152","brennpe01",1959,"Pete Brennan",22,"NYK","",2,6,2,7,0.286,0,1,0,5,0,4,4,0,NA,1
