"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"23","nancela01",1991,"Larry Nance",31,"CLE","PF",80,78,2927,635,1211,0.524,2,8,0.25,633,1203,0.526,0.525,265,330,0.803,201,485,686,237,66,200,131,219,1537,""
"24","johnsma02",1991,"Magic Johnson",31,"LAL","PG",79,79,2933,466,976,0.477,80,250,0.32,386,726,0.532,0.518,519,573,0.906,105,446,551,989,102,17,314,150,1531,"MVP-2,AS,NBA1"
"25","harpede01",1991,"Derek Harper",29,"DAL","PG",77,77,2879,572,1226,0.467,89,246,0.362,483,980,0.493,0.503,286,391,0.731,59,174,233,548,147,14,177,222,1519,"DPOY-7"
"26","chambto01",1991,"Tom Chambers",31,"PHO","PF",76,75,2475,556,1271,0.437,20,73,0.274,536,1198,0.447,0.445,379,459,0.826,104,386,490,194,65,52,177,235,1511,"AS"
"27","theusre01",1991,"Reggie Theus",33,"NJN","SG",81,81,2955,583,1247,0.468,52,144,0.361,531,1103,0.481,0.488,292,343,0.851,69,160,229,378,85,35,252,231,1510,""
"28","smithch01",1991,"Charles Smith",25,"LAC","SF",74,74,2703,548,1168,0.469,0,7,0,548,1161,0.472,0.469,384,484,0.793,216,392,608,134,81,145,165,267,1480,""
"29","lewisre01",1991,"Reggie Lewis",25,"BOS","SG",79,79,2878,598,1219,0.491,1,13,0.077,597,1206,0.495,0.491,281,340,0.826,119,291,410,201,98,85,147,234,1478,""
"30","persoch01",1991,"Chuck Person",26,"IND","SF",80,79,2566,620,1231,0.504,69,203,0.34,551,1028,0.536,0.532,165,229,0.721,121,296,417,238,56,17,184,221,1474,""
"31","corbity01",1991,"Tyrone Corbin",28,"MIN","SF",82,82,3196,587,1311,0.448,2,10,0.2,585,1301,0.45,0.449,296,371,0.798,185,404,589,347,162,53,209,257,1472,""
"32","pippesc01",1991,"Scottie Pippen",25,"CHI","SF",82,82,3014,600,1153,0.52,21,68,0.309,579,1085,0.534,0.529,240,340,0.706,163,432,595,511,193,93,232,270,1461,"DPOY-7"
"33","thorpot01",1991,"Otis Thorpe",28,"HOU","PF",82,82,3039,549,988,0.556,3,7,0.429,546,981,0.557,0.557,334,480,0.696,287,559,846,197,73,20,217,278,1435,""
"34","simmoli01",1991,"Lionel Simmons",22,"SAC","SF",79,79,2978,549,1301,0.422,3,11,0.273,546,1290,0.423,0.423,320,435,0.736,193,504,697,315,113,85,230,249,1421,"ROY-2"
"35","stockjo01",1991,"John Stockton",28,"UTA","PG",82,82,3103,496,978,0.507,58,168,0.345,438,810,0.541,0.537,363,434,0.836,46,191,237,1164,234,16,298,233,1413,"MVP-12,DPOY-7,AS,NBA3"
"36","grantha01",1991,"Harvey Grant",25,"WSB","PF",77,76,2842,609,1224,0.498,2,15,0.133,607,1209,0.502,0.498,185,249,0.743,179,378,557,204,91,61,125,232,1405,""
"37","richapo01",1991,"Pooh Richardson",24,"MIN","PG",82,82,3154,635,1350,0.47,42,128,0.328,593,1222,0.485,0.486,89,165,0.539,82,204,286,734,131,13,174,114,1401,""
"38","maxweve01",1991,"Vernon Maxwell",25,"HOU","SG",82,79,2870,504,1247,0.404,172,510,0.337,332,737,0.45,0.473,217,296,0.733,41,197,238,303,127,15,171,179,1397,""
"39","portete01",1991,"Terry Porter",27,"POR","PG",81,81,2665,486,944,0.515,130,313,0.415,356,631,0.564,0.584,279,339,0.823,52,230,282,649,158,12,189,151,1381,"MVP-9,AS"
"40","smithke01",1991,"Kenny Smith",25,"HOU","PG",78,78,2699,522,1003,0.52,49,135,0.363,473,868,0.545,0.545,287,340,0.844,36,127,163,554,106,11,237,131,1380,"MVP-17"
"41","mcdanxa01",1991,"Xavier McDaniel",27,"2TM","SF",81,79,2634,590,1186,0.497,0,8,0,590,1178,0.501,0.497,193,267,0.723,173,384,557,187,76,46,184,264,1373,""
"42","newmajo01",1991,"Johnny Newman",27,"CHH","SF",81,81,2477,478,1017,0.47,30,84,0.357,448,933,0.48,0.485,385,476,0.809,94,160,254,188,100,17,189,278,1371,""
"43","colemde01",1991,"Derrick Coleman",23,"NJN","PF",74,68,2602,514,1100,0.467,13,38,0.342,501,1062,0.472,0.473,323,442,0.731,269,490,759,163,71,99,217,217,1364,"ROY-1"
"44","skilesc01",1991,"Scott Skiles",26,"ORL","PG",79,66,2714,462,1039,0.445,93,228,0.408,369,811,0.455,0.489,340,377,0.902,57,213,270,660,89,4,252,192,1357,"MIP-1"
"45","johnsed03",1991,"Eddie Johnson",31,"2TM","SG",81,27,2085,543,1122,0.484,39,120,0.325,504,1002,0.503,0.501,229,257,0.891,107,164,271,111,58,9,122,181,1354,""
"46","douglsh01",1991,"Sherman Douglas",24,"MIA","PG",73,73,2562,532,1055,0.504,4,31,0.129,528,1024,0.516,0.506,284,414,0.686,78,131,209,624,121,5,270,178,1352,""
"47","hornaje01",1991,"Jeff Hornacek",27,"PHO","SG",80,77,2733,544,1051,0.518,61,146,0.418,483,905,0.534,0.547,201,224,0.897,74,247,321,409,111,16,130,185,1350,""
"48","ricegl01",1991,"Glen Rice",23,"MIA","SF",77,77,2646,550,1193,0.461,71,184,0.386,479,1009,0.475,0.491,171,209,0.818,85,296,381,189,101,26,166,216,1342,""
"49","woolror01",1991,"Orlando Woolridge",31,"DEN","SF",53,50,1823,490,983,0.498,0,4,0,490,979,0.501,0.498,350,439,0.797,141,220,361,119,69,23,152,145,1330,""
"50","schrede01",1991,"Detlef Schrempf",28,"IND","PF",82,3,2632,432,831,0.52,15,40,0.375,417,791,0.527,0.529,441,539,0.818,178,482,660,301,58,22,175,262,1320,"6MOY-1"
"51","elliose01",1991,"Sean Elliott",22,"SAS","SF",82,82,3044,478,976,0.49,20,64,0.313,458,912,0.502,0.5,325,402,0.808,142,314,456,238,69,33,147,190,1301,""
"52","scottde01",1991,"Dennis Scott",22,"ORL","SG",82,73,2336,503,1183,0.425,125,334,0.374,378,849,0.445,0.478,153,204,0.75,62,173,235,134,62,25,127,203,1284,"ROY-3"
"53","duckwke01",1991,"Kevin Duckworth",26,"POR","C",81,81,2511,521,1084,0.481,0,2,0,521,1082,0.482,0.481,240,311,0.772,177,354,531,89,33,34,186,251,1282,"AS"
"54","malonje01",1991,"Jeff Malone",29,"UTA","SG",69,69,2466,525,1034,0.508,1,6,0.167,524,1028,0.51,0.508,231,252,0.917,36,170,206,143,50,6,108,128,1282,""
"55","gamblke01",1991,"Kevin Gamble",25,"BOS","SF",82,76,2706,548,933,0.587,0,7,0,548,926,0.592,0.587,185,227,0.815,85,182,267,256,100,34,148,237,1281,""
"56","mchalke01",1991,"Kevin McHale",33,"BOS","PF",68,10,2067,504,912,0.553,15,37,0.405,489,875,0.559,0.561,228,275,0.829,145,335,480,126,25,146,140,194,1251,"MVP-19,6MOY-3,AS"
"57","gilliar01",1991,"Armen Gilliam",26,"2TM","PF",75,75,2644,487,1001,0.487,0,2,0,487,999,0.487,0.487,268,329,0.815,220,378,598,105,69,53,174,185,1242,""
"58","vandeki01",1991,"Kiki Vandeweghe",32,"NYK","SF",75,72,2420,458,927,0.494,51,141,0.362,407,786,0.518,0.522,259,288,0.899,78,102,180,110,42,10,108,122,1226,""
"59","normake01",1991,"Ken Norman",26,"LAC","SF",70,45,2309,520,1037,0.501,6,32,0.188,514,1005,0.511,0.504,173,275,0.629,177,320,497,159,63,63,139,192,1219,""
"60","humphja01",1991,"Jay Humphries",28,"MIL","PG",80,80,2726,482,960,0.502,60,161,0.373,422,799,0.528,0.533,191,239,0.799,57,163,220,538,129,7,151,237,1215,""
"61","kempsh01",1991,"Shawn Kemp",21,"SEA","PF",81,66,2442,462,909,0.508,2,12,0.167,460,897,0.513,0.509,288,436,0.661,267,412,679,144,77,123,202,319,1214,""
"62","parisro01",1991,"Robert Parish",37,"BOS","C",81,81,2441,485,811,0.598,0,1,0,485,810,0.599,0.598,237,309,0.767,271,585,856,66,66,103,153,197,1207,"MVP-14,AS"
"63","anderro01",1991,"Ron Anderson",32,"PHI","SF",82,13,2340,512,1055,0.485,9,43,0.209,503,1012,0.497,0.49,165,198,0.833,103,264,367,115,65,13,100,163,1198,""
"64","mitchsa01",1991,"Sam Mitchell",27,"MIN","PF",82,60,3121,445,1010,0.441,0,9,0,445,1001,0.445,0.441,307,396,0.775,188,332,520,133,66,57,104,338,1197,""
"65","riverdo01",1991,"Doc Rivers",29,"ATL","PG",79,79,2586,444,1020,0.435,88,262,0.336,356,758,0.47,0.478,221,262,0.844,47,206,253,340,148,47,125,216,1197,""
"66","scottby01",1991,"Byron Scott",29,"LAL","SG",82,82,2630,501,1051,0.477,71,219,0.324,430,832,0.517,0.51,118,148,0.797,54,192,246,177,95,21,85,146,1191,""
"67","olajuha01",1991,"Hakeem Olajuwon",28,"HOU","C",56,50,2062,487,959,0.508,0,4,0,487,955,0.51,0.508,213,277,0.769,219,551,770,131,121,221,174,221,1187,"MVP-18,DPOY-5,NBA3"
"68","cummite01",1991,"Terry Cummings",29,"SAS","PF",67,62,2195,503,1039,0.484,7,33,0.212,496,1006,0.493,0.487,164,240,0.683,194,327,521,157,61,30,131,225,1177,""
"69","birdla01",1991,"Larry Bird",34,"BOS","SF",60,60,2277,462,1017,0.454,77,198,0.389,385,819,0.47,0.492,163,183,0.891,53,456,509,431,108,58,187,118,1164,"MVP-9,AS"
"70","mannida01",1991,"Danny Manning",24,"LAC","PF",73,47,2197,470,905,0.519,0,3,0,470,902,0.521,0.519,219,306,0.716,169,257,426,196,117,62,188,281,1159,""
"71","mckeyde01",1991,"Derrick McKey",24,"SEA","SF",73,55,2503,438,847,0.517,4,19,0.211,434,828,0.524,0.519,235,278,0.845,172,251,423,169,91,56,158,220,1115,""
"72","aguirma01",1991,"Mark Aguirre",31,"DET","SF",78,13,2006,420,909,0.462,24,78,0.308,396,831,0.477,0.475,240,317,0.757,134,240,374,139,47,20,128,209,1104,""
"73","chapmre01",1991,"Rex Chapman",23,"CHH","PG",70,68,2100,410,922,0.445,48,148,0.324,362,774,0.468,0.471,234,282,0.83,45,146,191,250,73,16,131,167,1102,""
"74","roberal01",1991,"Alvin Robertson",28,"MIL","SG",81,81,2598,438,904,0.485,23,63,0.365,415,841,0.493,0.497,199,263,0.757,191,268,459,444,246,16,212,273,1098,"DPOY-3,AS"
"75","shawbr01",1991,"Brian Shaw",24,"BOS","PG",79,79,2772,442,942,0.469,3,27,0.111,439,915,0.48,0.471,204,249,0.819,104,266,370,602,105,34,223,206,1091,""
"76","kerseje01",1991,"Jerome Kersey",28,"POR","SF",73,72,2359,424,887,0.478,4,13,0.308,420,874,0.481,0.48,232,327,0.709,169,312,481,227,101,76,149,251,1084,""
"77","anderwi01",1991,"Willie Anderson",24,"SAS","SG",75,75,2592,453,991,0.457,7,35,0.2,446,956,0.467,0.461,170,213,0.798,68,283,351,358,79,46,167,226,1083,""
"78","battljo01",1991,"John Battle",28,"ATL","SG",79,2,1863,397,862,0.461,14,49,0.286,383,813,0.471,0.469,270,316,0.854,34,125,159,217,45,6,113,145,1078,""
"79","majerda01",1991,"Dan Majerle",25,"PHO","SF",77,7,2281,397,821,0.484,30,86,0.349,367,735,0.499,0.502,227,298,0.762,168,250,418,216,106,40,114,162,1051,"6MOY-2"
"80","willike02",1991,"Kevin Willis",28,"ATL","PF",80,80,2373,444,881,0.504,4,10,0.4,440,871,0.505,0.506,159,238,0.668,259,445,704,99,60,40,153,235,1051,""
"81","seikaro01",1991,"Rony Seikaly",25,"MIA","C",64,59,2171,395,822,0.481,2,6,0.333,393,816,0.482,0.482,258,417,0.619,207,502,709,95,51,86,205,213,1050,""
"82","smithot01",1991,"Otis Smith",27,"ORL","SF",75,39,1885,407,902,0.451,9,46,0.196,398,856,0.465,0.456,221,301,0.734,176,213,389,169,85,35,140,190,1044,""
"83","morrich01",1991,"Chris Morris",25,"NJN","SF",79,68,2553,409,962,0.425,45,179,0.251,364,783,0.465,0.449,179,244,0.734,210,311,521,220,138,96,167,248,1042,""
"84","reynoje01",1991,"Jerry Reynolds",28,"ORL","SG",80,9,1843,344,793,0.434,10,34,0.294,334,759,0.44,0.44,336,419,0.802,88,211,299,203,95,56,172,123,1034,"6MOY-6"
"85","baileth01",1991,"Thurl Bailey",29,"UTA","PF",82,22,2486,399,872,0.458,0,3,0,399,869,0.459,0.458,219,271,0.808,101,306,407,124,53,91,130,160,1017,"6MOY-6"
"86","blaylmo01",1991,"Mookie Blaylock",23,"NJN","PG",72,70,2585,432,1039,0.416,14,91,0.154,418,948,0.441,0.423,139,176,0.79,67,182,249,441,169,40,207,180,1017,""
"87","threase01",1991,"Sedale Threatt",29,"SEA","PG",80,57,2066,433,835,0.519,10,35,0.286,423,800,0.529,0.525,137,173,0.792,25,74,99,273,113,8,138,191,1013,""
"88","floydsl01",1991,"Sleepy Floyd",30,"HOU","PG",82,4,1850,386,939,0.411,48,176,0.273,338,763,0.443,0.437,185,246,0.752,52,107,159,317,95,17,140,122,1005,""
"89","webbsp01",1991,"Spud Webb",27,"ATL","PG",75,64,2197,359,803,0.447,54,168,0.321,305,635,0.48,0.481,231,266,0.868,41,133,174,417,118,6,146,180,1003,""
"90","grantho01",1991,"Horace Grant",25,"CHI","PF",78,76,2641,401,733,0.547,1,6,0.167,400,727,0.55,0.548,197,277,0.711,266,393,659,178,95,69,92,203,1000,""
"91","johnsbu01",1991,"Buck Johnson",27,"HOU","SF",73,70,2279,416,873,0.477,2,15,0.133,414,858,0.483,0.478,157,216,0.727,108,222,330,142,81,47,122,240,991,""
"92","willire01",1991,"Reggie Williams",26,"2TM","SF",73,46,1896,384,855,0.449,57,157,0.363,327,698,0.468,0.482,166,197,0.843,133,173,306,133,113,41,112,253,991,""
"93","anderni01",1991,"Nick Anderson",23,"ORL","SG",70,42,1971,400,857,0.467,17,58,0.293,383,799,0.479,0.477,173,259,0.668,92,294,386,106,74,44,113,145,990,""
"94","perkisa01",1991,"Sam Perkins",29,"LAL","PF",73,66,2504,368,744,0.495,18,64,0.281,350,680,0.515,0.507,229,279,0.821,167,371,538,108,64,78,103,247,983,""
"95","edwarja01",1991,"James Edwards",35,"DET","C",72,70,1903,383,792,0.484,1,2,0.5,382,790,0.484,0.484,215,295,0.729,91,186,277,65,12,30,126,249,982,""
"96","benjabe01",1991,"Benoit Benjamin",26,"2TM","C",70,65,2236,386,778,0.496,0,0,NA,386,778,0.496,0.496,210,295,0.712,157,566,723,119,54,145,235,184,982,""
"97","johnsvi01",1991,"Vinnie Johnson",34,"DET","SG",82,28,2390,406,936,0.434,11,34,0.324,395,902,0.438,0.44,135,209,0.646,110,170,280,271,75,15,118,166,958,""
"98","robincl02",1991,"Clifford Robinson",24,"POR","PF",82,11,1940,373,806,0.463,6,19,0.316,367,787,0.466,0.467,205,314,0.653,123,226,349,151,78,76,133,263,957,""
"99","edwarke01",1991,"Kevin Edwards",25,"MIA","SG",79,16,2000,380,927,0.41,24,84,0.286,356,843,0.422,0.423,171,213,0.803,80,125,205,240,129,46,163,151,955,""
"100","abdulma02",1991,"Mahmoud Abdul-Rauf",21,"DEN","PG",67,19,1505,417,1009,0.413,24,100,0.24,393,909,0.432,0.425,84,98,0.857,34,87,121,206,55,4,110,149,942,""
"101","brickfr01",1991,"Frank Brickowski",31,"MIL","PF",75,73,1912,372,706,0.527,0,2,0,372,704,0.528,0.527,198,248,0.798,129,297,426,131,86,43,160,255,942,""
"102","wilkige01",1991,"Gerald Wilkins",27,"NYK","SG",68,56,2164,380,804,0.473,9,43,0.209,371,761,0.488,0.478,169,206,0.82,78,129,207,275,82,23,161,181,938,""
"103","willibu01",1991,"Buck Williams",30,"POR","PF",80,80,2582,358,595,0.602,0,0,NA,358,595,0.602,0.602,217,308,0.705,227,524,751,97,47,47,137,247,933,"DPOY-5"
"104","daviswa03",1991,"Walter Davis",36,"2TM","SG",71,14,1483,403,862,0.468,11,36,0.306,392,826,0.475,0.474,107,117,0.915,71,110,181,125,80,3,88,150,924,""
"105","divacvl01",1991,"Vlade Divac",22,"LAL","C",82,81,2310,360,637,0.565,5,14,0.357,355,623,0.57,0.569,196,279,0.703,205,461,666,92,106,127,146,247,921,""
"106","burtowi01",1991,"Willie Burton",22,"MIA","SF",76,26,1928,341,773,0.441,4,30,0.133,337,743,0.454,0.444,229,293,0.782,111,151,262,107,72,24,144,275,915,""
"107","maystr01",1991,"Travis Mays",22,"SAC","PG",64,55,2145,294,724,0.406,72,197,0.365,222,527,0.421,0.456,255,331,0.77,54,124,178,253,81,11,159,169,915,""
"108","gillke01",1991,"Kendall Gill",22,"CHH","SG",82,36,1944,376,836,0.45,2,14,0.143,374,822,0.455,0.451,152,182,0.835,105,158,263,303,104,39,163,186,906,""
"109","laimbbi01",1991,"Bill Laimbeer",33,"DET","C",82,81,2668,372,778,0.478,37,125,0.296,335,653,0.513,0.502,123,147,0.837,173,564,737,157,38,56,98,242,904,""
"110","reidjr01",1991,"J.R. Reid",22,"CHH","C",80,80,2467,360,773,0.466,0,2,0,360,771,0.467,0.466,182,259,0.703,154,348,502,89,87,47,153,286,902,""
"111","aingeda01",1991,"Danny Ainge",31,"POR","SG",80,0,1710,337,714,0.472,102,251,0.406,235,463,0.508,0.543,114,138,0.826,45,160,205,285,63,13,100,195,890,"6MOY-5"
"112","roberfr01",1991,"Fred Roberts",30,"MIL","PF",82,82,2114,357,670,0.533,4,25,0.16,353,645,0.547,0.536,170,209,0.813,107,174,281,135,63,29,135,190,888,""
"113","flemive01",1991,"Vern Fleming",28,"IND","PG",69,45,1929,356,671,0.531,4,18,0.222,352,653,0.539,0.534,161,221,0.729,83,131,214,369,76,13,137,116,877,""
"114","rasmubl01",1991,"Blair Rasmussen",28,"DEN","C",70,69,2325,405,885,0.458,2,5,0.4,403,880,0.458,0.459,63,93,0.677,170,508,678,70,52,132,81,307,875,""
"115","schayda01",1991,"Danny Schayes",31,"MIL","C",82,38,2228,298,597,0.499,0,5,0,298,592,0.503,0.499,274,328,0.835,174,361,535,98,55,61,106,264,870,""
"116","malonmo01",1991,"Moses Malone",35,"ATL","C",82,15,1912,280,598,0.468,0,7,0,280,591,0.474,0.468,309,372,0.831,271,396,667,68,30,74,137,134,869,"6MOY-6"
"117","eacklle01",1991,"Ledell Eackles",24,"WSB","SG",67,17,1616,345,762,0.453,14,59,0.237,331,703,0.471,0.462,164,222,0.739,47,81,128,136,47,10,115,121,868,""
"118","ellisda01",1991,"Dale Ellis",30,"2TM","SG",51,24,1424,340,718,0.474,57,157,0.363,283,561,0.504,0.513,120,166,0.723,66,107,173,95,49,8,81,112,857,""
"119","oaklech01",1991,"Charles Oakley",27,"NYK","PF",76,74,2739,307,595,0.516,0,2,0,307,593,0.518,0.516,239,305,0.784,305,615,920,204,62,17,215,288,853,""
"120","mccraro01",1991,"Rodney McCray",29,"DAL","PF",74,68,2561,336,679,0.495,13,39,0.333,323,640,0.505,0.504,159,198,0.803,153,407,560,259,70,51,129,203,844,""
"121","gminsmi01",1991,"Mike Gminski",31,"2TM","C",80,79,2196,357,808,0.442,2,14,0.143,355,794,0.447,0.443,128,158,0.81,186,396,582,93,40,56,85,99,844,""
"122","ehlocr01",1991,"Craig Ehlo",29,"CLE","SG",82,68,2766,344,773,0.445,49,149,0.329,295,624,0.473,0.477,95,140,0.679,142,246,388,376,121,34,160,209,832,""
"123","sparrro01",1991,"Rory Sparrow",32,"SAC","PG",80,74,2375,371,756,0.491,31,78,0.397,340,678,0.501,0.511,58,83,0.699,45,141,186,362,83,16,126,189,831,""
"124","smitsri01",1991,"Rik Smits",24,"IND","C",76,38,1690,342,705,0.485,0,0,NA,342,705,0.485,0.485,144,189,0.762,116,241,357,84,24,111,86,246,828,""
"125","donalja01",1991,"James Donaldson",33,"DAL","C",82,82,2800,327,615,0.532,0,0,NA,327,615,0.532,0.532,165,229,0.721,201,526,727,69,34,93,146,181,819,""
"126","teaglte01",1991,"Terry Teagle",30,"LAL","SG",82,0,1498,335,757,0.443,0,9,0,335,748,0.448,0.443,145,177,0.819,82,99,181,82,31,8,83,165,815,""
"127","willimi02",1991,"Micheal Williams",24,"IND","PG",73,37,1706,261,523,0.499,1,7,0.143,260,516,0.504,0.5,290,330,0.879,49,127,176,348,150,17,150,202,813,""
"128","curryde01",1991,"Dell Curry",26,"CHH","SG",76,14,1515,337,715,0.471,32,86,0.372,305,629,0.485,0.494,96,114,0.842,47,152,199,166,75,25,80,125,802,""
"129","sikmaja01",1991,"Jack Sikma",35,"MIL","C",77,44,1940,295,691,0.427,46,135,0.341,249,556,0.448,0.46,166,197,0.843,108,333,441,143,65,64,130,218,802,""
"130","bowiesa01",1991,"Sam Bowie",29,"NJN","C",62,51,1916,314,723,0.434,4,22,0.182,310,701,0.442,0.437,169,231,0.732,176,304,480,147,43,90,141,175,801,""
"131","stricro02",1991,"Rod Strickland",24,"SAS","PG",58,56,2076,314,651,0.482,11,33,0.333,303,618,0.49,0.491,161,211,0.763,57,162,219,463,117,11,156,125,800,""
"132","greenri01",1991,"Rickey Green",36,"PHI","PG",79,75,2248,334,722,0.463,8,36,0.222,326,686,0.475,0.468,117,141,0.83,33,104,137,413,57,6,108,130,793,""
"133","ellispe01",1991,"Pervis Ellison",23,"WSB","C",76,30,1942,326,636,0.513,0,6,0,326,630,0.517,0.513,139,214,0.65,224,361,585,102,49,157,146,268,791,""
"134","polynol01",1991,"Olden Polynice",26,"2TM","C",79,30,2092,316,564,0.56,0,1,0,316,563,0.561,0.56,146,252,0.579,220,333,553,42,43,32,88,192,778,""
"135","higgiro01",1991,"Rod Higgins",31,"GSW","SF",82,9,2024,259,559,0.463,73,220,0.332,186,339,0.549,0.529,185,226,0.819,109,245,354,113,52,37,65,198,776,""
"136","thomais01",1991,"Isiah Thomas",29,"DET","PG",48,46,1657,289,665,0.435,19,65,0.292,270,600,0.45,0.449,179,229,0.782,35,125,160,446,75,10,185,118,776,"MVP-13,AS"
"137","englial01",1991,"Alex English",37,"DAL","SF",79,26,1748,322,734,0.439,0,1,0,322,733,0.439,0.439,119,140,0.85,108,146,254,105,40,25,101,141,763,""
"138","harpero01",1991,"Ron Harper",27,"LAC","SG",39,34,1383,285,729,0.391,48,148,0.324,237,581,0.408,0.424,145,217,0.668,58,130,188,209,66,35,129,111,763,""
"139","cartwbi01",1991,"Bill Cartwright",33,"CHI","C",79,79,2273,318,649,0.49,0,0,NA,318,649,0.49,0.49,124,178,0.697,167,319,486,126,32,15,113,167,760,""
"140","greenac01",1991,"A.C. Green",27,"LAL","PF",82,21,2164,258,542,0.476,11,55,0.2,247,487,0.507,0.486,223,302,0.738,201,315,516,71,59,23,99,117,750,""
"141","willihe01",1991,"Herb Williams",32,"DAL","C",60,36,1832,332,655,0.507,0,4,0,332,651,0.51,0.507,83,130,0.638,86,271,357,95,30,88,113,197,747,""
