"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","FT","FTA","FT.","TRB","AST","PF","PTS","Trp.Dbl","Awards","Playoffs"
"117","russebi01",1962,"Bill Russell",27,"BOS","C",14,672,116,253,0.458,82,113,0.726,370,70,49,314,1,NA,1
"118","heinsto01",1962,"Tom Heinsohn",27,"BOS","PF",14,445,116,291,0.399,58,76,0.763,115,34,58,290,0,NA,1
"119","jonessa01",1962,"Sam Jones",28,"BOS","SG",14,504,123,277,0.444,42,60,0.7,99,44,30,288,0,NA,1
"120","arizipa01",1962,"Paul Arizin",33,"PHW","SF",12,459,95,253,0.375,88,102,0.863,80,26,44,278,0,NA,1
"121","meschto01",1962,"Tom Meschery",23,"PHW","PF",12,508,89,224,0.397,63,73,0.863,138,32,48,241,0,NA,1
"122","cousybo01",1962,"Bob Cousy",33,"BOS","PG",14,474,86,241,0.357,52,76,0.684,64,123,43,224,0,NA,1
"123","howelba01",1962,"Bailey Howell",25,"DET","SF",10,378,69,163,0.423,62,75,0.827,96,23,48,200,0,NA,1
"124","larusru01",1962,"Rudy LaRusso",24,"LAL","PF",13,461,57,156,0.365,69,91,0.758,118,22,51,183,0,NA,1
"125","scottra01",1962,"Ray Scott",23,"DET","PF",10,400,69,170,0.406,35,67,0.522,145,43,39,173,0,NA,1
"126","selvyfr01",1962,"Frank Selvy",29,"LAL","SG",13,478,66,152,0.434,33,39,0.846,73,65,34,165,0,NA,1
"127","ohldo01",1962,"Don Ohl",25,"DET","SG",8,317,71,171,0.415,22,27,0.815,27,25,22,164,0,NA,1
"128","shuege01",1962,"Gene Shue",30,"DET","PG",10,369,62,151,0.411,37,48,0.771,30,49,29,161,0,NA,1
"129","sandeto01",1962,"Tom Sanders",23,"BOS","SF",14,439,56,130,0.431,29,36,0.806,115,14,65,141,0,NA,1
"130","rodgegu01",1962,"Guy Rodgers",26,"PHW","PG",12,482,52,145,0.359,35,55,0.636,71,88,57,139,1,NA,1
"131","joneskc01",1962,"K.C. Jones",29,"BOS","PG",14,329,44,102,0.431,38,53,0.717,56,55,50,126,0,NA,1
"132","dukeswa01",1962,"Walter Dukes",31,"DET","C",10,347,39,91,0.429,46,61,0.754,138,24,52,124,0,NA,1
"133","ramsefr01",1962,"Frank Ramsey",30,"BOS","SG",13,210,39,104,0.375,41,45,0.911,38,10,38,119,0,NA,1
"134","roberos01",1962,"Oscar Robertson",23,"CIN","PG",4,185,42,81,0.519,31,39,0.795,44,44,18,115,1,NA,1
"135","ferrybo01",1962,"Bob Ferry",24,"DET","C",9,166,37,81,0.457,26,43,0.605,41,13,20,100,0,NA,1
"136","joneswi01",1962,"Willie Jones",25,"DET","PG",9,180,43,101,0.426,13,14,0.929,23,31,27,99,0,NA,1
"137","shaffle01",1962,"Lee Shaffer",22,"SYR","SF",5,174,35,99,0.354,24,31,0.774,55,7,17,94,0,NA,1
"138","kerrre01",1962,"Red Kerr",29,"SYR","C",5,193,41,109,0.376,6,8,0.75,80,10,15,88,0,NA,1
"139","felixra01",1962,"Ray Felix",31,"LAL","C",13,242,29,59,0.492,26,38,0.684,77,7,39,84,0,NA,1
"140","krebsji01",1962,"Jim Krebs",26,"LAL","C",11,327,30,90,0.333,22,26,0.846,102,21,50,82,0,NA,1
"141","twymaja01",1962,"Jack Twyman",27,"CIN","SF",4,149,34,78,0.436,8,8,1,29,12,18,76,0,NA,1
"142","attleal01",1962,"Al Attles",25,"PHW","PG",12,338,28,76,0.368,17,31,0.548,55,27,54,73,0,NA,1
"143","boozebo01",1962,"Bob Boozer",24,"CIN","PF",4,143,32,57,0.561,9,12,0.75,42,3,16,73,0,NA,1
"144","costela01",1962,"Larry Costello",30,"SYR","PG",5,167,22,51,0.431,29,33,0.879,16,28,21,73,0,NA,1
"145","biancal01",1962,"Al Bianchi",29,"SYR","PG",5,184,27,69,0.391,17,20,0.85,26,18,17,71,0,NA,1
"146","bockhbu01",1962,"Bucky Bockhorn",28,"CIN","SG",4,157,27,62,0.435,14,16,0.875,19,20,11,68,0,NA,1
"147","eganjo01",1962,"Johnny Egan",23,"DET","PG",5,97,29,62,0.468,10,10,1,9,16,8,68,0,NA,1
"148","loscuji01",1962,"Jim Loscutoff",31,"BOS","SF",14,212,31,86,0.36,4,10,0.4,59,6,59,66,0,NA,1
"149","golato01",1962,"Tom Gola",29,"PHW","SG",9,316,19,70,0.271,19,25,0.76,74,24,38,57,0,NA,1
"150","schaydo01",1962,"Dolph Schayes",33,"SYR","PF",5,95,24,66,0.364,9,13,0.692,35,5,21,57,0,NA,1
"151","embrywa01",1962,"Wayne Embry",24,"CIN","C",4,128,14,30,0.467,28,36,0.778,45,8,17,56,0,NA,1
"152","gambeda01",1962,"Dave Gambee",24,"SYR","SF",5,170,17,54,0.315,22,25,0.88,45,4,22,56,0,NA,1
"153","hawkito01",1962,"Tom Hawkins",25,"LAL","SF",13,203,22,61,0.361,10,24,0.417,66,19,34,54,0,NA,1
"154","morelja01",1962,"Jackie Moreland",23,"DET","PF",7,96,17,33,0.515,4,7,0.571,24,7,22,38,0,NA,1
"155","buckhjo01",1962,"Joe Buckhalter",24,"CIN","PF",4,60,16,38,0.421,2,3,0.667,22,4,14,34,0,NA,1
"156","laresyo01",1962,"York Larese",23,"PHW","SG",9,78,11,35,0.314,8,12,0.667,19,5,14,30,0,NA,1
"157","neumapa01",1962,"Paul Neumann",24,"SYR","PG",5,124,12,29,0.414,4,6,0.667,17,14,13,28,0,NA,1
"158","conlied01",1962,"Ed Conlin",28,"PHW","SG",11,86,9,45,0.2,8,13,0.615,20,3,14,26,0,NA,1
"159","leege01",1962,"George Lee",25,"DET","SF",6,50,10,20,0.5,6,7,0.857,8,1,6,26,0,NA,1
"160","roberjo01",1962,"Joe Roberts",25,"SYR","PF",4,64,8,22,0.364,10,14,0.714,28,0,9,26,0,NA,1
"161","braunca01",1962,"Carl Braun",34,"BOS","PG",6,42,11,28,0.393,3,4,0.75,7,2,3,25,0,NA,1
"162","hundlho01",1962,"Hot Rod Hundley",27,"LAL","PG",12,187,7,25,0.28,9,12,0.75,18,32,27,23,0,NA,1
"163","reedhu01",1962,"Hub Reed",25,"CIN","C",4,69,9,21,0.429,3,4,0.75,20,5,9,21,0,NA,1
"164","smithad01",1962,"Adrian Smith",25,"CIN","SG",4,53,8,19,0.421,5,5,1,5,3,2,21,0,NA,1
"165","jolifho01",1962,"Howie Jolliff",23,"LAL","PF",9,77,2,9,0.222,8,8,1,28,7,17,12,0,NA,1
"166","phillga01",1962,"Gary Phillips",22,"BOS","PG",6,32,1,16,0.063,8,11,0.727,3,1,6,10,0,NA,1
"167","mcneibo01",1962,"Bob McNeill",23,"LAL","PG",5,30,4,7,0.571,1,2,0.5,6,5,6,9,0,NA,1
"168","yateswa01",1962,"Wayne Yates",24,"LAL","C",4,12,3,8,0.375,1,2,0.5,5,1,2,7,0,NA,1
"169","guarige01",1962,"Gene Guarilia",24,"BOS","SF",5,26,2,8,0.25,2,5,0.4,4,1,6,6,0,NA,1
"170","radovfr01",1962,"Frank Radovich",23,"PHW","",2,12,1,6,0.167,2,4,0.5,3,0,2,4,0,NA,1
"171","grabojo01",1962,"Joe Graboski",32,"SYR","PF",4,24,1,7,0.143,1,1,1,4,0,3,3,0,NA,1
"172","ruklijo01",1962,"Joe Ruklick",23,"PHW","PF",2,8,1,4,0.25,1,2,0.5,4,0,2,3,0,NA,1
"173","wiesebo01",1962,"Bob Wiesenhahn",23,"CIN","SF",2,6,1,4,0.25,1,1,1,2,0,0,3,0,NA,1
"174","luckete01",1962,"Ted Luckenbill",22,"PHW","PF",4,17,0,5,0,2,5,0.4,3,1,3,2,0,NA,1
"175","zelleda01",1962,"Dave Zeller",22,"CIN","PG",2,5,1,2,0.5,0,0,NA,1,1,0,2,0,NA,1
"176","greerha01",1962,"Hal Greer",25,"SYR","SG",1,5,0,0,NA,0,0,NA,0,0,1,0,0,NA,1
"177","nordmbe01",1962,"Bevo Nordmann",22,"CIN","C",2,5,0,1,0,0,0,NA,2,0,1,0,0,NA,1
