"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"24","johnsma01",1981,"Marques Johnson",24,"MIL","SF",76,NA,2542,636,1153,0.552,0,9,0,636,1144,0.556,0.552,269,381,0.706,225,293,518,346,115,41,190,196,1541,"MVP-6,AS,NBA2"
"25","wedmasc01",1981,"Scott Wedman",28,"KCK","SF",81,NA,2902,685,1437,0.477,25,77,0.325,660,1360,0.485,0.485,140,204,0.686,128,305,433,226,97,46,161,294,1535,""
"26","sikmaja01",1981,"Jack Sikma",25,"SEA","C",82,NA,2920,595,1311,0.454,0,5,0,595,1306,0.456,0.454,340,413,0.823,184,668,852,248,78,93,201,282,1530,"MVP-15,AS"
"27","johnsde01",1981,"Dennis Johnson",26,"PHO","PG",79,NA,2615,532,1220,0.436,11,51,0.216,521,1169,0.446,0.441,411,501,0.82,160,203,363,291,136,61,208,244,1486,"MVP-8,AS,NBA1"
"28","gilmoar01",1981,"Artis Gilmore",31,"CHI","C",82,NA,2832,547,816,0.67,0,0,NA,547,816,0.67,0.67,375,532,0.705,220,608,828,172,47,198,236,295,1469,"MVP-22,AS"
"29","drewjo01",1981,"John Drew",26,"ATL","SF",67,NA,2075,500,1096,0.456,0,7,0,500,1089,0.459,0.456,454,577,0.787,145,238,383,79,98,15,194,264,1454,""
"30","hayesel01",1981,"Elvin Hayes",35,"WSB","PF",81,NA,2931,584,1296,0.451,0,10,0,584,1286,0.454,0.451,271,439,0.617,235,554,789,98,68,171,189,300,1439,""
"31","knighbi01",1981,"Billy Knight",28,"IND","SG",82,NA,2385,546,1025,0.533,3,19,0.158,543,1006,0.54,0.534,341,410,0.832,191,219,410,157,84,12,177,155,1436,""
"32","johnsed02",1981,"Eddie Johnson",25,"ATL","SG",75,NA,2693,573,1136,0.504,6,20,0.3,567,1116,0.508,0.507,279,356,0.784,60,119,179,407,126,11,197,188,1431,"AS"
"33","daviswa03",1981,"Walter Davis",26,"PHO","SG",78,NA,2182,593,1101,0.539,7,17,0.412,586,1084,0.541,0.542,209,250,0.836,63,137,200,302,97,12,222,192,1402,"MVP-24,AS"
"34","paxsoji02",1981,"Jim Paxson",23,"POR","SG",79,NA,2701,585,1092,0.536,2,30,0.067,583,1062,0.549,0.537,182,248,0.734,74,137,211,299,140,9,131,172,1354,""
"35","nixonno01",1981,"Norm Nixon",25,"LAL","PG",79,NA,2962,576,1210,0.476,2,12,0.167,574,1198,0.479,0.477,196,252,0.778,64,168,232,696,146,11,285,226,1350,"MVP-21"
"36","thompmy01",1981,"Mychal Thompson",26,"POR","C",79,NA,2790,569,1151,0.494,0,1,0,569,1150,0.495,0.494,207,323,0.641,223,463,686,284,62,170,241,260,1345,""
"37","silasja01",1981,"James Silas",31,"SAS","PG",75,NA,2055,476,997,0.477,0,2,0,476,995,0.478,0.477,374,440,0.85,44,187,231,285,51,12,159,129,1326,"MVP-24"
"38","reidro01",1981,"Robert Reid",25,"HOU","SF",82,NA,2963,536,1113,0.482,0,4,0,536,1109,0.483,0.482,229,303,0.756,164,419,583,344,163,66,198,325,1301,""
"39","richami01",1981,"Micheal Ray Richardson",25,"NYK","SG",79,NA,3175,523,1116,0.469,23,102,0.225,500,1014,0.493,0.479,224,338,0.663,173,372,545,627,232,35,302,258,1293,"MVP-17,AS"
"40","russeca02",1981,"Campy Russell",29,"NYK","SF",79,NA,2865,508,1095,0.464,8,26,0.308,500,1069,0.468,0.468,268,343,0.781,109,244,353,257,99,8,212,248,1292,""
"41","bridgju01",1981,"Junior Bridgeman",27,"MIL","SF",77,NA,2215,537,1102,0.487,3,21,0.143,534,1081,0.494,0.489,213,241,0.884,78,211,289,234,88,28,150,182,1290,""
"42","greveke01",1981,"Kevin Grevey",27,"WSB","SG",75,NA,2616,500,1103,0.453,45,136,0.331,455,967,0.471,0.474,244,290,0.841,67,152,219,300,68,17,144,161,1289,""
"43","smithph01",1981,"Phil Smith",28,"SDC","SG",76,NA,2378,519,1057,0.491,4,18,0.222,515,1039,0.496,0.493,237,313,0.757,49,107,156,372,84,18,176,231,1279,""
"44","natersw01",1981,"Swen Nater",31,"SDC","C",82,NA,2809,517,935,0.553,0,0,NA,517,935,0.553,0.553,244,307,0.795,295,722,1017,199,49,46,211,295,1278,""
"45","ballagr01",1981,"Greg Ballard",26,"WSB","SF",82,NA,2610,549,1186,0.463,7,32,0.219,542,1154,0.47,0.466,166,196,0.847,167,413,580,195,118,39,117,194,1271,""
"46","shortpu01",1981,"Purvis Short",23,"GSW","SF",79,NA,2309,549,1157,0.475,3,17,0.176,546,1140,0.479,0.476,168,205,0.82,151,240,391,249,78,19,143,244,1269,""
"47","edwarja01",1981,"James Edwards",25,"IND","C",81,NA,2375,511,1004,0.509,0,3,0,511,1001,0.51,0.509,244,347,0.703,191,380,571,212,32,128,164,304,1266,""
"48","murphca01",1981,"Calvin Murphy",32,"HOU","PG",76,NA,2014,528,1074,0.492,4,17,0.235,524,1057,0.496,0.493,206,215,0.958,33,54,87,222,111,6,129,209,1266,""
"49","maxwece01",1981,"Cedric Maxwell",25,"BOS","SF",81,81,2730,441,750,0.588,0,1,0,441,749,0.589,0.588,352,450,0.782,222,303,525,219,79,68,180,256,1234,""
"50","carrke01",1981,"Kenny Carr",25,"CLE","PF",81,NA,2615,469,918,0.511,0,4,0,469,914,0.513,0.511,292,409,0.714,260,575,835,192,76,42,231,296,1230,""
"51","robincl01",1981,"Cliff Robinson",20,"NJN","PF",63,NA,1822,525,1070,0.491,1,1,1,524,1069,0.49,0.491,178,248,0.718,120,361,481,105,58,52,182,216,1229,""
"52","ranseke01",1981,"Kelvin Ransey",22,"POR","PG",80,NA,2431,525,1162,0.452,3,31,0.097,522,1131,0.462,0.453,164,219,0.749,42,153,195,555,88,9,232,201,1217,"MVP-15,ROY-2"
"53","kingre01",1981,"Reggie King",23,"KCK","PF",81,NA,2743,472,867,0.544,0,0,NA,472,867,0.544,0.544,264,386,0.684,235,551,786,122,102,41,164,227,1208,""
"54","brownfr01",1981,"Fred Brown",32,"SEA","SG",78,NA,1986,505,1035,0.488,23,64,0.359,482,971,0.496,0.499,173,208,0.832,53,122,175,233,88,13,131,141,1206,""
"55","brookmi01",1981,"Michael Brooks",22,"SDC","SF",82,NA,2479,488,1018,0.479,0,6,0,488,1012,0.482,0.479,226,320,0.706,210,232,442,208,99,31,163,234,1202,"ROY-6"
"56","smithra01",1981,"Randy Smith",32,"CLE","SG",82,NA,2199,486,1043,0.466,1,28,0.036,485,1015,0.478,0.466,221,271,0.815,46,147,193,357,113,14,195,132,1194,""
"57","spanaji01",1981,"Jim Spanarkel",23,"DAL","SF",82,NA,2317,404,866,0.467,1,10,0.1,403,856,0.471,0.467,375,423,0.887,142,155,297,232,117,20,172,230,1184,""
"58","pheglro01",1981,"Roger Phegley",24,"CLE","SG",82,NA,2269,474,965,0.491,8,28,0.286,466,937,0.497,0.495,224,267,0.839,90,156,246,184,65,15,165,262,1180,""
"59","greenda01",1981,"Dave Greenwood",23,"CHI","PF",82,NA,2710,481,989,0.486,0,2,0,481,987,0.487,0.486,217,290,0.748,243,481,724,218,77,124,192,282,1179,""
"60","hubbaph01",1981,"Phil Hubbard",24,"DET","PF",80,NA,2289,433,880,0.492,1,3,0.333,432,877,0.493,0.493,294,426,0.69,236,350,586,150,80,20,229,317,1161,""
"61","fordph01",1981,"Phil Ford",24,"KCK","PG",66,NA,2287,424,887,0.478,11,36,0.306,413,851,0.485,0.484,294,354,0.831,26,102,128,580,99,6,241,190,1153,"MVP-12"
"62","baileja01",1981,"James Bailey",23,"SEA","PF",82,NA,2539,444,889,0.499,1,2,0.5,443,887,0.499,0.5,256,361,0.709,192,415,607,98,74,143,219,332,1145,""
"63","lagarto01",1981,"Tom LaGarde",25,"DAL","PF",82,NA,2670,417,888,0.47,0,0,NA,417,888,0.47,0.47,288,444,0.649,177,488,665,237,35,45,206,293,1122,""
"64","moncrsi01",1981,"Sidney Moncrief",23,"MIL","SG",80,NA,2417,400,739,0.541,2,9,0.222,398,730,0.545,0.543,320,398,0.804,186,220,406,264,90,37,145,156,1122,""
"65","adamsal01",1981,"Alvan Adams",26,"PHO","C",75,NA,2054,458,870,0.526,0,0,NA,458,870,0.526,0.526,199,259,0.768,157,389,546,344,106,69,226,226,1115,""
"66","roundda01",1981,"Dan Roundfield",27,"ATL","PF",63,NA,2128,426,808,0.527,0,1,0,426,807,0.528,0.527,256,355,0.721,231,403,634,161,76,119,178,258,1108,"AS"
"67","architi01",1981,"Tiny Archibald",32,"BOS","PG",80,72,2820,382,766,0.499,0,9,0,382,757,0.505,0.499,342,419,0.816,36,140,176,618,75,18,265,201,1106,"MVP-9,AS,NBA2"
"68","tylerte01",1981,"Terry Tyler",24,"DET","SF",82,NA,2549,476,895,0.532,0,8,0,476,887,0.537,0.532,148,250,0.592,198,369,567,136,112,180,163,215,1100,""
"69","jonesbo01",1981,"Bobby Jones",29,"PHI","PF",81,NA,2046,407,755,0.539,0,3,0,407,752,0.541,0.539,282,347,0.813,142,293,435,226,95,74,149,226,1096,"MVP-24,AS"
"70","davisjo01",1981,"Johnny Davis",25,"IND","PG",76,NA,2536,426,917,0.465,4,33,0.121,422,884,0.477,0.467,238,299,0.796,56,114,170,480,95,14,167,179,1094,""
"71","herroke01",1981,"Keith Herron",24,"DET","SG",80,NA,2270,432,954,0.453,2,11,0.182,430,943,0.456,0.454,228,267,0.854,98,113,211,148,91,26,153,154,1094,""
"72","bucknqu01",1981,"Quinn Buckner",26,"MIL","PG",82,NA,2384,471,956,0.493,1,6,0.167,470,950,0.495,0.493,149,203,0.734,88,210,298,384,197,3,236,271,1092,"MVP-30"
"73","kenonla01",1981,"Larry Kenon",28,"CHI","SF",77,NA,2161,454,946,0.48,0,0,NA,454,946,0.48,0.48,180,245,0.735,179,219,398,120,75,18,161,160,1088,""
"74","porteke01",1981,"Kevin Porter",30,"WSB","PG",81,NA,2577,446,859,0.519,3,12,0.25,443,847,0.523,0.521,191,247,0.773,35,89,124,734,110,10,251,257,1086,""
"75","hustoge01",1981,"Geoff Huston",23,"2TM","PG",81,NA,2434,461,942,0.489,1,5,0.2,460,937,0.491,0.49,150,212,0.708,45,93,138,394,58,7,179,148,1073,""
"76","dawkida01",1981,"Darryl Dawkins",24,"PHI","C",76,76,2088,423,697,0.607,0,0,NA,423,697,0.607,0.607,219,304,0.72,106,439,545,109,38,112,220,316,1065,""
"77","batesbi01",1981,"Billy Ray Bates",24,"POR","SG",77,NA,1560,439,902,0.487,14,54,0.259,425,848,0.501,0.494,170,199,0.854,71,86,157,196,82,6,149,120,1062,""
"78","bantomi01",1981,"Mike Bantom",29,"IND","SF",76,NA,2375,431,882,0.489,0,6,0,431,876,0.492,0.489,199,281,0.708,150,277,427,240,80,85,197,284,1061,""
"79","johnsvi01",1981,"Vinnie Johnson",24,"SEA","PG",81,NA,2311,419,785,0.534,1,5,0.2,418,780,0.536,0.534,214,270,0.793,193,173,366,341,78,20,216,198,1053,""
"80","longjo01",1981,"John Long",24,"DET","SG",59,NA,1750,441,957,0.461,2,11,0.182,439,946,0.464,0.462,160,184,0.87,95,102,197,106,95,22,151,164,1044,""
"81","kupchmi01",1981,"Mitch Kupchak",26,"WSB","PF",82,NA,1934,392,747,0.525,0,1,0,392,746,0.525,0.525,240,340,0.706,198,371,569,62,36,26,161,195,1024,""
"82","johnsmi01",1981,"Mickey Johnson",28,"MIL","PF",82,NA,2118,379,846,0.448,3,18,0.167,376,828,0.454,0.45,262,332,0.789,183,362,545,286,94,71,230,256,1023,""
"83","olberma01",1981,"Mark Olberding",24,"SAS","SF",82,NA,2408,348,685,0.508,1,7,0.143,347,678,0.512,0.509,315,380,0.829,146,325,471,277,75,31,202,307,1012,""
"84","robinbi01",1981,"Bill Robinzine",28,"2TM","PF",78,NA,2016,392,826,0.475,1,6,0.167,391,820,0.477,0.475,218,281,0.776,168,365,533,118,75,9,187,275,1003,""
"85","lucasma01",1981,"Maurice Lucas",28,"NJN","PF",68,NA,2162,404,835,0.484,0,2,0,404,833,0.485,0.484,191,254,0.752,153,422,575,173,57,59,176,260,999,""
"86","nattca01",1981,"Calvin Natt",24,"POR","SF",74,NA,2111,395,794,0.497,4,8,0.5,391,786,0.497,0.5,200,283,0.707,149,282,431,159,73,18,163,188,994,""
"87","matthwe01",1981,"Wes Matthews",21,"2TM","PG",79,NA,2266,385,779,0.494,5,21,0.238,380,758,0.501,0.497,202,252,0.802,46,93,139,411,107,17,261,242,977,""
"88","toneyan01",1981,"Andrew Toney",23,"PHI","SG",75,57,1768,399,806,0.495,9,29,0.31,390,777,0.502,0.501,161,226,0.712,32,111,143,273,59,10,219,234,968,"ROY-7"
"89","laniebo01",1981,"Bob Lanier",32,"MIL","C",67,NA,1753,376,716,0.525,1,1,1,375,715,0.524,0.526,208,277,0.751,128,285,413,179,73,81,139,184,961,"MVP-22"
"90","soberri01",1981,"Ricky Sobers",28,"CHI","PG",71,NA,1803,355,769,0.462,17,66,0.258,338,703,0.481,0.473,231,247,0.935,46,98,144,284,98,17,206,225,958,""
"91","bryanjo01",1981,"Joe Bryant",26,"SDC","PF",82,NA,2359,379,791,0.479,2,15,0.133,377,776,0.486,0.48,193,244,0.791,146,294,440,189,72,34,176,264,953,""
"92","collido02",1981,"Don Collins",22,"2TM","SF",81,NA,1845,360,811,0.444,0,6,0,360,805,0.447,0.444,211,272,0.776,129,139,268,190,104,25,174,259,931,""
"93","bensoke01",1981,"Kent Benson",26,"DET","C",59,NA,1956,364,770,0.473,0,4,0,364,766,0.475,0.473,196,254,0.772,124,276,400,172,72,67,190,184,924,""
"94","johnsjo01",1981,"John Johnson",33,"SEA","SF",80,NA,2324,373,866,0.431,0,1,0,373,865,0.431,0.431,173,214,0.808,135,227,362,312,57,25,230,202,919,""
"95","cookda01",1981,"Darwin Cook",22,"NJN","SG",81,NA,1980,383,819,0.468,6,25,0.24,377,794,0.475,0.471,132,180,0.733,96,140,236,297,141,36,176,197,904,""
"96","mcginge01",1981,"George McGinnis",30,"IND","PF",69,NA,1845,348,768,0.453,0,7,0,348,761,0.457,0.453,207,385,0.538,164,364,528,210,99,28,221,242,903,""
"97","hawesst01",1981,"Steve Hawes",30,"ATL","C",74,NA,2309,333,637,0.523,1,4,0.25,332,633,0.524,0.524,222,278,0.799,165,396,561,168,73,32,161,289,889,""
"98","willisl01",1981,"Sly Williams",23,"NYK","PF",67,NA,1976,349,708,0.493,2,8,0.25,347,700,0.496,0.494,185,268,0.69,159,257,416,180,116,18,141,199,885,""
"99","choneji01",1981,"Jim Chones",31,"LAL","PF",82,NA,2562,378,751,0.503,0,4,0,378,747,0.506,0.503,126,193,0.653,180,477,657,153,39,96,159,324,882,""
"100","okoremi01",1981,"Mike O'Koren",22,"NJN","SF",79,NA,2473,365,751,0.486,5,18,0.278,360,733,0.491,0.489,135,212,0.637,179,299,478,252,86,27,146,243,870,"ROY-7"
"101","robisda01",1981,"Dave Robisch",31,"2TM","C",84,NA,2116,330,740,0.446,0,0,NA,330,740,0.446,0.446,200,247,0.81,157,342,499,173,37,34,83,173,860,""
"102","orrlo01",1981,"Louis Orr",22,"IND","SF",82,NA,1787,348,709,0.491,0,6,0,348,703,0.495,0.491,163,202,0.807,172,189,361,132,55,25,123,153,859,""
"103","corzida01",1981,"Dave Corzine",24,"SAS","C",82,NA,1960,366,747,0.49,0,3,0,366,744,0.492,0.49,125,175,0.714,228,408,636,117,42,99,131,212,857,""
"104","owensto01",1981,"Tom Owens",31,"POR","PF",79,NA,1843,322,630,0.511,0,4,0,322,626,0.514,0.511,191,250,0.764,165,291,456,140,36,47,130,273,835,""
"105","washike01",1981,"Kermit Washington",29,"POR","PF",73,NA,2120,325,571,0.569,0,1,0,325,570,0.57,0.569,181,288,0.628,236,450,686,149,85,86,144,258,831,""
"106","mchalke01",1981,"Kevin McHale",23,"BOS","PF",82,1,1645,355,666,0.533,0,2,0,355,664,0.535,0.533,108,159,0.679,155,204,359,55,27,151,110,260,818,"ROY-4"
"107","mckinbi01",1981,"Billy McKinney",25,"2TM","PG",84,NA,2166,327,645,0.507,2,12,0.167,325,633,0.513,0.509,162,188,0.862,36,148,184,360,99,11,158,231,818,""
"108","taylobr01",1981,"Brian Taylor",29,"SDC","PG",80,NA,2312,310,591,0.525,44,115,0.383,266,476,0.559,0.562,146,185,0.789,58,93,151,440,118,23,111,212,810,""
"109","johnsre01",1981,"Reggie Johnson",23,"SAS","PF",79,NA,1716,340,682,0.499,0,1,0,340,681,0.499,0.499,128,193,0.663,132,226,358,78,45,48,130,283,808,""
"110","bratzmi01",1981,"Mike Bratz",25,"CLE","PG",80,NA,2595,319,817,0.39,57,169,0.337,262,648,0.404,0.425,107,132,0.811,66,132,198,452,136,17,162,194,802,""
"111","washiri01",1981,"Richard Washington",25,"2TM","PF",80,NA,1812,340,747,0.455,1,2,0.5,339,745,0.455,0.456,119,159,0.748,158,295,453,129,46,61,129,283,800,""
"112","wintebr01",1981,"Brian Winters",28,"MIL","SG",69,NA,1771,331,697,0.475,18,51,0.353,313,646,0.485,0.488,119,137,0.869,32,108,140,229,70,10,136,185,799,""
"113","johnsma02",1981,"Magic Johnson",21,"LAL","SG",37,NA,1371,312,587,0.532,3,17,0.176,309,570,0.542,0.534,171,225,0.76,101,219,320,317,127,27,143,100,798,"MVP-11"
"114","wilkebo01",1981,"Bob Wilkerson",26,"CHI","SG",80,NA,2238,330,715,0.462,1,10,0.1,329,705,0.467,0.462,137,163,0.84,86,196,282,272,102,23,175,170,798,""
"115","laimbbi01",1981,"Bill Laimbeer",23,"CLE","C",81,NA,2460,337,670,0.503,0,0,NA,337,670,0.503,0.503,117,153,0.765,266,427,693,216,56,78,132,332,791,""
"116","smithla01",1981,"Larry Smith",23,"GSW","PF",82,NA,2578,304,594,0.512,0,0,NA,304,594,0.512,0.512,177,301,0.588,433,561,994,93,70,63,146,316,785,"ROY-3"
"117","hollili01",1981,"Lionel Hollins",27,"PHI","PG",82,13,2154,327,696,0.47,2,15,0.133,325,681,0.477,0.471,125,171,0.731,47,144,191,352,104,18,207,205,781,""
"118","dunlemi01",1981,"Mike Dunleavy",26,"HOU","SG",74,NA,1609,310,632,0.491,1,16,0.063,309,616,0.502,0.491,156,186,0.839,28,90,118,268,64,2,137,165,777,""
"119","poquebe01",1981,"Ben Poquette",25,"UTA","PF",82,NA,2808,324,614,0.528,3,6,0.5,321,608,0.528,0.53,126,162,0.778,160,469,629,161,67,174,122,342,777,""
"120","mixst01",1981,"Steve Mix",33,"PHI","SF",72,1,1327,288,575,0.501,0,3,0,288,572,0.503,0.501,200,240,0.833,105,159,264,114,59,18,88,107,776,""
"121","cheekma01",1981,"Maurice Cheeks",24,"PHI","PG",81,81,2415,310,581,0.534,3,8,0.375,307,573,0.536,0.536,140,178,0.787,67,178,245,560,193,39,174,231,763,""
"122","coopemi01",1981,"Michael Cooper",24,"LAL","SG",81,NA,2625,321,654,0.491,4,19,0.211,317,635,0.499,0.494,117,149,0.785,121,215,336,332,133,78,164,249,763,"MVP-24"
"123","robeyri01",1981,"Rick Robey",25,"BOS","C",82,4,1569,298,547,0.545,0,1,0,298,546,0.546,0.545,144,251,0.574,132,258,390,126,38,19,141,204,740,""
"124","gminsmi01",1981,"Mike Gminski",21,"NJN","C",56,NA,1579,291,688,0.423,0,1,0,291,687,0.424,0.423,155,202,0.767,137,282,419,72,54,100,128,127,737,""
"125","fordch01",1981,"Chris Ford",32,"BOS","SG",82,75,2723,314,707,0.444,36,109,0.33,278,598,0.465,0.47,64,87,0.736,72,91,163,295,100,23,127,212,728,""
"126","bristal01",1981,"Allan Bristow",29,"UTA","SF",82,NA,2001,271,611,0.444,5,18,0.278,266,593,0.449,0.448,166,198,0.838,103,327,430,383,63,3,171,190,713,""
"127","walkewa01",1981,"Wally Walker",26,"SEA","SF",82,NA,1796,290,626,0.463,0,3,0,290,623,0.465,0.463,109,169,0.645,105,210,315,122,53,15,115,168,689,""
"128","highjo01",1981,"Johnny High",23,"PHO","PG",81,NA,1750,246,576,0.427,2,24,0.083,244,552,0.442,0.429,183,264,0.693,89,139,228,202,129,26,188,251,677,""
"129","cookje01",1981,"Jeff Cook",24,"PHO","SF",79,NA,2192,286,616,0.464,0,5,0,286,611,0.468,0.464,100,155,0.645,170,297,467,201,82,54,146,236,672,""
"130","glennmi01",1981,"Mike Glenn",25,"NYK","PG",82,NA,1506,285,511,0.558,4,11,0.364,281,500,0.562,0.562,98,110,0.891,27,61,88,108,72,5,62,126,672,""
"131","macyky01",1981,"Kyle Macy",23,"PHO","PG",82,NA,1469,272,532,0.511,12,51,0.235,260,481,0.541,0.523,107,119,0.899,44,88,132,160,76,5,95,120,663,""
"132","bradldu01",1981,"Dudley Bradley",23,"IND","SG",82,NA,1867,265,559,0.474,2,16,0.125,263,543,0.484,0.476,125,178,0.702,70,123,193,188,186,37,122,236,657,""
"133","robinwa01",1981,"Wayne Robinson",22,"DET","PF",81,NA,1592,234,509,0.46,0,6,0,234,503,0.465,0.46,175,240,0.729,117,177,294,112,46,24,149,186,643,""
"134","leaveal01",1981,"Allen Leavell",23,"HOU","PG",79,NA,1686,258,548,0.471,2,17,0.118,256,531,0.482,0.473,124,149,0.832,30,104,134,384,97,15,189,160,642,""
"135","brewero01",1981,"Ron Brewer",25,"2TM","SG",75,NA,1452,275,631,0.436,1,7,0.143,274,624,0.439,0.437,91,114,0.798,34,52,86,148,61,34,92,95,642,""
"136","grossbo01",1981,"Bob Gross",27,"POR","SF",82,NA,1934,253,479,0.528,0,9,0,253,470,0.538,0.528,135,159,0.849,126,202,328,251,90,67,151,238,641,""
"137","mackol01",1981,"Ollie Mack",23,"2TM","SG",65,NA,1682,279,606,0.46,0,9,0,279,597,0.467,0.46,80,125,0.64,92,138,230,163,56,7,70,117,638,""
"138","lloydsc01",1981,"Scott Lloyd",28,"DAL","C",72,NA,2186,245,547,0.448,0,2,0,245,545,0.45,0.448,147,205,0.717,161,293,454,159,34,25,145,269,637,""
"139","hendege01",1981,"Gerald Henderson",25,"BOS","PG",82,10,1608,261,579,0.451,1,16,0.063,260,563,0.462,0.452,113,157,0.72,43,89,132,213,79,12,160,177,636,""
"140","crissch01",1981,"Charlie Criss",32,"ATL","PG",66,NA,1708,220,485,0.454,1,21,0.048,219,464,0.472,0.455,185,214,0.864,26,74,100,283,61,3,134,87,626,""
"141","davisbr01",1981,"Brad Davis",25,"DAL","PG",56,NA,1686,230,410,0.561,3,17,0.176,227,393,0.578,0.565,163,204,0.799,29,122,151,385,52,11,123,156,626,""
