"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Trp.Dbl","Awards","Playoffs"
"135","barnema02",2007,"Matt Barnes",26,"GSW","PF",76,23,1813,275,628,0.438,106,290,0.366,169,338,0.5,0.522,90,123,0.732,91,259,350,156,73,41,105,188,746,0,"",0
"136","finlemi01",2007,"Michael Finley",33,"SAS","SF",82,16,1823,273,663,0.412,104,286,0.364,169,377,0.448,0.49,90,98,0.918,34,189,223,108,32,16,46,76,740,0,"",0
"137","kaponja01",2007,"Jason Kapono",25,"MIA","SF",67,35,1767,278,563,0.494,108,210,0.514,170,353,0.482,0.59,66,74,0.892,26,154,180,81,38,2,70,135,730,0,"",0
"138","watsoea01",2007,"Earl Watson",27,"SEA","PG",77,25,2152,263,687,0.383,92,280,0.329,171,407,0.42,0.45,108,147,0.735,34,151,185,437,99,23,167,152,726,0,"",0
"139","wilkida02",2007,"Damien Wilkins",27,"SEA","SF",82,31,2037,262,602,0.435,50,122,0.41,212,480,0.442,0.477,150,170,0.882,87,142,229,156,92,16,116,157,724,0,"",0
"140","childjo01",2007,"Josh Childress",23,"ATL","SG",55,13,2024,261,518,0.504,26,77,0.338,235,441,0.533,0.529,167,210,0.795,123,217,340,127,58,36,80,118,715,0,"6MOY-11",0
"141","cassesa01",2007,"Sam Cassell",37,"LAC","PG",58,30,1407,261,625,0.418,32,109,0.294,229,516,0.444,0.443,160,182,0.879,27,140,167,270,28,8,101,126,714,0,"",0
"142","diawbo01",2007,"Boris Diaw",24,"PHO","PF",73,59,2268,306,569,0.538,15,45,0.333,291,524,0.555,0.551,82,120,0.683,91,226,317,352,28,38,154,177,709,1,"",0
"143","murphtr01",2007,"Troy Murphy",26,"2TM","PF",68,48,1852,266,581,0.458,58,147,0.395,208,434,0.479,0.508,108,145,0.745,100,314,414,126,46,42,78,196,698,0,"",0
"144","nachbbo01",2007,"Boštjan Nachbar",26,"NJN","SF",76,1,1532,226,495,0.457,112,265,0.423,114,230,0.496,0.57,132,164,0.805,27,226,253,61,30,26,69,183,696,0,"",0
"145","chandty01",2007,"Tyson Chandler",24,"NOK","C",73,73,2525,292,468,0.624,0,1,0,292,467,0.625,0.624,106,201,0.527,320,584,904,66,37,129,126,244,690,0,"DPOY-9",0
"146","onealsh01",2007,"Shaquille O'Neal",34,"MIA","C",40,39,1135,283,479,0.591,0,0,NA,283,479,0.591,0.591,124,294,0.422,97,200,297,79,8,55,95,139,690,0,"MVP-12,AS",0
"147","fryech01",2007,"Channing Frye",23,"NYK","PF",72,59,1896,298,689,0.433,3,18,0.167,295,671,0.44,0.435,85,108,0.787,91,304,395,67,36,42,100,216,684,0,"",0
"148","waltolu01",2007,"Luke Walton",26,"LAL","SF",60,60,1982,264,557,0.474,48,124,0.387,216,433,0.499,0.517,108,145,0.745,87,215,302,257,60,21,118,117,684,0,"",0
"149","webbech01",2007,"Chris Webber",33,"2TM","PF",61,60,1821,289,639,0.452,4,11,0.364,285,628,0.454,0.455,102,160,0.638,124,313,437,188,60,41,107,143,684,0,"",0
"150","salmojo01",2007,"John Salmons",27,"SAC","SG",79,19,2135,236,517,0.456,40,112,0.357,196,405,0.484,0.495,159,204,0.779,47,217,264,254,73,27,119,177,671,1,"",0
"151","brownde02",2007,"Devin Brown",28,"NOK","SG",58,49,1662,233,555,0.42,81,227,0.357,152,328,0.463,0.493,123,155,0.794,55,196,251,149,44,9,91,139,670,0,"",0
"152","caldejo01",2007,"José Calderón",25,"TOR","PG",77,11,1614,263,505,0.521,25,75,0.333,238,430,0.553,0.546,117,143,0.818,21,113,134,387,63,5,110,136,668,0,"6MOY-11",0
"153","mcdyean01",2007,"Antonio McDyess",32,"DET","PF",82,3,1729,284,540,0.526,0,0,NA,284,540,0.526,0.526,96,139,0.691,165,331,496,72,61,65,75,240,664,0,"6MOY-6",0
"154","willija02",2007,"Jason Williams",31,"MIA","PG",61,55,1865,235,569,0.413,100,295,0.339,135,274,0.493,0.501,94,103,0.913,18,123,141,322,58,1,100,68,664,0,"",0
"155","mournal01",2007,"Alonzo Mourning",36,"MIA","C",77,43,1572,238,425,0.56,0,0,NA,238,425,0.56,0.56,185,308,0.601,126,224,350,18,13,178,129,219,661,0,"DPOY-24",0
"156","walkean02",2007,"Antoine Walker",30,"MIA","PF",78,15,1818,265,668,0.397,84,305,0.275,181,363,0.499,0.46,46,105,0.438,92,247,339,130,48,17,141,173,660,0,"",0
"157","outlatr01",2007,"Travis Outlaw",22,"POR","PF",67,1,1532,246,567,0.434,10,37,0.27,236,530,0.445,0.443,143,181,0.79,65,152,217,52,61,74,66,150,645,0,"",0
"158","robinna01",2007,"Nate Robinson",22,"NYK","PG",64,5,1356,227,523,0.434,83,213,0.39,144,310,0.465,0.513,108,139,0.777,55,97,152,90,50,6,72,160,645,0,"",0
"159","milicda01",2007,"Darko Miličić",21,"ORL","PF",80,16,1913,249,548,0.454,0,1,0,249,547,0.455,0.454,141,230,0.613,145,292,437,90,44,140,124,219,639,0,"",0
"160","evansma01",2007,"Maurice Evans",28,"LAL","SG",76,10,1732,234,542,0.432,48,133,0.361,186,409,0.455,0.476,122,155,0.787,93,128,221,74,38,14,57,126,638,0,"",0
"161","bynuman01",2007,"Andrew Bynum",19,"LAL","C",82,53,1793,247,443,0.558,0,3,0,247,440,0.561,0.558,143,214,0.668,139,345,484,94,12,128,115,249,637,0,"",0
"162","luety01",2007,"Tyronn Lue",29,"ATL","PG",56,17,1488,218,524,0.416,56,161,0.348,162,363,0.446,0.469,144,163,0.883,19,85,104,201,24,0,85,101,636,0,"",0
"163","richaqu01",2007,"Quentin Richardson",26,"NYK","SF",49,47,1621,228,545,0.418,97,258,0.376,131,287,0.456,0.507,83,120,0.692,65,287,352,108,36,7,70,133,636,0,"",0
"164","barrybr01",2007,"Brent Barry",35,"SAS","SG",75,28,1631,202,425,0.475,128,287,0.446,74,138,0.536,0.626,103,117,0.88,17,143,160,138,56,12,61,88,635,0,"",0
"165","petermo01",2007,"Morris Peterson",29,"TOR","SF",71,12,1515,222,517,0.429,106,295,0.359,116,222,0.523,0.532,84,123,0.683,32,205,237,47,45,12,53,126,634,0,"",0
"166","udokaim01",2007,"Ime Udoka",29,"POR","SF",75,75,2144,237,514,0.461,89,219,0.406,148,295,0.502,0.548,66,89,0.742,95,184,279,112,71,17,73,207,629,0,"",0
"167","leeda02",2007,"David Lee",23,"NYK","PF",58,12,1731,240,400,0.6,0,0,NA,240,400,0.6,0.6,141,173,0.815,196,406,602,104,48,23,92,155,621,0,"6MOY-4",0
"168","willico02",2007,"Corliss Williamson",33,"SAC","PF",68,1,1337,236,463,0.51,0,2,0,236,461,0.512,0.51,148,207,0.715,63,158,221,39,29,15,97,183,620,0,"",0
"169","smithcr01",2007,"Craig Smith",23,"MIN","PF",82,5,1537,246,463,0.531,0,6,0,246,457,0.538,0.531,116,186,0.624,149,267,416,49,51,18,74,223,608,0,"ROY-11",0
"170","pavloal01",2007,"Sasha Pavlović",23,"CLE","SG",67,28,1534,222,490,0.453,60,148,0.405,162,342,0.474,0.514,100,126,0.794,23,135,158,105,55,17,102,145,604,0,"",0
"171","kleizli01",2007,"Linas Kleiza",22,"DEN","PF",79,14,1488,200,474,0.422,83,221,0.376,117,253,0.462,0.509,115,135,0.852,77,189,266,45,28,14,79,200,598,0,"",0
"172","jacksbo01",2007,"Bobby Jackson",33,"NOK","SG",56,2,1330,204,518,0.394,54,165,0.327,150,353,0.425,0.446,130,168,0.774,42,136,178,141,50,6,78,98,592,0,"",0
"173","hayesja01",2007,"Jarvis Hayes",25,"WAS","SF",81,17,1626,224,546,0.41,66,183,0.361,158,363,0.435,0.471,71,84,0.845,42,168,210,80,48,13,56,160,585,0,"",0
"174","kirilan01",2007,"Andrei Kirilenko",25,"UTA","SF",70,70,2049,197,418,0.471,16,75,0.213,181,343,0.528,0.49,174,239,0.728,88,241,329,202,74,144,135,172,584,0,"DPOY-13",0
"175","jonesda02",2007,"Dahntay Jones",26,"MEM","SG",78,25,1671,220,461,0.477,5,12,0.417,215,449,0.479,0.483,138,174,0.793,47,106,153,68,39,22,92,192,583,0,"",0
"176","webstma02",2007,"Martell Webster",20,"POR","SF",82,27,1759,195,492,0.396,91,250,0.364,104,242,0.43,0.489,93,132,0.705,43,197,240,52,35,19,76,126,574,0,"",0
"177","daniean01",2007,"Antonio Daniels",31,"WAS","SG",80,8,1761,172,389,0.442,19,63,0.302,153,326,0.469,0.467,208,250,0.832,18,133,151,290,39,9,69,79,571,0,"",0
"178","millebr01",2007,"Brad Miller",30,"SAC","C",63,56,1783,224,494,0.453,5,33,0.152,219,461,0.475,0.459,115,149,0.772,79,322,401,224,38,39,108,155,568,1,"",0
"179","garbajo01",2007,"Jorge Garbajosa",29,"TOR","PF",67,60,1909,222,529,0.42,66,193,0.342,156,336,0.464,0.482,57,78,0.731,48,282,330,125,78,15,64,90,567,0,"ROY-8",0
"180","marshdo01",2007,"Donyell Marshall",33,"CLE","PF",81,0,1360,209,493,0.424,95,271,0.351,114,222,0.514,0.52,53,80,0.663,86,237,323,46,39,43,67,130,566,0,"",0
"181","aldrila01",2007,"LaMarcus Aldridge",21,"POR","C",63,22,1392,241,479,0.503,0,2,0,241,477,0.505,0.503,83,115,0.722,144,168,312,24,22,73,43,186,565,0,"ROY-7",0
"182","millspa01",2007,"Paul Millsap",21,"UTA","PF",82,1,1472,209,398,0.525,1,3,0.333,208,395,0.527,0.526,140,208,0.673,183,240,423,62,67,74,94,236,559,0,"ROY-6",0
"183","duhonch01",2007,"Chris Duhon",24,"CHI","PG",78,30,1906,197,483,0.408,88,245,0.359,109,238,0.458,0.499,76,101,0.752,23,146,169,310,69,6,105,150,558,0,"6MOY-11",0
"184","smithjo02",2007,"Joe Smith",31,"2TM","PF",65,11,1503,214,477,0.449,0,5,0,214,472,0.453,0.449,125,148,0.845,120,280,400,49,37,27,76,148,553,0,"",0
"185","arroyca01",2007,"Carlos Arroyo",27,"ORL","PG",72,5,1304,203,478,0.425,14,51,0.275,189,427,0.443,0.439,132,166,0.795,31,103,134,202,39,2,90,131,552,0,"",0
"186","poseyja01",2007,"James Posey",30,"MIA","SF",71,19,1919,186,432,0.431,97,259,0.375,89,173,0.514,0.543,81,98,0.827,66,291,357,94,71,23,55,193,550,0,"",0
"187","varejan01",2007,"Anderson Varejão",24,"CLE","C",81,6,1932,191,401,0.476,0,9,0,191,392,0.487,0.476,165,268,0.616,191,354,545,75,76,52,67,269,547,0,"",0
"188","dampier01",2007,"Erick Dampier",31,"DAL","C",76,73,1915,209,334,0.626,0,0,NA,209,334,0.626,0.626,119,191,0.623,217,349,566,44,24,82,107,239,537,0,"",0
"189","willima03",2007,"Marcus Williams",21,"NJN","PG",79,2,1315,208,526,0.395,46,163,0.282,162,363,0.446,0.439,72,85,0.847,29,134,163,260,29,2,142,96,534,0,"",0
"190","magloja01",2007,"Jamaal Magloire",28,"POR","C",81,23,1703,199,395,0.504,0,0,NA,199,395,0.504,0.504,131,242,0.541,151,341,492,30,21,66,129,226,529,0,"",0
"191","blakest01",2007,"Steve Blake",26,"2TM","PG",82,42,2225,209,509,0.411,67,208,0.322,142,301,0.472,0.476,43,64,0.672,21,148,169,408,61,8,129,121,528,0,"",0
"192","doolike01",2007,"Keyon Dooling",26,"ORL","SG",66,2,1435,188,458,0.41,31,96,0.323,157,362,0.434,0.444,114,141,0.809,22,64,86,112,52,15,72,125,521,0,"",0
"193","hassetr01",2007,"Trenton Hassell",27,"MIN","SG",76,68,2223,217,443,0.49,6,25,0.24,211,418,0.505,0.497,72,92,0.783,83,160,243,203,22,26,80,144,512,0,"",0
"194","haywobr01",2007,"Brendan Haywood",27,"WAS","C",77,49,1740,198,355,0.558,0,0,NA,198,355,0.558,0.558,115,210,0.548,195,282,477,47,34,88,90,208,511,0,"",0
"195","bowenbr01",2007,"Bruce Bowen",35,"SAS","SF",82,82,2464,189,467,0.405,89,232,0.384,100,235,0.426,0.5,43,73,0.589,23,200,223,117,62,25,65,175,510,0,"DPOY-2,DEF1",0
"196","arizatr01",2007,"Trevor Ariza",21,"ORL","SG",57,7,1278,200,371,0.539,0,7,0,200,364,0.549,0.539,106,171,0.62,98,151,249,65,59,19,84,134,506,0,"",0
"197","grahajo01",2007,"Joey Graham",24,"TOR","SF",79,21,1319,192,388,0.495,9,31,0.29,183,357,0.513,0.506,110,131,0.84,55,193,248,44,30,4,49,161,503,0,"",0
"198","livinsh01",2007,"Shaun Livingston",21,"LAC","PG",54,31,1611,208,449,0.463,5,16,0.313,203,433,0.469,0.469,82,116,0.707,56,128,184,274,59,29,108,135,503,0,"",0
"199","petrojo01",2007,"Johan Petro",21,"SEA","C",81,13,1510,226,438,0.516,0,0,NA,226,438,0.516,0.516,50,77,0.649,92,243,335,45,39,47,82,237,502,0,"",0
"200","rondora01",2007,"Rajon Rondo",20,"BOS","PG",78,25,1831,188,450,0.418,6,29,0.207,182,421,0.432,0.424,119,184,0.647,74,218,292,297,128,8,137,181,501,0,"ROY-12",0
"201","francst01",2007,"Steve Francis",29,"NYK","SG",44,30,1237,140,343,0.408,42,111,0.378,98,232,0.422,0.469,175,211,0.829,33,124,157,170,41,12,100,126,497,0,"",0
"202","najered01",2007,"Eduardo Nájera",30,"DEN","PF",75,36,1658,204,354,0.576,1,12,0.083,203,342,0.594,0.578,88,123,0.715,131,179,310,64,73,26,56,207,497,0,"",0
"203","nestera01",2007,"Rasho Nesterović",30,"TOR","C",80,73,1676,230,421,0.546,0,1,0,230,420,0.548,0.546,34,50,0.68,115,245,360,74,37,84,56,193,494,0,"",0
"204","wallabe01",2007,"Ben Wallace",32,"CHI","C",77,77,2697,192,424,0.453,1,5,0.2,191,419,0.456,0.454,109,267,0.408,303,518,821,186,111,156,101,153,494,0,"DPOY-6,DEF2",0
"205","jonesed02",2007,"Eddie Jones",35,"2TM","SG",64,41,1594,178,422,0.422,78,222,0.351,100,200,0.5,0.514,59,75,0.787,31,159,190,109,68,10,47,124,493,0,"",0
"206","jonesja02",2007,"James Jones",26,"PHO","SF",76,7,1376,162,440,0.368,90,238,0.378,72,202,0.356,0.47,71,81,0.877,33,143,176,45,28,42,28,115,485,0,"",0
"207","szczewa02",2007,"Wally Szczerbiak",29,"BOS","SF",32,19,900,161,388,0.415,44,106,0.415,117,282,0.415,0.472,113,126,0.897,16,82,98,55,18,3,54,65,479,0,"",0
"208","telfase01",2007,"Sebastian Telfair",21,"BOS","PG",78,30,1578,176,474,0.371,37,128,0.289,139,346,0.402,0.41,90,110,0.818,17,91,108,218,43,11,98,166,479,0,"",0
"209","giricgo01",2007,"Gordan Giriček",29,"UTA","SG",61,6,1188,176,381,0.462,52,122,0.426,124,259,0.479,0.53,71,87,0.816,24,105,129,63,28,5,64,122,475,0,"",0
"210","garcifr01",2007,"Francisco García",25,"SAC","SF",79,5,1410,163,380,0.429,53,149,0.356,110,231,0.476,0.499,95,114,0.833,53,152,205,87,45,43,70,190,474,0,"",0
"211","stoudsa01",2007,"Salim Stoudamire",24,"ATL","SG",61,0,1034,177,425,0.416,56,155,0.361,121,270,0.448,0.482,61,68,0.897,6,68,74,61,21,2,55,88,471,0,"",0
"212","houseed01",2007,"Eddie House",28,"NJN","SG",56,1,946,180,421,0.428,75,175,0.429,105,246,0.427,0.517,33,36,0.917,14,78,92,67,27,3,27,69,468,0,"",0
"213","stoudda01",2007,"Damon Stoudamire",33,"MEM","PG",62,51,1501,171,437,0.391,59,175,0.337,112,262,0.427,0.459,66,83,0.795,31,108,139,299,47,2,101,95,467,0,"",0
"214","murraro01",2007,"Ronald Murray",27,"DET","SG",69,18,1477,177,438,0.404,24,83,0.289,153,355,0.431,0.432,87,120,0.725,26,87,113,187,49,13,90,96,465,0,"",0
"215","villach01",2007,"Charlie Villanueva",22,"MIL","PF",39,17,984,180,383,0.47,29,86,0.337,151,297,0.508,0.508,73,89,0.82,62,166,228,36,24,12,54,108,462,0,"",0
"216","armstda01",2007,"Darrell Armstrong",38,"IND","PG",81,4,1275,156,377,0.414,72,214,0.336,84,163,0.515,0.509,73,93,0.785,34,101,135,191,70,6,76,102,457,0,"",0
"217","cookbr01",2007,"Brian Cook",26,"LAL","PF",65,24,1018,185,408,0.453,46,115,0.4,139,293,0.474,0.51,34,47,0.723,61,154,215,65,25,27,51,134,450,0,"",0
"218","huntest01",2007,"Steven Hunter",25,"PHI","PF",70,41,1605,188,326,0.577,0,0,NA,188,326,0.577,0.577,74,151,0.49,114,221,335,26,13,76,65,137,450,0,"",0
"219","willish02",2007,"Shelden Williams",23,"ATL","PF",81,31,1514,166,365,0.455,2,4,0.5,164,361,0.454,0.458,110,144,0.764,131,304,435,44,52,39,96,199,444,0,"",0
"220","carnero01",2007,"Rodney Carney",22,"PHI","SF",67,35,1169,182,392,0.464,25,72,0.347,157,320,0.491,0.496,53,87,0.609,39,89,128,26,38,23,43,118,442,0,"",0
"221","herrmwa01",2007,"Walter Herrmann",27,"CHA","PF",48,12,936,174,330,0.527,53,115,0.461,121,215,0.563,0.608,41,53,0.774,28,111,139,26,17,7,32,76,442,0,"ROY-10",0
"222","hayesch01",2007,"Chuck Hayes",23,"HOU","PF",78,43,1714,192,335,0.573,0,0,NA,192,335,0.573,0.573,55,89,0.618,204,317,521,47,70,18,64,281,439,0,"",0
"223","brownpj01",2007,"P.J. Brown",37,"CHI","PF",72,49,1456,170,418,0.407,0,2,0,170,416,0.409,0.407,96,122,0.787,129,218,347,48,24,52,85,187,436,0,"",0
"224","delfica01",2007,"Carlos Delfino",24,"DET","SG",82,1,1372,156,376,0.415,46,138,0.333,110,238,0.462,0.476,70,89,0.787,67,199,266,88,46,8,61,97,428,0,"",0
"225","krstine01",2007,"Nenad Krstić",23,"NJN","C",26,26,848,170,323,0.526,0,1,0,170,322,0.528,0.526,86,121,0.711,51,125,176,46,10,24,52,88,426,0,"",0
"226","rossqu01",2007,"Quinton Ross",25,"LAC","SG",81,43,1700,177,379,0.467,2,10,0.2,175,369,0.474,0.47,68,87,0.782,60,130,190,86,70,32,33,179,424,0,"DPOY-16",0
"227","swiftst01",2007,"Stromile Swift",27,"MEM","C",54,18,1029,161,346,0.465,0,5,0,161,341,0.472,0.465,97,134,0.724,85,165,250,17,30,62,69,146,419,0,"",0
"228","mayse01",2007,"Sean May",22,"CHA","PF",35,8,838,164,328,0.5,2,3,0.667,162,325,0.498,0.503,86,112,0.768,73,160,233,66,19,24,56,100,416,0,"",0
"229","jonesfr01",2007,"Fred Jones",27,"2TM","SG",63,12,1319,139,361,0.385,39,128,0.305,100,233,0.429,0.439,95,114,0.833,23,92,115,108,48,16,67,121,412,0,"",0
"230","jacksma02",2007,"Marc Jackson",32,"NOK","PF",56,25,1025,159,388,0.41,0,1,0,159,387,0.411,0.41,90,103,0.874,62,130,192,58,21,7,65,89,408,0,"",0
"231","knighbr01",2007,"Brevin Knight",31,"CHA","PG",45,25,1273,152,363,0.419,1,18,0.056,151,345,0.438,0.42,103,128,0.805,14,101,115,296,67,3,95,113,408,0,"",0
"232","battito01",2007,"Tony Battie",30,"ORL","PF",66,66,1575,176,360,0.489,0,1,0,176,359,0.49,0.489,52,77,0.675,92,252,344,35,29,30,61,185,404,0,"",0
"233","ilyaser01",2007,"Ersan İlyasova",19,"MIL","PF",66,14,973,139,363,0.383,54,148,0.365,85,215,0.395,0.457,70,89,0.787,58,131,189,49,27,17,51,147,402,0,"",0
"234","anderde01",2007,"Derek Anderson",32,"CHA","SF",50,32,1190,126,294,0.429,54,152,0.355,72,142,0.507,0.52,93,106,0.877,29,84,113,133,52,7,56,115,399,0,"",0
"235","thomaet01",2007,"Etan Thomas",28,"WAS","C",65,32,1246,159,277,0.574,0,0,NA,159,277,0.574,0.574,77,138,0.558,136,241,377,29,22,89,71,162,395,0,"",0
"236","jonesda01",2007,"Damon Jones",30,"CLE","PG",60,0,1173,137,355,0.386,89,231,0.385,48,124,0.387,0.511,30,44,0.682,9,57,66,94,16,2,36,53,393,0,"",0
"237","wrighdo01",2007,"Dorell Wright",21,"MIA","SF",66,19,1292,162,364,0.445,5,34,0.147,157,330,0.476,0.452,64,86,0.744,40,232,272,95,41,46,65,112,393,0,"",0
"238","jasiksa01",2007,"Šarūnas Jasikevičius",30,"2TM","PG",63,3,973,128,322,0.398,44,130,0.338,84,192,0.438,0.466,86,95,0.905,15,54,69,172,26,1,90,75,386,0,"",0
"239","turiaro01",2007,"Ronny Turiaf",24,"LAL","C",72,1,1087,147,268,0.549,0,1,0,147,267,0.551,0.549,89,134,0.664,88,171,259,63,17,78,52,202,383,0,"",0
"240","georgde01",2007,"Devean George",29,"DAL","SF",60,17,1283,146,370,0.395,53,150,0.353,93,220,0.423,0.466,36,48,0.75,57,156,213,33,46,23,51,143,381,0,"",0
"241","allento01",2007,"Tony Allen",25,"BOS","SG",33,18,805,133,259,0.514,8,33,0.242,125,226,0.553,0.529,105,134,0.784,35,89,124,56,49,12,75,87,379,0,"",0
"242","thomaty01",2007,"Tyrus Thomas",20,"CHI","PF",72,4,966,134,282,0.475,0,2,0,134,280,0.479,0.475,106,175,0.606,89,180,269,40,46,76,94,162,374,0,"ROY-9",0
"243","jaricma01",2007,"Marko Jarić",28,"MIN","SG",70,13,1555,136,325,0.418,32,85,0.376,104,240,0.433,0.468,67,88,0.761,54,130,184,145,75,16,88,172,371,0,"",0
"244","kinseta01",2007,"Tarence Kinsey",22,"MEM","SG",48,12,967,139,304,0.457,13,46,0.283,126,258,0.488,0.479,78,98,0.796,29,68,97,41,53,1,46,57,369,0,"",0
"245","dioguik01",2007,"Ike Diogu",23,"2TM","PF",59,2,760,127,266,0.477,0,0,NA,127,266,0.477,0.477,112,140,0.8,75,128,203,25,8,26,67,122,366,0,"",0
"246","radmavl01",2007,"Vladimir Radmanović",26,"LAL","PF",55,15,986,134,316,0.424,40,118,0.339,94,198,0.475,0.487,53,73,0.726,53,127,180,66,25,18,69,125,361,0,"",0
"247","paytoga01",2007,"Gary Payton",38,"MIA","PG",68,28,1503,144,366,0.393,32,123,0.26,112,243,0.461,0.437,38,57,0.667,18,114,132,201,43,3,66,117,358,0,"",0
"248","johnsan02",2007,"Anthony Johnson",32,"2TM","PG",67,17,1301,142,343,0.414,25,73,0.342,117,270,0.433,0.45,46,61,0.754,22,79,101,201,33,3,76,119,355,0,"",0
"249","elsonfr01",2007,"Francisco Elson",30,"SAS","C",70,41,1332,144,282,0.511,0,2,0,144,280,0.514,0.511,62,80,0.775,81,255,336,55,31,59,86,184,350,0,"",0
"250","obertfa01",2007,"Fabricio Oberto",31,"SAS","C",79,33,1365,158,281,0.562,0,0,NA,158,281,0.562,0.562,33,51,0.647,131,237,368,68,25,24,69,213,349,0,"",0
"251","brownkw01",2007,"Kwame Brown",24,"LAL","C",41,28,1132,143,242,0.591,0,1,0,143,241,0.593,0.591,59,134,0.44,81,163,244,75,39,49,76,124,345,0,"",0
"252","snower01",2007,"Eric Snow",33,"CLE","PG",82,45,1929,135,324,0.417,0,4,0,135,320,0.422,0.417,72,113,0.637,35,153,188,330,55,16,111,185,342,0,"",0
"253","udrihbe01",2007,"Beno Udrih",24,"SAS","PG",73,1,948,127,344,0.369,33,115,0.287,94,229,0.41,0.417,53,60,0.883,11,71,82,122,27,1,56,70,340,0,"",0
"254","balkmre01",2007,"Renaldo Balkman",22,"NYK","SF",68,1,1064,139,275,0.505,5,27,0.185,134,248,0.54,0.515,51,90,0.567,97,197,294,44,57,44,49,146,334,0,"",0
"255","maxieja01",2007,"Jason Maxiell",23,"DET","C",67,8,943,131,262,0.5,0,0,NA,131,262,0.5,0.5,72,137,0.526,88,98,186,14,30,60,53,110,334,0,"",0
"256","thomake01",2007,"Kenny Thomas",29,"SAC","PF",62,53,1412,146,303,0.482,0,1,0,146,302,0.483,0.482,39,76,0.513,134,243,377,76,43,16,90,141,331,0,"",0
"257","evansre01",2007,"Reggie Evans",26,"DEN","PF",66,11,1127,117,215,0.544,0,0,NA,117,215,0.544,0.544,91,183,0.497,156,304,460,45,42,16,95,144,325,0,"",0
"258","perkike01",2007,"Kendrick Perkins",22,"BOS","C",72,53,1576,132,269,0.491,0,3,0,132,266,0.496,0.491,60,100,0.6,113,259,372,94,23,96,113,214,324,0,"",0
"259","fosteje01",2007,"Jeff Foster",30,"IND","C",75,43,1740,122,260,0.469,0,1,0,122,259,0.471,0.469,78,122,0.639,253,356,609,57,62,37,70,202,322,0,"",0
"260","gelabmi01",2007,"Mickaël Gelabale",23,"SEA","SF",70,14,1239,122,264,0.462,11,47,0.234,111,217,0.512,0.483,66,82,0.805,59,114,173,56,24,22,49,108,321,0,"",0
"261","daniema01",2007,"Marquis Daniels",26,"IND","SG",45,4,800,129,281,0.459,6,26,0.231,123,255,0.482,0.47,56,80,0.7,26,56,82,57,27,7,55,56,320,0,"",0
"262","farmajo01",2007,"Jordan Farmar",20,"LAL","PG",72,2,1090,124,294,0.422,45,137,0.328,79,157,0.503,0.498,27,38,0.711,22,97,119,137,44,7,73,77,320,0,"",0
"263","voskuja01",2007,"Jake Voskuhl",29,"CHA","C",73,9,1043,121,255,0.475,0,0,NA,121,255,0.475,0.475,77,113,0.681,84,172,256,44,30,24,56,199,319,0,"",0
"264","vujacsa01",2007,"Sasha Vujačić",22,"LAL","SG",73,4,935,105,268,0.392,60,161,0.373,45,107,0.421,0.504,43,49,0.878,28,79,107,64,41,1,30,103,313,0,"",0
"265","thomaku01",2007,"Kurt Thomas",34,"PHO","C",67,13,1208,126,259,0.486,0,1,0,126,258,0.488,0.486,56,71,0.789,86,293,379,24,24,29,35,156,308,0,"",0
"266","buckngr01",2007,"Greg Buckner",30,"DAL","SG",76,11,1372,123,299,0.411,32,103,0.311,91,196,0.464,0.465,27,34,0.794,35,123,158,70,47,7,40,152,305,0,"",0
"267","boganke01",2007,"Keith Bogans",26,"ORL","SG",59,18,990,99,245,0.404,53,137,0.387,46,108,0.426,0.512,47,63,0.746,16,77,93,59,28,2,46,98,298,0,"",0
"268","skinnbr01",2007,"Brian Skinner",30,"MIL","PF",67,44,1523,124,253,0.49,0,0,NA,124,253,0.49,0.49,46,79,0.582,106,279,385,58,18,64,75,195,294,0,"",0
"269","azubuke01",2007,"Kelenna Azubuike",23,"GSW","SG",41,9,669,98,220,0.445,34,79,0.43,64,141,0.454,0.523,61,78,0.782,26,68,94,28,22,10,39,49,291,0,"",0
"270","rayal01",2007,"Allan Ray",22,"BOS","SG",47,5,710,100,259,0.386,48,116,0.414,52,143,0.364,0.479,42,55,0.764,18,51,69,43,20,3,42,85,290,0,"",0
"271","brezepr01",2007,"Primož Brezec",27,"CHA","C",58,40,838,122,274,0.445,1,3,0.333,121,271,0.446,0.447,43,68,0.632,80,104,184,23,11,23,38,161,288,0,"",0
"272","mohamna01",2007,"Nazr Mohammed",29,"DET","C",51,33,773,118,222,0.532,0,0,NA,118,222,0.532,0.532,50,82,0.61,89,140,229,9,27,40,43,133,286,0,"",0
"273","diawaya01",2007,"Yakhouba Diawara",24,"DEN","SG",64,19,1177,100,292,0.342,49,170,0.288,51,122,0.418,0.426,35,53,0.66,27,83,110,55,30,7,37,132,284,0,"",0
"274","roberla01",2007,"Lawrence Roberts",24,"MEM","PF",54,18,969,94,208,0.452,0,2,0,94,206,0.456,0.452,95,131,0.725,101,160,261,30,36,13,36,133,283,0,"",0
"275","wrighan01",2007,"Antoine Wright",22,"NJN","SG",63,23,1137,110,251,0.438,19,59,0.322,91,192,0.474,0.476,44,73,0.603,38,137,175,55,30,10,43,120,283,0,"",0
