"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","FT","FTA","FT.","TRB","AST","PF","PTS","Trp.Dbl","Awards","Playoffs"
"45","greenjo01",1965,"Johnny Green",31,"NYK","PF",78,1720,346,737,0.469,165,301,0.548,545,129,194,857,0,"AS",0
"46","gueriri01",1965,"Richie Guerin",32,"STL","SG",57,1678,295,662,0.446,231,301,0.767,149,271,193,821,0,"",0
"47","ellisle01",1965,"Leroy Ellis",24,"LAL","C",80,2026,311,700,0.444,198,284,0.697,652,49,196,820,0,"",0
"48","thornro01",1965,"Rod Thorn",23,"DET","SG",74,1770,320,750,0.427,176,243,0.724,266,161,122,816,0,"",0
"49","naullwi01",1965,"Willie Naulls",30,"BOS","SF",71,1465,302,786,0.384,143,176,0.813,336,72,225,747,0,"",0
"50","caldwjo01",1965,"Joe Caldwell",23,"DET","SF",66,1543,290,776,0.374,129,210,0.614,441,118,171,709,0,"ROY-4",0
"51","attleal01",1965,"Al Attles",28,"SFW","PG",73,1733,254,662,0.384,171,274,0.624,239,205,242,679,0,"",0
"52","eganjo01",1965,"Johnny Egan",26,"NYK","PG",74,1664,258,529,0.488,162,199,0.814,143,252,139,678,0,"",0
"53","kerrre01",1965,"Red Kerr",32,"PHI","C",80,1810,264,714,0.37,126,181,0.696,551,197,132,654,0,"",0
"54","joneskc01",1965,"K.C. Jones",32,"BOS","PG",78,2434,253,639,0.396,143,227,0.63,318,437,263,649,0,"",0
"55","mclemmc01",1965,"McCoy McLemore",22,"SFW","SF",78,1731,244,725,0.337,157,220,0.714,488,81,224,645,0,"",0
"56","olsenbu01",1965,"Bud Olsen",24,"CIN","PF",79,1372,224,512,0.438,144,195,0.738,333,84,203,592,0,"",0
"57","hightwa01",1965,"Wayne Hightower",25,"2TM","PF",75,1547,196,570,0.344,195,254,0.768,420,54,204,587,0,"",0
"58","hawkito01",1965,"Tom Hawkins",28,"CIN","SF",79,1864,220,538,0.409,116,204,0.569,475,80,240,556,0,"",0
"59","golato01",1965,"Tom Gola",32,"NYK","SG",77,1727,204,455,0.448,133,180,0.739,319,220,269,541,0,"",0
"60","dierkco01",1965,"Connie Dierking",28,"2TM","C",68,1294,218,538,0.405,100,168,0.595,435,72,165,536,0,"",0
"61","phillga01",1965,"Gary Phillips",25,"SFW","SG",73,1541,198,553,0.358,120,199,0.603,189,148,184,516,0,"",0
"62","buddda01",1965,"Dave Budd",26,"NYK","SF",62,1188,196,407,0.482,121,170,0.712,310,62,147,513,0,"",0
"63","kingji01",1965,"Jim King",23,"LAL","PG",77,1671,184,469,0.392,118,151,0.781,214,178,193,486,0,"",0
"64","siegfla01",1965,"Larry Siegfried",25,"BOS","SG",72,996,173,417,0.415,109,140,0.779,134,119,108,455,0,"",0
"65","kojisdo01",1965,"Don Kojis",26,"DET","SF",65,836,180,416,0.433,62,98,0.633,243,63,115,422,0,"",0
"66","butchdo01",1965,"Donnie Butcher",28,"DET","PG",71,1157,143,353,0.405,126,204,0.618,200,122,183,412,0,"",0
"67","farmemi01",1965,"Mike Farmer",28,"STL","SF",60,1272,167,408,0.409,75,94,0.798,258,88,123,409,0,"",0
"68","ferrybo01",1965,"Bob Ferry",27,"BAL","PF",77,1280,143,338,0.423,122,199,0.613,355,60,156,408,0,"",0
"69","joneswa02",1965,"Wali Jones",22,"BAL","SG",77,1250,154,411,0.375,99,136,0.728,140,200,196,407,0,"",0
"70","wileyge01",1965,"Gene Wiley",27,"LAL","C",80,2002,175,376,0.465,56,111,0.505,690,105,235,406,0,"",0
"71","greensi01",1965,"Si Green",31,"BAL","PG",70,1086,152,368,0.413,101,161,0.627,169,140,134,405,0,"",0
"72","biancal01",1965,"Al Bianchi",32,"PHI","PG",60,1116,175,486,0.36,54,76,0.711,95,140,178,404,0,"",0
"73","imhofda01",1965,"Darrall Imhoff",26,"LAL","C",76,1521,145,311,0.466,88,154,0.571,500,87,238,378,0,"",0
"74","bryanem01",1965,"Em Bryant",26,"NYK","PG",77,1332,145,436,0.333,87,133,0.654,167,167,212,377,0,"",0
"75","hairsha01",1965,"Happy Hairston",22,"CIN","PF",61,736,131,351,0.373,110,165,0.667,293,27,95,372,0,"",0
"76","silaspa01",1965,"Paul Silas",21,"STL","PF",79,1243,140,375,0.373,83,164,0.506,576,48,161,363,0,"",0
"77","chapple01",1965,"Len Chappell",24,"NYK","C",43,655,145,367,0.395,68,100,0.68,140,15,73,358,0,"",0
"78","heymaar01",1965,"Art Heyman",23,"NYK","SG",55,663,114,267,0.427,88,132,0.667,99,79,96,316,0,"",0
"79","warlebe01",1965,"Ben Warley",28,"PHI","SF",64,900,94,253,0.372,124,176,0.705,277,53,170,312,0,"",0
"80","barnhjo01",1965,"John Barnhill",26,"STL","SG",41,777,121,312,0.388,45,70,0.643,91,76,56,287,0,"",0
"81","abdulma01",1965,"Walt Hazzard",22,"LAL","SG",66,919,117,306,0.382,46,71,0.648,111,140,132,280,0,"",0
"82","bonharo01",1965,"Ron Bonham",22,"BOS","SF",37,369,91,220,0.414,92,112,0.821,78,19,33,274,0,"ROY-4",0
"83","morelja01",1965,"Jackie Moreland",26,"DET","PF",54,732,103,296,0.348,66,104,0.635,183,69,151,272,0,"",0
"84","countme01",1965,"Mel Counts",23,"BOS","C",54,572,100,272,0.368,58,74,0.784,265,19,134,258,0,"",0
"85","koperbu01",1965,"Bud Koper",22,"SFW","SG",54,631,106,241,0.44,35,42,0.833,61,43,59,247,0,"",0
"86","arnetja01",1965,"Jay Arnette",26,"CIN","SG",63,662,91,245,0.371,56,75,0.747,62,68,125,238,0,"",0
"87","thompjo01",1965,"John Thompson",23,"BOS","PF",64,699,84,209,0.402,62,105,0.59,230,16,141,230,0,"",0
"88","mullije01",1965,"Jeff Mullins",22,"STL","SG",44,492,87,209,0.416,41,61,0.672,102,44,60,215,0,"",0
"89","reedhu01",1965,"Hub Reed",28,"DET","C",62,753,84,221,0.38,40,58,0.69,206,38,136,208,0,"",0
"90","krameba01",1965,"Barry Kramer",22,"2TM","SF",52,507,63,186,0.339,60,84,0.714,100,41,67,186,0,"",0
"91","bockhbu01",1965,"Bucky Bockhorn",31,"CIN","SG",19,424,60,157,0.382,28,39,0.718,55,45,52,148,0,"",0
"92","rudomjo01",1965,"John Rudometkin",24,"2TM","SF",23,376,52,154,0.338,34,50,0.68,99,16,54,138,0,"",0
"93","braddga01",1965,"Gary Bradds",22,"BAL","SF",41,335,46,111,0.414,45,63,0.714,84,19,36,137,0,"",0
"94","nashco01",1965,"Cotton Nash",22,"2TM","SF",45,357,47,145,0.324,43,52,0.827,83,19,57,137,0,"",0
"95","thackto01",1965,"Tom Thacker",25,"CIN","PG",55,470,56,168,0.333,23,47,0.489,127,41,64,135,0,"",0
"96","jonesla01",1965,"Larry Jones",22,"PHI","SG",23,359,47,153,0.307,37,52,0.712,57,40,46,131,0,"",0
"97","courtst01",1965,"Steve Courtin",22,"PHI","SG",24,317,42,103,0.408,17,21,0.81,22,22,44,101,0,"",0
"98","leege01",1965,"George Lee",28,"SFW","SF",19,247,27,77,0.351,38,52,0.731,55,12,22,92,0,"",0
"99","nelsodo01",1965,"Don Nelson",24,"LAL","SF",39,238,36,85,0.424,20,26,0.769,73,24,40,92,0,"",0
"100","wilsoge01",1965,"George Wilson",22,"CIN","C",39,288,41,155,0.265,9,30,0.3,102,11,59,91,0,"",0
"101","hardnch01",1965,"Charlie Hardnett",26,"BAL","PF",20,200,25,80,0.313,23,39,0.59,77,2,37,73,0,"",0
"102","butleal01",1965,"Al Butler",26,"BAL","PG",25,172,24,73,0.329,11,15,0.733,21,12,25,59,0,"",0
"103","mcgilbi01",1965,"Billy McGill",25,"2TM","C",24,133,21,65,0.323,13,17,0.765,36,9,32,55,0,"",0
"104","joneswi01",1965,"Willie Jones",28,"DET","PG",12,101,21,52,0.404,2,6,0.333,10,7,13,44,0,"",0
"105","huntele01",1965,"Les Hunter",22,"BAL","PF",24,114,18,64,0.281,6,14,0.429,50,11,16,42,0,"",0
"106","hooveto01",1965,"Tom Hoover",24,"NYK","C",24,153,13,32,0.406,8,14,0.571,58,12,37,34,0,"",0
"107","hillga01",1965,"Gary Hill",23,"2TM","SG",12,103,10,36,0.278,7,14,0.5,16,7,11,27,0,"",0
"108","greenje01",1965,"Jerry Greenspan",23,"PHI","SG",5,49,8,13,0.615,8,8,1,11,0,12,24,0,"",0
"109","burtoed01",1965,"Ed Burton",25,"STL","",7,42,7,20,0.35,4,7,0.571,13,2,13,18,0,"",0
"110","duffybo02",1965,"Bob Duffy",24,"DET","PG",4,26,4,11,0.364,6,7,0.857,4,5,4,14,0,"",0
"111","groteje01",1965,"Jerry Grote",24,"LAL","",11,33,6,11,0.545,2,2,1,4,4,5,14,0,"",0
"112","tresvjo01",1965,"John Tresvant",25,"STL","PF",4,35,4,11,0.364,6,9,0.667,18,6,9,14,0,"",0
"113","nordmbe01",1965,"Bevo Nordmann",25,"BOS","C",3,25,3,5,0.6,0,0,NA,8,3,5,6,0,"",0
"114","wardge01",1965,"Gerry Ward",23,"BOS","SG",3,30,2,18,0.111,1,1,1,5,6,6,5,0,"",0
"115","westje01",1965,"Jerry West",26,"LAL","PG",11,470,155,351,0.442,137,154,0.89,63,58,37,447,0,NA,1
"116","jonessa01",1965,"Sam Jones",31,"BOS","SG",12,495,135,294,0.459,73,84,0.869,55,30,39,343,0,NA,1
"117","chambwi01",1965,"Wilt Chamberlain",28,"PHI","C",11,536,123,232,0.53,76,136,0.559,299,48,29,322,1,NA,1
"118","greerha01",1965,"Hal Greer",28,"PHI","SG",11,505,101,222,0.455,69,87,0.793,81,55,45,271,0,NA,1
"119","ohldo01",1965,"Don Ohl",28,"BAL","SG",10,432,100,208,0.481,61,78,0.782,64,27,46,261,0,NA,1
"120","walkech01",1965,"Chet Walker",24,"PHI","SF",11,469,83,173,0.48,57,75,0.76,79,18,38,223,0,NA,1
"121","havlijo01",1965,"John Havlicek",24,"BOS","SG",12,405,88,250,0.352,46,55,0.836,88,29,44,222,0,NA,1
"122","bellawa01",1965,"Walt Bellamy",25,"BAL","C",10,427,74,158,0.468,61,92,0.663,151,34,38,209,0,NA,1
"123","russebi01",1965,"Bill Russell",30,"BOS","C",12,561,79,150,0.527,40,76,0.526,302,76,43,198,1,NA,1
"124","howelba01",1965,"Bailey Howell",28,"BAL","PF",9,350,67,130,0.515,53,70,0.757,105,19,38,187,0,NA,1
"125","barnedi01",1965,"Dick Barnett",28,"LAL","SG",10,287,72,150,0.48,31,39,0.795,30,33,25,175,0,NA,1
"126","larusru01",1965,"Rudy LaRusso",27,"LAL","PF",11,395,56,137,0.409,53,74,0.716,89,29,52,165,0,NA,1
"127","sandeto01",1965,"Tom Sanders",26,"BOS","PF",12,365,64,152,0.421,31,43,0.721,102,19,58,159,0,NA,1
"128","ellisle01",1965,"Leroy Ellis",24,"LAL","C",11,405,57,145,0.393,44,65,0.677,133,7,37,158,0,NA,1
"129","johnsgu01",1965,"Gus Johnson",26,"BAL","SF",10,377,62,173,0.358,34,46,0.739,111,34,38,158,0,NA,1
"130","heinsto01",1965,"Tom Heinsohn",30,"BOS","SF",12,276,66,181,0.365,20,32,0.625,84,23,46,152,0,NA,1
"131","loughke01",1965,"Kevin Loughery",24,"BAL","PG",10,297,53,137,0.387,34,38,0.895,34,30,36,140,0,NA,1
"132","joneskc01",1965,"K.C. Jones",32,"BOS","PG",12,396,43,104,0.413,35,45,0.778,39,74,49,121,0,NA,1
"133","jackslu01",1965,"Luke Jackson",23,"PHI","PF",11,321,44,130,0.338,25,32,0.781,79,24,31,113,0,NA,1
"134","roberos01",1965,"Oscar Robertson",26,"CIN","PG",4,195,38,89,0.427,36,39,0.923,19,48,14,112,0,NA,1
"135","biancal01",1965,"Al Bianchi",32,"PHI","PG",11,308,45,118,0.381,14,21,0.667,16,30,45,104,0,NA,1
"136","lucasje01",1965,"Jerry Lucas",24,"CIN","PF",4,195,38,75,0.507,17,22,0.773,84,9,12,93,0,NA,1
"137","naullwi01",1965,"Willie Naulls",30,"BOS","SF",12,180,39,95,0.411,10,15,0.667,51,9,27,88,0,NA,1
"138","siegfla01",1965,"Larry Siegfried",25,"BOS","SG",12,163,30,79,0.38,24,28,0.857,25,21,25,84,0,NA,1
"139","beatyze01",1965,"Zelmo Beaty",25,"STL","C",4,154,29,59,0.492,19,25,0.76,55,1,19,77,0,NA,1
"140","wileyge01",1965,"Gene Wiley",27,"LAL","C",11,379,33,59,0.559,11,19,0.579,158,23,41,77,0,NA,1
"141","hagancl01",1965,"Cliff Hagan",33,"STL","SF",4,123,34,75,0.453,6,12,0.5,26,7,14,74,0,NA,1
"142","joneswa02",1965,"Wali Jones",22,"BAL","SG",10,162,29,63,0.46,15,20,0.75,20,18,28,73,0,NA,1
"143","kingji01",1965,"Jim King",23,"LAL","PG",11,184,28,63,0.444,15,17,0.882,36,24,29,71,0,NA,1
"144","gueriri01",1965,"Richie Guerin",32,"STL","SG",4,125,25,65,0.385,19,25,0.76,8,21,14,69,0,NA,1
"145","hightwa01",1965,"Wayne Hightower",25,"BAL","PF",10,196,27,64,0.422,14,22,0.636,57,8,25,68,0,NA,1
"146","nelsodo01",1965,"Don Nelson",24,"LAL","SF",11,212,24,53,0.453,19,25,0.76,59,19,31,67,0,NA,1
"147","wilkele01",1965,"Lenny Wilkens",27,"STL","PG",4,147,20,57,0.351,24,29,0.828,12,15,14,64,0,NA,1
"148","kerrre01",1965,"Red Kerr",32,"PHI","C",11,181,24,67,0.358,15,21,0.714,38,28,20,63,0,NA,1
"149","gambeda01",1965,"Dave Gambee",27,"PHI","SF",10,132,16,48,0.333,30,34,0.882,23,6,31,62,0,NA,1
"150","smithad01",1965,"Adrian Smith",28,"CIN","SG",4,150,18,48,0.375,21,22,0.955,11,21,11,57,0,NA,1
"151","costela01",1965,"Larry Costello",33,"PHI","PG",10,207,22,53,0.415,11,16,0.688,12,20,43,55,0,NA,1
"152","abdulma01",1965,"Walt Hazzard",22,"LAL","SG",7,118,19,57,0.333,15,20,0.75,18,30,18,53,0,NA,1
"153","bridgbi01",1965,"Bill Bridges",25,"STL","PF",4,145,21,59,0.356,10,15,0.667,67,9,19,52,0,NA,1
"154","embrywa01",1965,"Wayne Embry",27,"CIN","C",4,123,21,48,0.438,9,11,0.818,25,8,20,51,0,NA,1
"155","twymaja01",1965,"Jack Twyman",30,"CIN","SF",4,97,19,48,0.396,11,11,1,17,3,16,49,0,NA,1
"156","pettibo01",1965,"Bob Pettit",32,"STL","PF",4,95,15,41,0.366,16,20,0.8,24,8,10,46,0,NA,1
"157","hawkito01",1965,"Tom Hawkins",28,"CIN","SF",4,95,17,33,0.515,4,5,0.8,28,1,13,38,0,NA,1
"158","imhofda01",1965,"Darrall Imhoff",26,"LAL","C",11,151,13,24,0.542,7,12,0.583,43,13,26,33,0,NA,1
"159","vaughch01",1965,"Chico Vaughn",24,"STL","SG",4,75,9,29,0.31,7,8,0.875,6,10,14,25,0,NA,1
"160","greensi01",1965,"Si Green",31,"BAL","PG",9,65,7,16,0.438,4,5,0.8,7,15,13,18,0,NA,1
"161","jonesla01",1965,"Larry Jones",22,"PHI","SG",5,25,5,12,0.417,7,11,0.636,4,2,5,17,0,NA,1
"162","olsenbu01",1965,"Bud Olsen",24,"CIN","PF",4,39,7,17,0.412,3,5,0.6,9,1,8,17,0,NA,1
"163","ferrybo01",1965,"Bob Ferry",27,"BAL","PF",10,67,7,16,0.438,2,9,0.222,19,8,8,16,0,NA,1
"164","bonharo01",1965,"Ron Bonham",22,"BOS","SF",4,13,5,12,0.417,4,5,0.8,1,0,1,14,0,NA,1
"165","thackto01",1965,"Tom Thacker",25,"CIN","PG",4,47,5,13,0.385,3,4,0.75,12,3,8,13,0,NA,1
"166","hairsha01",1965,"Happy Hairston",22,"CIN","PF",3,39,5,18,0.278,2,3,0.667,20,3,2,12,0,NA,1
"167","mcgilbi01",1965,"Billy McGill",25,"LAL","C",5,34,5,9,0.556,1,1,1,9,2,9,11,0,NA,1
"168","silaspa01",1965,"Paul Silas",21,"STL","PF",4,42,4,10,0.4,3,4,0.75,18,1,6,11,0,NA,1
"169","thompjo01",1965,"John Thompson",23,"BOS","PF",3,21,2,7,0.286,7,7,1,12,1,2,11,0,NA,1
"170","hardnch01",1965,"Charlie Hardnett",26,"BAL","PF",5,22,4,10,0.4,2,5,0.4,6,2,2,10,0,NA,1
"171","countme01",1965,"Mel Counts",23,"BOS","C",4,30,4,15,0.267,1,1,1,11,1,10,9,0,NA,1
"172","mullije01",1965,"Jeff Mullins",22,"STL","SG",2,11,4,8,0.5,0,0,NA,6,1,0,8,0,NA,1
"173","barnhjo01",1965,"John Barnhill",26,"STL","SG",4,36,2,11,0.182,2,4,0.5,7,2,3,6,0,NA,1
"174","braddga01",1965,"Gary Bradds",22,"BAL","SF",1,5,2,3,0.667,2,2,1,2,0,0,6,0,NA,1
"175","farmemi01",1965,"Mike Farmer",28,"STL","SF",1,7,2,4,0.5,0,0,NA,1,0,1,4,0,NA,1
"176","wilsoge01",1965,"George Wilson",22,"CIN","C",2,3,1,1,1,0,0,NA,2,1,1,2,0,NA,1
"177","arnetja01",1965,"Jay Arnette",26,"CIN","SG",1,2,0,1,0,0,0,NA,0,1,1,0,0,NA,1
"178","bayloel01",1965,"Elgin Baylor",30,"LAL","SF",1,5,0,2,0,0,0,NA,0,1,0,0,0,NA,1
"179","warlebe01",1965,"Ben Warley",28,"PHI","SF",2,6,0,1,0,0,0,NA,1,1,1,0,0,NA,1
