"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Trp.Dbl","Awards","Playoffs"
"18","jeffeal01",2011,"Al Jefferson",26,"UTA","C",82,82,2940,654,1319,0.496,0,0,NA,654,1319,0.496,0.496,220,289,0.761,235,559,794,149,46,153,105,238,1528,0,"",0
"19","piercpa01",2011,"Paul Pierce",33,"BOS","SF",80,80,2774,507,1021,0.497,111,297,0.374,396,724,0.547,0.551,386,449,0.86,34,396,430,260,80,51,171,231,1511,1,"AS",0
"20","randoza01",2011,"Zach Randolph",29,"MEM","PF",75,74,2724,598,1188,0.503,8,43,0.186,590,1145,0.515,0.507,300,396,0.758,326,588,914,163,63,25,151,175,1504,0,"NBA3",0
"21","loveke01",2011,"Kevin Love",22,"MIN","PF",73,73,2611,482,1026,0.47,88,211,0.417,394,815,0.483,0.513,424,499,0.85,330,782,1112,184,45,28,155,148,1476,0,"MIP-1,AS",0
"22","boshch01",2011,"Chris Bosh",26,"MIA","PF",77,77,2795,524,1056,0.496,6,25,0.24,518,1031,0.502,0.499,384,471,0.815,141,500,641,144,59,49,138,172,1438,0,"AS",0
"23","denglu01",2011,"Luol Deng",25,"CHI","SF",82,82,3208,531,1155,0.46,115,333,0.345,416,822,0.506,0.51,253,336,0.753,116,360,476,230,78,48,156,162,1430,0,"DPOY-10",0
"24","bargnan01",2011,"Andrea Bargnani",25,"TOR","C",66,66,2353,525,1173,0.448,77,223,0.345,448,950,0.472,0.48,287,350,0.82,74,269,343,119,34,46,152,160,1414,0,"",0
"25","derozde01",2011,"DeMar DeRozan",21,"TOR","SG",82,82,2851,539,1154,0.467,5,52,0.096,534,1102,0.485,0.469,327,402,0.813,75,240,315,148,85,31,144,217,1410,0,"",0
"26","beaslmi01",2011,"Michael Beasley",22,"MIN","SF",73,73,2361,561,1246,0.45,60,164,0.366,501,1082,0.463,0.474,219,291,0.753,118,291,409,158,54,52,195,222,1401,0,"",0
"27","ginobma01",2011,"Manu Ginóbili",33,"SAS","SG",80,79,2426,441,1018,0.433,154,441,0.349,287,577,0.497,0.509,357,410,0.871,42,253,295,393,123,28,174,163,1393,0,"MVP-8,AS,NBA3",0
"28","curryst01",2011,"Stephen Curry",22,"GSW","PG",74,74,2489,505,1053,0.48,151,342,0.442,354,711,0.498,0.551,212,227,0.934,52,234,286,432,109,20,226,233,1373,0,"",0
"29","parketo01",2011,"Tony Parker",28,"SAS","PG",78,78,2528,555,1069,0.519,25,70,0.357,530,999,0.531,0.531,233,303,0.769,30,208,238,513,90,3,200,135,1368,0,"MVP-12",0
"30","scolalu01",2011,"Luis Scola",30,"HOU","PF",74,74,2412,569,1129,0.504,0,3,0,569,1126,0.505,0.504,214,290,0.738,147,459,606,185,48,44,147,227,1352,0,"",0
"31","wrighdo01",2011,"Dorell Wright",25,"GSW","SF",82,82,3147,485,1146,0.423,194,516,0.376,291,630,0.462,0.508,180,228,0.789,88,343,431,242,124,63,133,171,1344,0,"",0
"32","westda01",2011,"David West",30,"NOH","PF",70,70,2451,528,1040,0.508,2,9,0.222,526,1031,0.51,0.509,264,327,0.807,155,374,529,164,67,62,142,202,1322,0,"",0
"33","allenra02",2011,"Ray Allen",35,"BOS","SG",80,80,2890,480,978,0.491,168,378,0.444,312,600,0.52,0.577,193,219,0.881,51,223,274,219,77,16,117,147,1321,0,"AS",0
"34","millspa01",2011,"Paul Millsap",25,"UTA","PF",76,76,2605,525,988,0.531,9,23,0.391,516,965,0.535,0.536,256,338,0.757,164,415,579,187,103,69,145,272,1315,0,"",0
"35","johnsjo02",2011,"Joe Johnson",29,"ATL","SG",72,72,2554,514,1161,0.443,89,300,0.297,425,861,0.494,0.481,195,243,0.802,59,232,291,338,47,7,146,131,1312,0,"AS",0
"36","willide01",2011,"Deron Williams",26,"2TM","PG",65,65,2465,428,975,0.439,105,317,0.331,323,658,0.491,0.493,348,412,0.845,40,220,260,667,79,15,230,190,1309,0,"AS",0
"37","matthwe02",2011,"Wesley Matthews",24,"POR","SG",82,69,2758,440,979,0.449,154,378,0.407,286,601,0.476,0.528,266,315,0.844,48,210,258,164,102,9,138,195,1300,0,"",0
"38","terryja01",2011,"Jason Terry",33,"DAL","SG",82,10,2564,492,1091,0.451,127,351,0.362,365,740,0.493,0.509,182,214,0.85,24,129,153,334,93,13,167,140,1293,0,"6MOY-2",0
"39","smithjo03",2011,"Josh Smith",25,"ATL","PF",77,77,2645,497,1041,0.477,51,154,0.331,446,887,0.503,0.502,229,316,0.725,134,523,657,255,99,120,197,217,1274,1,"DPOY-25",0
"40","paulch01",2011,"Chris Paul",25,"NOH","PG",80,80,2880,430,928,0.463,71,183,0.388,359,745,0.482,0.502,337,384,0.878,38,289,327,782,188,5,177,196,1268,0,"MVP-13,DPOY-12,AS,NBA3,DEF2",0
"41","richaja01",2011,"Jason Richardson",30,"2TM","SG",80,80,2715,472,1056,0.447,189,479,0.395,283,577,0.49,0.536,116,159,0.73,67,264,331,147,93,13,95,162,1249,0,"",0
"42","gordoer01",2011,"Eric Gordon",22,"LAC","SG",56,56,2112,427,949,0.45,106,291,0.364,321,658,0.488,0.506,287,348,0.825,45,119,164,244,71,18,151,115,1247,0,"",0
"43","jacksst02",2011,"Stephen Jackson",32,"CHA","SG",67,67,2405,435,1059,0.411,121,359,0.337,314,700,0.449,0.468,249,305,0.816,53,251,304,241,80,28,209,161,1240,1,"",0
"44","brandel01",2011,"Elton Brand",31,"PHI","PF",81,81,2809,502,981,0.512,0,1,0,502,980,0.512,0.512,213,273,0.78,237,439,676,120,92,106,101,244,1217,0,"",0
"45","billuch01",2011,"Chauncey Billups",34,"2TM","PG",72,72,2310,339,794,0.427,146,363,0.402,193,431,0.448,0.519,384,419,0.916,25,165,190,387,71,14,177,146,1208,0,"",0
"46","leeda02",2011,"David Lee",27,"GSW","PF",73,73,2634,496,978,0.507,1,3,0.333,495,975,0.508,0.508,210,267,0.787,217,497,714,233,74,31,170,211,1203,0,"",0
"47","odomla01",2011,"Lamar Odom",31,"LAL","PF",82,35,2639,473,893,0.53,68,178,0.382,405,715,0.566,0.568,166,246,0.675,175,535,710,249,47,61,139,200,1180,0,"6MOY-1",0
"48","augusdj01",2011,"D.J. Augustin",23,"CHA","PG",82,82,2757,399,958,0.416,111,333,0.333,288,625,0.461,0.474,269,297,0.906,38,187,225,498,54,3,155,152,1178,0,"",0
"49","horfoal01",2011,"Al Horford",24,"ATL","C",77,77,2704,513,921,0.557,2,4,0.5,511,917,0.557,0.558,150,188,0.798,182,536,718,266,59,80,119,193,1178,0,"AS,NBA3",0
"50","feltora01",2011,"Raymond Felton",26,"2TM","SG",75,54,2737,427,1005,0.425,116,329,0.353,311,676,0.46,0.483,194,241,0.805,48,221,269,625,125,11,221,150,1164,1,"",0
"51","holidjr01",2011,"Jrue Holiday",20,"PHI","PG",82,82,2901,446,999,0.446,81,222,0.365,365,777,0.47,0.487,172,209,0.823,68,264,332,531,120,29,218,203,1145,1,"",0
"52","couside01",2011,"DeMarcus Cousins",20,"SAC","C",81,62,2309,432,1004,0.43,3,18,0.167,429,986,0.435,0.432,276,402,0.687,217,482,699,204,85,68,268,332,1143,0,"ROY-3",0
"53","walljo01",2011,"John Wall",20,"WAS","PG",69,64,2606,398,972,0.409,34,115,0.296,364,857,0.425,0.427,301,393,0.766,35,282,317,574,121,35,261,175,1131,1,"ROY-2",0
"54","youngni01",2011,"Nick Young",25,"WAS","SG",64,40,2034,412,935,0.441,105,271,0.387,307,664,0.462,0.497,186,228,0.816,26,148,174,75,45,17,90,144,1115,0,"",0
"55","wallage01",2011,"Gerald Wallace",28,"2TM","SF",71,63,2693,386,851,0.454,62,186,0.333,324,665,0.487,0.49,279,374,0.746,111,458,569,173,105,63,152,183,1113,0,"DPOY-23",0
"56","conlemi01",2011,"Mike Conley",23,"MEM","PG",81,81,2872,423,953,0.444,80,217,0.369,343,736,0.466,0.486,181,247,0.733,32,215,247,528,144,18,176,182,1107,0,"",0
"57","nashst01",2011,"Steve Nash",36,"PHO","PG",75,75,2497,399,811,0.492,81,205,0.395,318,606,0.525,0.542,227,249,0.912,40,220,260,855,48,4,265,87,1106,0,"",0
"58","hicksjj01",2011,"J.J. Hickson",22,"CLE","C",80,66,2256,429,936,0.458,0,5,0,429,931,0.461,0.458,247,367,0.673,217,478,695,91,48,54,173,215,1105,0,"",0
"59","chandwi01",2011,"Wilson Chandler",23,"2TM","SF",72,49,2401,429,953,0.45,112,320,0.35,317,633,0.501,0.509,130,161,0.807,75,333,408,120,48,94,104,199,1100,0,"",0
"60","princta01",2011,"Tayshaun Prince",30,"DET","SF",78,78,2562,473,1001,0.473,34,98,0.347,439,903,0.486,0.49,118,168,0.702,78,251,329,215,30,41,82,90,1098,0,"",0
"61","hilarne01",2011,"Nenê",28,"DEN","C",75,75,2291,402,654,0.615,1,5,0.2,401,649,0.618,0.615,286,402,0.711,145,426,571,149,84,73,134,238,1091,0,"",0
"62","udrihbe01",2011,"Beno Udrih",28,"SAC","PG",79,64,2734,412,824,0.5,65,182,0.357,347,642,0.54,0.539,197,228,0.864,41,224,265,386,94,9,141,181,1086,0,"",0
"63","stuckro01",2011,"Rodney Stuckey",24,"DET","PG",70,54,2183,363,827,0.439,26,90,0.289,337,737,0.457,0.455,330,381,0.866,70,146,216,361,76,10,155,177,1082,0,"",0
"64","harride01",2011,"Devin Harris",27,"2TM","PG",71,70,2254,343,813,0.422,58,180,0.322,285,633,0.45,0.458,335,402,0.833,17,152,169,503,70,7,207,163,1079,0,"",0
"65","crawfja01",2011,"Jamal Crawford",30,"ATL","SG",76,0,2297,368,874,0.421,119,349,0.341,249,525,0.474,0.489,222,260,0.854,22,108,130,241,57,14,145,97,1077,0,"6MOY-5",0
"66","blatcan01",2011,"Andray Blatche",24,"WAS","PF",64,63,2172,426,957,0.445,4,18,0.222,422,939,0.449,0.447,220,283,0.777,183,343,526,144,98,51,172,182,1076,0,"",0
"67","sessira01",2011,"Ramon Sessions",24,"CLE","PG",81,38,2133,362,776,0.466,3,15,0.2,359,761,0.472,0.468,348,423,0.823,46,209,255,419,60,8,178,93,1075,0,"",0
"68","gayru01",2011,"Rudy Gay",24,"MEM","SF",54,54,2152,409,869,0.471,57,144,0.396,352,725,0.486,0.503,194,241,0.805,82,254,336,153,91,58,135,131,1069,0,"",0
"69","garneke01",2011,"Kevin Garnett",34,"BOS","PF",71,71,2220,434,822,0.528,1,5,0.2,433,817,0.53,0.529,187,217,0.862,83,548,631,171,95,57,115,148,1056,0,"DPOY-2,AS,DEF1",0
"70","hillgr01",2011,"Grant Hill",38,"PHO","SF",80,80,2409,399,825,0.484,45,114,0.395,354,711,0.498,0.511,213,257,0.829,77,261,338,200,64,35,134,184,1056,0,"DPOY-7",0
"71","youngth01",2011,"Thaddeus Young",22,"PHI","PF",82,1,2135,458,847,0.541,6,22,0.273,452,825,0.548,0.544,123,174,0.707,153,281,434,82,90,26,99,170,1045,0,"6MOY-3",0
"72","collida01",2011,"Darren Collison",23,"IND","PG",79,79,2360,398,870,0.457,41,124,0.331,357,746,0.479,0.481,202,232,0.871,40,185,225,403,87,14,194,109,1039,0,"",0
"73","boozeca01",2011,"Carlos Boozer",29,"CHI","C",59,59,1882,431,845,0.51,0,0,NA,431,845,0.51,0.51,171,244,0.701,130,435,565,145,45,18,149,186,1033,0,"",0
"74","millean02",2011,"Andre Miller",34,"POR","PG",81,81,2650,388,844,0.46,4,37,0.108,384,807,0.476,0.462,249,292,0.853,97,205,302,566,114,12,197,171,1029,0,"",0
"75","willilo02",2011,"Lou Williams",24,"PHI","SG",75,0,1747,323,795,0.406,88,253,0.348,235,542,0.434,0.462,293,356,0.823,32,117,149,252,47,17,102,128,1027,0,"6MOY-6",0
"76","hibbero01",2011,"Roy Hibbert",24,"IND","C",81,80,2244,410,890,0.461,0,4,0,410,886,0.463,0.461,205,275,0.745,182,428,610,166,33,142,185,256,1025,0,"",0
"77","salmojo01",2011,"John Salmons",31,"MIL","SG",73,70,2554,373,898,0.415,83,219,0.379,290,679,0.427,0.462,195,240,0.813,27,239,266,252,72,28,137,157,1024,0,"",0
"78","duncati01",2011,"Tim Duncan",34,"SAS","C",76,76,2156,419,838,0.5,0,4,0,419,834,0.502,0.5,184,257,0.716,169,509,678,203,50,146,122,119,1022,1,"DPOY-17,AS",0
"79","cartevi01",2011,"Vince Carter",34,"2TM","SG",73,63,2051,389,891,0.437,116,321,0.361,273,570,0.479,0.502,128,173,0.74,54,221,275,146,67,20,90,193,1022,0,"",0
"80","jennibr01",2011,"Brandon Jennings",21,"MIL","PG",63,61,2169,361,926,0.39,98,303,0.323,263,623,0.422,0.443,199,246,0.809,42,192,234,305,95,21,146,131,1019,1,"",0
"81","evansty01",2011,"Tyreke Evans",21,"SAC","SG",57,53,2107,382,933,0.409,43,148,0.291,339,785,0.432,0.432,205,266,0.771,46,229,275,319,85,30,184,143,1012,0,"",0
"82","lowryky01",2011,"Kyle Lowry",24,"HOU","PG",75,71,2563,345,809,0.426,129,343,0.376,216,466,0.464,0.506,192,251,0.765,89,220,309,500,102,23,158,207,1011,1,"",0
"83","jamisan01",2011,"Antawn Jamison",34,"CLE","PF",56,38,1842,374,876,0.427,91,263,0.346,283,613,0.462,0.479,171,234,0.731,86,289,375,93,50,30,77,137,1010,0,"",0
"84","milescj01",2011,"C.J. Miles",23,"UTA","SF",78,19,1969,366,899,0.407,109,339,0.322,257,560,0.459,0.468,159,196,0.811,54,201,255,135,74,38,93,221,1000,0,"",0
"85","mariosh01",2011,"Shawn Marion",32,"DAL","SF",80,27,2253,434,834,0.52,5,33,0.152,429,801,0.536,0.523,126,164,0.768,168,383,551,110,68,50,130,144,999,0,"",0
"86","hardeja01",2011,"James Harden",21,"OKC","SG",82,5,2189,298,684,0.436,113,324,0.349,185,360,0.514,0.518,289,343,0.843,42,213,255,176,92,24,106,207,998,0,"6MOY-7",0
"87","greenje02",2011,"Jeff Green",24,"2TM","SF",75,51,2427,368,820,0.449,64,211,0.303,304,609,0.499,0.488,198,244,0.811,73,287,360,108,53,37,99,210,998,0,"",0
"88","nelsoja01",2011,"Jameer Nelson",28,"ORL","PG",76,76,2319,374,838,0.446,119,297,0.401,255,541,0.471,0.517,130,162,0.802,37,189,226,456,75,3,194,209,997,0,"",0
"89","batumni01",2011,"Nicolas Batum",22,"POR","SF",80,67,2522,367,807,0.455,118,342,0.345,249,465,0.535,0.528,138,164,0.841,109,252,361,123,68,49,83,194,990,0,"",0
"90","fryech01",2011,"Channing Frye",27,"PHO","PF",77,64,2541,358,829,0.432,171,439,0.39,187,390,0.479,0.535,89,107,0.832,65,448,513,96,46,79,73,272,976,0,"",0
"91","gallida01",2011,"Danilo Gallinari",22,"2TM","SF",62,60,2104,265,640,0.414,103,293,0.352,162,347,0.467,0.495,337,391,0.862,59,246,305,104,51,27,83,144,970,0,"",0
"92","smithjr01",2011,"J.R. Smith",25,"DEN","SF",79,6,1968,341,784,0.435,124,318,0.39,217,466,0.466,0.514,163,221,0.738,45,277,322,175,92,16,100,173,969,0,"6MOY-10",0
"93","gasolma01",2011,"Marc Gasol",26,"MEM","C",81,81,2586,364,691,0.527,3,7,0.429,361,684,0.528,0.529,220,294,0.748,154,415,569,200,74,136,146,265,951,0,"",0
"94","iguodan01",2011,"Andre Iguodala",27,"PHI","SF",67,67,2469,338,759,0.445,61,181,0.337,277,578,0.479,0.486,208,300,0.693,61,326,387,422,101,38,138,109,945,3,"DPOY-8,DEF2",0
"95","lawsoty01",2011,"Ty Lawson",23,"DEN","PG",80,31,2103,346,688,0.503,69,171,0.404,277,517,0.536,0.553,172,225,0.764,67,142,209,377,80,4,137,133,933,0,"6MOY-11",0
"96","thornma01",2011,"Marcus Thornton",23,"2TM","SG",73,23,1775,350,807,0.434,88,240,0.367,262,567,0.462,0.488,145,184,0.788,61,197,258,135,64,9,93,110,933,0,"",0
"97","diawbo01",2011,"Boris Diaw",28,"CHA","PF",82,82,2778,381,774,0.492,78,226,0.345,303,548,0.553,0.543,84,123,0.683,105,309,414,337,74,46,166,190,924,1,"",0
"98","gordobe01",2011,"Ben Gordon",27,"DET","SG",82,27,2131,339,770,0.44,107,266,0.402,232,504,0.46,0.51,136,160,0.85,41,154,195,171,48,16,141,178,921,0,"",0
"99","davisgl01",2011,"Glen Davis",25,"BOS","C",78,13,2298,359,801,0.448,2,15,0.133,357,786,0.454,0.449,195,265,0.736,101,324,425,92,78,30,85,231,915,0,"6MOY-4",0
"100","landrca01",2011,"Carl Landry",27,"2TM","PF",76,26,2008,345,687,0.502,0,4,0,345,683,0.505,0.502,213,288,0.74,165,182,347,63,40,32,109,196,903,0,"",0
"101","jefferi01",2011,"Richard Jefferson",30,"SAS","SF",81,81,2459,304,642,0.474,135,307,0.44,169,335,0.504,0.579,148,195,0.759,54,256,310,107,38,34,93,164,891,0,"",0
"102","hillge01",2011,"George Hill",24,"SAS","PG",76,5,2148,287,633,0.453,77,204,0.377,210,429,0.49,0.514,233,270,0.863,24,175,199,193,66,21,99,153,884,0,"6MOY-8",0
"103","turkohe01",2011,"Hedo Türkoğlu",31,"2TM","SF",81,72,2540,322,722,0.446,127,310,0.41,195,412,0.473,0.534,106,156,0.679,45,311,356,343,72,34,132,247,877,1,"",0
"104","afflaar01",2011,"Arron Afflalo",25,"DEN","SG",69,69,2324,312,627,0.498,105,248,0.423,207,379,0.546,0.581,138,163,0.847,45,206,251,168,34,31,71,153,867,0,"",0
"105","dudleja01",2011,"Jared Dudley",25,"PHO","SF",82,15,2140,300,629,0.477,105,253,0.415,195,376,0.519,0.56,162,218,0.743,111,207,318,108,87,20,77,139,867,0,"",0
"106","douglto01",2011,"Toney Douglas",24,"NYK","SG",81,9,1971,314,755,0.416,143,383,0.373,171,372,0.46,0.511,85,107,0.794,65,179,244,244,89,4,89,177,856,0,"6MOY-14",0
"107","bassbr01",2011,"Brandon Bass",25,"ORL","PF",76,51,1980,332,645,0.515,0,2,0,332,643,0.516,0.515,190,233,0.815,134,290,424,57,27,52,97,159,854,0,"",0
"108","ridnolu01",2011,"Luke Ridnour",29,"MIN","PG",71,66,2159,319,681,0.468,81,184,0.44,238,497,0.479,0.528,121,137,0.883,37,162,199,384,89,10,158,146,840,0,"",0
"109","villach01",2011,"Charlie Villanueva",26,"DET","PF",76,11,1666,313,708,0.442,125,323,0.387,188,385,0.488,0.53,89,116,0.767,50,245,295,48,42,42,66,175,840,0,"",0
"110","belinma01",2011,"Marco Belinelli",24,"NOH","SG",80,69,1957,302,691,0.437,134,324,0.414,168,367,0.458,0.534,98,125,0.784,17,134,151,92,38,6,77,146,836,0,"",0
"111","bogutan01",2011,"Andrew Bogut",26,"MIL","C",65,65,2297,367,742,0.495,0,4,0,367,738,0.497,0.495,96,217,0.442,199,521,720,131,47,168,125,217,830,0,"DPOY-6",0
"112","arizatr01",2011,"Trevor Ariza",25,"NOH","SF",75,75,2600,303,762,0.398,82,271,0.303,221,491,0.45,0.451,138,197,0.701,61,347,408,162,120,31,118,180,826,0,"",0
"113","gortama01",2011,"Marcin Gortat",26,"2TM","C",80,14,2032,338,603,0.561,1,4,0.25,337,599,0.563,0.561,140,193,0.725,148,483,631,70,36,91,81,188,817,0,"6MOY-9",0
"114","willima01",2011,"Mo Williams",28,"2TM","PG",58,56,1788,291,730,0.399,79,244,0.324,212,486,0.436,0.453,151,177,0.853,21,132,153,380,53,10,171,150,812,0,"",0
"115","ibakase01",2011,"Serge Ibaka",21,"OKC","PF",82,44,2216,335,617,0.543,0,1,0,335,616,0.544,0.543,138,184,0.75,214,408,622,22,31,198,71,267,808,0,"DPOY-14",0
"116","maggeco01",2011,"Corey Maggette",31,"MIL","SF",67,18,1401,253,559,0.453,28,78,0.359,225,481,0.468,0.478,271,325,0.834,44,197,241,84,21,5,127,175,805,0,"",0
"117","mayooj01",2011,"O.J. Mayo",23,"MEM","SG",71,17,1869,304,747,0.407,96,264,0.364,208,483,0.431,0.471,99,131,0.756,35,135,170,145,73,26,99,127,803,0,"6MOY-11",0
"118","mcgeeja01",2011,"JaVale McGee",23,"WAS","C",79,75,2193,332,604,0.55,0,3,0,332,601,0.552,0.55,134,230,0.583,223,411,634,38,41,193,102,232,798,1,"DPOY-19",0
"119","fieldla01",2011,"Landry Fields",22,"NYK","SG",82,81,2541,299,602,0.497,86,219,0.393,213,383,0.556,0.568,113,147,0.769,105,416,521,155,80,17,107,114,797,0,"ROY-4",0
"120","nealga01",2011,"Gary Neal",26,"SAS","SG",80,1,1685,285,632,0.451,129,308,0.419,156,324,0.481,0.553,84,104,0.808,21,175,196,96,27,4,78,148,783,0,"ROY-5",0
"121","gibsoda01",2011,"Daniel Gibson",24,"CLE","SG",67,15,1865,264,660,0.4,118,293,0.403,146,367,0.398,0.489,134,163,0.822,24,153,177,201,48,21,80,154,780,0,"",0
"122","hamilri01",2011,"Richard Hamilton",32,"DET","SG",55,39,1498,288,671,0.429,55,144,0.382,233,527,0.442,0.47,146,172,0.849,24,102,126,171,39,4,88,95,777,0,"",0
"123","meeksjo01",2011,"Jodie Meeks",23,"PHI","SG",74,64,2062,242,570,0.425,138,348,0.397,104,222,0.468,0.546,152,170,0.894,21,150,171,78,63,4,60,97,774,0,"",0
"124","barbole01",2011,"Leandro Barbosa",28,"TOR","SG",58,0,1395,294,653,0.45,72,213,0.338,222,440,0.505,0.505,109,137,0.796,14,85,99,119,50,6,84,112,769,0,"",0
"125","bareajo01",2011,"J.J. Barea",26,"DAL","PG",81,2,1669,285,649,0.439,66,189,0.349,219,460,0.476,0.49,133,157,0.847,29,130,159,317,30,1,136,136,769,0,"",0
"126","hansbty01",2011,"Tyler Hansbrough",25,"IND","PF",70,29,1535,285,613,0.465,0,2,0,285,611,0.466,0.465,197,253,0.779,145,221,366,41,37,15,76,160,767,0,"",0
"127","budinch01",2011,"Chase Budinger",22,"HOU","SF",78,22,1738,279,656,0.425,89,274,0.325,190,382,0.497,0.493,118,138,0.855,52,229,281,127,41,18,67,114,765,0,"",0
"128","harrial01",2011,"Al Harrington",30,"DEN","PF",73,3,1665,281,675,0.416,117,328,0.357,164,347,0.473,0.503,86,117,0.735,76,256,332,101,39,10,106,202,765,0,"",0
"129","morroan01",2011,"Anthony Morrow",25,"NJN","SG",58,47,1856,279,620,0.45,110,260,0.423,169,360,0.469,0.539,96,107,0.897,37,135,172,68,19,7,54,135,764,0,"",0
"130","davisba01",2011,"Baron Davis",31,"2TM","PG",58,44,1649,289,693,0.417,81,239,0.339,208,454,0.458,0.475,101,131,0.771,35,121,156,391,78,28,146,143,760,0,"",0
"131","outlatr01",2011,"Travis Outlaw",26,"NJN","SF",82,55,2358,274,731,0.375,76,252,0.302,198,479,0.413,0.427,132,171,0.772,54,271,325,84,34,36,71,148,756,0,"",0
"132","arenagi01",2011,"Gilbert Arenas",29,"2TM","PG",70,16,1796,269,734,0.366,97,327,0.297,172,407,0.423,0.433,120,153,0.784,22,167,189,274,74,21,177,188,755,0,"",0
"133","monrogr01",2011,"Greg Monroe",20,"DET","C",80,48,2222,303,550,0.551,0,1,0,303,549,0.552,0.551,145,233,0.622,248,353,601,105,93,45,81,196,751,0,"ROY-6",0
"134","kirilan01",2011,"Andrei Kirilenko",29,"UTA","SF",64,62,1999,253,542,0.467,36,98,0.367,217,444,0.489,0.5,208,270,0.77,100,227,327,192,81,74,117,113,750,0,"",0
